FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Salomon,Rondon,FWD,EVE,6000000,1,12,1.5,2.5E-07,2E-06,0,37990,1,8,0,0,0,0,0,2,256,0,0,12,0,0.1,0,0.8,0,0,2,0,0,0.2,45486,0,-1,0,0,459,140,0,0,20,Man City,Brentford F.C.,Liverpool,Arsenal,Crystal Palace,0.8,0.9,0.8,1,0.8,0.8,1.2,0.9,1.4,0.8,1,1,1.2,1.5,0.8,0.8,0.8,0.8,1.2,0.9,0.9,1,0.8,0.8,1.1,0.8,0.8,17.9
Danny,Rose,DEF,WAT,4200000,0,7,1.2,2.85714285714286E-07,1.66666666666667E-06,0,44893,2,11,0,0,0,0,0,1.7,232,-3,0,7,3,0.1,0,0.5,0,0,0,0,0,0.3,14587,0,-1,0,0,540,173,0,0,64,Man Utd,Leicester,Chelsea,Man City,Brentford F.C.,0.6,0.6,0.7,0.8,1,0.6,0.6,0.6,0.6,1.3,0.6,0.7,0.8,0.7,0.6,0.9,0.9,0.6,0.7,1,0.9,0.7,0.9,0.7,0.6,0.6,1,19.7
John,Ruddy,GLK,WOL,4400000,0,0,0,0,0,0,10122,0,0,0,0,0,0,0,0,60,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3935,0,-1,0,0,0,22,0,0,0,West Ham,Norwich,Burnley,Liverpool,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,5900000,14,67,6.1,1.03389830508475E-06,1.13559322033898E-05,0,1193381,2,4,0,0,0,2,0,11.4,6110,4,0,67,-4,1.3,0,7.8,4,0,7,0,1,17.8,1960493,0,-1,0,2,990,34290,0,0,249,Leicester,Man Utd,Watford,West Ham,Leeds United F.C.,7.6,6.7,6.6,8.9,7.9,7.8,8.4,7.4,7.1,7.2,8.6,8,9,8.1,7,6.2,7.9,5.9,8.3,6.9,7.3,8.3,7.2,8.4,5.7,9.1,5.3,51.9
Runar Alex,Runarsson,GLK,ARS,4000000,0,0,0,0,0,0,63252,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0.8,19017,0,-1,0,0,0,0,0,0,0,Liverpool,Newcastle,Man Utd,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Rupp,MID,NOR,4400000,1,9,0.818181818181818,1.85950413223141E-07,2.04545454545455E-06,0,24818,0,7,0,0,0,0,0,2,545,-1,0,9,1,0,0,0.2,0,0,0,0,0,0.4,41106,0,-1,0,0,252,666,0,0,38,Southampton,Wolverhampton,Newcastle,Tottenham,Man Utd,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,7.7
Mathew,Ryan,GLK,BHA,4500000,0,0,0,0,0,0,748,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Aston Villa,Leeds United F.C.,West Ham,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S.Armstrong,MID,SOU,5800000,0,4,0.363636363636364,6.26959247648903E-08,6.89655172413793E-07,0,28537,0,0,0,0,0,0,0,0.7,342,-2,0,4,2,0.1,0,0.8,0,0,0,0,0,0.1,8100,0,-1,0,0,122,64,0,0,14,Norwich,Liverpool,Leicester,Brighton,Arsenal,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.5
,S.Longstaff,MID,NEW,4500000,1,23,2.1,4.66666666666667E-07,5.11111111111111E-06,0,67294,1,18,0,0,0,1,0,5.1,880,0,0,23,0,0.3,0,1.2,1,0,0,0,0,0.8,99917,0,-1,0,0,724,199,0,0,107,Brentford F.C.,Arsenal,Norwich,Burnley,Leicester,1.1,1.1,1.8,1.7,1.5,1,1,1,1.1,1.5,1.7,1.3,1.2,1.8,1.2,1.5,1.1,1.2,1.6,1.2,1.5,1.4,1.6,1,1,1.4,1.5,28
,Sa,GLK,WOL,5000000,8,48,4,8E-07,9.6E-06,0,200345,1,12,0,38,0,0,0,9.6,829,0,0,48,0,0.8,0,4,4,0,3,0,1,2.4,343216,0,-1,0,2,1080,3960,0,0,232,West Ham,Norwich,Burnley,Liverpool,Man City,3.8,4.7,3.9,4.6,5.5,5.7,4.2,2.6,5,5.7,3.4,5.9,4.7,5.5,3.1,5.3,3.9,5,4.7,4.3,3.9,4.5,4.5,4.2,5.9,4.1,5.9,32.3
Allan,Saint-Maximin,FWD,NEW,6800000,10,55,4.6,6.76470588235294E-07,8.08823529411765E-06,0,1062351,2,27,0,0,0,3,0,8.1,6964,3,0,55,-3,0.6,0,4,9,0,0,0,4,15.8,1894810,0,-1,0,1,1070,33847,0,0,200,Brentford F.C.,Arsenal,Norwich,Burnley,Leicester,4.5,4.6,6.1,5.9,6.1,4.5,4.2,4.9,5.3,4.7,6.1,5.9,5.7,5.5,5.2,5.5,4.7,3.6,5.5,4.9,4.2,5.9,5.6,4,4.2,5.4,5.4,85.4
Romain,Saiss,DEF,WOL,5000000,7,37,3.1,6.2E-07,7.4E-06,0,101574,3,12,0,0,0,1,0,7.4,683,0,0,37,0,0.6,0,2.8,2,0,3,0,0,1,120659,0,-1,0,0,1028,1603,0,0,200,West Ham,Norwich,Burnley,Liverpool,Man City,2.6,3.3,2.7,3.3,3.9,4.1,2.9,1.7,3.5,4.1,2.2,4.3,3.2,4.3,2,3.8,2.6,3.5,3.2,2.9,2.6,3.1,3.1,2.9,4.2,2.8,4.4,46.3
Bukayo,Saka,MID,ARS,6300000,2,42,3.5,5.55555555555556E-07,6.66666666666667E-06,0,1353955,1,12,0,0,0,1,0,6.7,7066,-2,0,42,2,0.5,0,3.2,3,0,5,0,3,9.3,967205,0,-1,0,1,890,6838,0,0,135,Liverpool,Newcastle,Man Utd,Everton,Southampton,1.8,4.1,3.1,2.3,3.9,2.6,2.6,3.3,3.7,2.5,2.5,4,4,2.6,2.9,1.9,3.5,3.5,2.5,2.4,2.9,3.1,2.5,2.5,3.6,3.5,3.1,76.6
Mohamed,Salah,MID,LIV,13000000,8,125,10.4,8E-07,9.61538461538462E-06,0,802917,1,11,0,0,0,11,0,9.6,1043,5,0,125,-5,0.8,0,10.5,16,0,7,0,8,71.9,2486613,0,-1,0,5,1080,14063,0,0,387,Arsenal,Southampton,Everton,Wolverhampton,Aston Villa,14.1,13.7,13.8,12.48,14.8,13.3,13.8,13.8,14.6,14.6,12.3,13.3,13.1,13.8,13.7,13.7,11.8,12.08,11.5,13.2,12.8,13.2,13.4,14.3,14,14,12.2,183.3
William,Saliba,DEF,ARS,4500000,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Liverpool,Newcastle,Man Utd,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4500000,1,33,2.8,6.22222222222222E-07,7.33333333333333E-06,0,18599,4,14,0,0,0,0,0,7.3,525,0,0,33,0,0.7,0,3,3,0,4,0,0,0.3,29103,0,-1,0,0,1043,71,0,0,201,Norwich,Liverpool,Leicester,Brighton,Arsenal,2.4,3.4,2.2,2.9,2.6,1.8,2.9,2.8,4,2.1,2.4,3.2,3.5,3.1,3,2.9,2,1.8,2.2,2.8,3,3.3,3.2,2.7,3.3,3.3,2.1,38.4
Mbwana Ally,Samatta,FWD,AVL,5500000,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brighton,Crystal Palace,Man City,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert,Sambi Lokonga,MID,ARS,4800000,1,19,1.7,3.54166666666667E-07,3.95833333333333E-06,0,23804,4,8,0,0,0,0,0,4,200,-2,0,19,2,0.4,0,2,0,0,5,0,0,0.2,16659,0,-1,0,0,717,174,0,0,98,Liverpool,Newcastle,Man Utd,Everton,Southampton,0.8,1.4,1,0.8,1.3,0.8,0.8,1,1.2,0.8,0.8,1.4,1.3,0.8,0.9,0.8,1.1,1.1,0.8,0.8,0.9,0.9,0.8,0.8,1.1,1.1,1,29.1
Davinson,Sanchez,DEF,TOT,4500000,0,21,1.90909090909091,4.24242424242424E-07,4.66666666666667E-06,0,232642,1,4,0,0,0,0,0,4.7,1110,0,0,21,0,0,0,0,2,0,3,0,0,1.1,231537,0,-1,0,0,367,137,0,0,85,Leeds United F.C.,Burnley,Brentford F.C.,Norwich,Brighton,1.9,1.1,1.7,1.6,1.7,1,2,1.6,1,1,1.9,1.8,1.3,1.1,1.6,1.5,1.7,1.7,1.5,1.1,1,1.7,1.8,1.2,1.9,1.6,1.2,10.1
Robert,Sanchez,GLK,BHA,4600000,0,35,3.2,6.95652173913044E-07,7.60869565217391E-06,0,1167397,2,12,0,25,0,0,0,7.6,9644,1,0,35,-1,0.2,0,1,3,0,4,0,0,19.2,923958,0,-1,0,0,990,1660,0,1,204,Aston Villa,Leeds United F.C.,West Ham,Southampton,Tottenham,2.8,3.6,3.8,2.8,4.2,2.1,4.2,3.2,4.3,3.5,2.9,2.9,3.2,2.4,3,3.3,2.6,3.6,4,3.1,3.5,4.3,2.5,3.4,2.5,3.7,2.9,23.3
Jadon,Sancho,MID,MUN,8900000,2,14,1.27272727272727,1.43003064351379E-07,1.57303370786517E-06,0,672253,0,5,0,0,0,0,0,1.6,524,-6,0,14,6,0.1,0,0.8,0,0,1,0,0,1.7,49344,0,-1,0,0,431,462,0,0,62,Watford,Chelsea,Arsenal,Crystal Palace,Norwich,0.9,0.7,0.6,0.6,0.9,0.8,0.6,0.9,0.6,0.6,0.6,0.6,0.8,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,27.2
Morgan,Sanson,MID,AVL,5000000,0,0,0,0,0,0,1549,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,0,-1,0,0,0,18,0,0,0,Brighton,Crystal Palace,Man City,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua,Sargent,FWD,NOR,5400000,1,17,1.5,2.77777777777778E-07,3.14814814814815E-06,0,17236,0,13,0,0,0,0,0,3.1,190,-1,0,17,1,0.3,0,1.5,0,0,2,0,0,0.1,15645,0,-1,0,0,567,102,0,0,55,Southampton,Wolverhampton,Newcastle,Tottenham,Man Utd,0.9,0.8,1.2,0.8,0.9,1,0.8,1,0.8,1.1,1.1,1.2,1,0.8,0.8,0.8,0.8,1.2,0.8,0.9,1.2,1.2,1.4,0.8,0.8,0.9,1.1,24.7
Jeremy,Sarmiento,MID,BHA,4500000,0,0,0,0,0,0,674,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,987,0,-1,0,0,0,11,0,0,0,Aston Villa,Leeds United F.C.,West Ham,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ismaila,Sarr,MID,WAT,6000000,5,53,4.4,7.33333333333333E-07,8.83333333333333E-06,0,1437237,1,20,0,0,0,5,0,8.8,16291,0,0,53,0,0.5,1,2.8,7,0,0,0,0,9.6,1884852,0,-1,0,1,1030,6679,0,0,146,Man Utd,Leicester,Chelsea,Man City,Brentford F.C.,0,4.7,3.3,3.2,4.8,4.7,5,5.9,3.4,4.6,5.3,5.4,4,3.8,4.1,4.9,4.5,4.8,4.1,3,4.6,3.7,3.4,5.2,3.9,4.4,4.2,84.3
Malang,Sarr,DEF,CHE,4900000,0,8,0.727272727272727,1.48423005565863E-07,1.63265306122449E-06,0,7094,0,0,0,0,0,0,0,1.6,96,-1,0,8,1,0,0,0,2,0,1,0,0,0.1,5203,0,-1,0,0,90,39,0,0,35,Leicester,Man Utd,Watford,West Ham,Leeds United F.C.,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,3.9
,Saul,MID,CHE,5100000,0,2,0.181818181818182,3.5650623885918E-08,3.92156862745098E-07,0,35483,0,0,0,0,0,0,0,0.4,152,-4,0,2,4,0,0,0.2,0,0,0,0,0,0.1,37580,0,-1,0,0,47,35,0,0,4,Leicester,Man Utd,Watford,West Ham,Leeds United F.C.,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
Dane,Scarlett,FWD,TOT,4500000,0,0,0,0,0,0,305131,0,0,0,0,0,0,0,0,1828,0,0,0,0,0,0,0,0,0,0,0,0,2.8,356451,0,-1,0,0,0,497,0,0,0,Leeds United F.C.,Burnley,Brentford F.C.,Norwich,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Schar,DEF,NEW,4300000,1,1,0.0909090909090909,2.11416490486258E-08,2.32558139534884E-07,0,13645,2,7,0,0,0,0,0,0.2,98,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.1,3690,0,-1,0,0,250,17,0,0,26,Brentford F.C.,Arsenal,Norwich,Burnley,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1
Kjell,Scherpen,GLK,BHA,4500000,0,0,0,0,0,0,3123,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,3113,0,-1,0,0,0,31,0,0,0,Aston Villa,Leeds United F.C.,West Ham,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,MID,CRY,5400000,1,16,1.45454545454545,2.69360269360269E-07,2.96296296296296E-06,0,5316,0,3,0,0,0,1,0,3,21,-1,0,16,1,0.2,0,1,0,0,1,0,0,0,2021,0,-1,0,0,201,14,0,0,53,Burnley,Aston Villa,Leeds United F.C.,Man Utd,Everton,0.7,1.2,0.7,0.7,0.8,1.1,0.8,0.7,1.2,0.7,0.7,0.7,0.7,0.7,0.7,1.1,1,0.7,0.8,0.9,0.7,0.7,0.9,0.7,1.1,0.7,0.7,15.2
Kasper,Schmeichel,GLK,LEI,5000000,1,32,2.7,5.4E-07,6.4E-06,0,913280,1,21,0,43,0,0,0,6.4,13408,0,0,32,0,0.4,0,2.2,2,0,1,0,0,15.1,693844,0,-1,0,0,1080,1085,0,0,215,Chelsea,Watford,Southampton,Aston Villa,Newcastle,2.7,1.6,2,2,1.8,3.7,2.6,3,3,2.5,2.2,2.6,3.4,2.4,2.5,3.3,3,2.6,2.6,3.2,2.4,1.9,2.7,3.5,2.7,1.7,2.1,33.2
Ken,Sema,MID,WAT,5200000,0,7,0.636363636363636,1.22377622377622E-07,1.34615384615385E-06,0,4380,1,5,0,0,0,0,0,1.3,19,-3,0,7,3,0,0,0.2,0,0,0,0,0,0,1141,0,-1,0,0,287,4,0,0,16,Man Utd,Leicester,Chelsea,Man City,Brentford F.C.,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9
,Semedo,DEF,WOL,4900000,6,32,2.9,5.91836734693878E-07,6.53061224489796E-06,0,322229,0,10,0,0,0,0,0,6.5,1864,-1,0,32,1,0.6,0,3,0,0,3,0,0,2.4,374146,0,-1,0,0,954,1218,0,0,161,West Ham,Norwich,Burnley,Liverpool,Man City,2.3,3,2.4,3,3.6,3.7,2.6,1.5,3.2,3.7,2,3.9,2.9,4,1.8,3.4,2.4,3.2,2.9,2.6,2.4,2.8,2.8,2.6,3.9,2.5,4,36.1
Ryan,Sessegnon,DEF,TOT,4300000,0,0,0,0,0,0,9392,0,0,0,0,0,0,0,0,10,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1358,0,-1,0,0,0,20,0,0,0,Leeds United F.C.,Burnley,Brentford F.C.,Norwich,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie,Shackleton,MID,LEE,4500000,0,15,1.36363636363636,3.03030303030303E-07,3.33333333333333E-06,0,16937,2,5,0,0,0,0,0,3.3,122,0,0,15,0,0.1,0,0.5,0,0,1,0,1,0.1,19158,0,-1,0,0,486,7,0,0,77,Tottenham,Brighton,Crystal Palace,Brentford F.C.,Chelsea,0,0.7,0.8,0.7,0.7,0.7,0.7,0.7,1,0.9,0.7,0.9,0.7,0.7,0.7,0.8,0.7,1,1,0.9,0.8,0.7,0.7,0.7,0.7,0.7,0.7,18
Xherdan,Shaqiri,MID,LIV,5900000,0,0,0,0,0,0,7535,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,574,0,-1,0,0,0,0,0,0,0,Arsenal,Southampton,Everton,Wolverhampton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Shaw,DEF,MUN,5200000,1,26,2.2,4.23076923076923E-07,5E-06,0,3399866,4,18,0,0,0,0,0,5,39311,-3,0,26,3,0.3,0,1.5,2,0,2,0,1,17.8,659151,0,-1,0,0,999,197,0,0,167,Watford,Chelsea,Arsenal,Crystal Palace,Norwich,0,2.7,1.8,1.4,2,2.8,1.5,1.6,1.4,1.1,1.7,1.4,1.9,1.1,2.3,1.1,2.5,2.5,2.8,1.1,2.2,1.5,2.2,1.5,2.6,1.5,1.5,54.1
Jonjo,Shelvey,MID,NEW,5300000,2,3,0.272727272727273,5.14579759862779E-08,5.66037735849057E-07,0,9043,2,8,0,0,0,0,0,0.6,29,-2,0,3,2,0.2,0,1,0,0,0,0,0,0.1,1954,0,-1,0,0,280,39,0,1,29,Brentford F.C.,Arsenal,Norwich,Burnley,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.5
Francisco,Sierralta,DEF,WAT,4300000,0,3,0.272727272727273,6.34249471458774E-08,6.97674418604651E-07,0,12855,0,4,0,0,0,0,0,0.7,46,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,2534,1,-1,0,0,247,2,0,0,36,Man Utd,Leicester,Chelsea,Man City,Brentford F.C.,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.4
Gylfi,Sigurdsson,MID,EVE,6800000,0,0,0,0,0,0,104310,0,0,0,0,0,0,0,0,149,-2,0,0,2,0,0,0,0,0,0,0,0,0.7,8807,0,-1,0,0,0,24,0,0,0,Man City,Brentford F.C.,Liverpool,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,0,0,0,0,0,11251,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0.2,19913,0,-1,0,0,0,123,0,0,0,Man City,Brentford F.C.,Liverpool,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viljami,Sinisalo,GLK,AVL,4000000,0,0,0,0,0,0,3025,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5582,0,-1,0,0,0,38,0,0,0,Brighton,Crystal Palace,Man City,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,WAT,4500000,2,18,1.8,4E-07,4E-06,0,243422,2,16,0,0,0,0,0,4,1528,0,0,18,0,0.4,0,1.8,0,0,0,0,0,2.5,313828,0,-1,0,0,880,1388,0,0,110,Man Utd,Leicester,Chelsea,Man City,Brentford F.C.,0.9,1.2,0.9,0.9,1.2,1.2,1.2,1.6,0.9,1.1,1.4,1.4,0.9,0.9,1,1.2,1.1,1.2,0.9,0.9,1.1,0.9,0.9,1.3,0.9,1.1,1,31.7
Oliver,Skipp,MID,TOT,4500000,0,19,1.7,3.77777777777778E-07,4.22222222222222E-06,0,148865,5,10,0,0,0,0,0,4.2,1594,0,0,19,0,0.3,0,1.5,0,0,4,0,0,0.9,177487,0,-1,0,0,858,48,0,0,104,Leeds United F.C.,Burnley,Brentford F.C.,Norwich,Brighton,0,0.9,0.8,1.4,0.9,0.9,0.8,1.3,0.9,1.1,1.1,0.8,1.3,1.2,0.8,0.8,0.9,1,0.8,1.3,0.8,0.9,0.9,1.1,0.8,1.3,1,17.3
Cieran,Slicker,GLK,MCI,4000000,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,-1,0,0,0,13,0,0,0,Everton,West Ham,Aston Villa,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William,Smallbone,MID,SOU,4500000,0,0,0,0,0,0,1941,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,0,-1,0,0,0,31,0,0,0,Norwich,Liverpool,Leicester,Brighton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emile,Smith Rowe,MID,ARS,5800000,2,59,4.9,8.44827586206897E-07,1.01724137931034E-05,0,649864,0,17,0,0,0,4,0,10.2,5387,3,0,59,-3,1.4,0,8,6,0,4,0,2,23.6,2072800,0,-1,0,1,979,75505,0,0,210,Liverpool,Newcastle,Man Utd,Everton,Southampton,3.2,6.5,5.2,4,6.3,4.4,4.5,5.4,6,4.2,4.3,6.4,6.4,4.4,4.8,3.4,5.7,5.6,4.4,4.1,4.9,5.1,4.2,4.3,5.8,5.6,5.2,71.5
Heung-Min,Son,MID,TOT,10400000,0,58,5.8,5.57692307692308E-07,5.57692307692308E-06,0,2098409,0,13,0,0,0,4,0,5.6,8799,4,0,58,-4,0.2,0,1.8,8,0,4,0,2,21.4,2107283,0,-1,0,2,872,23588,0,0,168,Leeds United F.C.,Burnley,Brentford F.C.,Norwich,Brighton,7.3,6.5,6.1,8.2,6.4,6.5,4.4,7.7,6.6,7.3,7.1,5.8,7.8,7.5,4.7,5.9,6.6,6.7,5.7,8,5.7,6.3,6.6,7.1,4.3,8,7,83.2
Andreas,Sondergaard,GLK,WOL,4000000,0,0,0,0,0,0,63153,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0.8,27618,0,-1,0,0,0,15,0,0,0,West Ham,Norwich,Burnley,Liverpool,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S?rensen,DEF,BRE,4300000,0,1,0.0909090909090909,2.11416490486258E-08,2.32558139534884E-07,0,7968,0,0,0,0,0,0,0,0.2,22,-2,0,1,2,0,0,0,0,0,0,0,0,0,944,0,-1,0,0,19,4,0,0,3,Newcastle,Everton,Tottenham,Leeds United F.C.,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob,S?rensen,DEF,NOR,4300000,0,0,0,0,0,0,3865,0,0,0,0,0,0,0,0,16,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,707,0,-1,0,0,0,10,0,0,0,Southampton,Wolverhampton,Newcastle,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomas,Soucek,MID,WHU,5800000,2,37,3.1,5.3448275862069E-07,6.37931034482759E-06,0,685551,2,14,0,0,0,1,0,6.4,3565,-2,0,37,2,0.3,0,1.8,4,0,3,0,1,4.7,229440,0,-1,0,0,1068,373,0,0,173,Wolverhampton,Man City,Brighton,Chelsea,Burnley,3.8,2,2,1.7,3,2.3,3.1,2.8,3.4,2.3,2.5,3,2.9,3,3,2.6,1.8,3,2.5,2.2,3,2.9,2.6,2.4,3.2,1.6,2.9,56.4
Boubakary,Soumare,MID,LEI,4800000,2,21,1.90909090909091,3.97727272727273E-07,4.375E-06,0,9807,0,16,0,0,0,0,0,4.4,179,-2,0,21,2,0.6,0,3,1,0,0,0,1,0.1,9070,0,-1,0,0,636,488,0,0,96,Chelsea,Watford,Southampton,Aston Villa,Newcastle,1,1.4,1.3,1.1,1.5,1.2,1,1,1,1.5,1.3,1,1,1,1.8,1.1,1.2,1,1,1.3,1.4,1.5,1.5,1.1,1,1.6,1.4,18.1
Caglar,Soyuncu,DEF,LEI,4900000,1,24,2,4.08163265306122E-07,4.89795918367347E-06,0,199469,2,21,0,0,0,1,0,4.9,2131,-1,0,24,1,0.2,0,1.2,0,0,1,0,0,2.1,122514,0,-1,0,0,1057,491,0,0,183,Chelsea,Watford,Southampton,Aston Villa,Newcastle,1.7,1,1.2,1.2,1.1,2.6,1.6,1.9,1.9,1.6,1.4,1.6,2.2,1.5,1.5,2.1,1.9,1.7,1.6,2,1.5,1.1,1.7,2.4,1.7,1,1.3,32
