FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Bernardo,DEF,BHA,4000000,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,West Ham,Southampton,Tottenham,Wolverhampton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardo,MID,MCI,7300000,10,69,5.3,7.26027397260274E-07,9.45205479452055E-06,0,295671,3,7,0,0,0,5,0,9.5,5176,3,0,69,-3,1,0,7,9,0,7,0,2,14.2,1359880,0,-1,0,2,1118,122516,0,0,277,Aston Villa,Watford,Wolverhampton,Leeds United F.C.,Newcastle,5.3,6.8,6.6,5.9,6.7,5.6,6,4.9,4.5,6.1,5.5,6.4,6.1,4.8,4.9,5.4,5.6,6,3.7,7.1,7.2,5.3,7.1,4.9,7,99.4
Ryan,Bertrand,DEF,LEI,4600000,0,4,0.307692307692308,6.68896321070234E-08,8.69565217391304E-07,0,138791,1,7,0,0,0,0,0,0.9,318,-4,0,4,4,0,0,0,0,0,0,0,0,0.4,17889,0,-1,0,0,337,85,0,0,32,Southampton,Aston Villa,Newcastle,Tottenham,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.2
Marcus,Bettinelli,GLK,CHE,4000000,0,0,0,0,0,0,1745,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2717,0,-1,0,0,0,102,0,0,0,Watford,West Ham,Leeds United F.C.,Everton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mads,Bidstrup,MID,BRE,4400000,0,3,0.230769230769231,5.24475524475525E-08,6.81818181818182E-07,0,7965,0,0,0,0,0,0,0,0.7,68,-1,0,3,1,0,0,0,0,0,0,0,0,0.1,6218,0,-1,0,0,21,79,0,0,9,Tottenham,Leeds United F.C.,Watford,Man Utd,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Yves,Bissouma,MID,BHA,4400000,2,25,2.5,5.68181818181818E-07,5.68181818181818E-06,0,1237059,3,10,0,0,0,0,0,5.7,9615,-1,0,25,1,0.5,0,2,3,0,3,0,1,9.8,1063936,0,-1,0,0,857,7080,0,0,151,West Ham,Southampton,Tottenham,Wolverhampton,Man Utd,1.5,2,1.9,2.1,2,1.6,1.8,1.5,2.1,1.9,0,2.4,2.2,2.3,2.3,1.2,1.3,2.5,1.5,1.6,2.4,2.6,1.4,1.7,1.5,28.1
Lamare,Bogarde,DEF,AVL,4000000,0,0,0,0,0,0,4517,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6751,0,-1,0,0,0,135,0,0,0,Man City,Leicester,Liverpool,Norwich,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4900000,0,0,0,0,0,0,9490,0,0,0,0,0,0,0,0,125,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4475,0,-1,0,0,0,10,0,0,0,Burnley,Liverpool,Man City,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,6400000,2,60,4.3,6.71875E-07,9.375E-06,0,209470,1,16,0,0,0,2,0,9.4,12983,-1,0,60,1,0.5,0,3.5,3,0,3,0,6,3,326186,0,-1,0,1,1138,3683,0,0,181,Brighton,Chelsea,Burnley,Arsenal,Norwich,4.1,3.2,4.4,3.5,5.6,5.3,5.1,3.9,4.3,4.5,5.4,4.3,5.4,5,2.6,5.3,3.7,4.5,4.4,5.1,4.1,4.9,4.7,3.3,4.2,107.7
Conor,Bradley,DEF,LIV,4000000,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,-1,0,0,0,8,0,0,0,Everton,Wolverhampton,Aston Villa,Newcastle,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrad,Branthwaite,DEF,EVE,4000000,0,0,0,0,0,0,14730,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0.2,18156,0,-1,0,0,0,37,0,0,0,Liverpool,Arsenal,Crystal Palace,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Broadhead,FWD,EVE,4500000,0,0,0,0,0,0,5219,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,0,-1,0,0,0,0,0,0,0,Liverpool,Arsenal,Crystal Palace,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armando,Broja,FWD,SOU,5000000,1,25,1.92307692307692,3.84615384615385E-07,5E-06,0,152388,0,8,0,0,0,2,0,5,4990,0,0,25,0,0.2,0,1.2,4,0,1,0,0,1.7,228276,0,-1,0,0,398,6547,0,0,69,Leicester,Brighton,Arsenal,Crystal Palace,Brentford F.C.,1.8,1.3,1,1,1.3,1.1,1.6,2.2,1,1.2,1,1.7,2,1.9,1,2.2,1.2,1.4,1,1.7,1.1,1.6,1.2,1.1,1.6,28.7
Josh,Brownhill,MID,BUR,4400000,3,23,1.8,4.09090909090909E-07,5.22727272727273E-06,0,369993,4,18,0,0,0,0,0,5.2,3791,-1,0,23,1,0.5,0,2,0,0,2,0,0,3.9,380578,0,-1,0,0,1091,2047,0,0,132,Wolverhampton,Newcastle,West Ham,Watford,Aston Villa,1.4,1.2,0.9,1.6,0.9,1.2,1,0.9,1.1,0.9,0.9,0.9,0.9,0.9,0.9,1,1.6,0.9,1.1,0.9,1.4,1.2,1.5,0.9,1.6,46.5
,Bryan,MID,TOT,5700000,0,5,0.416666666666667,7.30994152046784E-08,8.7719298245614E-07,0,12243,0,1,0,0,0,0,0,0.9,34,-3,0,5,3,0,0,0,0,0,0,0,0,0.1,4839,0,-1,0,0,57,20,0,0,17,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.7
,Buendia,MID,AVL,6200000,2,33,2.8,4.51612903225806E-07,5.32258064516129E-06,0,411646,1,14,0,0,0,1,0,5.3,1043,-3,0,33,3,0.3,0,2,3,0,3,0,1,1,79327,0,-1,0,1,708,325,0,0,127,Man City,Leicester,Liverpool,Norwich,Burnley,1.9,2.4,1.4,2,3.1,1.8,1.5,1.8,2.1,1.4,2.5,2.2,3.3,1.7,3.2,1.4,2.9,2.4,2.7,1.5,1.8,3.4,1.8,2.9,1.4,47.1
Hugo,Bueno,DEF,WOL,4000000,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,-1,0,0,0,119,0,0,0,Burnley,Liverpool,Man City,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan,Burn,DEF,BHA,4400000,0,13,1,2.27272727272727E-07,2.95454545454545E-06,0,5891,1,4,0,0,0,0,0,3,57,-1,0,13,1,0,0,0,0,0,2,0,0,0,5385,0,-1,0,0,301,50,0,0,59,West Ham,Southampton,Tottenham,Wolverhampton,Man Utd,0.6,0.5,1,0.5,0.7,0.5,0.8,0.5,0.5,0.5,0,0.5,0.5,0.6,0.5,0.7,0.6,0.5,0.5,0.8,0.5,0.5,0.5,0.6,0.6,8.7
Jack,Butland,GLK,CRY,4400000,0,0,0,0,0,0,18945,0,0,0,0,0,0,0,0,113,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,5985,0,-1,0,0,0,66,0,0,0,Leeds United F.C.,Man Utd,Everton,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,NOR,4400000,0,0,0,0,0,0,2555,0,0,0,0,0,0,0,0,33,-1,0,0,1,0,0,0,0,0,0,0,0,0,1332,0,-1,0,0,0,13,0,0,0,Newcastle,Tottenham,Man Utd,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moises,Caicedo,MID,BHA,4500000,0,0,0,0,0,0,903,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,713,0,-1,0,0,0,0,0,0,0,West Ham,Southampton,Tottenham,Wolverhampton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominic,Calvert-Lewin,FWD,EVE,7900000,0,23,1.76923076923077,2.23953261927945E-07,2.91139240506329E-06,0,1614256,0,3,0,0,0,3,0,2.9,1050,-1,0,23,1,0,0,0,5,0,1,0,0,2.5,923022,0,-1,0,0,248,119,0,0,86,Liverpool,Arsenal,Crystal Palace,Chelsea,Leicester,0,0,0.9,0.9,1.6,1,2,1.2,1,1.5,1.4,1.8,0.9,1.1,0.9,1,1.5,0.9,1.4,1.4,0.9,0.9,1.4,1.2,0.9,33.7
Chem,Campbell,MID,WOL,4500000,0,0,0,0,0,0,29779,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0.3,36521,0,-1,0,0,0,156,0,0,0,Burnley,Liverpool,Man City,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,6700000,2,82,5.9,8.80597014925373E-07,1.22388059701493E-05,0,585474,4,7,0,0,0,0,0,12.2,4919,7,0,82,-7,1.1,0,7.2,12,0,8,0,5,37.4,3026191,0,-1,0,4,1247,54092,0,0,329,Aston Villa,Watford,Wolverhampton,Leeds United F.C.,Newcastle,6.6,5.4,6.7,8.2,6,6.6,8.1,7.1,7.3,6.2,7.6,7.1,8.4,7.3,7.3,6.4,7.8,7.1,7.8,7.3,5.8,7.6,6.6,7.7,8.4,94.4
Sergi,Canos,MID,BRE,5500000,-1,45,3.2,5.81818181818182E-07,8.18181818181818E-06,0,337346,4,17,0,0,0,1,0,8.2,5949,0,0,45,0,0.6,0,3.2,5,0,5,0,3,1.9,373534,1,-1,0,1,1094,402,0,0,154,Tottenham,Leeds United F.C.,Watford,Man Utd,Southampton,0,2.6,3.3,2,3.1,2.9,1.8,3.2,1.7,3,2.1,3,2.4,3.3,3.3,3.1,3,2.8,2.1,3.5,2.7,3.1,3.3,2.3,2.5,55.2
Todd,Cantwell,MID,NOR,5300000,0,7,0.538461538461538,1.01596516690856E-07,1.32075471698113E-06,0,66268,2,13,0,0,0,0,0,1.3,295,-2,0,7,2,0,0,0.2,0,0,0,0,0,0.2,25768,0,-1,0,0,358,12,0,0,37,Newcastle,Tottenham,Man Utd,Aston Villa,West Ham,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.5
Scott,Carson,GLK,MCI,3900000,0,0,0,0,0,0,49798,0,0,0,0,0,0,0,0,2036,-1,0,0,1,0,0,0,0,0,0,0,0,1.5,152666,0,-1,0,0,0,5785,0,0,0,Aston Villa,Watford,Wolverhampton,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5000000,1,46,3.3,6.6E-07,9.2E-06,0,310441,4,20,0,0,0,1,0,9.2,4285,0,0,46,0,0.4,0,2.2,3,0,5,0,0,3.4,416122,0,-1,0,1,1243,2234,0,0,209,Man City,Leicester,Liverpool,Norwich,Burnley,4.4,3.1,3.9,2.5,4,4.2,3.3,3.5,3.8,2.7,4.5,1.9,2.7,3.3,3.6,3.1,4.8,2.6,4.9,4.7,2.4,4.1,2.5,3.8,3.3,44.8
,Casilla,GLK,LEE,4500000,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Crystal Palace,Brentford F.C.,Chelsea,Man City,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Castagne,DEF,LEI,5300000,1,16,1.3,2.45283018867925E-07,3.0188679245283E-06,0,80191,0,17,0,0,0,0,0,3,1069,-2,0,16,2,0.2,0,1.2,0,0,0,0,0,0.6,40071,0,-1,0,0,956,394,0,0,107,Southampton,Aston Villa,Newcastle,Tottenham,Everton,0.6,0.6,0.6,1.4,0.8,1,1.1,0.8,0.7,0.8,1.2,0.9,0.7,1.2,1,0.8,0.8,1.1,0.7,0.6,0.9,1.3,0.9,0.6,0.6,27.4
Craig,Cathcart,DEF,WAT,4400000,1,16,1.3,2.95454545454545E-07,3.63636363636364E-06,0,12650,2,23,0,0,0,0,0,3.6,193,-1,0,16,1,0.3,0,1.2,0,0,0,0,1,0.1,7170,0,-1,0,0,1014,47,0,0,148,Chelsea,Man City,Brentford F.C.,Burnley,Crystal Palace,0.9,1,1,0.6,0.8,0.7,0.9,1.5,0.6,0.9,0.8,0.9,0.6,1,1.2,0.6,1,1.2,1.1,0.9,0.9,0.8,0.6,0.6,1.1,23.1
Edinson,Cavani,FWD,MUN,8400000,0,12,2.4,2.85714285714286E-07,1.42857142857143E-06,0,512006,0,1,0,0,0,1,0,1.4,798,-1,0,12,1,0,0,0,2,0,1,0,0,1.7,59577,0,-1,0,0,210,51,0,0,33,Arsenal,Crystal Palace,Norwich,Brentford F.C.,Brighton,0,0,2.2,2.2,1.4,2.8,1.9,1.2,1.7,1.6,2.2,1.8,2.6,2.5,1.7,1.8,1.7,2,2.2,2.1,1.8,1.4,2.1,1.2,1.8,17.9
,Cedric,DEF,ARS,4200000,0,1,0.0769230769230769,1.83150183150183E-08,2.38095238095238E-07,0,22496,1,7,0,0,0,0,0,0.2,109,-3,0,1,3,0,0,0,0,0,0,0,0,0.2,11509,0,-1,0,0,188,52,0,0,21,Man Utd,Everton,Southampton,West Ham,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
Nathaniel,Chalobah,MID,WAT,5000000,0,0,0,0,0,0,1469,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,-1,0,0,0,0,0,0,0,Chelsea,Man City,Brentford F.C.,Burnley,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevoh,Chalobah,DEF,CHE,4800000,1,53,4.07692307692308,8.49358974358974E-07,1.10416666666667E-05,0,467937,0,3,0,0,0,2,0,11,19501,-2,0,53,2,0.5,0,2.2,5,0,5,0,0,4.8,732407,0,-1,0,2,692,8956,0,0,198,Watford,West Ham,Leeds United F.C.,Everton,Wolverhampton,0,0,0,4.9,4.8,4.3,4.5,4.9,5.6,5.3,0,0,4.2,3.2,4.7,3.2,4.6,4.5,4,5.6,4.5,4.9,3.3,5.9,2.7,27.8
,Chamberlain,MID,LIV,5800000,1,20,1.53846153846154,2.6525198938992E-07,3.44827586206897E-06,0,15521,0,4,0,0,0,0,0,3.4,291,-2,0,20,2,0.3,0,1.8,2,0,2,0,1,0.2,10288,0,-1,0,0,371,133,0,0,66,Everton,Wolverhampton,Aston Villa,Newcastle,Tottenham,0.8,1.2,1.1,1.1,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.9,1.2,0.8,0.8,0.8,0.8,1.1,0.8,0.8,0.8,1,0.8,0.9,1,23.5
Calum,Chambers,DEF,ARS,4200000,0,1,0.0769230769230769,1.83150183150183E-08,2.38095238095238E-07,0,28587,0,7,0,0,0,0,0,0.2,101,-3,0,1,3,0,0,0,0,0,0,0,0,0.2,9472,0,-1,0,0,170,46,0,0,27,Man Utd,Everton,Southampton,West Ham,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
Benjamin,Chilwell,DEF,CHE,5800000,0,54,4.15384615384615,7.16180371352785E-07,9.31034482758621E-06,0,2125867,0,2,0,0,0,3,0,9.3,52547,-2,0,54,2,0.5,0,2.8,5,0,4,0,1,5.9,1603046,0,-1,0,2,540,258,0,0,158,Watford,West Ham,Leeds United F.C.,Everton,Wolverhampton,0,0,0,0,0,0,0,0,5.8,5.4,0,0,4.3,3.3,4.8,3.3,4.8,4.6,4.1,5.7,4.7,5.1,3.4,6,2.8,54
Hamza,Choudhury,MID,LEI,4400000,0,1,0.0769230769230769,1.74825174825175E-08,2.27272727272727E-07,0,12026,0,0,0,0,0,0,0,0.2,131,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,10168,0,-1,0,0,59,104,0,0,9,Southampton,Aston Villa,Newcastle,Tottenham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
Andreas,Christensen,DEF,CHE,4800000,2,38,4.2,8.75E-07,7.91666666666667E-06,0,459592,1,4,0,0,0,0,0,7.9,3862,-2,0,38,2,0.2,0,1,1,0,5,0,0,2.3,530144,0,-1,0,0,810,1284,0,0,189,Watford,West Ham,Leeds United F.C.,Everton,Wolverhampton,3.6,5.6,5.2,5.1,5,4.4,4.7,5,5.9,5.4,0,0,4.4,3.4,4.9,3.4,4.8,4.7,4.2,5.8,4.7,5.2,3.5,6.1,2.9,22.9
Carney,Chukwuemeka,MID,AVL,4500000,1,3,0.230769230769231,5.12820512820513E-08,6.66666666666667E-07,0,4898,0,1,0,0,0,0,0,0.7,37,0,0,3,0,0,0,0.2,0,0,0,0,0,0,4216,0,-1,0,0,85,37,0,0,5,Man City,Leicester,Liverpool,Norwich,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.3
Ciaran,Clark,DEF,NEW,4400000,-2,13,1.2,2.72727272727273E-07,2.95454545454545E-06,0,14010,2,23,0,0,0,0,0,3,1095,-1,0,13,1,0.3,0,1.2,1,0,0,0,1,0.1,11851,0,-1,0,0,901,28,0,1,121,Norwich,Burnley,Leicester,Liverpool,Man City,0,0,0.6,1,0.9,0.7,0.6,0.6,0.6,0.8,0.9,0.8,0.7,0.8,0.8,1,0.7,1,0.6,0.6,0.6,1.1,0.8,1.1,0.6,32.1
Tom,Cleverley,MID,WAT,4800000,1,17,1.7,3.54166666666667E-07,3.54166666666667E-06,0,21429,1,14,0,0,0,0,0,3.5,131,-2,0,17,2,0.2,0,1,0,0,0,0,1,0.1,17147,0,-1,0,0,622,101,0,0,86,Chelsea,Man City,Brentford F.C.,Burnley,Crystal Palace,0.8,0.8,1,1,1.2,1.3,0.8,1.1,1.2,1.4,0.8,0.9,0.8,1,1.2,1,1.1,0.8,1,0.9,0.8,1.3,0.8,0.9,0.9,33.9
Nathaniel,Clyne,DEF,CRY,4300000,0,0,0,0,0,0,7321,0,0,0,0,0,0,0,0,43,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2552,0,-1,0,0,0,22,0,0,0,Leeds United F.C.,Man Utd,Everton,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Coady,DEF,WOL,4500000,6,52,3.7,8.22222222222222E-07,1.15555555555556E-05,0,471773,1,12,0,0,0,1,0,11.6,5583,0,0,52,0,1.2,0,5.2,2,0,5,0,0,6,437387,0,-1,0,0,1256,10308,0,0,261,Burnley,Liverpool,Man City,Brighton,Chelsea,3.9,4.7,4.8,4.8,4.2,2.6,4.4,5,3.5,5,5,4.9,3,4.5,3.7,4.1,4.6,4.2,3.2,4.4,3.9,4.1,5.4,4,5.2,33.1
Seamus,Coleman,DEF,EVE,4900000,0,25,2.3,4.69387755102041E-07,5.10204081632653E-06,0,110478,2,20,0,0,0,0,0,5.1,278,-1,0,25,1,0.4,0,2.2,1,0,2,0,1,0.4,79910,0,-1,0,1,990,175,0,0,140,Liverpool,Arsenal,Crystal Palace,Chelsea,Leicester,2.9,2.9,1.3,2.5,1.7,1.5,1.7,2.4,1.5,2.4,1.2,2.7,1.2,2.6,2.5,1.8,1.2,1.9,2.1,2.1,2.5,2.4,1.4,2.4,1.8,36.8
Nathan,Collins,DEF,BUR,4300000,6,14,1.16666666666667,2.71317829457364E-07,3.25581395348837E-06,0,7787,0,4,0,0,0,0,0,3.3,47,-2,0,14,2,0.5,0,2,0,0,2,0,0,0.1,4879,0,-1,0,0,360,107,0,0,85,Wolverhampton,Newcastle,West Ham,Watford,Aston Villa,0.6,0.6,0.8,0.6,0.6,0.9,0.8,0.7,0.6,0.6,0.7,1,0.7,0.6,0.8,0.8,0.6,0.9,0.6,0.6,0.6,0.6,0.8,1,0.6,14.7
Aaron,Connolly,FWD,BHA,5300000,0,2,0.153846153846154,2.90275761973875E-08,3.77358490566038E-07,0,24479,0,0,0,0,0,0,0,0.4,177,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,14215,0,-1,0,0,59,228,0,0,0,West Ham,Southampton,Tottenham,Wolverhampton,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
Liam,Cooper,DEF,LEE,4500000,12,40,2.9,6.44444444444444E-07,8.88888888888889E-06,0,41578,4,20,0,0,0,0,0,8.9,833,0,0,40,0,1.1,0,5,4,0,3,0,2,0.5,50048,0,-1,0,1,1260,4878,0,0,249,Crystal Palace,Brentford F.C.,Chelsea,Man City,Arsenal,2.9,3.2,3.6,3.1,3.9,3.7,3.3,3,2.9,2.3,2.1,2.6,2.9,4.2,2.3,3.1,2.5,2.7,1.6,3.2,2.1,3.5,2.8,3.2,3.3,39.1
Jack,Cork,MID,BUR,4400000,3,10,0.833333333333333,1.89393939393939E-07,2.27272727272727E-06,0,16204,1,8,0,0,0,0,0,2.3,108,-1,0,10,1,0.2,0,1,0,0,1,0,0,0.1,13909,0,-1,0,0,404,202,0,0,26,Wolverhampton,Newcastle,West Ham,Watford,Aston Villa,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,4.2
Maxwel,Cornet,MID,BUR,6100000,3,43,3.58333333333333,5.87431693989071E-07,7.04918032786885E-06,0,62110,2,8,0,0,0,5,0,7,6414,1,0,43,-1,0.6,0,3.7,5,0,2,0,0,2.9,302591,0,-1,0,1,531,9551,0,0,123,Wolverhampton,Newcastle,West Ham,Watford,Aston Villa,4,3.6,3,4.4,2.6,3.6,3.2,2.6,3.3,2.4,2.8,2.1,3,2.8,2.5,3.1,4.3,2.6,3.4,2.4,4,3.7,4.2,2.6,4.4,43.8
,Costa,MID,LEE,5400000,0,1,1,1.85185185185185E-07,1.85185185185185E-07,0,14717,0,0,0,0,0,0,0,0.2,15,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,1668,0,-1,0,0,21,0,0,0,1,Crystal Palace,Brentford F.C.,Chelsea,Man City,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vladimir,Coufal,DEF,WHU,4700000,2,22,2,4.25531914893617E-07,4.68085106382979E-06,0,935767,0,12,0,0,0,0,0,4.7,2469,-3,0,22,3,0.2,0,1,0,0,1,0,1,3.8,259700,0,-1,0,0,756,673,0,0,144,Brighton,Chelsea,Burnley,Arsenal,Norwich,1.8,1.8,1.4,1.6,1.7,1.4,1,1.2,2,2,1,1.3,1.2,1.2,2.2,1.8,2.3,2,2,1.7,2.2,2.3,1.3,2,1.8,41.6
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,7411,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2225,0,-1,0,0,0,0,0,0,0,Brighton,Chelsea,Burnley,Arsenal,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Cox,GLK,BRE,4000000,0,0,0,0,0,0,984,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2454,0,-1,0,0,0,189,0,0,0,Tottenham,Leeds United F.C.,Watford,Man Utd,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5500000,0,52,4,7.27272727272727E-07,9.45454545454545E-06,0,1178155,0,15,0,0,0,1,0,9.5,43019,0,0,52,0,0.2,0,1.2,7,0,3,0,2,12,782290,0,-1,0,1,1140,560,0,0,257,Brighton,Chelsea,Burnley,Arsenal,Norwich,0,5,4,4.6,4.8,4.2,2.9,3.6,5.4,5.3,3.2,3.9,3.7,3.8,5.3,5,5,5.3,5.2,4.7,5.7,5.8,4,5.3,5,60.4
Charlie,Cresswell,DEF,LEE,4000000,1,3,0.230769230769231,5.76923076923077E-08,7.5E-07,0,31430,0,2,0,0,0,0,0,0.8,343,0,0,3,0,0.1,0,0.5,0,0,0,0,0,0.4,51064,0,-1,0,0,92,360,0,0,14,Crystal Palace,Brentford F.C.,Chelsea,Man City,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
