FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Michy,Batshuayi,FWD,CHE,5500000,0,0,0,0,0,0,12863,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1384,0,-1,0,0,0,0,0,0,0,Tottenham,Man City,Southampton,Brentford F.C.,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan,Bednarek,DEF,SOU,4400000,9,10,2.5,5.68181818181818E-07,2.27272727272727E-06,0,42579,0,1,0,0,0,0,0,2.3,399,-1,0,10,1,0.6,0,2.5,3,0,1,0,0,0.7,6815,0,-1,0,1,135,1040,0,0,38,Man City,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,1.5,2.1,1.7,2.3,2.5,1.2,3,1.7,3.5,2.4,2,2.1,1.3,2.4,1.5,3.8,1.9,3.1,3.1,2.7,2.1,1.7,2.5,1.3,2,1.5,2.2,2.6,3.7,2.6,2.8,2.1,3.2,1.9,4.2
Asmir,Begovic,GLK,EVE,4000000,1,1,0.25,6.25E-08,2.5E-07,0,51138,0,3,0,1,0,0,0,0.2,1027,0,0,1,0,0,0,0.2,0,0,0,0,0,3.4,137267,0,-1,0,0,90,3232,0,0,9,Aston Villa,Norwich,Man Utd,West Ham,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1
Hector,Bellerin,DEF,ARS,4800000,0,0,0,0,0,0,61275,0,0,0,0,0,0,0,0,843,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,3737,0,-1,0,0,0,0,0,0,0,Burnley,Tottenham,Brighton,Crystal Palace,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Said,Benrahma,MID,WHU,6400000,6,35,8.75,1.3671875E-06,5.46875E-06,0,793874,0,6,0,0,0,3,0,5.5,24006,4,0,35,-4,0.9,0,5.8,4,0,1,0,2,29.5,2397575,0,-1,0,2,372,25983,0,0,135,Man Utd,Leeds United F.C.,Brentford F.C.,Everton,Tottenham,9.7,11.2,11,9.5,13.1,8.8,7.2,13.1,6.9,9.6,12.6,10.3,9.4,12.6,12.4,10.3,9.3,11.1,8.5,13.1,11.1,13.1,10.3,8.9,13.1,8.9,10,10.5,13.1,10,13.1,10.8,12.1,11.9,35.1
Josh,Benson,MID,BUR,4500000,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Arsenal,Leicester,Norwich,Man City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Benteke,FWD,CRY,6300000,2,11,2.2,3.49206349206349E-07,1.74603174603175E-06,0,70401,1,4,0,0,0,0,0,1.7,1447,-2,1,11,2,0.4,0,2.5,0,0,2,0,1,0.9,23904,0,-1,0,0,360,809,-1,0,30,Liverpool,Brighton,Leicester,Arsenal,Newcastle,1.1,1.6,2.1,1.1,3.1,1.1,1.6,1.1,2.5,1.9,1.1,2.1,2.1,1.4,1.1,3.3,2.1,1.2,1.1,1.9,1.1,1.6,2.8,1.6,2.1,1.3,2.8,1.1,1.1,2.9,1.1,3.1,1.1,2,17.4
Steven,Bergwijn,MID,TOT,6000000,0,15,3.75,6.25E-07,2.5E-06,0,105600,0,0,0,0,0,0,0,2.5,3651,0,0,15,0,0.4,0,2.2,0,0,3,0,2,0.8,120552,0,-1,0,0,233,142,0,0,36,Chelsea,Arsenal,Aston Villa,Newcastle,West Ham,0,0,5.3,2.2,1.9,3.2,1.9,3.8,2.4,3.8,4.9,2.5,2.4,2.2,5.3,2.2,1.9,5.3,1.9,4.7,4.1,1.9,2.2,3.4,1.9,3.5,5.3,1.9,3.2,1.9,4.6,1.9,5.4,2.3,18.5
,Bernard,MID,EVE,5500000,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Aston Villa,Norwich,Man Utd,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardo,DEF,BHA,4000000,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leicester,Crystal Palace,Arsenal,Norwich,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardo,MID,MCI,6900000,3,20,5,7.2463768115942E-07,2.89855072463768E-06,0,52425,0,0,0,0,0,1,0,2.9,2214,-1,0,20,1,0.7,0,5,2,0,3,0,1,1.5,58230,0,-1,0,0,308,2999,0,0,70,Southampton,Chelsea,Liverpool,Burnley,Brighton,6.9,2.9,2.5,7.5,3.9,7.5,2.5,5.2,5.4,2.5,3.2,6.2,5.8,3.6,6.8,3.1,2.6,6.7,3.6,5.8,3.7,7.4,2.6,5,2.6,4.9,3.9,3.6,6.2,7.2,3.5,7.5,2.6,7.5,26.4
Ryan,Bertrand,DEF,LEI,4900000,1,3,0.75,1.53061224489796E-07,6.12244897959184E-07,0,104322,0,2,0,0,0,0,0,0.6,439,-1,0,3,1,0.2,0,0.8,0,0,0,0,0,0.7,10622,0,-1,0,0,136,556,0,0,15,Brighton,Burnley,Crystal Palace,Man Utd,Brentford F.C.,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,1.1,0.4,0.4,0.5,0.4,0.4,0.4,0.6,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.8,0.4,0.4,0.4,1.7
Mads,Bidstrup,MID,BRE,4500000,0,2,0.5,1.11111111111111E-07,4.44444444444444E-07,0,4300,0,0,0,0,0,0,0,0.4,121,0,0,2,0,0,0,0.2,0,0,0,0,0,0.1,3708,0,-1,0,0,13,61,0,0,6,Wolverhampton,Liverpool,West Ham,Chelsea,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8
Yves,Bissouma,MID,BHA,4600000,1,15,3,6.52173913043478E-07,3.26086956521739E-06,0,465057,1,3,0,0,0,0,0,3.3,8754,1,0,15,-1,0.7,0,3.2,2,0,2,0,1,17.3,860551,0,-1,0,0,406,14460,0,0,77,Leicester,Crystal Palace,Arsenal,Norwich,Man City,2.2,2.1,2.8,2.9,1.9,2,2.8,2,1.6,2.1,2.8,2.6,1.8,1.9,1.6,2.4,2.2,2.7,3,2.1,2.6,2.9,2.8,2.8,1.5,1.5,2.4,2.2,2,2.2,4.3,1.5,2.8,1.5,11.4
Willy,Boly,DEF,WOL,4900000,0,0,0,0,0,0,4967,0,0,0,0,0,0,0,0,191,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2197,0,-1,0,0,0,95,0,0,0,Brentford F.C.,Southampton,Newcastle,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,6300000,4,13,2.6,4.12698412698413E-07,2.06349206349206E-06,0,81609,0,6,0,0,0,0,0,2.1,1034,-2,0,13,2,0.4,0,2.8,0,0,1,0,1,0.8,21183,0,-1,0,0,385,439,0,0,51,Man Utd,Leeds United F.C.,Brentford F.C.,Everton,Tottenham,1.4,1.8,1.7,1.3,2.7,1.3,1.3,3.2,1.3,1.4,2.2,2,1.3,2.5,2.3,1.6,1.3,1.8,1.3,2.5,2,2.8,1.9,1.3,2.8,1.3,1.5,1.6,2.9,1.5,2.8,1.9,2.1,2,29.6
Jarrad,Branthwaite,DEF,EVE,4000000,0,0,0,0,0,0,6308,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0.2,13140,0,-1,0,0,0,332,0,0,0,Aston Villa,Norwich,Man Utd,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Broadhead,FWD,EVE,4500000,0,0,0,0,0,0,4603,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,0,-1,0,0,0,0,0,0,0,Aston Villa,Norwich,Man Utd,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armando,Broja,FWD,SOU,5000000,1,3,0.75,1.5E-07,6E-07,0,43898,0,1,0,0,0,0,0,0.6,948,0,0,3,0,0.2,0,0.8,0,0,0,0,0,0.6,32144,0,-1,0,0,57,1057,0,0,8,Man City,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.6,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,4.8
Josh,Brownhill,MID,BUR,4500000,2,7,1.4,3.11111111111111E-07,1.55555555555556E-06,0,144729,2,7,0,0,0,0,0,1.6,1349,0,0,7,0,0.3,0,1.5,0,0,0,0,0,2.5,50094,0,-1,0,0,371,690,0,0,42,Arsenal,Leicester,Norwich,Man City,Southampton,1.2,0.7,1,0.7,0.7,0.7,0.7,1.2,1.1,1.1,0.7,0.7,1.1,0.7,0.7,0.7,0.7,1,0.7,0.7,0.7,0.7,0.7,0.9,0.7,1,0.8,0.7,0.7,0.8,0.7,1.2,0.7,1.2,16.8
,Bryan,MID,TOT,5800000,0,1,0.25,4.31034482758621E-08,1.72413793103448E-07,0,8111,0,0,0,0,0,0,0,0.2,145,-2,1,1,2,0,0,0.2,0,0,0,0,0,0.1,3638,0,-1,0,0,2,73,-1,0,3,Chelsea,Arsenal,Aston Villa,Newcastle,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
,Buendia,MID,AVL,6400000,0,14,4.7,7.34375E-07,2.1875E-06,0,331130,1,4,0,0,0,1,0,2.2,3357,-1,0,14,1,0.5,0,3,3,0,1,0,0,1.6,46921,0,-1,0,1,246,628,0,0,41,Everton,Man Utd,Tottenham,Wolverhampton,Arsenal,4.8,2.4,2.4,5.7,2.4,5,3,4.6,2.4,6,6.3,2.4,3.1,7,6.3,3,2.6,4.6,2.4,5.4,3,6.7,3.3,6.4,2.4,7,5.4,6.9,3.3,3.3,6.6,3.3,7,2.4,17.2
Dan,Burn,DEF,BHA,4400000,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,30,-1,0,0,1,0,0,0,0,0,0,0,0,0,413,0,-1,0,0,0,86,0,0,0,Leicester,Crystal Palace,Arsenal,Norwich,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Butland,GLK,CRY,4500000,0,0,0,0,0,0,11723,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3709,0,-1,0,0,0,116,0,0,0,Liverpool,Brighton,Leicester,Arsenal,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,NOR,4400000,0,0,0,0,0,0,1614,0,0,0,0,0,0,0,0,22,-1,0,0,1,0,0,0,0,0,0,0,0,0,523,0,-1,0,0,0,8,0,0,0,Watford,Everton,Burnley,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moises,Caicedo,MID,BHA,4500000,0,0,0,0,0,0,689,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,713,0,-1,0,0,0,0,0,0,0,Leicester,Crystal Palace,Arsenal,Norwich,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominic,Calvert-Lewin,FWD,EVE,8100000,0,23,7.7,9.50617283950617E-07,2.83950617283951E-06,0,1294647,0,3,0,0,0,3,0,2.8,53606,1,0,23,-1,0.5,0,4,5,0,1,0,0,6.4,911193,0,-1,0,0,248,454,0,0,86,Aston Villa,Norwich,Man Utd,West Ham,Watford,0,0,9.8,10.5,11.4,11.6,11.4,6.2,8.4,6.7,11.6,8,6.8,10.5,9.4,11.5,8.9,9.7,11.6,9.3,10,9.7,10.3,7.5,8.7,9.3,10,10.3,11.6,8.7,8.8,10,8.4,8.8,33.7
Chem,Campbell,MID,WOL,4500000,0,0,0,0,0,0,14304,0,0,0,0,0,0,0,0,729,0,0,0,0,0,0,0,0,0,0,0,0,0.3,27961,0,-1,0,0,0,895,0,0,0,Brentford F.C.,Southampton,Newcastle,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,6000000,6,32,6.4,1.06666666666667E-06,5.33333333333333E-06,0,221872,0,1,0,0,0,0,0,5.3,5366,0,0,32,0,1.2,0,7.5,3,0,4,0,1,9.4,361225,0,-1,0,1,450,20827,0,0,131,Southampton,Chelsea,Liverpool,Burnley,Brighton,9.2,5.5,7.3,9.6,7.7,9.6,6.2,8.2,8.7,4.4,3.8,8.5,9.4,3.4,9.6,6.4,5.1,9.6,5.1,9.6,5.6,9.6,4.8,9.6,4.3,8.9,4.9,9,8.5,9,6.7,8.7,4.9,9.6,25.6
Sergi,Canos,MID,BRE,5500000,3,21,4.2,7.63636363636364E-07,3.81818181818182E-06,0,191057,1,1,0,0,0,1,0,3.8,5644,0,0,21,0,0.5,0,2.5,3,0,4,0,0,2.7,289240,0,-1,0,0,397,907,0,0,71,Wolverhampton,Liverpool,West Ham,Chelsea,Leicester,6.1,2.1,3.1,4.5,4.6,4.4,4.9,4,3.2,2.9,4,5,3,4.1,4.4,4.2,5.4,2.9,4,2.1,5.3,3.1,5.4,4.1,5.6,4.3,3.4,3.4,3.7,5.1,2.7,4.6,3.2,3.7,21.2
Todd,Cantwell,MID,NOR,5400000,1,6,1.5,2.77777777777778E-07,1.11111111111111E-06,0,39345,2,12,0,0,0,0,0,1.1,1425,-1,0,6,1,0.2,0,1.2,0,0,0,0,0,0.5,21760,0,-1,0,0,313,254,0,0,35,Watford,Everton,Burnley,Brighton,Chelsea,1.1,0.8,0.8,0.8,0.8,0.8,0.8,1,0.8,0.8,0.8,0.8,1.3,0.8,1.3,0.8,0.8,0.8,0.8,1.3,0.9,0.8,0.8,0.8,0.8,1,0.8,1.4,0.8,1.3,0.8,0.8,1.3,1.2,8
Scott,Carson,GLK,MCI,4000000,0,0,0,0,0,0,14371,0,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0.4,45531,0,-1,0,0,0,322,0,0,0,Southampton,Chelsea,Liverpool,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5000000,15,24,4.8,9.6E-07,4.8E-06,0,80473,1,7,0,0,0,1,0,4.8,1382,0,0,24,0,1.2,0,5.8,3,0,2,0,0,1.5,46410,0,-1,0,1,445,7538,0,0,96,Everton,Man Utd,Tottenham,Wolverhampton,Arsenal,5.6,4,3.6,6.3,3.6,6,3,6.2,2.4,7.2,6.7,5.2,3.3,7,7.2,4.1,3.9,7.1,2.8,6.6,2.4,6.2,4.9,6.4,2.8,7.2,6,7.2,6.8,3.6,6.9,2.8,7.2,2.8,18.7
,Casilla,GLK,LEE,4500000,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Newcastle,West Ham,Watford,Southampton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Castagne,DEF,LEI,5400000,0,4,1,1.85185185185185E-07,7.40740740740741E-07,0,46196,0,2,0,0,0,0,0,0.7,610,-1,0,4,1,0.2,0,1,0,0,0,0,0,0.7,16172,0,-1,0,0,169,814,0,0,15,Brighton,Burnley,Crystal Palace,Man Utd,Brentford F.C.,0.6,0.5,0.5,0.6,0.5,1,0.5,0.6,0.5,0.5,0.5,0.5,1.5,0.5,0.5,0.8,0.5,0.5,0.5,1,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.7,1.1,0.5,0.5,0.5,2.1
Craig,Cathcart,DEF,WAT,4400000,1,4,1,2.27272727272727E-07,9.09090909090909E-07,0,6810,1,6,0,0,0,0,0,0.9,113,-1,0,4,1,0.2,0,0.8,0,0,0,0,0,0.1,2857,0,-1,0,0,294,51,0,0,30,Norwich,Newcastle,Leeds United F.C.,Liverpool,Everton,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.7,0.5,0.7,0.9,0.5,0.5,0.8,0.7,0.5,1.5,0.5,0.6,0.5,0.5,0.5,0.5,1.1,0.5,0.5,0.9,0.6,0.6,0.5,0.6,0.5,0.6,0.5,7
Edinson,Cavani,FWD,MUN,8400000,0,1,0.25,2.97619047619048E-08,1.19047619047619E-07,0,448656,0,0,0,0,0,0,0,0.1,5284,-1,0,1,1,0,0,0.2,0,0,0,0,0,2.1,29647,0,-1,0,0,37,60,0,0,3,West Ham,Aston Villa,Everton,Leicester,Liverpool,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
,Cedric,DEF,ARS,4400000,0,1,0.3,6.81818181818182E-08,2.27272727272727E-07,0,14810,1,7,0,0,0,0,0,0.2,422,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.2,8644,0,-1,0,0,188,108,0,0,21,Burnley,Tottenham,Brighton,Crystal Palace,Aston Villa,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.8
Nathaniel,Chalobah,MID,WAT,5000000,0,0,0,0,0,0,1243,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,-1,0,0,0,0,0,0,0,Norwich,Newcastle,Leeds United F.C.,Liverpool,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevoh,Chalobah,DEF,CHE,4900000,0,21,5.25,1.07142857142857E-06,4.28571428571429E-06,0,169989,0,0,0,0,0,1,0,4.3,2745,-1,0,21,1,0.4,0,1.8,2,0,2,0,0,2.3,228219,0,-1,0,1,183,2322,0,0,69,Tottenham,Man City,Southampton,Brentford F.C.,Norwich,5.2,7.9,6.7,5.9,7.3,3.3,7.3,5.5,7.5,3.6,4.5,6.9,5.8,7.9,4.1,6.4,7,4.5,7.9,6.9,7.9,4,7.1,4.5,6.2,5.2,7.1,4.7,6.1,6.2,4.4,6.6,5.9,6.5,9.1
,Chamberlain,MID,LIV,5900000,0,4,1,1.69491525423729E-07,6.77966101694915E-07,0,9133,0,0,0,0,0,0,0,0.7,268,-1,0,4,1,0,0,0.2,0,0,1,0,0,0.1,4389,0,-1,0,0,68,91,0,0,7,Crystal Palace,Brentford F.C.,Man City,Watford,Man Utd,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5
Calum,Chambers,DEF,ARS,4400000,0,1,0.25,5.68181818181818E-08,2.27272727272727E-07,0,19877,0,7,0,0,0,0,0,0.2,431,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,6898,0,-1,0,0,170,71,0,0,27,Burnley,Tottenham,Brighton,Crystal Palace,Aston Villa,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.5
Benjamin,Chilwell,DEF,CHE,5700000,0,0,0,0,0,0,651884,0,0,0,0,0,0,0,0,5279,-3,0,0,3,0,0,0,0,0,0,0,0,4.2,26078,0,-1,0,0,0,468,0,0,0,Tottenham,Man City,Southampton,Brentford F.C.,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamza,Choudhury,MID,LEI,4500000,0,0,0,0,0,0,5733,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4851,0,-1,0,0,0,164,0,0,0,Brighton,Burnley,Crystal Palace,Man Utd,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas,Christensen,DEF,CHE,5000000,0,15,5,1E-06,3E-06,0,154769,0,1,0,0,0,0,0,3,4018,0,0,15,0,0.4,0,2,1,0,2,0,0,3,281368,0,-1,0,0,270,2277,0,0,71,Tottenham,Man City,Southampton,Brentford F.C.,Norwich,5,7.5,6.3,5.5,6.8,3,6.9,5.1,7,3.3,4.2,6.5,5.4,7.4,3.8,6,6.7,4.2,7.5,6.4,7.5,3.7,6.6,4.2,5.8,4.8,6.7,4.4,5.7,5.8,4.1,6.1,5.5,6,5.7
Carney,Chukwuemeka,MID,AVL,4500000,0,2,0.5,1.11111111111111E-07,4.44444444444444E-07,0,2828,0,1,0,0,0,0,0,0.4,99,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0,2587,0,-1,0,0,62,25,0,0,6,Everton,Man Utd,Tottenham,Wolverhampton,Arsenal,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6
Ciaran,Clark,DEF,NEW,4400000,2,3,1,2.27272727272727E-07,6.81818181818182E-07,0,6045,0,8,0,0,0,0,0,0.7,93,-1,0,3,1,0.2,0,0.8,0,0,0,0,0,0.1,2427,0,-1,0,0,263,108,0,0,34,Leeds United F.C.,Watford,Wolverhampton,Tottenham,Crystal Palace,0.6,0.5,0.7,1.5,0.5,0.7,0.5,0.6,0.5,0.6,0.6,0.5,0.8,0.9,0.7,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.8,1,0.5,0.6,0.5,0.9,0.5,1.1,0.5,10.5
Tom,Cleverley,MID,WAT,5000000,2,10,2.5,5E-07,2E-06,0,12795,0,4,0,0,0,0,0,2,287,0,0,10,0,0.2,0,1.2,0,0,0,0,1,0.2,13728,0,-1,0,0,268,89,0,0,46,Norwich,Newcastle,Leeds United F.C.,Liverpool,Everton,1.4,2.9,1.4,1.2,1.2,2.4,1.2,1.5,1.5,2.4,2.2,1.2,1.6,2.9,2.6,1.7,2.8,1.4,2.6,1.2,1.5,1.2,1.2,2.9,1.4,1.6,1.2,1.9,1.9,1.2,3,1.2,2.4,1.2,16.6
Nathaniel,Clyne,DEF,CRY,4400000,0,0,0,0,0,0,4618,0,0,0,0,0,0,0,0,108,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1466,0,-1,0,0,0,36,0,0,0,Liverpool,Brighton,Leicester,Arsenal,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Coady,DEF,WOL,4500000,0,12,2.4,5.33333333333333E-07,2.66666666666667E-06,0,254401,1,5,0,0,0,0,0,2.7,7930,0,0,12,0,0.6,0,2.5,0,0,1,0,0,6.9,275084,0,-1,0,0,446,3362,0,0,78,Brentford F.C.,Southampton,Newcastle,Aston Villa,Leeds United F.C.,1.3,2.1,1.2,1.8,2.7,1.2,1.7,1.2,2.2,1.4,2.1,2,3,1.5,1.2,2.6,2.6,1.2,2.6,2.6,3.2,1.3,2,1.7,1.9,1.3,1.9,1.4,2,2,1.2,2.2,1.4,3.6,7.3
Seamus,Coleman,DEF,EVE,5000000,0,14,3.5,7E-07,2.8E-06,0,66723,1,4,0,0,0,0,0,2.8,3523,0,0,14,0,0.6,0,3,1,0,1,0,1,0.8,70471,0,-1,0,1,360,1299,0,0,57,Aston Villa,Norwich,Man Utd,West Ham,Watford,0,0,0,3,3.2,5.1,5.2,2.8,3.7,4.3,5.2,2.5,3.2,3.7,2.8,3.1,3.2,3.2,4.6,2,3.6,3,4.7,4,3.3,2.2,2.8,4,4.4,5.1,4.1,3.5,3.7,3.8,9.5
