FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Roerslev,DEF,BRE,4300000,14,24,1.33333333333333,3.10077519379845E-07,5.58139534883721E-06,0,8116,0,13,0,0,0,1,0,5.6,1104,-2,0,24,2,0.9,0,4,3,0,0,0,1,0.1,7565,0,-1,0,1,599,3879,0,0,98,Aston Villa,Southampton,Liverpool,Man Utd,Wolverhampton,1.6,1.9,0.7,1.2,0.8,0.8,0.7,0.8,0.9,0.7,1.2,1,0.7,1.4,0.9,0.7,0.8,1.1,24.2
Cristian,Romero,DEF,TOT,4800000,0,13,0.764705882352941,1.59313725490196E-07,2.70833333333333E-06,0,46169,4,9,0,0,0,0,0,2.7,268,-2,0,13,2,0,0,0,3,0,1,0,0,0.2,25502,0,-1,0,0,533,40,0,0,99,Watford,Arsenal,Leicester,Chelsea,Southampton,0,0,0,0,0,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,16
,Romeu,MID,SOU,4500000,5,37,2.1,4.66666666666667E-07,8.22222222222222E-06,0,78861,5,23,0,0,0,0,0,8.2,1274,0,0,37,0,0.5,0,2.2,0,0,4,0,1,0.4,66992,0,-1,0,0,1549,273,0,0,228,Brentford F.C.,Wolverhampton,Man City,Tottenham,Man Utd,1.4,1.7,1,1,1.2,1.6,2.1,1.1,2.1,1.3,1,1.1,1.5,1.2,2.1,1.1,1,1.1,57.2
,Ronaldo,FWD,MUN,12500000,2,82,5.1,4.08E-07,6.56E-06,0,3860374,4,25,0,0,0,8,0,6.6,88093,0,0,82,0,0.4,0,5,15,0,3,0,3,31.3,6005885,0,-1,0,4,1296,181451,0,0,286,Wolverhampton,Aston Villa,Brentford F.C.,West Ham,Burnley,0,12.2,5.8,6.3,6.4,6.7,6.5,5.2,5.6,5.2,6.7,6.6,6.6,5.2,5.7,6.1,3.8,5.4,139.1
Salomon,Rondon,FWD,EVE,6000000,1,22,1.8,3E-07,3.66666666666667E-06,0,54015,2,13,0,0,0,1,0,3.7,2004,0,0,22,0,0.1,0,0.5,2,0,2,0,0,0.2,65893,0,-1,0,0,653,1814,0,0,60,Brighton,Norwich,Aston Villa,Newcastle,Leeds United F.C.,1.2,1.3,1.5,1.5,2,1,1,0.9,0.9,1.7,1.1,1.3,1.7,0.9,0.9,1.3,1.3,0.9,42.4
Danny,Rose,DEF,WAT,4200000,0,7,0.411764705882353,9.80392156862745E-08,1.66666666666667E-06,0,55168,4,16,0,0,0,0,0,1.7,1254,-3,0,7,3,0,0,0,0,0,0,0,0,0.2,20565,0,-1,0,0,688,22,0,0,75,Tottenham,Newcastle,Burnley,Norwich,West Ham,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,22.4
Jonathan,Rowe,MID,NOR,4400000,0,1,0.0526315789473684,1.19617224880383E-08,2.27272727272727E-07,0,419,0,0,0,0,0,0,0,0.2,39,-1,1,1,1,0,0,0.2,0,0,0,0,0,0,556,0,-1,0,0,22,34,-1,0,3,West Ham,Everton,Watford,Crystal Palace,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
John,Ruddy,GLK,WOL,4300000,0,0,0,0,0,0,12412,0,0,0,0,0,0,0,0,193,-2,1,0,2,0,0,0,0,0,0,0,0,0.2,5472,0,-1,0,0,0,214,-1,0,0,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,6200000,1,92,4.6,7.41935483870968E-07,1.48387096774194E-05,0,1737878,4,16,0,0,0,2,0,14.8,58243,7,0,92,-7,0.4,0,2.2,6,0,8,0,3,24.4,3021166,0,-1,0,2,1800,103606,0,0,393,Liverpool,Man City,Brighton,Tottenham,Crystal Palace,6,12.6,6.5,0,0,4.2,4.7,5.6,4.7,5.9,5.8,4.7,6.1,5.8,5.8,4.8,6,3.6,83.2
Runar Alex,Runarsson,GLK,ARS,4000000,0,0,0,0,0,0,73452,0,0,0,0,0,0,0,0,1138,0,0,0,0,0,0,0,0,0,0,0,0,0.6,19017,0,-1,0,0,0,0,0,0,0,Man City,Tottenham,Burnley,Wolverhampton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Rupp,MID,NOR,4400000,0,14,0.736842105263158,1.67464114832536E-07,3.18181818181818E-06,0,42759,0,9,0,0,0,0,0,3.2,1113,-1,0,14,1,0,0,0,0,0,0,0,0,0.3,47578,0,-1,0,0,472,10,0,0,82,West Ham,Everton,Watford,Crystal Palace,Man City,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,28.3
Mathew,Ryan,GLK,BHA,4500000,0,0,0,0,0,0,791,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Everton,Crystal Palace,Chelsea,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S.Armstrong,MID,SOU,5800000,1,8,0.421052631578947,7.25952813067151E-08,1.37931034482759E-06,0,32602,0,1,0,0,0,0,0,1.4,176,-2,0,8,2,0.2,0,1,0,0,0,0,0,0.1,9390,0,-1,0,0,233,311,0,0,30,Brentford F.C.,Wolverhampton,Man City,Tottenham,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.7
,S.Longstaff,MID,NEW,4500000,0,29,2.2,4.88888888888889E-07,6.44444444444444E-06,0,99624,1,21,0,0,0,1,0,6.4,2702,0,0,29,0,0.4,0,2,1,0,0,0,1,0.5,106540,0,-1,0,0,843,1624,0,0,129,Watford,Leeds United F.C.,Everton,Aston Villa,West Ham,0,2.2,1.1,1.7,2,1.1,1.2,1.6,1.2,2.3,1.1,1.9,1.6,1.7,1.1,1.1,1.7,1.4,32
,Sa,GLK,WOL,5100000,5,88,4.6,9.01960784313725E-07,1.72549019607843E-05,0,414102,2,14,0,59,0,0,0,17.3,18668,1,0,88,-1,1.1,0,5.7,7,0,8,0,1,5.6,805854,0,-1,0,4,1710,116583,0,0,402,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,6,4.8,6.4,6.3,5.9,4.7,6.2,5.3,5.8,6.2,5.4,4.6,5.8,5.5,5.4,6.7,5.6,6.2,50.2
Allan,Saint-Maximin,FWD,NEW,6600000,0,74,3.9,5.90909090909091E-07,1.12121212121212E-05,0,2164649,3,38,0,0,0,4,0,11.2,73485,1,0,74,-1,0.6,0,4,12,0,2,0,4,10.1,2493978,0,-1,0,0,1621,29379,0,0,260,Watford,Leeds United F.C.,Everton,Aston Villa,West Ham,0,5.5,4.6,5.2,4.7,3.7,3.8,4.1,2.9,5.2,2.6,3.3,5.3,4.4,3.8,2.9,4.6,3.7,129.1
Romain,Saiss,DEF,WOL,5100000,6,81,4.3,8.43137254901961E-07,1.58823529411765E-05,0,263006,3,14,0,0,0,2,0,15.9,57315,1,0,81,-1,1.8,0,9.3,6,0,8,0,0,2.1,388499,0,-1,0,1,1658,7974,0,0,364,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,0,0,5.8,5.5,4.2,5.7,4.9,5.3,5.8,4.9,4.1,5.5,5,4.9,6.3,5.1,5.8,67.2
Bukayo,Saka,MID,ARS,6400000,6,93,4.7,7.34375E-07,1.453125E-05,0,1830544,3,16,0,0,0,6,0,14.5,37760,-1,-1,93,1,1.4,0,8.8,6,0,9,0,5,15.3,1954412,0,-1,0,2,1480,323197,1,0,298,Man City,Tottenham,Burnley,Wolverhampton,Brentford F.C.,4,3.2,6.3,5.3,0,5.2,0,5.3,5.4,4,3.7,5.3,4.2,4.7,3.3,5.5,4.9,5.6,148.6
Mohamed,Salah,MID,LIV,12800000,7,177,8.8,6.875E-07,1.3828125E-05,0,3212467,1,18,0,0,0,16,0,13.8,1136460,3,1,177,-3,0.3,1,4.2,20,0,10,0,10,48.4,2951676,0,-1,0,6,1783,12263,-1,0,526,Chelsea,Brentford F.C.,Crystal Palace,Leicester,Burnley,0,0,0,12.1,10.8,12.3,0,10.9,11.4,10.8,12.2,8.8,10.7,12.4,10.7,12.6,10.8,11.5,276.9
William,Saliba,DEF,ARS,4500000,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man City,Tottenham,Burnley,Wolverhampton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4500000,2,36,1.9,4.22222222222222E-07,8E-06,0,35259,6,27,0,0,0,0,0,8,440,0,0,36,0,0,0,0.2,3,0,4,0,0,0.2,35917,0,-1,0,0,1621,316,0,1,266,Brentford F.C.,Wolverhampton,Man City,Tottenham,Man Utd,2,1.4,2.1,1.7,1.4,1.9,1.8,1.1,1,1.2,1.5,1.9,2.1,1.5,1.7,1.7,2.4,1,59.5
Mbwana Ally,Samatta,FWD,AVL,5500000,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert,Sambi Lokonga,MID,ARS,4800000,0,23,1.21052631578947,2.5219298245614E-07,4.79166666666667E-06,0,31536,4,8,0,0,0,0,0,4.8,294,-2,0,23,2,0,0,0,0,0,6,0,0,0.1,20744,0,-1,0,0,816,124,0,0,127,Man City,Tottenham,Burnley,Wolverhampton,Brentford F.C.,0.6,0.6,0.8,0.6,0,0.6,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.7,38.8
,Samir,DEF,WAT,4500000,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,-1,0,0,0,237,0,0,0,Tottenham,Newcastle,Burnley,Norwich,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davinson,Sanchez,DEF,TOT,4600000,15,63,5.2,1.1304347826087E-06,1.3695652173913E-05,0,281705,2,7,0,0,0,2,0,13.7,10325,1,-1,63,-1,1.3,0,5.8,5,0,7,0,0,3,416226,0,-1,0,2,929,59099,1,0,242,Watford,Arsenal,Leicester,Chelsea,Southampton,3.8,12.5,6.5,6.7,6.7,6.1,5.8,7.8,6,7.5,6.6,5,7.4,6.2,6.6,5.9,7.6,5.8,44.5
Robert,Sanchez,GLK,BHA,4600000,2,67,3.7,8.04347826086957E-07,1.45652173913043E-05,0,1522228,2,18,0,53,0,0,0,14.6,26642,1,0,67,-1,0.9,0,4.2,7,0,6,0,0,18.3,1227029,0,-1,0,1,1620,40805,0,1,354,Everton,Crystal Palace,Chelsea,Leicester,Watford,4.1,8.7,3.4,0,2.7,4.4,4.2,3.1,5,5,4.3,4,4.6,3.7,4.3,3.7,4.5,4.5,45.8
Jadon,Sancho,MID,MUN,8900000,3,41,2.27777777777778,2.55930087390762E-07,4.60674157303371E-06,0,797383,0,8,0,0,0,1,0,4.6,11113,-6,0,41,6,0.4,0,3.3,2,0,5,0,1,2.4,223284,0,-1,0,0,920,17572,0,0,158,Wolverhampton,Aston Villa,Brentford F.C.,West Ham,Burnley,0,3.2,1.1,1.8,1.8,1.4,2,1.1,1.6,1.1,1.4,1.4,2,1.2,1.3,1.7,1.1,1.5,60.8
Morgan,Sanson,MID,AVL,5000000,1,6,0.333333333333333,6.66666666666667E-08,1.2E-06,0,2235,0,4,0,0,0,0,0,1.2,75,0,0,6,0,0.2,0,1,0,0,0,0,0,0,1755,0,-1,0,0,155,92,0,0,27,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.8
Joshua,Sargent,FWD,NOR,5400000,0,27,1.6,2.96296296296296E-07,5E-06,0,27241,0,19,0,0,0,0,0,5,683,-1,0,27,1,0.1,0,0.8,0,0,3,0,0,0.1,25206,0,-1,0,0,891,507,0,0,84,West Ham,Everton,Watford,Crystal Palace,Man City,0.9,1.4,1.5,1.4,0.8,0.8,0.9,1,1.3,0.8,0.9,1.3,1.1,1.7,0.8,1.1,0.8,1,35.3
Jeremy,Sarmiento,MID,BHA,4500000,0,2,0.111111111111111,2.46913580246914E-08,4.44444444444444E-07,0,1179,0,1,0,0,0,0,0,0.4,7,0,0,2,0,0,0,0,0,0,0,0,0,0,1259,0,-1,0,0,20,6,0,0,8,Everton,Crystal Palace,Chelsea,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6
Ismaila,Sarr,MID,WAT,5800000,0,53,4.4,7.58620689655172E-07,9.13793103448276E-06,0,2014470,1,20,0,0,0,5,0,9.1,6507,-2,0,53,2,0,1,0,7,0,0,0,0,2.9,1893909,0,-1,0,1,1030,204,0,0,146,Tottenham,Newcastle,Burnley,Norwich,West Ham,0,0,0,3.5,4.3,4.2,4.3,4.6,4.4,4.7,2.8,4.6,4.2,3,5.4,3.9,4.5,4.1,84.2
Malang,Sarr,DEF,CHE,4900000,0,8,0.4,8.16326530612245E-08,1.63265306122449E-06,0,9232,0,0,0,0,0,0,0,1.6,217,-1,0,8,1,0,0,0,2,0,1,0,0,0.1,7077,0,-1,0,0,90,339,0,0,35,Liverpool,Man City,Brighton,Tottenham,Crystal Palace,0.2,0.4,0.2,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.9
,Saul,MID,CHE,4900000,0,4,0.2,4.08163265306122E-08,8.16326530612245E-07,0,38497,1,2,0,0,0,0,0,0.8,194,-6,1,4,6,0.1,0,0.4,0,0,0,0,0,0.1,39108,0,-1,0,0,162,138,-1,0,13,Liverpool,Man City,Brighton,Tottenham,Crystal Palace,0.1,0.2,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.3
Dane,Scarlett,FWD,TOT,4500000,0,0,0,0,0,0,390893,0,0,0,0,0,0,0,0,9407,0,0,0,0,0,0,0,0,0,0,0,0,2.3,404503,0,-1,0,0,0,3332,0,0,0,Watford,Arsenal,Leicester,Chelsea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Schar,DEF,NEW,4300000,0,18,0.947368421052632,2.203182374541E-07,4.18604651162791E-06,0,22412,2,18,0,0,0,0,0,4.2,793,-2,0,18,2,0.2,0,1,2,0,1,0,1,0.2,14342,0,-1,0,1,790,410,0,0,115,Watford,Leeds United F.C.,Everton,Aston Villa,West Ham,0,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.9,0.6,0.7,0.5,23
Kjell,Scherpen,GLK,BHA,4500000,0,0,0,0,0,0,4875,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,4131,0,-1,0,0,0,105,0,0,0,Everton,Crystal Palace,Chelsea,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,MID,CRY,5400000,2,33,2.2,4.07407407407407E-07,6.11111111111111E-06,0,7446,0,7,0,0,0,2,0,6.1,483,-1,0,33,1,0.5,0,2.8,0,0,3,0,0,0.1,5451,0,-1,0,0,582,546,0,0,113,West Ham,Brighton,Liverpool,Norwich,Brentford F.C.,1.5,1.1,1.3,1.4,1.1,1.4,2.3,1.5,1.2,1.3,1.8,1.1,1.1,1.9,1.1,2.4,1.1,1.5,43.6
Kasper,Schmeichel,GLK,LEI,4800000,0,58,3.2,6.66666666666667E-07,1.20833333333333E-05,0,1252539,1,33,0,62,0,0,0,12.1,17876,-2,0,58,2,1.5,0,7,5,0,3,0,0,13,851909,0,-1,1,1,1620,46532,0,0,340,Burnley,Tottenham,Brighton,Liverpool,West Ham,0,7.7,3.6,4,3.8,3.3,4.1,4.2,3.1,4.1,3.3,3.5,2.3,3.6,3.8,3.9,2,3.1,49.7
Ken,Sema,MID,WAT,5200000,2,11,0.647058823529412,1.24434389140272E-07,2.11538461538462E-06,0,4980,1,9,0,0,0,0,0,2.1,116,-3,0,11,3,0.3,0,1.5,0,0,0,0,0,0,1682,0,-1,0,0,418,272,0,0,29,Tottenham,Newcastle,Burnley,Norwich,West Ham,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.5
,Semedo,DEF,WOL,4800000,8,66,3.9,8.125E-07,1.375E-05,0,437283,1,12,0,0,0,0,0,13.8,8720,-2,0,66,2,1.1,0,5.3,7,0,7,0,0,2.4,480932,0,-1,0,0,1479,31574,0,0,289,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,4.8,3.7,5.4,5.1,5,3.6,5,4.2,4.6,5.1,4.3,3.5,5,4.4,4.3,5.7,4.4,5.3,57.9
Ryan,Sessegnon,DEF,TOT,4300000,0,8,0.470588235294118,1.09439124487004E-07,1.86046511627907E-06,0,11268,0,2,0,0,0,0,0,1.9,166,-2,0,8,2,0,0,0.2,0,0,1,0,0,0.1,3461,0,-1,0,0,164,61,0,0,29,Watford,Arsenal,Leicester,Chelsea,Southampton,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.1
Jamie,Shackleton,MID,LEE,4400000,0,16,0.888888888888889,2.02020202020202E-07,3.63636363636364E-06,0,21902,4,10,0,0,0,0,0,3.6,345,-1,0,16,1,0.1,0,0.3,0,0,1,0,1,0.1,21238,0,-1,0,0,626,10,0,0,83,Burnley,West Ham,Newcastle,Aston Villa,Everton,0,0,0,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,20.7
Xherdan,Shaqiri,MID,LIV,5900000,0,0,0,0,0,0,7634,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,574,0,-1,0,0,0,0,0,0,0,Chelsea,Brentford F.C.,Crystal Palace,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Shaw,DEF,MUN,5000000,1,29,2.1,4.2E-07,5.8E-06,0,3898561,5,20,0,0,0,0,0,5.8,34034,-5,0,29,5,0.2,0,1,2,0,2,0,1,12.7,745414,0,-1,0,0,1179,7535,0,0,189,Wolverhampton,Aston Villa,Brentford F.C.,West Ham,Burnley,0,3.9,1.8,1.7,1.4,2.1,1,2.4,2.6,2.5,1.4,1.8,1.8,1.8,2,2,1.9,1.1,62.3
Jonjo,Shelvey,MID,NEW,5300000,0,24,1.26315789473684,2.38331678252234E-07,4.52830188679245E-06,0,16755,2,18,0,0,0,1,0,4.5,744,-2,0,24,2,0.8,0,4,3,0,1,0,0,0.1,12671,0,-1,0,1,811,1246,0,1,114,Watford,Leeds United F.C.,Everton,Aston Villa,West Ham,0,0.9,0.6,0.7,0.8,0.6,0.6,0.6,0.6,1,0.6,0.8,0.6,0.7,0.6,0.6,0.7,0.6,37.5
Francisco,Sierralta,DEF,WAT,4300000,2,5,0.294117647058824,6.83994528043776E-08,1.16279069767442E-06,0,14105,0,9,0,0,0,0,0,1.2,195,-2,0,5,2,0.2,0,1,0,0,0,0,0,0.1,3443,1,-1,0,0,427,558,0,0,57,Tottenham,Newcastle,Burnley,Norwich,West Ham,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.5
Gylfi,Sigurdsson,MID,EVE,6700000,0,0,0,0,0,0,108100,0,0,0,0,0,0,0,0,319,-3,0,0,3,0,0,0,0,0,0,0,0,0.7,9576,0,-1,0,0,0,130,0,0,0,Brighton,Norwich,Aston Villa,Newcastle,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dynel,Simeu,DEF,SOU,4000000,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,-1,0,0,0,30,0,0,0,Brentford F.C.,Wolverhampton,Man City,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,2,0.117647058823529,2.61437908496732E-08,4.44444444444444E-07,0,34781,0,0,0,0,0,0,0,0.4,4416,0,0,2,0,0.2,0,1,0,0,1,0,0,0.4,63637,0,-1,0,0,61,3814,0,0,6,Brighton,Norwich,Aston Villa,Newcastle,Leeds United F.C.,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
Viljami,Sinisalo,GLK,AVL,4000000,0,0,0,0,0,0,4744,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7060,0,-1,0,0,0,61,0,0,0,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,WAT,4400000,2,34,2.1,4.77272727272727E-07,7.72727272727273E-06,0,362995,2,32,0,0,0,0,0,7.7,9823,-1,0,34,1,0.5,0,2,1,0,0,0,1,2.4,415630,0,-1,0,0,1420,11600,0,0,180,Tottenham,Newcastle,Burnley,Norwich,West Ham,1.5,3.1,2,1,1.3,1.3,1.3,1.4,1.4,1.5,1,1.4,1.3,1,1.8,1.2,1.4,1.2,51.7
Oliver,Skipp,MID,TOT,4400000,2,31,1.9,4.31818181818182E-07,7.04545454545455E-06,0,178687,6,11,0,0,0,0,0,7,2824,-1,1,31,1,0.3,0,1.5,0,0,8,0,0,0.8,193656,0,-1,0,0,1223,1424,-1,0,166,Watford,Arsenal,Leicester,Chelsea,Southampton,1.3,2.4,1,1.7,1.6,1,1,1.4,1,1.1,2,1,1.3,1,1.4,1,1.7,1.3,31.1
Cieran,Slicker,GLK,MCI,4000000,0,0,0,0,0,0,810,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,0,-1,0,0,0,56,0,0,0,Arsenal,Chelsea,Southampton,Brentford F.C.,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thierry,Small,DEF,SOU,4000000,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,-1,0,0,0,103,0,0,0,Brentford F.C.,Wolverhampton,Man City,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William,Smallbone,MID,SOU,4500000,0,2,0.105263157894737,2.33918128654971E-08,4.44444444444444E-07,0,4148,0,2,0,0,0,0,0,0.4,1095,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0,4053,0,-1,0,0,69,1106,0,0,11,Brentford F.C.,Wolverhampton,Man City,Tottenham,Man Utd,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Emile,Smith Rowe,MID,ARS,6000000,1,88,4.9,8.16666666666667E-07,1.46666666666667E-05,0,2241419,0,21,0,0,0,8,0,14.7,161761,5,0,88,-5,0.8,0,4.8,6,0,5,0,2,21,3482507,0,-1,0,1,1201,35691,0,0,313,Man City,Tottenham,Burnley,Wolverhampton,Brentford F.C.,0,3.4,6.7,5.6,0,5.5,0,5.6,5.8,4.2,3.9,5.6,4.4,5,3.5,5.9,5.2,6,107.7
Heung-Min,Son,MID,TOT,10700000,6,108,6.4,5.98130841121495E-07,1.00934579439252E-05,0,3365587,0,17,0,0,0,8,0,10.1,323248,7,-1,108,-7,0.6,0,6.8,11,0,8,0,5,26.7,3942625,0,-1,0,3,1483,395729,1,0,348,Watford,Arsenal,Leicester,Chelsea,Southampton,0,0,0,9.3,8.8,4.6,5.7,8.6,6.5,7.4,9.6,6.4,8.1,6.3,8.3,4.3,9.5,7.4,160.5
Andreas,Sondergaard,GLK,WOL,3900000,0,0,0,0,0,0,77498,0,0,0,0,0,0,0,0,2933,-1,0,0,1,0,0,0,0,0,0,0,0,1.1,55236,0,-1,0,0,0,10838,0,0,0,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S?rensen,DEF,BRE,4300000,2,5,0.277777777777778,6.45994832041344E-08,1.16279069767442E-06,0,8583,1,4,0,0,0,0,0,1.2,104,-2,0,5,2,0.2,0,1,0,0,0,0,0,0,1861,0,-1,0,0,289,108,0,0,36,Aston Villa,Southampton,Liverpool,Man Utd,Wolverhampton,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.5
Jacob,S?rensen,DEF,NOR,4300000,0,5,0.263157894736842,6.11995104039168E-08,1.16279069767442E-06,0,4593,0,6,0,0,0,0,0,1.2,55,-2,0,5,2,0.1,0,0.5,0,0,0,0,0,0,1158,0,-1,0,0,258,36,0,0,47,West Ham,Everton,Watford,Crystal Palace,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,13.7
Tomas,Soucek,MID,WHU,5700000,2,68,3.4,5.96491228070175E-07,1.19298245614035E-05,0,806750,2,27,0,0,0,3,0,11.9,10818,-3,0,68,3,0.5,0,3,8,0,4,0,1,4.5,343902,0,-1,0,1,1788,8906,0,0,300,Crystal Palace,Norwich,Leeds United F.C.,Man Utd,Watford,6.6,3.1,2.9,4,2.6,4.2,3.4,1.8,3.6,2.2,3.2,2.8,3.7,2.7,3.1,3.7,2.1,2.9,100.2
Boubakary,Soumare,MID,LEI,4800000,0,30,1.66666666666667,3.47222222222222E-07,6.25E-06,0,18647,0,20,0,0,0,0,0,6.2,572,-2,0,30,2,0.3,0,1.5,1,0,2,0,1,0.1,16680,0,-1,0,0,945,297,0,0,133,Burnley,Tottenham,Brighton,Liverpool,West Ham,0,2,0.9,0.8,0.8,1.2,0.8,1,0.8,0.9,0.8,1.4,1.1,1.2,0.8,1,1.2,1.2,23.9
