FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,A.Armstrong,FWD,SOU,5700000,0,53,1.70967741935484,2.99943406904358E-07,9.29824561403509E-06,0,877433,1,27,0,0,0,2,0,9.3,1645,-3,0,53,3,0,0,0.2,3,0,4,0,3,1.5,851117,0,-1,0,1,1257,846,0,0,143,Arsenal,Burnley,Brighton,Crystal Palace,Brentford F.C.,2.2,1.1,1.3,1,0,1.1,89.5
Max,Aarons,DEF,NOR,4300000,0,49,1.8,4.18604651162791E-07,1.13953488372093E-05,0,196665,6,54,0,0,0,0,0,11.4,281,-2,0,49,2,0,0,0,2,0,4,0,1,0.9,91451,1,-1,0,0,2397,214,0,0,345,Man Utd,Newcastle,Aston Villa,West Ham,Leicester,1.3,1.2,1.3,3,1.4,1.7,82.3
Tammy,Abraham,FWD,CHE,6500000,0,0,0,0,0,0,42310,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2438,0,-1,0,0,0,0,0,0,0,Arsenal,West Ham,Man Utd,Everton,Wolverhampton,0,0,0,0,0,0,0
Che,Adams,FWD,SOU,6800000,0,96,3.8,5.58823529411765E-07,1.41176470588235E-05,0,782855,0,34,0,0,0,7,0,14.1,26461,-2,0,96,2,0.1,0,1,11,0,5,0,4,5,1068068,0,-1,0,0,1821,2891,0,0,315,Arsenal,Burnley,Brighton,Crystal Palace,Brentford F.C.,7.9,4,4.4,3.6,0,3.8,140.7
Tayo,Adaramola,DEF,CRY,4000000,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,0,-1,0,0,0,71,0,0,0,Newcastle,Leeds United F.C.,Southampton,Watford,Aston Villa,0,0,0,0,0,0,0
,Adrian,GLK,LIV,4300000,0,0,0,0,0,0,19808,0,0,0,0,0,0,0,0,44,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,8620,0,-1,0,0,0,10,0,0,0,Man Utd,Everton,Newcastle,Tottenham,Aston Villa,0,0,0,0,0,0,0
Rayan,Ait Nouri,DEF,WOL,4200000,0,73,2.28125,5.43154761904762E-07,1.73809523809524E-05,0,284618,4,12,0,0,0,0,0,17.4,2980,-3,0,73,3,0.1,0,0.5,7,0,7,0,4,1.4,352397,0,-1,0,1,1376,1174,0,0,293,Burnley,Brighton,Chelsea,Norwich,Liverpool,0,2.2,1.9,2.7,1.8,3,68.9
Kristoffer,Ajer,DEF,BRE,4400000,5,66,3.3,7.5E-07,1.5E-05,0,127377,4,25,0,0,0,0,0,15,878,-1,0,66,1,1,0,4.3,3,0,7,0,3,0.7,120387,0,-1,0,0,1667,753,0,0,319,Watford,Tottenham,Man Utd,Southampton,Everton,2.6,4.1,3.4,3.4,3.1,4.1,58.8
Nathan,Ake,DEF,MCI,4700000,1,45,1.45161290322581,3.0885380919698E-07,9.57446808510638E-06,0,69236,0,3,0,0,0,1,0,9.6,388,-3,0,45,3,0.5,0,2.3,0,0,5,0,0,0.4,51738,0,-1,0,0,804,859,0,0,202,Brighton,Watford,Leeds United F.C.,Newcastle,West Ham,0,0.7,1.1,0.8,1.1,0.9,28.6
Marc,Albrighton,MID,LEI,5200000,0,35,1.20689655172414,2.3209549071618E-07,6.73076923076923E-06,0,31903,2,21,0,0,0,1,0,6.7,126,-3,0,35,3,0,0,0,2,0,2,0,1,0.1,21594,0,-1,0,0,992,45,0,0,148,Newcastle,Everton,Aston Villa,Tottenham,Everton,1.2,0.6,0.6,1.5,1.3,0.7,43.5
Toby,Alderweireld,DEF,TOT,5000000,0,0,0,0,0,0,2286,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brighton,Brentford F.C.,Leicester,Liverpool,Arsenal,0,0,0,0,0,0,0
Ryan,Alebiosu,DEF,ARS,4000000,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,-1,0,0,0,0,0,0,0,Southampton,Chelsea,Man Utd,West Ham,Leeds United F.C.,0,0,0,0,0,0,0
Ajibola,Alese,DEF,WHU,4000000,0,0,0,0,0,0,1446,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2366,0,-1,0,0,0,28,0,0,0,Burnley,Chelsea,Arsenal,Norwich,Man City,0,0,0,0,0,0,0
Trent,Alexander-Arnold,DEF,LIV,8400000,6,197,7,8.33333333333333E-07,2.3452380952381E-05,0,3717803,1,19,0,0,0,2,0,23.5,11215,9,0,197,-9,0.4,0,3.3,32,0,17,0,12,38.8,4286735,0,-1,0,5,2493,21364,0,0,799,Man Utd,Everton,Newcastle,Tottenham,Aston Villa,9.6,10.3,7.1,19,0,9.4,245.4
,Alisson,GLK,LIV,6000000,6,151,5,8.33333333333333E-07,2.51666666666667E-05,0,861576,0,20,0,62,0,0,0,25.2,4378,0,0,151,0,0.7,0,4.3,12,0,18,0,1,8.6,903423,1,-1,0,2,2700,10902,0,0,671,Man Utd,Everton,Newcastle,Tottenham,Aston Villa,6.6,7.2,4.2,13.1,0,6.4,62.5
,Allan,MID,EVE,4300000,1,55,2.2,5.11627906976744E-07,1.27906976744186E-05,0,990128,6,37,0,0,0,0,0,12.8,1711,-2,0,55,2,0.2,0,1,2,0,6,0,3,3.1,1070632,0,-1,0,0,2081,817,0,1,296,Leicester,Liverpool,Chelsea,Leicester,Watford,1.6,1.1,1.3,3,3.7,1.1,67.7
Miguel,Almiron,MID,NEW,5000000,9,49,2,4E-07,9.8E-06,0,66323,2,27,0,0,0,1,0,9.8,235,-5,0,49,5,0.6,0,3,0,0,5,0,0,0.2,42840,0,-1,0,0,1351,574,0,0,188,Leicester,Crystal Palace,Norwich,Liverpool,Man City,3.1,1.3,1,1,1.3,1.3,72.1
Marcos,Alonso,DEF,CHE,5500000,1,92,4.2,7.63636363636364E-07,1.67272727272727E-05,0,3077636,6,19,0,0,0,2,0,16.7,5100,0,0,92,0,0.9,0,4.7,10,0,7,0,4,8.2,3241730,0,-1,0,4,1669,46611,0,0,407,Arsenal,West Ham,Man Utd,Everton,Wolverhampton,5.1,11.1,4.9,10,4.6,3.3,134.9
Frederik,Alves,DEF,WHU,4000000,0,0,0,0,0,0,27729,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,818,0,-1,0,0,0,0,0,0,0,Burnley,Chelsea,Arsenal,Norwich,Man City,0,0,0,0,0,0,0
Steven,Alzate,MID,BHA,4800000,0,13,0.419354838709677,8.73655913978495E-08,2.70833333333333E-06,0,6307,0,7,0,0,0,0,0,2.7,23,-2,0,13,2,0,0,0,0,0,0,0,0,0,3512,0,-1,0,0,401,4,0,0,77,Tottenham,Man City,Southampton,Wolverhampton,Man Utd,0,0.2,0.2,0.2,0.2,0.2,13.3
Daniel,Amartey,DEF,LEI,4000000,1,45,2,5E-07,1.125E-05,0,1704571,2,34,0,0,0,0,0,11.2,10174,0,0,45,0,0.2,0,1,4,0,4,0,0,11.3,1510815,0,-1,0,1,1717,9467,0,0,343,Newcastle,Everton,Aston Villa,Tottenham,Everton,2.3,1.7,1.5,3.8,3.1,1.6,45.2
Ethan,Ampadu,DEF,CHE,4500000,0,0,0,0,0,0,8077,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,0,-1,0,0,0,0,0,0,0,Arsenal,West Ham,Man Utd,Everton,Wolverhampton,0,0,0,0,0,0,0
Joachim,Andersen,DEF,CRY,4600000,2,97,3.5,7.60869565217391E-07,2.10869565217391E-05,0,87264,3,32,0,0,0,0,0,21.1,2396,1,0,97,-1,1.3,0,6,9,0,9,0,4,1.7,189681,1,-1,0,1,2374,11022,0,0,497,Newcastle,Leeds United F.C.,Southampton,Watford,Aston Villa,2.3,4.6,2.7,2.9,6.7,4.1,81.1
Elliot,Anderson,MID,NEW,4500000,0,0,0,0,0,0,3125,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3266,0,-1,0,0,0,0,0,0,0,Leicester,Crystal Palace,Norwich,Liverpool,Man City,0,0,0,0,0,0,0
Florin,Andone,FWD,BHA,5000000,0,0,0,0,0,0,16487,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3828,0,-1,0,0,0,0,0,0,0,Tottenham,Man City,Southampton,Wolverhampton,Man Utd,0,0,0,0,0,0,0
,Andre Gomes,MID,EVE,4900000,0,15,0.5,1.02040816326531E-07,3.06122448979592E-06,0,17260,3,14,0,0,0,0,0,3.1,22,-1,0,15,1,0,0,0,0,0,0,0,1,0.1,8705,0,-1,0,0,498,15,0,0,39,Leicester,Liverpool,Chelsea,Leicester,Watford,0.2,0.2,0.2,0.4,0.4,0.2,28.3
Vincent,Angelini,GLK,WAT,4000000,0,0,0,0,0,0,24255,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,26907,0,-1,0,0,0,141,0,0,0,Brentford F.C.,Man City,Burnley,Crystal Palace,Everton,0,0,0,0,0,0,0
Michail,Antonio,FWD,WHU,7500000,2,122,3.8,5.06666666666667E-07,1.62666666666667E-05,0,7383623,6,38,0,0,0,8,0,16.3,47353,0,0,122,0,0.4,1,2.7,13,0,7,0,9,28.3,7518977,0,-1,0,4,2731,6773,0,1,379,Burnley,Chelsea,Arsenal,Norwich,Man City,4.7,2.7,4.3,3.9,3.6,3.8,232.7
Cameron,Archer,FWD,AVL,4500000,0,3,1,2.22222222222222E-07,6.66666666666667E-07,0,225322,0,0,0,0,0,0,0,0.7,489,0,0,3,0,0,0,0,0,0,0,0,0,0.8,271066,0,-1,0,0,24,0,0,0,3,Leicester,Norwich,Burnley,Liverpool,Crystal Palace,0,0,0,0,0,0,1.6
Alphonse,Areola,GLK,WHU,4700000,0,2,0.0625,1.32978723404255E-08,4.25531914893617E-07,0,201541,0,1,0,2,0,0,0,0.4,184,-3,0,2,3,0,0,0,0,0,0,0,0,0.7,142927,0,-1,0,0,90,136,0,0,11,Burnley,Chelsea,Arsenal,Norwich,Man City,0,0,0,0,0,0,2
Kepa,Arrizabalaga,GLK,CHE,4500000,0,19,0.633333333333333,1.40740740740741E-07,4.22222222222222E-06,0,71688,0,2,0,11,0,0,0,4.2,308,-5,0,19,5,0,0,0,1,0,2,0,0,0.4,64986,0,-1,0,0,360,60,0,0,89,Arsenal,West Ham,Man Utd,Everton,Wolverhampton,0.3,0.7,0.3,0.6,0.3,0.3,9.6
Harrison,Ashby,DEF,WHU,4000000,0,1,0.03125,7.8125E-09,2.5E-07,0,3561,0,1,0,0,0,0,0,0.2,30,0,0,1,0,0,0,0,0,0,0,0,0,0.1,4525,0,-1,0,0,6,27,0,0,4,Burnley,Chelsea,Arsenal,Norwich,Man City,0,0,0,0,0,0,0.3
Pierre-Emerick,Aubameyang,FWD,ARS,9600000,0,44,3.1,3.22916666666667E-07,4.58333333333333E-06,0,898023,3,16,0,0,0,4,0,4.6,356,-4,0,44,4,0,2,0,7,0,6,0,1,1.3,742898,0,-1,0,0,1036,0,0,0,131,Southampton,Chelsea,Man Utd,West Ham,Leeds United F.C.,0,0,0,0,0,0,92.9
Serge,Aurier,DEF,TOT,4900000,0,0,0,0,0,0,47741,0,0,0,0,0,0,0,0,26,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,7608,0,-1,0,0,0,0,0,0,0,Brighton,Brentford F.C.,Leicester,Liverpool,Arsenal,0,0,0,0,0,0,0
Brandon,Austin,GLK,TOT,4000000,0,0,0,0,0,0,1654,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2795,0,-1,0,0,0,52,0,0,0,Brighton,Brentford F.C.,Leicester,Liverpool,Arsenal,0,0,0,0,0,0,0
Zach,Awe,DEF,ARS,4000000,0,0,0,0,0,0,808,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1631,0,-1,0,0,0,77,0,0,0,Southampton,Chelsea,Man Utd,West Ham,Leeds United F.C.,0,0,0,0,0,0,0
Jordan,Ayew,FWD,CRY,5800000,1,68,2.4,4.13793103448276E-07,1.17241379310345E-05,0,336289,1,27,0,0,0,2,0,11.7,1748,-2,0,68,2,0.6,0,3.7,3,0,8,0,4,1,344206,0,-1,0,0,1766,2730,0,0,249,Newcastle,Leeds United F.C.,Southampton,Watford,Aston Villa,1.5,3,1.7,2.7,3.6,2.2,103.7
Luke,Ayling,DEF,LEE,4300000,0,50,2.2,5.11627906976744E-07,1.16279069767442E-05,0,1272239,4,60,0,0,0,2,0,11.6,1462,-2,0,50,2,0.8,0,3.5,6,0,1,0,3,3,615671,0,-1,0,1,2066,4611,0,0,375,Crystal Palace,Man City,Arsenal,Chelsea,Brighton,0,1.3,2.8,4.1,2,2.1,96.7
Miguel,Azeez,MID,ARS,4500000,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,-1,0,0,0,37,0,0,0,Southampton,Chelsea,Man Utd,West Ham,Leeds United F.C.,0,0,0,0,0,0,0
Cesar,Azpilicueta,DEF,CHE,5600000,5,73,3.6,6.42857142857143E-07,1.30357142857143E-05,0,1005482,1,19,0,0,0,1,0,13,755,-4,0,73,4,0.3,0,1.7,2,0,6,0,3,3.1,867808,0,-1,0,1,1614,4018,0,0,370,Arsenal,West Ham,Man Utd,Everton,Wolverhampton,4.1,9.1,3.9,8.1,3.6,2.6,81.9
Kwadwo,Baah,MID,WAT,4300000,0,0,0,0,0,0,18156,0,0,0,0,0,0,0,0,236,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,16826,0,-1,0,0,0,291,0,0,0,Brentford F.C.,Man City,Burnley,Crystal Palace,Everton,0,0,0,0,0,0,0
Daniel,Bachmann,GLK,WAT,4100000,0,22,0.709677419354839,1.7309205350118E-07,5.36585365853659E-06,0,425732,0,26,0,41,0,0,0,5.4,1205,-4,0,22,4,0,0,0,0,0,0,0,0,1.4,372636,0,-1,0,0,990,131,0,0,175,Brentford F.C.,Man City,Burnley,Crystal Palace,Everton,0.4,0.5,0.4,0.8,0.4,0.4,30.2
Leon,Bailey,MID,AVL,6300000,0,34,1.09677419354839,1.74091141833077E-07,5.3968253968254E-06,0,248531,2,13,0,0,0,1,0,5.4,88,-2,0,34,2,0.2,0,1.5,1,0,1,0,3,0.4,81132,0,-1,0,0,621,77,0,0,98,Leicester,Norwich,Burnley,Liverpool,Crystal Palace,0,0.5,0.6,1,1.2,0.5,47
Eric,Bailly,DEF,MUN,4900000,0,2,0.0645161290322581,1.31665569453588E-08,4.08163265306122E-07,0,17906,1,4,0,0,0,0,0,0.4,61,-1,0,2,1,0,0,0,0,0,0,0,0,0.1,11666,1,-1,0,0,216,72,0,0,22,Norwich,Liverpool,Arsenal,Chelsea,Brentford F.C.,0,0,0,0,0,0,3.7
Ellery,Balcombe,GLK,BRE,4000000,0,0,0,0,0,0,765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Watford,Tottenham,Man Utd,Southampton,Everton,0,0,0,0,0,0,0
Folarin,Balogun,FWD,ARS,4700000,0,2,1,2.12765957446809E-07,4.25531914893617E-07,0,81292,0,1,0,0,0,0,0,0.4,68,-3,0,2,3,0,0,0,0,0,0,0,0,0.3,62383,0,-1,0,0,69,0,0,0,2,Southampton,Chelsea,Man Utd,West Ham,Leeds United F.C.,0,0,0,0,0,0,1.9
Patrick,Bamford,FWD,LEE,7700000,0,28,3.1,4.02597402597403E-07,3.63636363636364E-06,0,2044265,2,14,0,0,0,2,0,3.6,618,-3,0,28,3,0,0,0,2,0,0,0,2,2.9,904009,0,-1,0,0,557,39,0,0,90,Crystal Palace,Man City,Arsenal,Chelsea,Brighton,0,0,0,0,2.8,2.8,47.9
Scott,Banks,MID,CRY,4500000,0,0,0,0,0,0,5704,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6538,0,-1,0,0,0,23,0,0,0,Newcastle,Leeds United F.C.,Southampton,Watford,Aston Villa,0,0,0,0,0,0,0
Jamal,Baptiste,DEF,WHU,3900000,0,0,0,0,0,0,21883,0,0,0,0,0,0,0,0,169,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,26115,0,-1,0,0,0,370,0,0,0,Burnley,Chelsea,Arsenal,Norwich,Man City,0,0,0,0,0,0,0
Shandon,Baptiste,MID,BRE,4900000,0,33,1.03125,2.10459183673469E-07,6.73469387755102E-06,0,10196,0,14,0,0,0,1,0,6.7,33,-1,0,33,1,0,0,0,2,0,2,0,0,0,8846,0,-1,0,0,870,10,0,1,113,Watford,Tottenham,Man Utd,Southampton,Everton,0.6,0.5,0.5,0.5,0.5,0.5,39.4
Phil,Bardsley,DEF,BUR,3900000,0,0,0,0,0,0,71529,0,0,0,0,0,0,0,0,158,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,42284,0,-1,0,0,0,91,0,0,0,West Ham,Southampton,Wolverhampton,Watford,Aston Villa,0,0,0,0,0,0,0
Ross,Barkley,MID,CHE,5200000,0,7,0.233333333333333,4.48717948717949E-08,1.34615384615385E-06,0,13099,0,1,0,0,0,0,0,1.3,26,-3,0,7,3,0,0,0,0,0,1,0,0,0.1,5770,0,-1,0,0,150,21,0,0,18,Arsenal,West Ham,Man Utd,Everton,Wolverhampton,0.1,0.2,0.1,0.2,0.1,0.1,16.3
Ashley,Barnes,FWD,BUR,5200000,0,17,0.566666666666667,1.08974358974359E-07,3.26923076923077E-06,0,232731,3,12,0,0,0,0,0,3.3,592,-3,0,17,3,0.1,0,0.4,0,0,1,0,0,0.7,129373,0,-1,0,0,429,597,0,0,18,West Ham,Southampton,Wolverhampton,Watford,Aston Villa,0.6,0.3,0.3,0.3,0.6,0.3,21.3
Harvey,Barnes,MID,LEI,6600000,12,103,4,6.06060606060606E-07,1.56060606060606E-05,0,1178814,2,29,0,0,0,4,0,15.6,15762,-4,0,103,4,0.6,0,3.8,9,0,6,0,8,4.2,586246,0,-1,0,1,1757,3786,0,0,271,Newcastle,Everton,Aston Villa,Tottenham,Everton,6.6,4.4,3,9.5,7.9,4.8,159.8
Lewis,Bate,MID,LEE,4500000,0,1,0.03125,6.94444444444444E-09,2.22222222222222E-07,0,128973,0,2,0,0,0,0,0,0.2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,131335,0,-1,0,0,42,7,0,0,2,Crystal Palace,Man City,Arsenal,Chelsea,Brighton,0,0,0,0,0,0,0.7
Michy,Batshuayi,FWD,CHE,5500000,0,0,0,0,0,0,14271,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,0,-1,0,0,0,0,0,0,0,Arsenal,West Ham,Man Utd,Everton,Wolverhampton,0,0,0,0,0,0,0
Owen,Beck,DEF,LIV,4000000,0,0,0,0,0,0,21198,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,21191,0,-1,0,0,0,12,0,0,0,Man Utd,Everton,Newcastle,Tottenham,Aston Villa,0,0,0,0,0,0,0
Jan,Bednarek,DEF,SOU,4400000,15,92,3.4,7.72727272727273E-07,2.09090909090909E-05,0,222916,8,43,0,0,0,4,0,20.9,1445,-1,0,92,1,0.9,0,3.8,15,0,7,0,0,1.6,264627,1,-1,0,2,2269,7964,0,0,456,Arsenal,Burnley,Brighton,Crystal Palace,Brentford F.C.,7.7,3.9,3.7,3.7,0,2.7,102.3
Asmir,Begovic,GLK,EVE,4000000,0,12,0.4,1E-07,3E-06,0,209835,0,3,0,7,0,0,0,3,866,0,0,12,0,0,0,0,3,0,1,0,0,2.5,226720,0,-1,0,0,180,448,0,0,43,Leicester,Liverpool,Chelsea,Leicester,Watford,0.2,0.2,0.2,0.4,0.4,0.2,5.3
Hector,Bellerin,DEF,ARS,4800000,0,0,0,0,0,0,70699,0,0,0,0,0,0,0,0,22,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3737,0,-1,0,0,0,0,0,0,0,Southampton,Chelsea,Man Utd,West Ham,Leeds United F.C.,0,0,0,0,0,0,0
Said,Benrahma,MID,WHU,5900000,1,117,3.65625,6.19703389830508E-07,1.98305084745763E-05,0,4174385,0,25,0,0,0,6,0,19.8,13992,-1,0,117,1,0.2,0,1.3,12,0,7,0,6,11.8,4274634,0,-1,0,3,1930,2085,0,0,388,Burnley,Chelsea,Arsenal,Norwich,Man City,4.4,2.5,3.5,3.4,2.6,3.3,157.9
Josh,Benson,MID,BUR,4500000,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,West Ham,Southampton,Wolverhampton,Watford,Aston Villa,0,0,0,0,0,0,0
Rodrigo,Bentancur,MID,TOT,4900000,2,26,0.838709677419355,1.71165240289664E-07,5.30612244897959E-06,0,9751,3,11,0,0,0,0,0,5.3,373,-1,0,26,1,0.4,0,2,2,0,4,0,1,0.1,15790,0,-1,0,0,847,289,0,0,138,Brighton,Brentford F.C.,Leicester,Liverpool,Arsenal,0.4,0.4,0.4,0.8,0.4,0.4,35.9
Christian,Benteke,FWD,CRY,6000000,0,55,1.7741935483871,2.95698924731183E-07,9.16666666666667E-06,0,539954,3,19,0,0,0,4,0,9.2,814,-5,0,55,5,0,0,0,6,0,4,0,1,1.2,499755,0,-1,0,1,1105,446,0,0,166,Newcastle,Leeds United F.C.,Southampton,Watford,Aston Villa,0.9,1.9,1,1.7,2.1,1.4,92.2
Steven,Bergwijn,MID,TOT,5900000,1,51,1.64516129032258,2.78840896664844E-07,8.64406779661017E-06,0,173121,1,5,0,0,0,3,0,8.6,351,-1,0,51,1,0.5,0,2.7,3,0,3,0,2,0.4,152910,0,-1,0,1,504,192,0,0,132,Brighton,Brentford F.C.,Leicester,Liverpool,Arsenal,0.9,0.8,1,1.7,1.3,1,52.5
,Bernard,MID,EVE,5500000,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leicester,Liverpool,Chelsea,Leicester,Watford,0,0,0,0,0,0,0
,Bernardo,DEF,BHA,4000000,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Tottenham,Man City,Southampton,Wolverhampton,Man Utd,0,0,0,0,0,0,0
,Bernardo,MID,MCI,7000000,9,145,4.7,6.71428571428571E-07,2.07142857142857E-05,0,3183057,6,19,0,0,0,8,0,20.7,16514,0,0,145,0,0.7,0,4.7,15,0,16,0,7,14.6,4219771,0,-1,0,3,2599,21089,0,0,606,Brighton,Watford,Leeds United F.C.,Newcastle,West Ham,4.7,5.8,4.7,5.9,3.8,5.2,237.3
Ryan,Bertrand,DEF,LEI,4600000,0,4,0.137931034482759,2.99850074962519E-08,8.69565217391304E-07,0,149324,1,7,0,0,0,0,0,0.9,57,-4,0,4,4,0,0,0,0,0,0,0,0,0.3,19348,0,-1,0,0,337,13,0,0,32,Newcastle,Everton,Aston Villa,Tottenham,Everton,0,0,0,0,0,0.1,7.2
Marcus,Bettinelli,GLK,CHE,4000000,0,0,0,0,0,0,4948,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,6360,0,-1,0,0,0,28,0,0,0,Arsenal,West Ham,Man Utd,Everton,Wolverhampton,0,0,0,0,0,0,0
Mads,Bidstrup,MID,BRE,4400000,0,4,1,2.27272727272727E-07,9.09090909090909E-07,0,11286,0,0,0,0,0,0,0,0.9,24,-1,0,4,1,0,0,0,0,0,0,0,0,0.1,7635,0,-1,0,0,36,0,0,0,11,Watford,Tottenham,Man Utd,Southampton,Everton,0,0,0,0,0,0,0.8
Mika,Biereth,FWD,ARS,4500000,0,0,0,0,0,0,9755,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0.2,21205,0,-1,0,0,0,1745,0,0,0,Southampton,Chelsea,Man Utd,West Ham,Leeds United F.C.,0,0,0,0,0,0,0
Yves,Bissouma,MID,BHA,4400000,2,43,2,4.54545454545455E-07,9.77272727272727E-06,0,1760568,10,26,0,0,0,0,0,9.8,4401,-1,0,43,1,0.2,0,1,3,0,5,0,1,4.8,1156587,0,-1,0,0,1795,206,0,0,271,Tottenham,Man City,Southampton,Wolverhampton,Man Utd,0,0,1.8,1,1.3,1.1,57.8
Lamare,Bogarde,DEF,AVL,4000000,0,0,0,0,0,0,9146,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0.1,11495,0,-1,0,0,0,62,0,0,0,Leicester,Norwich,Burnley,Liverpool,Crystal Palace,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4900000,0,10,0.3125,6.37755102040816E-08,2.04081632653061E-06,0,14415,1,5,0,0,0,0,0,2,106,-1,0,10,1,0.4,0,2,0,0,1,0,0,0.1,10328,0,-1,0,0,360,262,0,0,62,Burnley,Brighton,Chelsea,Norwich,Liverpool,0,0.2,0.2,0.2,0.2,0.2,6.8
Jamie,Bowden,MID,TOT,4500000,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,-1,0,0,0,22,0,0,0,Brighton,Brentford F.C.,Leicester,Liverpool,Arsenal,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,6900000,2,170,5.5,7.97101449275362E-07,2.46376811594203E-05,0,3332884,3,38,0,0,0,9,0,24.6,38641,4,0,170,-4,0.8,0,5.7,19,0,7,0,14,13.2,4313740,0,-1,0,5,2610,20179,0,0,487,Burnley,Chelsea,Arsenal,Norwich,Man City,7.6,4.9,6.3,6.2,5,6,235
Conor,Bradley,DEF,LIV,4000000,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,719,0,-1,0,0,0,14,0,0,0,Man Utd,Everton,Newcastle,Tottenham,Aston Villa,0,0,0,0,0,0,0
Jarrad,Branthwaite,DEF,EVE,4000000,0,10,0.333333333333333,8.33333333333333E-08,2.5E-06,0,44842,0,9,0,0,0,1,0,2.5,177,0,0,10,0,0,0,0.2,1,0,0,0,0,0.3,55204,0,-1,0,0,280,161,0,0,46,Leicester,Liverpool,Chelsea,Leicester,Watford,0.2,0.2,0.2,0.4,0.4,0.2,11.7
Nathan,Broadhead,FWD,EVE,4500000,0,0,0,0,0,0,5374,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,0,-1,0,0,0,0,0,0,0,Leicester,Liverpool,Chelsea,Leicester,Watford,0,0,0,0,0,0,0
