FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Kortney,Hause,DEF,AVL,4400000,0,28,1.55555555555556,3.53535353535354E-07,6.36363636363636E-06,0,61126,1,1,0,0,0,1,0,6.4,1952,-1,0,28,1,0,0,0,3,0,3,0,0,0.4,80226,0,-1,0,1,360,1,0,0,89,Southampton,West Ham,Arsenal,Brighton,Leicester,0,0,1.1,1,0.9,0.9,1.5,0.8,0.9,1.2,1.2,1.8,1.1,0.9,1.1,1,1,0.9,14.2
Kai,Havertz,MID,CHE,8200000,1,45,2.5,3.04878048780488E-07,5.48780487804878E-06,0,1276600,2,12,0,0,0,1,0,5.5,1355,-3,0,45,3,0.2,0,1.8,0,0,4,0,3,2.7,565751,0,-1,0,0,979,841,0,0,159,Burnley,Tottenham,Sheffield United,Newcastle,Southampton,2.3,1.7,2.6,2.2,1.6,1.4,1.8,1.9,1.2,2.1,1.4,2,1.6,2,1.2,1.6,1.4,1.4,54
Isaac,Hayden,MID,NEW,4700000,3,26,1.6,3.40425531914894E-07,5.53191489361702E-06,0,9262,6,22,0,0,0,0,0,5.5,29,-3,0,26,3,0.3,0,1.3,0,0,3,0,0,0.1,4819,0,-1,0,0,1270,17,0,0,132,Everton,Crystal Palace,Southampton,Chelsea,Man Utd,1,0.9,1,0.8,0.8,1,1.1,0.8,1,0.8,1.1,0.8,0.8,0.8,0.8,0.8,1.5,0.9,35.5
Tom,Heaton,GLK,AVL,4500000,0,0,0,0,0,0,5123,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3915,0,-1,0,0,0,56,0,0,0,Southampton,West Ham,Arsenal,Brighton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Hector,DEF,FUL,4200000,0,0,0,0,0,0,22499,2,10,0,0,0,0,0,0,53,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,7458,0,-1,0,0,262,14,0,0,32,West Brom,Leicester,West Ham,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9
,Hegazi,DEF,WBA,4100000,0,6,6,1.46341463414634E-06,1.46341463414634E-06,0,86400,0,0,0,0,0,0,0,1.5,29,-4,0,6,4,0,0,0,0,0,1,0,0,0.1,13027,0,-1,0,0,90,0,0,0,24,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Dean,Henderson,GLK,MUN,5200000,0,5,0.25,4.80769230769231E-08,9.61538461538461E-07,0,137701,1,3,0,11,0,0,0,1,255,-3,0,5,3,0,0,0,0,0,0,0,0,1.3,16129,0,-1,0,0,225,27,0,0,38,Arsenal,Southampton,Everton,West Brom,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.5
Jordan,Henderson,MID,LIV,5400000,2,49,2.45,4.53703703703704E-07,9.07407407407407E-06,0,252382,0,14,0,0,0,1,0,9.1,924,-1,0,49,1,0.3,0,1.8,2,0,4,0,2,1.2,136537,0,-1,0,0,1405,446,0,0,281,West Ham,Brighton,Man City,Leicester,Everton,1.5,2,1.5,1.5,1.8,2.5,2,1.6,1.9,1.7,1.4,1.8,2.2,1.5,2.1,2.1,2.1,1.8,58.3
Stephen,Henderson,GLK,CRY,4000000,0,0,0,0,0,0,23418,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0.5,55323,0,-1,0,0,0,154,0,0,0,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff,Hendrick,MID,NEW,4600000,2,47,3.1,6.73913043478261E-07,1.02173913043478E-05,0,535710,1,17,0,0,0,2,0,10.2,1609,-4,0,47,4,0.3,0,1.5,3,0,3,0,1,1.6,533982,0,-1,0,1,1193,223,0,0,164,Everton,Crystal Palace,Southampton,Chelsea,Man Utd,2.8,2.6,3,2.4,2.2,3,3,2.1,2.9,2.2,3,2.6,1.7,2.3,2.3,2.2,3.9,2.6,35.6
Wayne,Hennessey,GLK,CRY,4300000,0,0,0,0,0,0,44571,0,0,0,0,0,0,0,0,75,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,6861,0,-1,0,0,0,23,0,0,0,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hernandez,MID,LEE,5700000,0,17,0.894736842105263,1.56971375807941E-07,2.98245614035088E-06,0,127314,0,5,0,0,0,0,0,3,94,-3,0,17,3,0.1,0,0.5,0,0,0,0,2,0.2,21608,0,-1,0,0,260,33,0,0,66,Leicester,Everton,Crystal Palace,Arsenal,Wolverhampton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,22.4
Ki-Jana,Hoever,DEF,WOL,4400000,2,7,0.35,7.95454545454545E-08,1.59090909090909E-06,0,4099,1,4,0,0,0,0,0,1.6,29,-1,0,7,1,0.1,0,0.6,0,0,0,0,0,0,4758,0,-1,0,0,252,38,0,0,36,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.8
Pierre-Emile,H?jbjerg,MID,TOT,4900000,0,51,2.7,5.51020408163265E-07,1.04081632653061E-05,0,138687,4,20,0,0,0,1,0,10.4,814,-1,0,51,1,0.6,0,3,0,0,6,0,2,0.9,115861,0,-1,0,0,1710,946,0,0,276,Brighton,Chelsea,West Brom,Man City,West Ham,2.6,1.9,2.1,1.5,2.1,2.4,1.8,2.3,2.1,2.4,1.4,2.6,0,2.9,2.4,2.1,1.4,2.1,62.4
Rob,Holding,DEF,ARS,4500000,8,68,3.8,8.44444444444444E-07,1.51111111111111E-05,0,388622,2,15,0,0,0,0,0,15.1,2283,0,0,68,0,1.4,0,6.4,6,0,8,0,1,5.2,672810,1,-1,0,1,1575,20718,0,0,343,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,4.1,5.1,4.9,2.9,5.1,4.7,4.2,3.2,4.9,4.6,4.1,4.2,3,3.6,4.2,3.8,4.4,3.5,47.7
Mason,Holgate,DEF,EVE,4800000,0,36,2,4.16666666666667E-07,7.5E-06,0,103334,3,8,0,0,0,1,0,7.5,3018,-2,0,36,2,0.2,0,1,4,0,3,0,0,1,161881,0,-1,0,1,790,72,0,0,169,Newcastle,Leeds United F.C.,Man Utd,Fulham,Liverpool,1.1,1.5,2.1,1.6,1.9,1.2,1.4,1.3,2,1.7,1.7,1.1,2.1,1.6,2,1.3,2,2.4,32.2
Conor,Hourihane,MID,AVL,5900000,0,20,5,8.47457627118644E-07,3.38983050847458E-06,0,26541,0,2,0,0,0,1,0,3.4,78,-1,0,20,1,0,0,0,3,0,2,0,1,0.1,23841,0,-1,0,1,225,0,0,0,70,Southampton,West Ham,Arsenal,Brighton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2
Callum,Hudson-Odoi,MID,CHE,5700000,6,37,1.85,3.24561403508772E-07,6.49122807017544E-06,0,60881,0,4,0,0,0,2,0,6.5,395,-3,0,37,3,0.7,0,3.8,1,0,3,0,2,0.4,53874,0,-1,0,0,573,6592,0,0,161,Burnley,Tottenham,Sheffield United,Newcastle,Southampton,1.5,1,1.7,1.4,1,0.9,1.1,1.2,0.9,1.3,0.9,1.2,1,1.2,0.9,0.9,0.9,0.9,53
Niall,Huggins,FWD,LEE,4500000,0,0,0,0,0,0,1557,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,3407,0,-1,0,0,0,173,0,0,0,Leicester,Everton,Crystal Palace,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Hugill,FWD,WHU,5500000,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,-1,0,0,0,0,0,0,0,Liverpool,Aston Villa,Fulham,Sheffield United,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odion,Ighalo,FWD,MUN,6100000,0,1,1,1.63934426229508E-07,1.63934426229508E-07,0,23334,0,1,0,0,0,0,0,0.2,75,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,7620,0,-1,0,0,9,0,0,0,1,Arsenal,Southampton,Everton,West Brom,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Kelechi,Iheanacho,FWD,LEI,5600000,0,10,1,1.78571428571429E-07,1.78571428571429E-06,0,52802,0,2,0,0,0,0,0,1.8,480,-4,0,10,4,0.1,1,0.4,0,0,1,0,0,0.3,24466,0,-1,0,0,235,258,0,0,19,Leeds United F.C.,Fulham,Wolverhampton,Liverpool,Aston Villa,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,22.8
Danny,Ings,FWD,SOU,8400000,2,77,5.1,6.07142857142857E-07,9.16666666666667E-06,0,2477461,1,16,0,0,0,7,0,9.2,9023,-1,0,77,1,0.4,0,3.2,13,0,6,0,3,9.7,1533062,0,-1,0,1,1218,32486,0,0,297,Aston Villa,Man Utd,Newcastle,Wolverhampton,Chelsea,5.5,5.9,6.2,6.5,5.8,6,6.3,6.8,5.7,6.2,6.6,7.6,0,6,5.5,6.9,5.9,4.8,106.6
Ryan,Inniss,DEF,CRY,4000000,0,0,0,0,0,0,6224,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4884,0,-1,0,0,0,0,0,0,0,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Branislav,Ivanovic,DEF,WBA,4400000,0,18,0.9,2.04545454545455E-07,4.09090909090909E-06,0,17344,2,18,0,0,0,0,0,4.1,75,-1,1,18,1,0,0,0,0,0,2,0,0,0.1,18918,0,-1,0,0,741,33,-1,0,113,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.6,0.6,0.5,0.5,0.4,18.8
Alex,Iwobi,MID,EVE,5900000,3,47,2.61111111111111,4.4256120527307E-07,7.96610169491525E-06,0,33977,0,11,0,0,0,1,0,8,281,-1,0,47,1,0.7,0,4,1,0,5,0,3,0.2,31368,0,-1,0,1,937,88,0,0,187,Newcastle,Leeds United F.C.,Man Utd,Fulham,Liverpool,2.1,2.3,2,1.9,1.5,2,2.1,2.2,2.6,1.7,2.5,1.4,2.2,1.3,2,2.8,2,1.4,56.6
Jose,Izquierdo,MID,BHA,5500000,0,0,0,0,0,0,10148,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10176,0,-1,0,0,0,18,0,0,0,Tottenham,Liverpool,Burnley,Aston Villa,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jack Robinson,DEF,SHU,4200000,0,13,0.65,1.54761904761905E-07,3.0952380952381E-06,0,17878,2,10,0,0,0,0,0,3.1,46,-3,0,13,3,0,0,0,0,0,0,0,1,0.1,9830,0,-1,0,0,605,4,0,0,70,Man City,West Brom,Chelsea,West Ham,Fulham,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.4
Phil,Jagielka,DEF,SHU,3900000,0,3,0.15,3.84615384615385E-08,7.69230769230769E-07,0,47533,1,7,0,0,0,0,0,0.8,338,-1,0,3,1,0.2,0,0.6,0,0,0,0,0,0.5,63289,0,-1,0,0,232,415,0,0,29,Man City,West Brom,Chelsea,West Ham,Fulham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.5
Alireza,Jahanbakhsh,MID,BHA,5400000,0,13,0.65,1.2037037037037E-07,2.40740740740741E-06,0,4569,2,6,0,0,0,0,0,2.4,14,-1,0,13,1,0,0,0,0,0,0,0,1,0,1845,0,-1,0,0,249,19,0,0,62,Tottenham,Liverpool,Burnley,Aston Villa,Crystal Palace,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,28.8
Daniel,James,MID,MUN,6200000,0,11,0.55,8.87096774193548E-08,1.7741935483871E-06,0,29481,2,5,0,0,0,1,0,1.8,105,-3,0,11,3,0,0,0.2,0,0,0,0,0,0.2,12330,0,-1,0,0,323,25,0,0,43,Arsenal,Southampton,Everton,West Brom,Newcastle,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,26.2
Matty,James,MID,LEI,4300000,0,0,0,0,0,0,55508,0,0,0,0,0,0,0,0,127,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,29808,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Fulham,Wolverhampton,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reece,James,DEF,CHE,5100000,1,57,3.8,7.45098039215686E-07,1.11764705882353E-05,0,2036524,3,17,0,0,0,1,0,11.2,7036,1,0,57,-1,0.1,0,0.4,9,0,4,0,2,6.4,1899044,0,-1,0,2,1190,926,0,0,285,Burnley,Tottenham,Sheffield United,Newcastle,Southampton,4,4,3.8,3.6,3.1,4.5,3.3,3.7,4.5,4.5,4,3.9,4.5,4.6,4.7,4.4,4,4.5,80.9
Alexandre,Jankewitz,MID,SOU,4500000,1,1,0.0526315789473684,1.16959064327485E-08,2.22222222222222E-07,0,6,0,0,0,0,0,0,0,0.2,2,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,26,0,-1,0,0,1,8,0,0,3,Aston Villa,Man Utd,Newcastle,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Jack,Jenkins,MID,LEE,4500000,0,0,0,0,0,0,1224,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1606,0,-1,0,0,0,6,0,0,0,Leicester,Everton,Crystal Palace,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teddy,Jenks,MID,BHA,4500000,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,-1,0,0,0,9,0,0,0,Tottenham,Liverpool,Burnley,Aston Villa,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jesus,FWD,MCI,9100000,9,45,3.8,4.17582417582418E-07,4.94505494505495E-06,0,498009,1,5,0,0,0,3,0,4.9,2062,-4,0,45,4,0.3,0,2.8,7,0,5,0,2,2.8,556139,0,-1,0,0,894,27913,0,0,146,Sheffield United,Burnley,Liverpool,Tottenham,Arsenal,5,3.4,3.6,3.8,3.4,3.7,3.9,3.9,4.3,3.8,3.8,3,0,4,3.7,4.1,4.2,3.9,65.7
Raul,Jimenez,FWD,WOL,8200000,0,43,4.3,5.24390243902439E-07,5.24390243902439E-06,0,2195106,0,10,0,0,0,4,0,5.2,990,-3,0,43,3,0,0,0,7,0,4,0,1,4.9,1158176,1,-1,0,0,824,31,0,0,148,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,0,0,0,0,0,5,3.8,5.3,3.1,4.4,4.8,5.8,4.7,5.5,5.3,4.6,4.8,4.5,55
,Joelinton,FWD,NEW,5700000,0,38,2.4,4.21052631578947E-07,6.66666666666667E-06,0,95126,2,18,0,0,0,1,0,6.7,1003,-3,0,38,3,0.1,0,0.7,2,0,2,0,2,0.4,90342,0,-1,0,1,1038,144,0,0,132,Everton,Crystal Palace,Southampton,Chelsea,Man Utd,2.1,2.7,2.1,1.5,2,2.1,2.4,1.6,2.3,1.8,1.7,1.7,1.8,1.6,2,1.7,2.5,2.1,52.6
Stefan,Johansen,MID,FUL,4700000,0,0,0,0,0,0,3335,0,0,0,0,0,0,0,0,5,-3,0,0,3,0,0,0,0,0,0,0,0,0,438,0,-1,0,0,0,0,0,0,0,West Brom,Leicester,West Ham,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Johnson,DEF,WHU,3900000,0,10,0.5,1.28205128205128E-07,2.56410256410256E-06,0,264919,0,2,0,0,0,1,0,2.6,2704,-1,0,10,1,0,0,0,0,0,0,0,0,2.8,272086,0,-1,0,0,141,256,0,0,32,Liverpool,Aston Villa,Fulham,Sheffield United,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.5
Sam,Johnstone,GLK,WBA,4500000,2,58,2.9,6.44444444444444E-07,1.28888888888889E-05,0,193941,0,48,0,85,0,0,0,12.9,2204,0,0,58,0,0.3,0,1.2,7,0,2,0,0,2.8,337188,0,-1,0,1,1800,1113,0,0,376,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,2.9,2.7,2.8,2.8,2.7,2.4,2.2,2.9,2,2.4,2.4,3.1,3.3,3.5,3.4,3.2,3.1,2.6,61.5
Curtis,Jones,MID,LIV,4400000,4,26,1.3,2.95454545454545E-07,5.90909090909091E-06,0,173552,1,9,0,0,0,0,0,5.9,2285,-1,0,26,1,0.3,0,1.2,0,0,3,0,1,0.9,197329,0,-1,0,0,727,234,0,0,115,West Ham,Brighton,Man City,Leicester,Everton,0.6,0.7,0.6,0.6,0.6,0.9,0.7,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.7,0.7,0.7,0.6,40.5
Phil,Jones,DEF,MUN,4800000,0,0,0,0,0,0,4697,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0,538,0,-1,0,0,0,0,0,0,0,Arsenal,Southampton,Everton,West Brom,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jonny,DEF,WOL,5400000,0,0,0,0,0,0,2754,0,0,0,0,0,0,0,0,8,-1,0,0,1,0,0,0,0,0,0,0,0,0,880,0,-1,0,0,0,16,0,0,0,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jordao,MID,WOL,4300000,0,0,0,0,0,0,46146,0,0,0,0,0,0,0,0,137,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,16714,0,-1,0,0,0,0,0,0,0,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jorginho,MID,CHE,4700000,3,50,2.5,5.31914893617021E-07,1.06382978723404E-05,0,1323834,0,8,0,0,0,3,0,10.6,2458,-3,0,50,3,0.4,2,1.8,4,0,6,0,2,3.6,1280072,0,-1,0,2,880,602,0,0,215,Burnley,Tottenham,Sheffield United,Newcastle,Southampton,2.3,1.7,2.6,2.2,1.6,1.4,1.8,1.9,1.2,2.1,1.4,2,1.6,2,1.2,1.6,1.4,1.4,47
,Jota,MID,AVL,5900000,0,0,0,0,0,0,7668,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,1439,0,-1,0,0,0,0,0,0,0,Southampton,West Ham,Arsenal,Brighton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diogo,Jota,MID,LIV,6600000,0,47,2.35,3.56060606060606E-07,7.12121212121212E-06,0,2611168,0,11,0,0,0,5,0,7.1,1532,1,0,47,-1,0,0,0,7,0,1,0,0,2.4,2472304,0,-1,0,0,499,411,0,0,138,West Ham,Brighton,Man City,Leicester,Everton,0,1.8,1.4,1.4,1.6,2.4,1.9,1.5,1.8,1.6,1.3,1.7,2.1,1.4,2,2,2,1.7,56
James,Justin,DEF,LEI,5000000,1,77,3.7,7.4E-07,1.54E-05,0,1407403,4,25,0,0,0,1,0,15.4,8497,5,0,77,-5,0.7,0,3.4,7,0,7,0,2,26.7,2523288,0,-1,0,2,1890,18719,0,0,381,Leeds United F.C.,Fulham,Wolverhampton,Liverpool,Aston Villa,2.8,4.5,4.9,4.5,4.7,3.9,4.2,3.6,4,5,4.7,4,4.3,3.3,3.2,5,3.6,3.1,79.6
Aboubakar,Kamara,MID,FUL,4800000,0,8,0.421052631578947,8.7719298245614E-08,1.66666666666667E-06,0,11654,1,9,0,0,0,0,0,1.7,14,-2,0,8,2,0.1,0,0.6,0,0,0,0,0,0,5011,0,-1,0,0,307,8,0,1,14,West Brom,Leicester,West Ham,Everton,Sheffield United,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,13.2
Harry,Kane,FWD,TOT,11100000,0,143,7.5,6.75675675675676E-07,1.28828828828829E-05,0,3818506,1,17,0,0,0,12,0,12.9,281894,6,1,143,-6,0.5,0,6,26,0,6,0,11,27.6,4478592,0,-1,0,6,1654,1441,-1,0,512,Brighton,Chelsea,West Brom,Man City,West Ham,0,0,0,0,0,9.3,10.1,10.3,9.8,10.2,8.9,11,0,9.6,11,9.8,8.4,10.9,192.4
N'Golo,Kante,MID,CHE,4900000,0,38,2.2,4.48979591836735E-07,7.75510204081633E-06,0,395498,5,21,0,0,0,0,0,7.8,898,-1,0,38,1,0,0,0.2,0,0,6,0,1,2.4,207546,0,-1,0,0,1478,272,0,0,245,Burnley,Tottenham,Sheffield United,Newcastle,Southampton,1.9,1.4,2.2,1.8,1.3,1.1,1.4,1.6,1.1,1.7,1.1,1.6,1.3,1.6,1.1,1.3,1.2,1.1,52.9
Moise,Kean,FWD,EVE,5700000,0,2,1,1.75438596491228E-07,3.50877192982456E-07,0,35861,0,0,0,0,0,0,0,0.4,12,-3,0,2,3,0,0,0,0,0,0,0,0,0.2,8011,0,-1,0,0,13,0,0,0,1,Newcastle,Leeds United F.C.,Man Utd,Fulham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Michael,Keane,DEF,EVE,5100000,0,67,3.7,7.25490196078431E-07,1.31372549019608E-05,0,546858,1,23,0,0,0,3,0,13.1,7415,1,0,67,-1,0.8,0,4.3,6,0,4,0,0,5.3,748681,0,-1,0,2,1595,1182,0,0,338,Newcastle,Leeds United F.C.,Man Utd,Fulham,Liverpool,3.1,3.9,5,4,4.7,3.3,3.7,3.5,4.9,4.3,4.3,3,4.9,4,4.7,3.6,4.8,4.9,65.8
Neeskens,Kebano,MID,FUL,4700000,0,6,0.315789473684211,6.71892497200448E-08,1.27659574468085E-06,0,12101,0,3,0,0,0,0,0,1.3,17,-3,0,6,3,0,0,0,0,0,0,0,0,0,3038,0,-1,0,0,116,4,0,0,13,West Brom,Leicester,West Ham,Everton,Sheffield United,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,5.9
Naby,Keita,MID,LIV,5200000,0,12,0.6,1.15384615384615E-07,2.30769230769231E-06,0,80346,0,7,0,0,0,0,0,2.3,52,-3,0,12,3,0,0,0,0,0,2,0,0,0.2,16514,0,-1,0,0,394,5,0,0,60,West Ham,Brighton,Man City,Leicester,Everton,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21
Caoimhin,Kelleher,GLK,LIV,4500000,0,7,0.35,7.77777777777778E-08,1.55555555555556E-06,0,27304,0,0,0,3,0,0,0,1.6,110,0,0,7,0,0,0,0,0,0,1,0,0,0.1,30372,0,-1,0,1,90,16,0,0,26,West Ham,Brighton,Man City,Leicester,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.8
Martin,Kelly,DEF,CRY,4100000,0,0,0,0,0,0,78212,0,0,0,0,0,0,0,0,94,-4,0,0,4,0,0,0,0,0,0,0,0,0.2,9529,0,-1,0,0,0,5,0,0,0,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonjoe,Kenny,DEF,EVE,4300000,0,5,0.277777777777778,6.45994832041344E-08,1.16279069767442E-06,0,18620,0,1,0,0,0,0,0,1.2,51,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,7938,0,-1,0,0,78,30,0,0,19,Newcastle,Leeds United F.C.,Man Utd,Fulham,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.8
Reda,Khadra,MID,BHA,4500000,0,1,0.05,1.11111111111111E-08,2.22222222222222E-07,0,85,0,0,0,0,0,0,0,0.2,4,0,0,1,0,0,0,0.2,0,0,0,0,0,0,144,0,-1,0,0,4,11,0,0,3,Tottenham,Liverpool,Burnley,Aston Villa,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Max,Kilman,DEF,WOL,4000000,1,44,2.2,5.5E-07,1.1E-05,0,1084803,2,8,0,0,0,0,0,11,6028,0,0,44,0,0.4,0,1.6,6,0,4,0,1,7.8,1475834,0,-1,0,1,938,4357,0,0,181,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,1.7,2,1.8,1.2,1.4,1.2,2,2.4,2.4,2.2,1.9,1.9,1.8,2,1.7,1.6,1.5,2.1,26.5
Cedric,Kipre,DEF,WBA,4300000,0,0,0,0,0,0,4439,0,0,0,0,0,0,0,0,11,-2,0,0,2,0,0,0,0,0,0,0,0,0,1175,0,-1,0,0,0,7,0,0,0,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
