FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Semedo,DEF,WOL,5200000,0,99,3.2,6.15384615384615E-07,1.90384615384615E-05,0,453452,4,40,0,0,0,0,0,19,6970,-3,1,99,3,0.7,0,3.5,10,0,9,0,3,3.3,641968,1,-1,0,0,2713,1803,-1,0,501,Brighton,Tottenham,Everton,Man Utd,,3.3,2.9,3,3.7,119.3
Jean Michael,Seri,MID,FUL,4600000,0,0,0,0,0,0,10846,0,0,0,0,0,0,0,0,1,-4,0,0,4,0,0,0,0,0,0,0,0,0,2950,0,-1,0,0,0,0,0,0,0,Burnley,Southampton,Man Utd,Newcastle,,0,0,0,0,0
Ryan,Sessegnon,DEF,TOT,4700000,0,0,0,0,0,0,16591,0,0,0,0,0,0,0,0,2,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1050,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,,0,0,0,0,0
Zeze Steven,Sessegnon,DEF,FUL,4300000,0,0,0,0,0,0,8808,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0,671,0,-1,0,0,0,0,0,0,0,Burnley,Southampton,Man Utd,Newcastle,,0,0,0,0,0
Meritan,Shabani,MID,WOL,4400000,0,0,0,0,0,0,4493,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,4372,0,-1,0,0,0,0,0,0,0,Brighton,Tottenham,Everton,Man Utd,,0,0,0,0,0
Jamie,Shackleton,MID,LEE,4800000,0,17,0.5,1.04166666666667E-07,3.54166666666667E-06,0,4813,0,11,0,0,0,0,0,3.5,6,-2,0,17,2,0,0,0,0,0,1,0,0,0,2086,0,-1,0,0,454,9,0,0,72,Tottenham,Burnley,Southampton,West Brom,,0.2,0.2,0.2,0.2,11.4
Xherdan,Shaqiri,MID,LIV,6400000,0,25,0.757575757575758,1.18371212121212E-07,3.90625E-06,0,9881,2,7,0,0,0,0,0,3.9,43,-1,0,25,1,0,0,0,1,0,2,0,2,0.1,7295,0,-1,0,0,517,42,0,0,117,Southampton,Man Utd,West Brom,Burnley,Crystal Palace,0.8,0.4,0.4,0.4,43.9
Billy,Sharp,FWD,SHU,5500000,0,39,2.4,4.36363636363636E-07,7.09090909090909E-06,0,39624,1,15,0,0,0,3,0,7.1,125,-5,0,39,5,0,0,0,6,0,0,0,0,0.1,25503,0,-1,0,1,725,37,0,0,101,Crystal Palace,Everton,Newcastle,Burnley,,0,0,0,0,34.9
Luke,Shaw,DEF,MUN,5500000,2,123,4.1,7.45454545454545E-07,2.23636363636364E-05,0,606018,7,28,0,0,0,1,0,22.4,34262,5,-1,123,-5,0.4,0,2.4,22,0,10,0,5,19.2,2011686,1,-1,0,3,2473,7279,1,0,616,Aston Villa,Leicester,Liverpool,Fulham,Wolverhampton,14.2,0,4.7,5.3,185.3
Jonjo,Shelvey,MID,NEW,5300000,2,64,2.4,4.52830188679245E-07,1.20754716981132E-05,0,35899,6,42,0,0,0,1,0,12.1,92,-2,0,64,2,0.3,0,1.8,2,0,4,0,2,0.2,20355,0,-1,0,0,2346,156,0,0,348,Leicester,Man City,Sheffield United,Fulham,,1.6,1.3,2.9,2,116.4
Shola,Shoretire,MID,MUN,4400000,0,1,0.0303030303030303,6.8870523415978E-09,2.27272727272727E-07,0,315,0,0,0,0,0,0,0,0.2,8,-1,0,1,1,0,0,0,0,0,0,0,0,0,431,0,-1,0,0,1,17,0,0,3,Aston Villa,Leicester,Liverpool,Fulham,Wolverhampton,0,0,0,0,0.1
Gylfi,Sigurdsson,MID,EVE,6900000,4,115,3.5,5.07246376811594E-07,1.66666666666667E-05,0,350152,1,26,0,0,0,6,0,16.7,4008,-1,0,115,1,0.7,0,4.8,13,0,8,0,4,3.7,517745,0,-1,0,3,2035,18502,0,0,422,West Ham,Aston Villa,Sheffield United,Wolverhampton,Man City,6.5,4.3,2.9,2.8,145.6
Adrien,Silva,MID,LEI,4400000,0,0,0,0,0,0,45808,0,0,0,0,0,0,0,0,13,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,8544,0,-1,0,0,0,0,0,0,0,Newcastle,Man Utd,Chelsea,Tottenham,,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,0,0,0,0,0,11572,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.1,11578,0,-1,0,0,0,0,0,0,0,West Ham,Aston Villa,Sheffield United,Wolverhampton,Man City,0,0,0,0,0
Josh,Sims,MID,SOU,4300000,0,0,0,0,0,0,20572,0,0,0,0,0,0,0,0,9,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,10836,0,-1,0,0,0,0,0,0,0,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,West Ham,0,0,0,0,0
Moussa,Sissoko,MID,TOT,4700000,0,43,1.8,3.82978723404255E-07,9.14893617021277E-06,0,72340,3,22,0,0,0,0,0,9.1,98,-3,0,43,3,0.1,0,0.5,2,0,5,0,0,0.4,47451,0,-1,0,0,1575,61,0,0,211,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,,1.1,1.1,0.9,1,34.5
Oliver,Skipp,MID,TOT,4400000,0,0,0,0,0,0,3363,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,1848,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,,0,0,0,0,0
Islam,Slimani,FWD,LEI,4900000,0,1,1,2.04081632653061E-07,2.04081632653061E-07,0,11665,0,1,0,0,0,0,0,0.2,11,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,11121,0,-1,0,0,19,0,0,0,3,Newcastle,Man Utd,Chelsea,Tottenham,,0,0,0,0,1.8
William,Smallbone,MID,SOU,4300000,0,5,1.7,3.95348837209302E-07,1.16279069767442E-06,0,48876,0,5,0,0,0,0,0,1.2,81,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,25746,0,-1,0,0,171,34,0,0,17,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,West Ham,0,0,0,0,3.3
Chris,Smalling,DEF,MUN,4900000,0,0,0,0,0,0,12296,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1911,0,-1,0,0,0,0,0,0,0,Aston Villa,Leicester,Liverpool,Fulham,Wolverhampton,0,0,0,0,0
Emile,Smith Rowe,MID,ARS,4200000,19,69,2.02941176470588,4.83193277310924E-07,1.64285714285714E-05,0,466780,0,9,0,0,0,2,0,16.4,3852,-3,0,69,3,1.1,0,4.6,3,0,8,0,5,2.3,632462,0,-1,0,1,1275,5907,0,0,281,West Brom,Chelsea,Crystal Palace,Brighton,,2.7,0,1.2,1.2,78.6
Robert,Snodgrass,MID,WBA,5600000,0,14,1.3,2.32142857142857E-07,2.5E-06,0,11882,2,14,0,0,0,0,0,2.5,29,-4,0,14,4,0,0,0,0,0,0,0,0,0.1,4122,0,-1,0,0,528,23,0,0,76,Arsenal,Liverpool,West Ham,Leeds United F.C.,,0,0,0,0,20.7
,Sokratis,DEF,ARS,4800000,0,0,0,0,0,0,19137,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,10266,0,-1,0,0,0,0,0,0,0,West Brom,Chelsea,Crystal Palace,Brighton,,0,0,0,0,0
Heung-Min,Son,MID,TOT,9500000,7,218,6.4,6.73684210526316E-07,2.29473684210526E-05,0,7578644,0,32,0,0,0,17,0,22.9,9192,5,1,218,-5,0.8,0,7.8,26,0,12,0,10,44.3,8621739,0,-1,0,9,2849,91488,-1,0,729,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,,7.7,8,6.8,7.4,293.5
Andreas,Sondergaard,GLK,WOL,4000000,0,0,0,0,0,0,17971,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0.2,32554,0,-1,0,0,0,56,0,0,0,Brighton,Tottenham,Everton,Man Utd,,0,0,0,0,0
Tomas,Soucek,MID,WHU,5200000,1,134,3.8,7.30769230769231E-07,2.57692307692308E-05,0,2457835,7,45,0,0,0,9,0,25.8,9706,2,0,134,-2,0.3,0,1.8,15,0,10,0,2,11.2,2938254,1,-1,0,4,3150,9485,0,1,505,Everton,Brighton,West Brom,Southampton,,3.5,3.5,3.9,4,188.9
Caglar,Soyuncu,DEF,LEI,5300000,11,58,1.70588235294118,3.21864594894562E-07,1.09433962264151E-05,0,910239,2,24,0,0,0,1,0,10.9,2983,-2,0,58,2,0.8,0,4.2,3,0,5,0,0,3,204397,0,-1,0,1,1636,1675,0,0,330,Newcastle,Man Utd,Chelsea,Tottenham,,2.5,0,1.2,1.1,61.1
Jason,Steele,GLK,BHA,3900000,0,0,0,0,0,0,68744,0,0,0,0,0,0,0,0,307,-1,0,0,1,0,0,0,0,0,0,0,0,0.8,111450,0,-1,0,0,0,555,0,0,0,Wolverhampton,West Ham,Man City,Arsenal,,0,0,0,0,0
Jed,Steer,GLK,AVL,3900000,0,0,0,0,0,0,432724,0,0,0,0,0,0,0,0,1290,-1,0,0,1,0,0,0,0,0,0,0,0,4.4,399523,0,-1,0,0,0,1913,0,0,0,Man Utd,Everton,Crystal Palace,Tottenham,Chelsea,0,0,0,0,0
Zack,Steffen,GLK,MCI,4400000,0,2,0.0588235294117647,1.33689839572193E-08,4.54545454545455E-07,0,23553,0,1,0,1,0,0,0,0.5,65,-1,0,2,1,0,0,0,0,0,0,0,0,0.1,25179,0,-1,0,0,90,135,0,0,8,Chelsea,Newcastle,Brighton,Everton,,0,0,0,0,1
Dale,Stephens,MID,BUR,4200000,0,8,0.235294117647059,5.60224089635854E-08,1.9047619047619E-06,0,1031405,1,4,0,0,0,0,0,1.9,887,-3,0,8,3,0,0,0,0,0,0,0,0,3.1,365138,0,-1,0,0,257,163,0,0,33,Fulham,Leeds United F.C.,Liverpool,Sheffield United,,0,0.1,0.1,0.1,8
Jack,Stephens,DEF,SOU,4600000,3,38,1.15151515151515,2.50329380764163E-07,8.26086956521739E-06,0,53690,2,36,0,0,0,0,0,8.3,126,-4,0,38,4,0.3,0,1.2,6,0,4,0,0,0.2,32396,0,-1,0,1,1357,592,0,0,256,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,West Ham,1.6,0.7,0.6,0.7,44
Raheem,Sterling,MID,MCI,11000000,6,147,5.1,4.63636363636364E-07,1.33636363636364E-05,0,2398618,3,20,0,0,0,10,0,13.4,3163,-5,1,147,5,0.3,1,3,10,0,13,0,8,4.5,2427146,0,-1,0,1,2354,11243,-1,0,436,Chelsea,Newcastle,Brighton,Everton,,5.2,5.6,5.7,5.2,243.5
Enda,Stevens,DEF,SHU,5000000,1,38,1.4,2.8E-07,7.6E-06,0,315274,5,53,0,0,0,0,0,7.6,269,-5,0,38,5,0.4,0,1.8,0,0,2,0,0,0.8,23949,0,-1,0,0,2430,41,0,0,299,Crystal Palace,Everton,Newcastle,Burnley,,1,0.7,0.7,0.8,83
Jordan,Stevens,MID,LEE,4300000,0,0,0,0,0,0,99350,0,0,0,0,0,0,0,0,33,-2,0,0,2,0,0,0,0,0,0,0,0,0.4,18977,0,-1,0,0,0,0,0,0,0,Tottenham,Burnley,Southampton,West Brom,,0,0,0,0,0
John,Stones,DEF,MCI,5100000,0,121,6,1.17647058823529E-06,2.37254901960784E-05,0,2076352,0,9,0,0,0,4,0,23.7,7878,1,0,121,-1,-0.1,0,-0.7,11,0,13,0,0,9.8,2732380,0,-1,0,2,1753,11350,0,1,493,Chelsea,Newcastle,Brighton,Everton,,7.6,7.3,7.6,6.3,73.4
Pascal,Struijk,DEF,LEE,4000000,2,64,1.88235294117647,4.70588235294118E-07,1.6E-05,0,578568,2,31,0,0,0,1,0,16,3196,0,0,64,0,0.7,0,2.8,2,0,6,0,0,5.3,851504,0,-1,0,1,1916,5249,0,0,374,Tottenham,Burnley,Southampton,West Brom,,1.3,1.2,1,1.6,72.6
Thanawat,Suengchitthawon,MID,LEI,4500000,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,-1,0,0,0,14,0,0,0,Newcastle,Man Utd,Chelsea,Tottenham,,0,0,0,0,0
Crysencio,Summerville,MID,LEE,4400000,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,28,-1,1,0,1,0,0,0,0,0,0,0,0,0,88,0,-1,0,0,0,15,-1,0,0,Tottenham,Burnley,Southampton,West Brom,,0,0,0,0,0
Japhet,Tanganga,DEF,TOT,4900000,0,8,0.235294117647059,4.80192076830732E-08,1.63265306122449E-06,0,9598,1,6,0,0,0,0,0,1.6,39,-1,0,8,1,0,0,0,0,0,1,0,0,0.1,3406,0,-1,0,0,315,17,0,0,53,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,,0.1,0.1,0.1,0.1,11.4
Matt,Targett,DEF,AVL,5000000,2,124,3.5,7E-07,2.48E-05,0,888445,7,39,0,0,0,0,0,24.8,8350,5,0,124,-5,0.2,0,1.2,8,0,15,0,3,12.9,1815688,0,-1,0,2,3089,5516,0,0,646,Man Utd,Everton,Crystal Palace,Tottenham,Chelsea,6.5,3.5,3.6,3.4,123.6
James,Tarkowski,DEF,BUR,5300000,9,106,3.2,6.0377358490566E-07,2E-05,0,476429,6,42,0,0,0,1,0,20,1207,-2,0,106,2,1,0,5.2,9,0,11,0,0,2.5,266745,0,-1,0,1,2970,9040,0,0,501,Fulham,Leeds United F.C.,Liverpool,Sheffield United,,3.8,3,3.8,3,119
Percy,Tau,MID,BHA,4900000,0,3,0.0882352941176471,1.80072028811525E-08,6.12244897959184E-07,0,4697,0,1,0,0,0,0,0,0.6,13,-6,0,3,6,0,0,0,0,0,0,0,0,0,5299,0,-1,0,0,84,10,0,0,14,Wolverhampton,West Ham,Man City,Arsenal,,0,0,0,0,2.5
Sidnei,Tavares,MID,LEI,4400000,0,3,0.0882352941176471,2.00534759358289E-08,6.81818181818182E-07,0,297,0,1,0,0,0,0,0,0.7,20,-1,0,3,1,0,0,0,0,0,0,0,0,0,430,0,-1,0,0,84,14,0,0,10,Newcastle,Man Utd,Chelsea,Tottenham,,0,0,0,0,2
Caleb,Taylor,DEF,WBA,4000000,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,-1,0,0,0,21,0,0,0,Arsenal,Liverpool,West Ham,Leeds United F.C.,,0,0,0,0,0
Charlie,Taylor,DEF,BUR,4400000,8,80,3.1,7.04545454545455E-07,1.81818181818182E-05,0,861013,1,34,0,0,0,0,0,18.2,244,-1,0,80,1,0.9,0,4,5,0,8,0,2,1.3,615696,0,-1,0,0,2155,901,0,0,412,Fulham,Leeds United F.C.,Liverpool,Sheffield United,,3.6,2.9,3.6,2.8,72.7
Neil,Taylor,DEF,AVL,4200000,0,-1,-0.0303030303030303,-7.21500721500722E-09,-2.38095238095238E-07,0,33777,1,2,0,0,0,0,0,-0.2,88,-3,0,-1,3,0,0,0,0,0,0,0,0,0.2,18833,0,-1,0,0,15,53,0,0,1,Man Utd,Everton,Crystal Palace,Tottenham,Chelsea,0,0,0,0,0.2
Allan,Tchaptchet,DEF,SOU,4000000,0,0,0,0,0,0,1186,0,3,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1464,0,-1,0,0,12,26,0,0,3,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,West Ham,0,0,0,0,0
Nathan,Tella,MID,SOU,4300000,2,21,0.636363636363636,1.47991543340381E-07,4.88372093023256E-06,0,56636,2,9,0,0,0,0,0,4.9,223,-2,0,21,2,0.3,0,1.2,0,0,1,0,1,0.3,62452,0,-1,0,0,606,248,0,0,47,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,West Ham,0.6,0.3,0.3,0.3,22.5
Alex Nicolao,Telles,DEF,MUN,5300000,1,23,0.696969696969697,1.31503716409377E-07,4.33962264150943E-06,0,250385,0,10,0,0,0,0,0,4.3,226,-2,0,23,2,0,0,0.2,3,0,1,0,2,0.5,261137,0,-1,0,0,599,72,0,0,135,Aston Villa,Leicester,Liverpool,Fulham,Wolverhampton,0.9,0,0.3,0.3,36.9
Kenny,Tete,DEF,FUL,4300000,0,48,1.41176470588235,3.28317373461012E-07,1.11627906976744E-05,0,31889,2,22,0,0,0,0,0,11.2,111,-2,0,48,2,0,0,0,3,0,5,0,1,0.1,30196,0,-1,0,1,1296,67,0,0,253,Burnley,Southampton,Man Utd,Newcastle,,0.7,0.7,1.1,0.7,68.3
,Thiago,MID,LIV,5500000,9,45,1.36363636363636,2.47933884297521E-07,8.18181818181818E-06,0,415725,4,15,0,0,0,1,0,8.2,366,-5,0,45,5,0.6,0,3.5,1,0,6,0,0,1,406249,0,-1,0,0,1491,2992,0,0,273,Southampton,Man Utd,West Brom,Burnley,Crystal Palace,1.4,0.9,1,0.7,79.5
,Thiago Silva,DEF,CHE,5600000,2,89,2.61764705882353,4.67436974789916E-07,1.58928571428571E-05,0,667539,3,22,0,0,0,2,0,15.9,2699,1,0,89,-1,0.6,0,3.2,10,0,10,0,0,2.7,574817,0,-1,0,2,1755,2279,0,1,446,Man City,Arsenal,Leicester,Aston Villa,,5.5,0,2,2.7,73.6
Bobby,Thomas,DEF,BUR,3900000,0,0,0,0,0,0,56866,0,0,0,0,0,0,0,0,85,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,48725,0,-1,0,0,0,0,0,0,0,Fulham,Leeds United F.C.,Liverpool,Sheffield United,,0,0,0,0,0
Luke,Thomas,DEF,LEI,4100000,9,25,0.735294117647059,1.79340028694405E-07,6.09756097560976E-06,0,45749,2,12,0,0,0,1,0,6.1,1045,-4,0,25,4,0.9,0,3.8,0,0,1,0,0,0.4,40005,0,-1,0,0,788,804,0,0,109,Newcastle,Man Utd,Chelsea,Tottenham,,0.8,0,0.4,0.4,33.5
Max,Thompson,FWD,BUR,4500000,0,0,0,0,0,0,20648,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.1,24239,0,-1,0,0,0,100,0,0,0,Fulham,Leeds United F.C.,Liverpool,Sheffield United,,0,0,0,0,0
Youri,Tielemans,MID,LEI,6400000,7,129,3.6,5.625E-07,2.015625E-05,0,634339,6,44,0,0,0,6,0,20.2,13162,-1,0,129,1,0.4,0,2.8,11,0,11,0,4,3.7,727872,0,-1,0,2,3176,1752,0,0,603,Newcastle,Man Utd,Chelsea,Tottenham,,6.1,0,3.2,2.7,196.4
Kieran,Tierney,DEF,ARS,5200000,7,85,3.4,6.53846153846154E-07,1.63461538461538E-05,0,1484118,4,26,0,0,0,1,0,16.3,1220,-3,0,85,3,0.3,0,1.4,4,0,7,0,3,3.7,966568,0,-1,0,1,2132,1446,0,0,447,West Brom,Chelsea,Crystal Palace,Brighton,,7.1,0,3.5,3.2,108.3
James,Tomkins,DEF,CRY,4400000,0,15,0.454545454545455,1.03305785123967E-07,3.40909090909091E-06,0,8078,1,8,0,0,0,0,0,3.4,15,-1,0,15,1,0,0,0,2,0,2,0,0,0,7695,0,-1,0,0,387,24,0,0,75,Sheffield United,Southampton,Aston Villa,Arsenal,Liverpool,0.4,0.2,0.2,0.2,7.6
Fikayo,Tomori,DEF,CHE,4700000,0,0,0,0,0,0,27283,0,2,0,0,0,0,0,0,23,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,8098,0,-1,0,0,45,0,0,0,8,Man City,Arsenal,Leicester,Aston Villa,,0,0,0,0,2.7
Lucas,Torreira,MID,ARS,4700000,0,0,0,0,0,0,17702,0,0,0,0,0,0,0,0,8,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3459,0,-1,0,0,0,0,0,0,0,West Brom,Chelsea,Crystal Palace,Brighton,,0,0,0,0,0
Ferran,Torres,MID,MCI,6900000,2,73,2.14705882352941,3.11167945439045E-07,1.05797101449275E-05,0,302651,1,10,0,0,0,4,0,10.6,843,-1,0,73,1,0.5,0,3.7,1,0,7,0,4,0.9,271850,0,-1,0,0,1177,3044,0,0,186,Chelsea,Newcastle,Brighton,Everton,,1.3,1.5,1.5,1.3,97.1
Cenk,Tosun,FWD,EVE,6000000,0,4,0.8,1.33333333333333E-07,6.66666666666667E-07,0,8571,1,3,0,0,0,0,0,0.7,6,0,0,4,0,0,0,0,0,0,0,0,0,0,7789,0,-1,0,0,44,0,0,0,12,West Ham,Aston Villa,Sheffield United,Wolverhampton,Man City,0,0,0,0,1.8
Andros,Townsend,MID,CRY,5500000,3,83,2.51515151515152,4.57300275482094E-07,1.50909090909091E-05,0,416215,0,30,0,0,0,1,0,15.1,295,-5,0,83,5,0.3,0,1.5,6,0,7,0,4,1.1,400654,0,-1,0,0,1980,130,0,0,321,Sheffield United,Southampton,Aston Villa,Arsenal,Liverpool,3.9,1.7,1.5,1.5,122.4
Conor,Townsend,DEF,WBA,4400000,6,73,2.14705882352941,4.87967914438503E-07,1.65909090909091E-05,0,21768,0,28,0,0,0,0,0,16.6,153,-1,0,73,1,0.7,0,3.2,8,0,6,0,2,0.1,21632,0,-1,0,0,1964,335,0,0,370,Arsenal,Liverpool,West Ham,Leeds United F.C.,,2.2,2.2,2.3,1.6,85.1
James,Trafford,GLK,MCI,4000000,0,0,0,0,0,0,10907,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.1,13178,0,-1,0,0,0,13,0,0,0,Chelsea,Newcastle,Brighton,Everton,,0,0,0,0,0
Adama,Traore,MID,WOL,6000000,8,89,2.6,4.33333333333333E-07,1.48333333333333E-05,0,1418424,4,37,0,0,0,2,0,14.8,2542,-5,1,89,5,0.7,0,4.2,5,0,7,0,4,5.5,454331,0,-1,0,0,2434,2462,-1,0,332,Brighton,Tottenham,Everton,Man Utd,,2.2,1.5,2.3,1.5,169.4
Bertrand,Traore,MID,AVL,5800000,7,113,3.4,5.86206896551724E-07,1.94827586206897E-05,0,204325,1,28,0,0,0,6,0,19.5,735,-2,0,113,2,0.6,0,3.2,4,0,10,0,5,0.7,250139,0,-1,0,1,2064,2972,0,0,343,Man Utd,Everton,Crystal Palace,Tottenham,Chelsea,4.8,2.7,2.7,2.7,163.7
,Trezeguet,MID,AVL,5200000,0,56,2.7,5.19230769230769E-07,1.07692307692308E-05,0,141951,0,14,0,0,0,2,0,10.8,165,-3,0,56,3,0,0,0,3,0,6,0,1,0.4,68657,0,-1,0,1,1157,22,0,0,152,Man Utd,Everton,Crystal Palace,Tottenham,Chelsea,0,0,0,0,86.7
Leandro,Trossard,MID,BHA,5600000,1,119,3.7,6.60714285714286E-07,2.125E-05,0,557864,2,29,0,0,0,4,0,21.2,3871,-4,1,119,4,0.3,0,1.8,13,0,11,0,6,2,654743,0,-1,0,4,2414,2807,-1,0,365,Wolverhampton,West Ham,Man City,Arsenal,,3.2,3.4,2.7,3.3,187.4
Nathan,Trott,GLK,WHU,4000000,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,773,0,-1,0,0,0,30,0,0,0,Everton,Brighton,West Brom,Southampton,,0,0,0,0,0
Konstantinos,Tsimikas,DEF,LIV,4900000,0,1,0.0303030303030303,6.18429189857761E-09,2.04081632653061E-07,0,5186,0,0,0,0,0,0,0,0.2,16,-1,0,1,1,0,0,0,0,0,0,0,0,0,2404,0,-1,0,0,5,20,0,0,2,Southampton,Man Utd,West Brom,Burnley,Crystal Palace,0,0,0,0,0
Axel,Tuanzebe,DEF,MUN,4100000,1,3,0.0909090909090909,2.21729490022173E-08,7.31707317073171E-07,0,19933,2,6,0,0,0,0,0,0.7,63,-4,0,3,4,0,0,0.2,0,0,0,0,0,0.1,20700,1,-1,0,0,222,56,0,0,33,Aston Villa,Leicester,Liverpool,Fulham,Wolverhampton,0,0,0,0,6.2
Harry,Tyrer,GLK,EVE,4000000,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,-1,0,0,0,9,0,0,0,West Ham,Aston Villa,Sheffield United,Wolverhampton,Man City,0,0,0,0,0
Cengiz,Under,MID,LEI,5700000,0,16,0.470588235294118,8.25593395252838E-08,2.80701754385965E-06,0,15462,0,5,0,0,0,0,0,2.8,29,-3,0,16,3,0,0,0,0,0,0,0,2,0,15259,0,-1,0,0,275,19,0,0,62,Newcastle,Man Utd,Chelsea,Tottenham,,0.4,0,0.2,0.2,24.9
Yan,Valery,DEF,SOU,4700000,0,3,1,2.12765957446809E-07,6.38297872340426E-07,0,7776,0,4,0,0,0,0,0,0.6,9,-3,0,3,3,0,0,0,0,0,0,0,0,0,2274,0,-1,0,0,101,0,0,0,12,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,West Ham,0,0,0,0,6
Patrick,van Aanholt,DEF,CRY,5400000,0,53,2.5,4.62962962962963E-07,9.81481481481482E-06,0,147718,2,36,0,0,0,0,0,9.8,1779,-1,0,53,1,0,0,0.2,5,0,4,0,2,0.5,166869,0,-1,0,0,1773,326,0,0,308,Sheffield United,Southampton,Aston Villa,Arsenal,Liverpool,3.3,2.5,2.5,2.9,68.9
Donny,van de Beek,MID,MUN,6600000,2,26,0.787878787878788,1.19375573921028E-07,3.93939393939394E-06,0,341478,1,11,0,0,0,1,0,3.9,170,-4,0,26,4,0.2,0,1.4,0,0,0,0,1,1.3,167912,0,-1,0,0,418,71,0,0,106,Aston Villa,Leicester,Liverpool,Fulham,Wolverhampton,1.2,0,0.4,0.4,22.9
Virgil,van Dijk,DEF,LIV,6200000,0,15,3,4.83870967741936E-07,2.41935483870968E-06,0,1997877,1,11,0,0,0,1,0,2.4,490,-3,0,15,3,0,0,0,1,0,1,0,0,6.2,385169,0,-1,0,0,370,90,0,0,73,Southampton,Man Utd,West Brom,Burnley,Crystal Palace,0,0,0,0,15.3
Jamie,Vardy,FWD,LEI,10300000,7,172,5.4,5.24271844660194E-07,1.66990291262136E-05,0,5139920,1,38,0,0,0,13,0,16.7,91564,3,0,172,-3,0.4,1,4.2,20,0,8,0,14,21.1,5135491,0,-1,0,6,2658,3093,0,0,592,Newcastle,Man Utd,Chelsea,Tottenham,,13.6,0,5.6,6.2,231.7
Indiana,Vassilev,FWD,AVL,4300000,0,0,0,0,0,0,164366,0,0,0,0,0,0,0,0,55,-2,0,0,2,0,0,0,0,0,0,0,0,0.5,63562,0,-1,0,0,0,0,0,0,0,Man Utd,Everton,Crystal Palace,Tottenham,Chelsea,0,0,0,0,0
Joel,Veltman,DEF,BHA,4400000,0,96,3.4,7.72727272727273E-07,2.18181818181818E-05,0,210183,3,27,0,0,0,1,0,21.8,9363,-1,0,96,1,0.8,0,3.5,10,0,9,0,1,2.2,356338,0,-1,0,2,2280,895,0,0,432,Wolverhampton,West Ham,Man City,Arsenal,,0,0,0,4.2,102.1
