FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Matt,Ritchie,MID,NEW,4900000,0,2,0.5,1.02040816326531E-07,4.08163265306122E-07,0,5379,0,1,0,0,0,0,0,0.4,179,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0.1,1160,0,-1,0,0,68,15,0,0,10,Man Utd,Wolverhampton,Everton,Southampton,Chelsea,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.3
,Roberto,GLK,WHU,4500000,0,0,0,0,0,0,622,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,-1,0,0,0,5,0,0,0,Tottenham,Man City,Liverpool,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler,Roberts,MID,LEE,4900000,0,4,1,2.04081632653061E-07,8.16326530612245E-07,0,4115,0,4,0,0,0,0,0,0.8,178,-1,0,4,1,0.1,0,0.7,0,0,0,0,0,0.1,2280,0,-1,0,0,173,137,0,0,16,Wolverhampton,Aston Villa,Leicester,Crystal Palace,Arsenal,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,5.6
Andrew,Robertson,DEF,LIV,7100000,6,25,5,7.04225352112676E-07,3.52112676056338E-06,0,364662,0,13,0,0,0,1,0,3.5,12930,1,-1,25,-1,0.7,0,5.2,4,0,1,0,2,17.2,616007,0,-1,0,1,450,122843,1,0,121,Everton,Sheffield United,West Ham,Man City,Leicester,4,5.3,5.7,7.4,4.1,5.3,7.1,6.5,3.1,6,7,5.5,3.7,5.8,6,5.8,6.3,3.8,6.1,6.7,3.5,5.9,5.7,6.3,4.8,5.2,5.2,5.3,3.8,7.5,4.6,6.3,6.9,7.5,36.3
Antonee,Robinson,DEF,FUL,4400000,2,4,1,2.27272727272727E-07,9.09090909090909E-07,0,4683,0,2,0,0,0,0,0,0.9,152,-1,0,4,1,0.3,0,1.3,0,0,0,0,0,0.1,1683,0,-1,0,0,180,235,0,0,30,Sheffield United,Crystal Palace,West Brom,West Ham,Everton,0.5,0.6,0.5,0.6,0.5,0.7,1.1,0.6,0.5,0.5,0.5,0.5,0.7,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.8,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,1.3,0.5,9.9
Hal,Robson-Kanu,FWD,WBA,5300000,0,3,1,1.88679245283019E-07,5.66037735849057E-07,0,24645,0,5,0,0,0,0,0,0.6,905,-2,0,3,2,0.1,0,0.7,0,0,0,0,0,0.2,6557,0,-1,0,0,84,34,0,0,6,Burnley,Brighton,Fulham,Tottenham,Man Utd,0,0,0,0,0.9,0.5,0.8,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.6,0.8,0.6,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,3.4
Marek,Rodak,GLK,FUL,4400000,0,1,0.25,5.68181818181818E-08,2.27272727272727E-07,0,16706,0,3,0,2,0,0,0,0.2,627,-1,0,1,1,0,0,0,0,0,0,0,0,0.4,7120,0,-1,0,0,90,486,0,0,11,Sheffield United,Crystal Palace,West Brom,West Ham,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,1.8
,Rodrigo,FWD,LEE,5800000,0,11,2.8,4.82758620689655E-07,1.89655172413793E-06,0,418831,0,2,0,0,0,1,0,1.9,6355,-2,0,11,2,0.5,0,3,3,0,0,0,0,3.3,99887,0,-1,0,0,152,5069,0,0,34,Wolverhampton,Aston Villa,Leicester,Crystal Palace,Arsenal,2,1.7,1.5,2.8,1.9,2.4,2.5,1.4,1.8,4.2,2.9,3.7,4,2.1,2.3,3.4,3.6,1.6,3.2,2.3,2.1,1.4,2.3,1.7,4,2.3,3,2.1,2.7,3.8,2,4.2,2.2,3.5,17.4
,Rodrigo,MID,MCI,5500000,2,7,1.8,3.27272727272727E-07,1.27272727272727E-06,0,23427,2,7,0,0,0,0,0,1.3,1309,0,0,7,0,0.3,0,1.8,0,0,1,0,0,0.5,14267,0,-1,0,0,360,730,0,0,52,Arsenal,West Ham,Sheffield United,Liverpool,Tottenham,0.9,1.2,2,0.9,1.4,0.9,0.9,1.2,0.9,1.1,0.9,1.2,1.1,0.9,0.9,1.3,1.1,1.9,0.9,0.9,1,0.9,0.9,1.6,0.9,1.6,0.9,0.9,0.9,0.9,0.9,1.6,1.4,0.9,11.6
Jay,Rodriguez,FWD,BUR,5900000,0,1,0.333333333333333,5.64971751412429E-08,1.69491525423729E-07,0,42326,1,3,0,0,0,0,0,0.2,825,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.3,6983,0,-1,0,0,69,36,0,0,2,West Brom,Tottenham,Chelsea,Brighton,Crystal Palace,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.8
James,Rodriguez,MID,EVE,7900000,4,39,7.8,9.87341772151899E-07,4.93670886075949E-06,0,415163,1,6,0,0,0,3,0,4.9,12384,4,0,39,-4,1,0,8,5,0,1,0,3,43,2585320,0,-1,0,1,419,142208,0,0,163,Liverpool,Southampton,Newcastle,Man Utd,Fulham,7.2,9.9,11.7,5.7,11.6,8.1,11.7,7.6,11.7,8.5,11.4,5.9,7.6,10.2,7.5,6.5,7.9,10.6,10,9.1,7.9,9.9,9.7,8.9,10.5,8.6,11.1,5.6,9.3,5.6,10,9.3,10.1,9.7,55
Marcos,Rojo,DEF,MUN,4900000,0,0,0,0,0,0,2525,0,0,0,0,0,0,0,0,100,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,513,0,-1,0,0,0,35,0,0,0,Newcastle,Chelsea,Arsenal,Everton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio,Romero,GLK,MUN,4900000,0,0,0,0,0,0,6188,0,0,0,0,0,0,0,0,150,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,305,0,-1,0,0,0,11,0,0,0,Newcastle,Chelsea,Arsenal,Everton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Rose,DEF,TOT,4800000,0,0,0,0,0,0,17565,0,0,0,0,0,0,0,0,631,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,3357,0,-1,0,0,0,226,0,0,0,West Ham,Burnley,Brighton,West Brom,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Ruddy,GLK,WOL,4500000,0,0,0,0,0,0,7032,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1837,0,-1,0,0,0,83,0,0,0,Leeds United F.C.,Newcastle,Crystal Palace,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,4700000,0,0,0,0,0,0,111090,0,0,0,0,0,0,0,0,2561,-3,0,0,3,0,0,0,0,0,0,0,0,0.9,14607,0,-1,0,0,0,830,0,0,0,Southampton,Man Utd,Burnley,Sheffield United,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Runar Alex,Runarsson,GLK,ARS,4500000,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,-1,0,0,0,65,0,0,0,Man City,Leicester,Man Utd,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathew,Ryan,GLK,BHA,4500000,1,9,1.8,4E-07,2E-06,0,386387,1,11,0,5,0,0,0,2,20604,0,0,9,0,0.4,0,2,0,0,1,0,0,16.1,314027,0,-1,0,0,450,7720,0,0,59,Crystal Palace,West Brom,Tottenham,Burnley,Aston Villa,1.5,1.2,1.5,0.9,1.4,1.4,0.9,1.8,1.7,0.9,1.7,0.9,1.4,2.6,1.3,0.9,0.9,2,1.9,0.9,1.4,1.7,0.9,0.9,0.9,2.7,0.9,1.3,1.5,0.9,1.8,0.9,1.3,1.3,3.7
Allan,Saint-Maximin,MID,NEW,5300000,2,18,4.5,8.49056603773585E-07,3.39622641509434E-06,0,1108280,0,7,0,0,0,1,0,3.4,13109,-2,0,18,2,0.7,0,3.8,2,0,1,0,1,7.2,173918,0,-1,0,0,268,14194,0,0,64,Man Utd,Wolverhampton,Everton,Southampton,Chelsea,2.2,5.1,2.7,4.9,2.6,3.5,3.5,4,5.3,3.4,4.8,2.4,2.2,6.8,4.5,2.8,5.1,3.1,3.8,4.8,5,3.9,5.3,2.2,5.7,2.2,6.7,2.6,3.7,3,6.1,2.2,4.7,6.1,19
Romain,Saiss,DEF,WOL,5200000,0,24,6,1.15384615384615E-06,4.61538461538462E-06,0,302457,0,7,0,0,0,1,0,4.6,12317,2,-1,24,-2,0.4,0,2.2,5,0,2,0,0,15.2,1017435,0,-1,0,1,360,32709,1,0,86,Leeds United F.C.,Newcastle,Crystal Palace,Leicester,Southampton,6.7,5.3,9,8.3,6.3,6.5,7.5,7,6.5,8.5,4.4,8.9,6.7,5,8.6,6.5,6.9,7.5,5.7,4.7,6.3,6.9,6.9,8.4,8.7,7.6,8.1,7.1,7.6,7.4,5.3,7.2,5.1,7.4,16.9
Bukayo,Saka,MID,ARS,5300000,2,12,3,5.66037735849057E-07,2.26415094339623E-06,0,353650,0,3,0,0,0,1,0,2.3,6832,-2,0,12,2,0.6,0,3,1,0,0,0,0,3.1,54183,0,-1,0,0,264,6277,0,0,55,Man City,Leicester,Man Utd,Aston Villa,Leeds United F.C.,2.1,1.5,2.2,1.5,2.4,2.8,2.7,2.7,2.7,2.2,1.9,2.7,2.4,2.2,1.9,2.2,1.5,2.3,1.5,2,1.5,3,3.4,1.5,2.2,1.7,3.6,2.4,2,3,2.8,2.1,1.5,1.8,23.4
Mamadou,Sakho,DEF,CRY,4500000,0,3,1,2.22222222222222E-07,6.66666666666667E-07,0,9120,0,7,0,0,0,0,0,0.7,961,0,0,3,0,0.1,0,0.3,0,0,0,0,0,0.3,18558,0,-1,0,0,270,850,0,0,28,Brighton,Fulham,Wolverhampton,Leeds United F.C.,Burnley,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.8,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.7,1,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,4.2
Mohamed,Salah,MID,LIV,12300000,7,48,9.6,7.80487804878049E-07,3.90243902439024E-06,0,435803,0,13,0,0,0,6,0,3.9,19202,3,0,48,-3,0.6,0,7,4,0,1,0,1,46.7,1351987,0,-1,0,1,450,72599,0,0,179,Everton,Sheffield United,West Ham,Man City,Leicester,12.6,12.3,11.3,12,9.9,13.7,13.6,13.6,8.8,9.2,13.5,14.4,12,11.9,8.9,13.8,12.4,11.1,9.2,14.4,11.7,13.3,12.2,12.1,11.4,11.5,8.7,13.1,11.6,12.4,13.6,12.1,14,12.5,86.3
William,Saliba,DEF,ARS,4200000,0,0,0,0,0,0,171821,0,0,0,0,0,0,0,0,3275,-3,0,0,3,0,0,0,0,0,0,0,0,1.1,18043,0,-1,0,0,0,879,0,0,0,Man City,Leicester,Man Utd,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4400000,0,0,0,0,0,0,15014,0,0,0,0,0,0,0,0,333,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,694,0,-1,0,0,0,9,0,0,0,Chelsea,Everton,Aston Villa,Newcastle,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mbwana,Samatta,FWD,AVL,5900000,0,0,0,0,0,0,7487,0,0,0,0,0,0,0,0,117,-1,0,0,1,0,0,0,0,0,0,0,0,0,1504,0,-1,0,0,0,3,0,0,0,Leicester,Leeds United F.C.,Southampton,Arsenal,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davinson,Sanchez,DEF,TOT,5400000,-1,4,1,1.85185185185185E-07,7.40740740740741E-07,0,32332,0,7,0,0,0,0,0,0.7,1679,-1,0,4,1,0.2,0,1,0,0,0,0,0,1,15105,1,-1,0,0,360,1480,0,0,37,West Ham,Burnley,Brighton,West Brom,Man City,0.5,0.8,0.5,0.7,0.5,0.5,0.5,0.6,0.9,0.5,0.8,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,1.2,0.7,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.8,14.3
Matija,Sarkic,GLK,WOL,4500000,0,0,0,0,0,0,3145,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0.1,586,0,-1,0,0,0,43,0,0,0,Leeds United F.C.,Newcastle,Crystal Palace,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romaine,Sawyers,MID,WBA,4900000,0,8,2,4.08163265306122E-07,1.63265306122449E-06,0,2091,0,10,0,0,0,0,0,1.6,86,-1,0,8,1,0.3,0,1.3,0,0,0,0,0,0,805,0,-1,0,0,295,36,0,0,34,Burnley,Brighton,Fulham,Tottenham,Man Utd,1.5,1.3,1.5,1,1.1,1.8,1.2,1.5,1,1,1,1.1,1.1,1.1,1.1,1,1.3,2,1.3,1,1.8,1,1,1,1,1,1.5,1.5,1,1.5,1,1,1,1.2,6.1
Fabian,Schar,DEF,NEW,4900000,0,1,0.25,5.10204081632653E-08,2.04081632653061E-07,0,1480,0,3,0,0,0,0,0,0.2,82,-1,0,1,1,0,0,0.2,0,0,0,0,0,0,1056,0,-1,0,0,95,183,0,0,7,Man Utd,Wolverhampton,Everton,Southampton,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
Jeffrey,Schlupp,MID,CRY,5500000,3,12,3,5.45454545454545E-07,2.18181818181818E-06,0,10184,1,0,0,0,0,0,0,2.2,234,0,0,12,0,0.2,0,1,1,0,3,0,1,0.1,7795,0,-1,0,0,241,130,0,0,39,Brighton,Fulham,Wolverhampton,Leeds United F.C.,Burnley,2.1,2.5,1.9,2.3,3,2.2,2,1.5,1.8,2,1.5,1.7,3.6,1.6,1.7,2.1,3.1,2.5,2,3,2.2,2.8,2.2,3.2,1.5,1.8,2.1,1.8,2.5,1.6,3.2,1.5,2.5,1.5,11.4
Kasper,Schmeichel,GLK,LEI,5500000,3,15,3,5.45454545454545E-07,2.72727272727273E-06,0,283075,0,8,0,13,0,0,0,2.7,16504,0,0,15,0,0.4,0,2.2,0,0,1,0,0,12.6,184927,0,-1,0,0,450,7331,0,0,81,Aston Villa,Arsenal,Leeds United F.C.,Wolverhampton,Liverpool,1.5,3,3.1,2.5,4.2,1.6,3.5,1.5,1.5,3.4,2.4,3.5,3.3,1.5,1.5,2.3,1.5,3.8,3.9,2.7,3.3,1.6,3.1,1.5,4.1,2.5,3.7,2.3,2.7,2.2,1.5,4.5,3,1.5,11.5
,Sean Longstaff,MID,NEW,4800000,0,2,0.5,1.04166666666667E-07,4.16666666666667E-07,0,4962,0,0,0,0,0,0,0,0.4,201,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.1,1253,0,-1,0,0,3,118,0,0,5,Man Utd,Wolverhampton,Everton,Southampton,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
,Semedo,DEF,WOL,5500000,0,7,1.75,3.18181818181818E-07,1.27272727272727E-06,0,40618,0,3,0,0,0,0,0,1.3,2835,0,0,7,0,0.4,0,2.3,0,0,1,0,0,1.8,141974,0,-1,0,0,149,8949,0,0,35,Leeds United F.C.,Newcastle,Crystal Palace,Leicester,Southampton,0.9,0.9,1.8,1.4,0.9,0.9,1.5,1,0.9,1.5,0.9,2.5,0.9,0.9,1.6,0.9,1.1,1.1,0.9,0.9,0.9,1,1,1.8,2.1,1.2,1.3,1,1.2,1.2,0.9,1.1,0.9,2,6.3
Jean Michael,Seri,MID,FUL,4700000,0,0,0,0,0,0,7356,0,0,0,0,0,0,0,0,208,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,2535,0,-1,0,0,0,273,0,0,0,Sheffield United,Crystal Palace,West Brom,West Ham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Sessegnon,DEF,TOT,4800000,0,0,0,0,0,0,13254,0,0,0,0,0,0,0,0,617,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,979,0,-1,0,0,0,6,0,0,0,West Ham,Burnley,Brighton,West Brom,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zeze Steven,Sessegnon,DEF,FUL,4400000,0,0,0,0,0,0,7045,0,0,0,0,0,0,0,0,137,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,345,0,-1,0,0,0,7,0,0,0,Sheffield United,Crystal Palace,West Brom,West Ham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meritan,Shabani,MID,WOL,4500000,0,0,0,0,0,0,757,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1832,0,-1,0,0,0,197,0,0,0,Leeds United F.C.,Newcastle,Crystal Palace,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie,Shackleton,MID,LEE,4800000,0,1,0.25,5.20833333333333E-08,2.08333333333333E-07,0,2274,0,1,0,0,0,0,0,0.2,57,-2,1,1,2,0,0,0,0,0,0,0,0,0,682,0,-1,0,0,9,15,-1,0,6,Wolverhampton,Aston Villa,Leicester,Crystal Palace,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Xherdan,Shaqiri,MID,LIV,6400000,0,0,0,0,0,0,2667,0,0,0,0,0,0,0,0,96,-1,0,0,1,0,0,0,0,0,0,0,0,0,646,0,-1,0,0,0,55,0,0,0,Everton,Sheffield United,West Ham,Man City,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Sharp,FWD,SHU,5800000,7,11,2.75,4.74137931034483E-07,1.89655172413793E-06,0,17570,0,3,0,0,0,1,0,1.9,387,-2,0,11,2,0.4,0,2.2,2,0,0,0,0,0.2,6661,0,-1,0,0,129,231,0,0,25,Fulham,Liverpool,Man City,Chelsea,West Ham,2.9,2.4,1.6,2.4,1.4,3.6,1.5,2.1,2.6,3.7,1.6,4.1,2.7,1.8,1.9,4.1,2.9,3.4,1.7,2.2,3.8,2.1,2.1,3.5,1.4,3.1,1.9,2.1,2.3,3.9,3.1,2.4,3.3,2.9,10.3
Luke,Shaw,DEF,MUN,4900000,0,0,0,0,0,0,82728,1,12,0,0,0,0,0,0,4629,-1,0,0,1,-0.1,0,-0.3,0,0,0,0,0,1.1,62426,1,-1,0,0,360,730,0,0,43,Newcastle,Chelsea,Arsenal,Everton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9
Jonjo,Shelvey,MID,NEW,5400000,2,9,1.8,3.33333333333333E-07,1.66666666666667E-06,0,13165,2,8,0,0,0,0,0,1.7,567,-1,0,9,1,0.3,0,1.5,0,0,1,0,0,0.3,5899,0,-1,0,0,431,210,0,0,53,Man Utd,Wolverhampton,Everton,Southampton,Chelsea,0.9,1.2,0.9,1.2,0.9,0.9,0.9,0.9,1.3,0.9,1.1,0.9,0.9,2,1,0.9,1.2,0.9,0.9,1.1,1.2,0.9,1.3,0.9,1.5,0.9,1.9,0.9,0.9,0.9,1.6,0.9,1.1,1.6,22.7
Gylfi,Sigurdsson,MID,EVE,6900000,1,9,2.25,3.26086956521739E-07,1.30434782608696E-06,0,48662,0,2,0,0,0,0,0,1.3,1449,-1,0,9,1,0.3,0,2.3,0,0,0,0,1,1,7933,0,-1,0,0,169,245,0,0,48,Liverpool,Southampton,Newcastle,Man Utd,Fulham,1.1,1.5,2.1,1.1,2.1,1.1,2.5,1.1,2.1,1.2,2.6,1.1,1.1,1.6,1.1,1.1,1.1,1.7,1.5,1.3,1.1,1.5,1.4,1.5,1.7,1.2,1.9,1.1,1.3,1.1,1.5,1.9,1.6,1.4,11.9
Adrien,Silva,MID,LEI,4400000,0,0,0,0,0,0,30816,0,0,0,0,0,0,0,0,2210,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,8058,0,-1,0,0,0,67,0,0,0,Aston Villa,Arsenal,Leeds United F.C.,Wolverhampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Sims,MID,SOU,4400000,0,0,0,0,0,0,8246,0,0,0,0,0,0,0,0,710,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,4596,0,-1,0,0,0,334,0,0,0,Chelsea,Everton,Aston Villa,Newcastle,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,TOT,4800000,2,5,1.25,2.60416666666667E-07,1.04166666666667E-06,0,26543,0,5,0,0,0,0,0,1,982,-2,0,5,2,0.2,0,1,0,0,0,0,0,0.4,10008,0,-1,0,0,225,1131,0,0,40,West Ham,Burnley,Brighton,West Brom,Man City,0.6,1.2,0.6,0.8,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,1.3,0.6,0.9,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.6,1,0.6,0.7,1,0.6,0.8,0.6,0.6,1,7.8
Oliver,Skipp,MID,TOT,4500000,0,0,0,0,0,0,1787,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,994,0,-1,0,0,0,15,0,0,0,West Ham,Burnley,Brighton,West Brom,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Islam,Slimani,FWD,LEI,5000000,1,1,0.25,5E-08,2E-07,0,67,0,1,0,0,0,0,0,0.2,67,0,0,1,0,0.2,0,1,0,0,0,0,0,0,605,0,-1,0,0,19,605,0,0,3,Aston Villa,Arsenal,Leeds United F.C.,Wolverhampton,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
William,Smallbone,MID,SOU,4500000,0,3,0.75,1.66666666666667E-07,6.66666666666667E-07,0,26176,0,4,0,0,0,0,0,0.7,1083,0,0,3,0,0,0,0.2,0,0,0,0,0,0.4,22920,0,-1,0,0,111,77,0,0,8,Chelsea,Everton,Aston Villa,Newcastle,Wolverhampton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.1
Chris,Smalling,DEF,MUN,4900000,0,0,0,0,0,0,9595,0,0,0,0,0,0,0,0,632,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1812,0,-1,0,0,0,7,0,0,0,Newcastle,Chelsea,Arsenal,Everton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emile,Smith Rowe,MID,ARS,4400000,0,0,0,0,0,0,10918,0,0,0,0,0,0,0,0,618,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,6416,0,-1,0,0,0,1895,0,0,0,Man City,Leicester,Man Utd,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
