FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Adam,Forshaw,MID,LEE,4800000,0,0,0,0,0,0,2176,0,0,0,0,0,0,0,0,4,-2,0,0,2,0,0,0,0,0,0,0,0,0,684,0,-1,0,0,0,3,0,0,0,Fulham,Sheffield United,Man City,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4000000,0,16,0.551724137931034,1.37931034482759E-07,4E-06,0,344461,0,3,0,7,0,0,0,4,866,0,0,16,0,0.4,0,1.7,0,0,2,0,0,5.9,714501,0,-1,0,0,360,2949,0,0,76,Burnley,West Brom,Crystal Palace,Leicester,Liverpool,0,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,6.8
Timothy,Fosu-Mensah,DEF,MUN,4300000,0,0,0,0,0,0,10440,1,2,0,0,0,0,0,0,4,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5074,0,-1,0,0,80,0,0,0,17,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0,0,0,0,6.4
Juan,Foyth,DEF,TOT,4300000,0,0,0,0,0,0,9785,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1531,0,-1,0,0,0,0,0,0,0,Aston Villa,Newcastle,Man Utd,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5600000,2,39,1.39285714285714,2.48724489795918E-07,6.96428571428571E-06,0,80743,0,18,0,0,0,0,0,7,369,-4,0,39,4,0.5,0,2.6,0,0,4,0,4,0.2,25114,0,-1,0,0,922,50,0,1,154,Brighton,Tottenham,Burnley,West Ham,Liverpool,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.7,1.3,0.8,69.9
,Fred,MID,MUN,5300000,0,50,2.2,4.15094339622642E-07,9.43396226415094E-06,0,29442,4,18,0,0,0,0,0,9.4,52,-2,0,50,2,0.5,0,2.6,0,0,11,0,0,0.2,25494,0,-1,0,0,1834,72,0,0,282,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,1.4,1.3,1.9,1.6,1.1,1.4,1.1,1.4,1.5,76.9
Ryan,Fredericks,DEF,WHU,4200000,1,24,0.857142857142857,2.04081632653061E-07,5.71428571428571E-06,0,56530,2,8,0,0,0,1,0,5.7,41,-3,0,24,3,0,0,0.2,0,0,1,0,1,0.2,22699,0,-1,0,0,450,3,0,0,112,Arsenal,Wolverhampton,Leicester,Newcastle,Chelsea,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,38
Luke,Freeman,MID,SHU,5000000,0,0,0,0,0,0,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,Tottenham,0,0,0,0,0,0,0,0,0,0,0
Christian,Fuchs,DEF,LEI,4500000,0,24,0.827586206896552,1.83908045977011E-07,5.33333333333333E-06,0,43425,4,9,0,0,0,0,0,5.3,27,0,0,24,0,0,0,0,2,0,3,0,0,0.2,44572,0,-1,0,0,701,13,0,0,112,Man City,West Ham,West Brom,Crystal Palace,Southampton,0,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,19.2
Darnell,Furlong,DEF,WBA,4500000,0,62,2.4,5.33333333333333E-07,1.37777777777778E-05,0,57153,4,44,0,0,0,1,0,13.8,44,0,0,62,0,0.9,0,4,2,0,5,0,2,0.2,59362,1,-1,0,0,2121,16,0,0,302,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0,1.8,2,2.1,2.5,3,2.5,2.5,2.6,1.8,74
,Gabriel,DEF,ARS,4900000,0,53,3.3,6.73469387755102E-07,1.08163265306122E-05,0,1178687,1,18,0,0,0,2,0,10.8,384,-1,0,53,1,0.1,0,0.4,6,0,3,0,0,4.5,1031349,0,-1,0,1,1366,143,0,1,270,West Ham,Liverpool,Sheffield United,Fulham,Everton,3.8,3.8,3.3,3.4,2.4,3.1,3.8,3.2,3.3,3,53.6
Conor,Gallagher,MID,WBA,5500000,0,61,2.7,4.90909090909091E-07,1.10909090909091E-05,0,20571,8,34,0,0,0,2,0,11.1,60,0,0,61,0,0.6,0,3.2,3,0,5,0,2,0.1,22142,0,-1,0,0,1972,2,0,0,277,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0,0,2.4,1.9,1.8,2.4,2,1.5,2.1,2.1,84.1
Eric,Garcia,DEF,MCI,4700000,0,4,0.133333333333333,2.83687943262411E-08,8.51063829787234E-07,0,25831,0,6,0,0,0,0,0,0.9,9,-3,0,4,3,0,0,0.2,0,0,0,0,0,0.2,11751,0,-1,0,0,215,8,0,0,39,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,0,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,6.3
James,Garner,MID,MUN,4400000,0,0,0,0,0,0,6960,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,2403,0,-1,0,0,0,0,0,0,0,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,5900000,0,20,0.714285714285714,1.21065375302663E-07,3.38983050847458E-06,0,9424,0,6,0,0,0,1,0,3.4,153,-1,0,20,1,0.1,0,0.8,3,0,0,0,0,0.1,10316,0,-1,0,0,292,49,0,0,63,Brighton,Tottenham,Burnley,West Ham,Liverpool,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,22.2
Paulo,Gazzaniga,GLK,TOT,4300000,0,0,0,0,0,0,20627,0,0,0,0,0,0,0,0,9,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,4988,0,-1,0,0,0,0,0,0,0,Aston Villa,Newcastle,Man Utd,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Gbamin,MID,EVE,5000000,0,0,0,0,0,0,526,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,-1,0,0,0,1,0,0,0,Crystal Palace,Brighton,Tottenham,Arsenal,Aston Villa,0,0,0,0,0,0,0,0,0,0,0
Joe,Gelhardt,FWD,LEE,4500000,0,0,0,0,0,0,939,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,0,-1,0,0,0,22,0,0,0,Fulham,Sheffield United,Man City,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0,0,0
Kieran,Gibbs,DEF,WBA,4300000,0,5,0.172413793103448,4.00962309542903E-08,1.16279069767442E-06,0,54319,1,25,0,0,0,0,0,1.2,18,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,10713,0,-1,0,0,810,3,0,1,107,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,20.8
Morgan,Gibbs-White,MID,WOL,4900000,0,5,0.172413793103448,3.51864883884588E-08,1.02040816326531E-06,0,1019,0,1,0,0,0,0,0,1,1,-1,0,5,1,0,0,0.2,0,0,0,0,0,0,784,0,-1,0,0,101,6,0,0,20,West Ham,Fulham,Sheffield United,Burnley,West Brom,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.2
Ben,Gibson,DEF,BUR,3900000,0,0,0,0,0,0,19866,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6239,0,-1,0,0,0,0,0,0,0,Southampton,Newcastle,Man Utd,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0,0
Mark,Gillespie,GLK,NEW,4300000,0,0,0,0,0,0,6216,0,0,0,0,0,0,0,0,8,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2787,0,-1,0,0,0,4,0,0,0,Brighton,Tottenham,Burnley,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4400000,0,2,0.0689655172413793,1.56739811912226E-08,4.54545454545455E-07,0,17163,0,0,0,0,0,0,0,0.5,11,-1,0,2,1,0,0,0,0,0,0,0,0,0.1,10713,0,-1,0,0,34,13,0,0,10,West Brom,Crystal Palace,Brighton,West Ham,Fulham,0,0,0,0,0,0,0,0,0,0,1.5
Olivier,Giroud,FWD,CHE,6700000,0,44,1.51724137931034,2.26453937210499E-07,6.56716417910448E-06,0,327570,1,5,0,0,0,4,0,6.6,675,-3,0,44,3,0.1,0,0.4,6,0,4,0,0,1.3,302657,0,-1,0,1,701,405,0,0,137,West Brom,Crystal Palace,Brighton,West Ham,Fulham,0,1.1,1,0.9,0.8,0.9,0.8,0.9,0.9,0.8,62.8
Ben,Godfrey,DEF,EVE,5000000,0,56,2.7,5.4E-07,1.12E-05,0,43609,4,24,0,0,0,0,0,11.2,162,0,0,56,0,0.7,0,3.6,1,0,6,0,1,0.4,68811,1,-1,0,0,1859,143,0,0,339,Crystal Palace,Brighton,Tottenham,Arsenal,Aston Villa,0,2.6,2.8,2.1,3.2,2.5,3,2.4,3.1,3.5,52.5
Claudio,Gomes,MID,MCI,4500000,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,-1,0,0,0,2,0,0,0,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5200000,0,10,0.344827586206897,6.63129973474801E-08,1.92307692307692E-06,0,378123,0,14,0,0,0,0,0,1.9,58,-3,0,10,3,0,0,0,0,0,0,0,0,1,109595,0,-1,0,0,589,13,0,0,94,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,12.5
Mace,Goodridge,MID,BUR,4500000,0,0,0,0,0,0,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,-1,0,0,0,0,0,0,0,Southampton,Newcastle,Man Utd,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0,0
Anthony,Gordon,MID,EVE,4300000,0,3,1,2.32558139534884E-07,6.97674418604651E-07,0,142552,0,0,0,0,0,0,0,0.7,74,-2,0,3,2,0,0,0,0,0,0,0,0,0.4,112153,0,-1,0,0,87,0,0,0,11,Crystal Palace,Brighton,Tottenham,Arsenal,Aston Villa,0,0,0,0,0,0,0,0,0,0,3.1
Kyron,Gordon,DEF,SHU,4000000,0,0,0,0,0,0,780,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,0,-1,0,0,0,10,0,0,0,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,Tottenham,0,0,0,0,0,0,0,0,0,0,0
Karlan,Grant,FWD,WBA,5700000,0,37,2.2,3.85964912280702E-07,6.49122807017544E-06,0,14140,1,24,0,0,0,1,0,6.5,7,-3,0,37,3,0,0,0.2,3,0,3,0,0,0,14695,0,-1,0,0,1083,9,0,0,95,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0,1.2,2,1.8,1.4,1.8,1.7,1.7,1.6,1.6,41.1
Lee,Grant,GLK,MUN,4000000,0,0,0,0,0,0,5997,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8720,0,-1,0,0,0,6,0,0,0,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0,0,0,0,0
Demarai,Gray,MID,LEI,5100000,0,1,1,1.96078431372549E-07,1.96078431372549E-07,0,14260,0,0,0,0,0,0,0,0.2,4,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,2724,0,-1,0,0,18,0,0,0,3,Man City,West Ham,West Brom,Crystal Palace,Southampton,0,0,0,0,0,0,0,0,0,0,0.5
Jack,Grealish,MID,AVL,7500000,0,129,5.9,7.86666666666667E-07,1.72E-05,0,5023105,6,24,0,0,0,6,0,17.2,7669,5,0,129,-5,0,0,0,13,0,12,0,12,17.7,5357254,0,-1,0,2,1977,1913,0,0,495,Tottenham,Fulham,Liverpool,Man City,West Brom,0,0,6.6,5.4,7.8,8,5.6,6.1,6.2,6.8,249.1
Mason,Greenwood,MID,MUN,7000000,0,50,1.72413793103448,2.46305418719212E-07,7.14285714285714E-06,0,729856,1,17,0,0,0,1,0,7.1,233,-5,0,50,5,0.3,0,2.2,0,0,6,0,1,1.9,340188,0,-1,0,0,1287,280,0,0,167,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,0.9,0.9,1.3,1,0.9,0.9,0.9,1,1,79.2
Kamil,Grosicki,MID,WBA,5200000,0,8,0.275862068965517,5.30503978779841E-08,1.53846153846154E-06,0,7819,0,5,0,0,0,0,0,1.5,2,-3,0,8,3,0,0,0,0,0,0,0,1,0,1003,0,-1,0,0,147,1,0,0,29,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.2
Pascal,Gro?,MID,BHA,5800000,6,84,3.4,5.86206896551724E-07,1.44827586206897E-05,0,123415,1,18,0,0,0,2,0,14.5,1209,-2,0,84,2,0.5,1,3,9,0,7,0,6,0.6,145086,0,-1,0,0,1693,65,0,0,369,Newcastle,Man Utd,Everton,Chelsea,Sheffield United,3.2,2.6,2.8,2.9,4.2,2.9,3,2.9,2.2,3,158.9
Jay-Roy,Grot,MID,LEE,4700000,0,0,0,0,0,0,3559,0,0,0,0,0,0,0,0,1,-3,0,0,3,0,0,0,0,0,0,0,0,0,1206,0,-1,0,0,0,0,0,0,0,Fulham,Sheffield United,Man City,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0,0,0
Vicente,Guaita,GLK,CRY,4800000,0,105,3.6,7.5E-07,2.1875E-05,0,489306,2,47,0,86,0,0,0,21.9,508,-2,0,105,2,1.1,0,5.4,15,0,7,0,0,3,485639,0,-1,1,4,2610,202,0,0,514,Everton,Chelsea,Southampton,Leicester,Man City,0,3.3,4,2.8,3.5,5.1,3.2,4.6,4.5,4.6,64.5
Johann Berg,Gudmundsson,MID,BUR,5400000,0,39,1.3448275862069,2.4904214559387E-07,7.22222222222222E-06,0,20334,1,11,0,0,0,2,0,7.2,9,-1,0,39,1,0.1,0,0.8,3,0,3,0,0,0,16563,0,-1,0,0,879,7,0,0,129,Southampton,Newcastle,Man Utd,Wolverhampton,West Ham,0,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,1,34.7
Matteo,Guendouzi,MID,ARS,4700000,0,0,0,0,0,0,13154,0,0,0,0,0,0,0,0,1,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,2725,0,-1,0,0,0,0,0,0,0,West Ham,Liverpool,Sheffield United,Fulham,Everton,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4300000,0,0,0,0,0,0,10067,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2055,0,-1,0,0,0,0,0,0,0,Tottenham,Fulham,Liverpool,Man City,West Brom,0,0,0,0,0,0,0,0,0,0,0
Ilkay,Gundogan,MID,MCI,6100000,0,142,6.2,1.01639344262295E-06,2.32786885245902E-05,0,1229692,0,9,0,0,0,12,0,23.3,10004,6,1,142,-6,0.5,1,3.2,21,0,12,0,3,35,3942459,0,-1,0,6,1739,16439,-1,0,547,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,0,7,7.3,6.7,0,6.4,7.5,7.5,7.5,7.2,181.2
Angus,Gunn,GLK,SOU,4300000,0,0,0,0,0,0,18767,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2885,0,-1,0,0,0,0,0,0,0,Burnley,West Brom,Crystal Palace,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0
Antwoine,Hackford,FWD,SHU,4400000,0,1,0.0344827586206897,7.83699059561129E-09,2.27272727272727E-07,0,14760,0,0,0,0,0,0,0,0.2,120,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,23436,0,-1,0,0,10,101,0,0,3,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,Tottenham,0,0,0,0,0,0,0,0,0,0,1.8
Sebastien,Haller,FWD,WHU,6100000,0,41,2.6,4.26229508196721E-07,6.72131147540984E-06,0,94091,0,12,0,0,0,3,0,6.7,14,-4,0,41,4,0,0,0,4,0,3,0,0,0.2,60525,0,-1,0,0,932,0,0,0,113,Arsenal,Wolverhampton,Leicester,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,66.2
Reece,Hannam,DEF,CRY,4000000,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,-1,0,0,0,5,0,0,0,Everton,Chelsea,Southampton,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0
Rekeem,Harper,MID,WBA,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,86295,0,2,0,0,0,0,0,0.5,48,-2,0,2,2,0,0,0,0,0,0,0,0,0.4,66429,0,-1,0,0,30,0,0,0,7,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0,0,0,0,0,0,0,0,0,0,1.6
Jack,Harrison,MID,LEE,5400000,7,111,4,7.40740740740741E-07,2.05555555555556E-05,0,642072,2,39,0,0,0,6,0,20.6,1933,-1,0,111,1,0.5,0,2.5,10,0,8,0,5,3,769614,0,-1,0,3,2149,1532,0,0,383,Fulham,Sheffield United,Man City,Liverpool,Man Utd,4.4,5.6,2.9,2.9,3.1,4.1,3.5,4.7,3.7,4.6,161.6
,Harry Wilson,MID,LIV,5100000,0,0,0,0,0,0,6172,0,0,0,0,0,0,0,0,0,-4,0,0,4,0,0,0,0,0,0,0,0,0,502,0,-1,0,0,0,0,0,0,0,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0,0
Joe,Hart,GLK,TOT,4300000,0,0,0,0,0,0,47708,0,0,0,0,0,0,0,0,37,-2,0,0,2,0,0,0,0,0,0,0,0,0.6,14145,0,-1,0,0,0,23,0,0,0,Aston Villa,Newcastle,Man Utd,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0
Taylor,Harwood-Bellis,DEF,MCI,4000000,0,0,0,0,0,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,-1,0,0,0,0,0,0,0,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,0,28,1.03703703703704,2.35690235690236E-07,6.36363636363636E-06,0,79218,1,1,0,0,0,1,0,6.4,38,-1,0,28,1,0,0,0,3,0,3,0,0,0.1,80403,0,-1,0,1,360,1,0,0,89,Tottenham,Fulham,Liverpool,Man City,West Brom,0,0,0.8,0.8,0.6,0.5,0.6,0.5,0.5,0.5,14.2
Kai,Havertz,MID,CHE,8200000,0,58,2,2.4390243902439E-07,7.07317073170732E-06,0,1311238,2,12,0,0,0,1,0,7.1,418,-3,0,58,3,0.3,0,2.6,0,0,6,0,5,2.7,603133,0,-1,0,0,1160,3331,0,0,198,West Brom,Crystal Palace,Brighton,West Ham,Fulham,0,1.7,1,1.3,1,1.3,1,1.1,1.1,1.1,72.5
Isaac,Hayden,MID,NEW,4600000,1,40,1.7,3.69565217391304E-07,8.69565217391304E-06,0,10543,8,33,0,0,0,0,0,8.7,39,-4,0,40,4,0.3,0,1.6,0,0,4,0,0,0.1,6610,0,-1,0,0,1942,9,0,0,211,Brighton,Tottenham,Burnley,West Ham,Liverpool,0,0.9,1.2,1,0.8,0.9,0.9,0.8,1.8,1.1,55.3
Kaine,Hayden,MID,AVL,4500000,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,-1,0,0,0,3,0,0,0,Tottenham,Fulham,Liverpool,Man City,West Brom,0,0,0,0,0,0,0,0,0,0,0
Tom,Heaton,GLK,AVL,4500000,0,0,0,0,0,0,6735,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5599,0,-1,0,0,0,15,0,0,0,Tottenham,Fulham,Liverpool,Man City,West Brom,0,0,0,0,0,0,0,0,0,0,0
Michael,Hector,DEF,FUL,4100000,0,0,0,0,0,0,24338,2,10,0,0,0,0,0,0,27,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,9068,0,-1,0,0,262,16,0,0,32,Leeds United F.C.,Aston Villa,Wolverhampton,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,6.9
,Hegazi,DEF,WBA,4100000,0,6,6,1.46341463414634E-06,1.46341463414634E-06,0,87212,0,0,0,0,0,0,0,1.5,8,-4,0,6,4,0,0,0,0,0,1,0,0,0.1,13027,0,-1,0,0,90,0,0,0,24,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0,0,0,0,0,0,0,0,0,0,2
Dean,Henderson,GLK,MUN,5200000,0,25,0.862068965517241,1.657824933687E-07,4.80769230769231E-06,0,146639,2,3,0,19,0,0,0,4.8,204,-3,0,25,3,0.8,0,4,1,0,3,0,0,1.5,32564,0,-1,0,0,495,417,0,0,109,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.5,11.9
Jordan,Henderson,MID,LIV,5400000,0,56,1.93103448275862,3.57598978288633E-07,1.03703703703704E-05,0,283329,0,23,0,0,0,1,0,10.4,170,-1,0,56,1,0,0,0.2,2,0,4,0,2,0.9,141960,0,-1,0,0,1704,12,0,0,345,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,0,0,0,0,0,1.1,1.2,1.6,1.7,1.1,72.9
Stephen,Henderson,GLK,CRY,4000000,0,0,0,0,0,0,34388,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0.5,60249,0,-1,0,0,0,32,0,0,0,Everton,Chelsea,Southampton,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0
Jeff,Hendrick,MID,NEW,4500000,1,49,2.6,5.77777777777778E-07,1.08888888888889E-05,0,570552,1,24,0,0,0,2,0,10.9,206,-5,0,49,5,0.1,0,0.4,3,0,3,0,1,1.3,540807,0,-1,0,1,1405,32,0,1,167,Brighton,Tottenham,Burnley,West Ham,Liverpool,2,1.8,2.4,2,1.7,1.8,1.8,1.5,3.3,2.2,39.5
Wayne,Hennessey,GLK,CRY,4300000,0,0,0,0,0,0,46774,0,0,0,0,0,0,0,0,10,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,7389,0,-1,0,0,0,16,0,0,0,Everton,Chelsea,Southampton,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0
,Hernandez,MID,LEE,5700000,0,20,0.714285714285714,1.2531328320802E-07,3.50877192982456E-06,0,130776,1,5,0,0,0,0,0,3.5,30,-3,0,20,3,0.1,0,0.3,0,0,0,0,2,0.2,23488,0,-1,0,0,330,7,0,0,76,Fulham,Sheffield United,Man City,Liverpool,Man Utd,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,24.4
Ki-Jana,Hoever,DEF,WOL,4400000,0,9,0.310344827586207,7.05329153605016E-08,2.04545454545455E-06,0,4958,1,8,0,0,0,0,0,2,2,-1,0,9,1,0,0,0.2,0,0,0,0,0,0,5345,0,-1,0,0,392,1,0,0,47,West Ham,Fulham,Sheffield United,Burnley,West Brom,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.9
Pierre-Emile,H?jbjerg,MID,TOT,4900000,0,76,2.7,5.51020408163265E-07,1.55102040816327E-05,0,171317,6,30,0,0,0,1,0,15.5,562,-1,0,76,1,0.4,0,1.8,3,0,9,0,3,1,154800,0,-1,0,0,2520,158,0,0,413,Aston Villa,Newcastle,Man Utd,Everton,Sheffield United,1.8,2.1,1.7,2.5,0,3.4,2.1,2.4,1.8,2,82.6
Rob,Holding,DEF,ARS,4300000,0,74,3.4,7.90697674418605E-07,1.72093023255814E-05,0,682019,2,19,0,0,0,0,0,17.2,3521,-2,0,74,2,0.1,0,0.4,6,0,8,0,1,3.3,808788,1,-1,0,1,1837,338,0,0,386,West Ham,Liverpool,Sheffield United,Fulham,Everton,4,3.9,3.4,3.6,2.5,3.3,4,3.3,3.5,3.2,57.8
Mason,Holgate,DEF,EVE,4800000,0,58,2.07142857142857,4.31547619047619E-07,1.20833333333333E-05,0,155050,6,21,0,0,0,1,0,12.1,306,-2,0,58,2,0.8,0,3.6,4,0,6,0,0,0.9,207135,0,-1,0,1,1582,180,0,0,303,Crystal Palace,Brighton,Tottenham,Arsenal,Aston Villa,0,1.7,1.8,1.4,2.2,1.7,2.1,1.6,2.1,2.4,48.7
Conor,Hourihane,MID,AVL,5900000,0,20,5,8.47457627118644E-07,3.38983050847458E-06,0,27428,0,2,0,0,0,1,0,3.4,8,-1,0,20,1,0,0,0,3,0,2,0,1,0.1,23841,0,-1,0,1,225,0,0,0,70,Tottenham,Fulham,Liverpool,Man City,West Brom,0,0,0,0,0,0,0,0,0,0,18.2
Callum,Hudson-Odoi,MID,CHE,5700000,0,51,1.75862068965517,3.08529945553539E-07,8.94736842105263E-06,0,130269,0,4,0,0,0,2,0,8.9,348,-3,0,51,3,0.2,0,1.2,2,0,6,0,2,0.5,125444,0,-1,0,0,893,138,0,0,207,West Brom,Crystal Palace,Brighton,West Ham,Fulham,0,1.4,0.9,1,0.9,1.1,0.9,0.9,0.9,0.9,89
Niall,Huggins,FWD,LEE,4500000,0,1,0.0357142857142857,7.93650793650794E-09,2.22222222222222E-07,0,5984,0,0,0,0,0,0,0,0.2,61,0,0,1,0,0,0,0,0,0,0,0,0,0.1,9077,0,-1,0,0,37,36,0,0,4,Fulham,Sheffield United,Man City,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0,0,0.6
Liam,Hughes,GLK,LIV,4000000,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,-1,0,0,0,1,0,0,0,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0,0
Jordan,Hugill,FWD,WHU,5500000,0,0,0,0,0,0,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,-1,0,0,0,0,0,0,0,Arsenal,Wolverhampton,Leicester,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0
