FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Matteo,Guendouzi,MID,ARS,4700000,0,0,0,0,0,0,13204,0,0,0,0,0,0,0,0,1,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,2725,0,-1,0,0,0,0,0,0,0,Crystal Palace,Brighton,,,,0,0,0,0
Frederic,Guilbert,DEF,AVL,4300000,0,0,0,0,0,0,10191,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2055,0,-1,0,0,0,0,0,0,0,Crystal Palace,Tottenham,Chelsea,,,0,0,0,0
Ilkay,Gundogan,MID,MCI,5600000,5,150,5.6,1E-06,2.67857142857143E-05,0,2875106,1,15,0,0,0,12,0,26.8,10868,1,0,150,-1,0.3,1,1.8,21,0,12,0,4,18.6,4248295,0,-1,0,6,1970,4864,0,0,593,Newcastle,Brighton,Everton,,,6.5,6.5,6,205.8
Angus,Gunn,GLK,SOU,4300000,0,0,0,0,0,0,18921,0,0,0,0,0,0,0,0,8,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2885,0,-1,0,0,0,0,0,0,0,Fulham,Leeds United F.C.,West Ham,,,0,0,0,0
Antwoine,Hackford,FWD,SHU,4400000,0,1,0.0285714285714286,6.49350649350649E-09,2.27272727272727E-07,0,20665,0,0,0,0,0,0,0,0.2,76,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,27474,0,-1,0,0,10,44,0,0,3,Everton,Newcastle,Burnley,,,0,0,0,1.8
Sebastien,Haller,FWD,WHU,6100000,0,41,2.6,4.26229508196721E-07,6.72131147540984E-06,0,94436,0,12,0,0,0,3,0,6.7,9,-4,0,41,4,0,0,0,4,0,3,0,0,0.2,60525,0,-1,0,0,932,0,0,0,113,Brighton,West Brom,Southampton,,,0,0,0,66.2
Reece,Hannam,DEF,CRY,4000000,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,-1,0,0,0,11,0,0,0,Aston Villa,Arsenal,Liverpool,,,0,0,0,0
Rekeem,Harper,MID,WBA,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,87802,0,2,0,0,0,0,0,0.5,35,-2,0,2,2,0,0,0,0,0,0,0,0,0.3,66429,0,-1,0,0,30,0,0,0,7,Liverpool,West Ham,Leeds United F.C.,,,0,0,0,1.6
Jack,Harrison,MID,LEE,5500000,16,152,4.5,8.18181818181818E-07,2.76363636363636E-05,0,787138,2,44,0,0,0,8,0,27.6,1561,0,-1,152,0,1,0,5.6,15,0,10,0,9,3.8,977160,0,-1,0,4,2666,21418,1,0,521,Burnley,Southampton,West Brom,,,5.5,4.1,5.5,222
,Harry Wilson,MID,LIV,5100000,0,0,0,0,0,0,6182,0,0,0,0,0,0,0,0,0,-4,0,0,4,0,0,0,0,0,0,0,0,0,502,0,-1,0,0,0,0,0,0,0,West Brom,Burnley,Crystal Palace,,,0,0,0,0
Joe,Hart,GLK,TOT,4200000,0,0,0,0,0,0,49476,0,0,0,0,0,0,0,0,43,-3,0,0,3,0,0,0,0,0,0,0,0,0.6,15214,0,-1,0,0,0,28,0,0,0,Wolverhampton,Aston Villa,Leicester,,,0,0,0,0
Taylor,Harwood-Bellis,DEF,MCI,4000000,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,-1,0,0,0,0,0,0,0,Newcastle,Brighton,Everton,,,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,0,28,0.8,1.81818181818182E-07,6.36363636363636E-06,0,80500,2,4,0,0,0,1,0,6.4,25,-1,0,28,1,0,0,0,3,0,3,0,0,0.1,80732,0,-1,0,1,450,9,0,0,93,Crystal Palace,Tottenham,Chelsea,,,0.4,0.4,0.4,14.2
Kai,Havertz,MID,CHE,8300000,0,90,2.5,3.01204819277108E-07,1.08433734939759E-05,0,1429540,2,15,0,0,0,4,0,10.8,2907,-2,0,90,2,0.5,0,4.2,3,0,8,0,6,3.6,795171,0,-1,0,1,1488,2983,0,0,275,Leicester,Aston Villa,,,,0,1.6,1.7,110.3
Isaac,Hayden,MID,NEW,4600000,0,40,1.7,3.69565217391304E-07,8.69565217391304E-06,0,11953,8,33,0,0,0,0,0,8.7,19,-4,0,40,4,0,0,0,0,0,4,0,0,0,6938,0,-1,0,0,1942,4,0,0,211,Man City,Sheffield United,Fulham,,,0,0,0,55.3
Kaine,Hayden,MID,AVL,4500000,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,-1,0,0,0,0,0,0,0,Crystal Palace,Tottenham,Chelsea,,,0,0,0,0
Tom,Heaton,GLK,AVL,4500000,0,0,0,0,0,0,7475,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6317,0,-1,0,0,0,7,0,0,0,Crystal Palace,Tottenham,Chelsea,,,0,0,0,0
Michael,Hector,DEF,FUL,4100000,0,0,0,0,0,0,25574,2,10,0,0,0,0,0,0,46,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,10259,0,-1,0,0,262,66,0,0,32,Southampton,Man Utd,Newcastle,,,0,0,0,6.9
,Hegazi,DEF,WBA,4100000,0,6,6,1.46341463414634E-06,1.46341463414634E-06,0,87376,0,0,0,0,0,0,0,1.5,6,-4,0,6,4,0,0,0,0,0,1,0,0,0.1,13027,0,-1,0,0,90,0,0,0,24,Liverpool,West Ham,Leeds United F.C.,,,0,0,0,2
Dean,Henderson,GLK,MUN,5200000,0,42,1.16666666666667,2.24358974358974E-07,8.07692307692308E-06,0,169177,2,11,0,37,0,0,0,8.1,476,-3,0,42,3,0.5,0,2.6,1,0,4,0,0,2.1,105400,0,-1,0,0,1035,1771,0,0,207,Fulham,Wolverhampton,,,,0,0.6,0.8,24.9
Jordan,Henderson,MID,LIV,5400000,0,56,1.6,2.96296296296296E-07,1.03703703703704E-05,0,286655,0,23,0,0,0,1,0,10.4,62,-1,0,56,1,0,0,0,2,0,4,0,2,0.9,142108,0,-1,0,0,1704,5,0,0,345,West Brom,Burnley,Crystal Palace,,,0,0,0.8,72.9
Stephen,Henderson,GLK,CRY,4000000,0,0,0,0,0,0,38782,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0.4,61950,0,-1,0,0,0,23,0,0,0,Aston Villa,Arsenal,Liverpool,,,0,0,0,0
Jeff,Hendrick,MID,NEW,4500000,0,51,1.45714285714286,3.23809523809524E-07,1.13333333333333E-05,0,577168,1,24,0,0,0,2,0,11.3,134,-5,0,51,5,0,0,0.2,3,0,3,0,1,1.2,542776,0,-1,0,1,1408,51,0,1,173,Man City,Sheffield United,Fulham,,,0.7,1.4,0.9,39.6
Wayne,Hennessey,GLK,CRY,4300000,0,0,0,0,0,0,47454,0,0,0,0,0,0,0,0,12,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,8147,0,-1,0,0,0,13,0,0,0,Aston Villa,Arsenal,Liverpool,,,0,0,0,0
,Hernandez,MID,LEE,5700000,0,22,0.628571428571429,1.10275689223058E-07,3.85964912280702E-06,0,131842,1,6,0,0,0,0,0,3.9,61,-3,0,22,3,0.1,0,0.4,0,0,0,0,2,0.2,25015,0,-1,0,0,345,83,0,0,84,Burnley,Southampton,West Brom,,,0.3,0.3,0.3,25
Ki-Jana,Hoever,DEF,WOL,4400000,1,13,0.371428571428571,8.44155844155844E-08,2.95454545454545E-06,0,5345,1,11,0,0,0,0,0,3,9,-1,0,13,1,0.1,0,0.6,0,0,0,0,0,0,5727,0,-1,0,0,573,9,0,0,80,Tottenham,Everton,Man Utd,,,0.2,0.2,0.2,15.6
Pierre-Emile,H?jbjerg,MID,TOT,4900000,11,101,2.8,5.71428571428571E-07,2.06122448979592E-05,0,202383,8,41,0,0,0,2,0,20.6,315,-1,0,101,1,0.7,0,3.6,3,0,12,0,4,0.9,179175,0,-1,0,1,3240,443,0,0,550,Wolverhampton,Aston Villa,Leicester,,,2.4,1.9,2.2,100.6
Rob,Holding,DEF,ARS,4300000,0,96,3.4,7.90697674418605E-07,2.23255813953488E-05,0,817389,2,25,0,0,0,0,0,22.3,844,-2,0,96,2,0.6,0,2.6,9,0,10,0,1,4.5,1046631,1,-1,0,1,2377,2762,0,0,497,Crystal Palace,Brighton,,,,0,3.6,3.1,73.6
Mason,Holgate,DEF,EVE,4800000,0,79,3.2,6.66666666666667E-07,1.64583333333333E-05,0,172811,8,26,0,0,0,1,0,16.5,342,-2,0,79,2,0.5,0,2.3,4,0,9,0,0,1.1,240720,0,-1,0,1,2150,189,0,0,402,Sheffield United,Wolverhampton,Man City,,,3.1,3.6,4.4,60.9
Conor,Hourihane,MID,AVL,5900000,0,20,5,8.47457627118644E-07,3.38983050847458E-06,0,27572,0,2,0,0,0,1,0,3.4,5,-1,0,20,1,0,0,0,3,0,2,0,1,0.1,23841,0,-1,0,1,225,0,0,0,70,Crystal Palace,Tottenham,Chelsea,,,0,0,0,18.2
Callum,Hudson-Odoi,MID,CHE,5700000,0,59,1.63888888888889,2.87524366471735E-07,1.03508771929825E-05,0,143914,0,5,0,0,0,2,0,10.4,95,-3,0,59,3,0.1,0,0.6,2,0,6,0,3,0.4,129540,0,-1,0,0,1050,43,0,0,239,Leicester,Aston Villa,,,,0,0.8,0.9,109.9
Niall,Huggins,FWD,LEE,4500000,0,1,0.0285714285714286,6.34920634920635E-09,2.22222222222222E-07,0,8692,0,0,0,0,0,0,0,0.2,32,0,0,1,0,0,0,0,0,0,0,0,0,0.1,11271,0,-1,0,0,37,43,0,0,4,Burnley,Southampton,West Brom,,,0,0,0,0.6
Liam,Hughes,GLK,LIV,4000000,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,-1,0,0,0,0,0,0,0,West Brom,Burnley,Crystal Palace,,,0,0,0,0
Jordan,Hugill,FWD,WHU,5500000,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,-1,0,0,0,0,0,0,0,Brighton,West Brom,Southampton,,,0,0,0,0
Odion,Ighalo,FWD,MUN,6100000,0,1,1,1.63934426229508E-07,1.63934426229508E-07,0,24404,0,1,0,0,0,0,0,0.2,3,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,7620,0,-1,0,0,9,0,0,0,1,Fulham,Wolverhampton,,,,0,0,0,0.2
Kelechi,Iheanacho,FWD,LEI,6200000,0,102,4.4,7.09677419354839E-07,1.64516129032258E-05,0,817020,1,18,0,0,0,11,0,16.5,12973,2,1,102,-2,1,1,6.4,17,0,5,0,2,19.4,2331799,0,-1,0,3,1332,8939,-1,0,395,Chelsea,Tottenham,,,,0,4.4,4.6,164.3
Danny,Ings,FWD,SOU,8400000,1,128,4.7,5.5952380952381E-07,1.52380952380952E-05,0,3871200,1,36,0,0,0,12,0,15.2,3848,-1,0,128,1,0.5,0,4,21,0,6,0,4,7.3,2733618,0,-1,0,1,2044,3752,0,0,460,Fulham,Leeds United F.C.,West Ham,,,5.8,5.5,4.4,176.6
Ryan,Inniss,DEF,CRY,4000000,0,0,0,0,0,0,6517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4884,0,-1,0,0,0,0,0,0,0,Aston Villa,Arsenal,Liverpool,,,0,0,0,0
Branislav,Ivanovic,DEF,WBA,4400000,0,20,1.5,3.40909090909091E-07,4.54545454545455E-06,0,20057,2,19,0,0,0,0,0,4.5,20,-1,0,20,1,0,0,0,0,0,2,0,0,0.1,20040,0,-1,0,0,764,4,0,0,120,Liverpool,West Ham,Leeds United F.C.,,,0,0,0,19.1
Alex,Iwobi,MID,EVE,5900000,0,64,1.82857142857143,3.09927360774818E-07,1.08474576271186E-05,0,43769,0,19,0,0,0,1,0,10.8,70,-1,0,64,1,0.1,0,0.8,1,0,5,0,3,0.2,38001,0,-1,0,1,1497,20,0,0,253,Sheffield United,Wolverhampton,Man City,,,1.7,1,0.9,75.8
Jose,Izquierdo,MID,BHA,5500000,0,1,0.0285714285714286,5.19480519480519E-09,1.81818181818182E-07,0,10548,0,0,0,0,0,0,0,0.2,1,0,0,1,0,0,0,0.2,0,0,0,0,0,0,10540,0,-1,0,0,8,4,0,0,2,West Ham,Man City,Arsenal,,,0,0,0,1.2
,Jack Robinson,DEF,SHU,4200000,0,13,0.371428571428571,8.84353741496599E-08,3.0952380952381E-06,0,20707,2,10,0,0,0,0,0,3.1,6,-3,0,13,3,0,0,0,0,0,0,0,1,0.1,11132,0,-1,0,0,605,2,0,0,70,Everton,Newcastle,Burnley,,,0.2,0.2,0.2,13.4
Phil,Jagielka,DEF,SHU,3900000,0,4,0.114285714285714,2.93040293040293E-08,1.02564102564103E-06,0,65306,1,12,0,0,0,0,0,1,79,-1,0,4,1,0,0,0,0,0,0,0,0,0.5,80533,1,-1,0,0,517,51,0,1,50,Everton,Newcastle,Burnley,,,0.1,0.1,0.1,7.5
Alireza,Jahanbakhsh,MID,BHA,5400000,3,23,0.657142857142857,1.21693121693122E-07,4.25925925925926E-06,0,5257,2,7,0,0,0,0,0,4.3,8,-1,0,23,1,0.2,0,1.2,0,0,1,0,1,0,2513,0,-1,0,0,427,15,0,0,96,West Ham,Man City,Arsenal,,,0.3,0.3,0.3,40.8
Daniel,James,MID,MUN,6200000,0,38,1.05555555555556,1.70250896057348E-07,6.12903225806452E-06,0,37408,3,6,0,0,0,3,0,6.1,64,-3,0,38,3,0.1,0,0.6,1,0,4,0,0,0.2,20146,0,-1,0,0,817,2,0,0,130,Fulham,Wolverhampton,,,,0,0,0.5,54.1
Matty,James,MID,LEI,4300000,0,0,0,0,0,0,57975,0,0,0,0,0,0,0,0,10,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,29808,0,-1,0,0,0,0,0,0,0,Chelsea,Tottenham,,,,0,0,0,0
Reece,James,DEF,CHE,5100000,0,109,3.6,7.05882352941176E-07,2.13725490196078E-05,0,2297989,3,26,0,0,0,1,0,21.4,1096,1,0,109,-1,0.7,0,3.6,15,0,9,0,3,6.7,2192806,0,-1,0,2,2187,2080,0,0,536,Leicester,Aston Villa,,,,0,3.3,4.4,153.9
Alexandre,Jankewitz,MID,SOU,4500000,0,-1,-0.0285714285714286,-6.34920634920635E-09,-2.22222222222222E-07,0,779,0,9,0,0,0,0,0,-0.2,12,0,0,-1,0,0,0,0,0,0,0,0,0,0,1175,0,-1,0,0,2,23,0,1,-4,Fulham,Leeds United F.C.,West Ham,,,0,0,0,0.5
Daniel,Jebbison,FWD,SHU,4500000,0,1,0.0285714285714286,6.34920634920635E-09,2.22222222222222E-07,0,30,0,1,0,0,0,0,0,0.2,6,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,164,0,-1,0,0,25,19,0,0,-2,Everton,Newcastle,Burnley,,,0,0,0,0.1
Jack,Jenkins,MID,LEE,4500000,0,0,0,0,0,0,1953,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2220,0,-1,0,0,0,6,0,0,0,Burnley,Southampton,West Brom,,,0,0,0,0
Teddy,Jenks,MID,BHA,4500000,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,-1,0,0,0,6,0,0,0,West Ham,Man City,Arsenal,,,0,0,0,0
,Jesus,FWD,MCI,9100000,5,108,4,4.3956043956044E-07,1.18681318681319E-05,0,1024766,2,17,0,0,0,8,0,11.9,1475,-4,0,108,4,0.2,0,2.2,16,0,10,0,5,2.6,1052331,0,-1,0,1,1970,1887,0,0,414,Newcastle,Brighton,Everton,,,5.1,4.3,3.5,175.6
Raul,Jimenez,FWD,WOL,8100000,0,43,1.22857142857143,1.51675485008818E-07,5.30864197530864E-06,0,2219496,0,10,0,0,0,4,0,5.3,103,-4,0,43,4,0,0,0,7,0,4,0,1,4.4,1160213,1,-1,0,0,824,19,0,0,148,Tottenham,Everton,Man Utd,,,0,0,0.6,55
,Joelinton,FWD,NEW,5700000,6,73,2.4,4.21052631578947E-07,1.28070175438596E-05,0,135933,3,36,0,0,0,4,0,12.8,350,-3,0,73,3,0.6,0,3.6,5,0,3,0,2,0.5,134013,0,-1,0,1,1934,5119,0,0,259,Man City,Sheffield United,Fulham,,,1.5,2.7,2.2,119.8
Stefan,Johansen,MID,FUL,4700000,0,0,0,0,0,0,3404,0,0,0,0,0,0,0,0,1,-3,0,0,3,0,0,0,0,0,0,0,0,0,438,0,-1,0,0,0,0,0,0,0,Southampton,Man Utd,Newcastle,,,0,0,0,0
Kyle,John,DEF,EVE,4000000,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,-1,0,0,0,12,0,0,0,Sheffield United,Wolverhampton,Man City,,,0,0,0,0
Ben,Johnson,DEF,WHU,3900000,0,25,0.714285714285714,1.83150183150183E-07,6.41025641025641E-06,0,355671,1,10,0,0,0,1,0,6.4,479,-1,0,25,1,0.1,0,0.4,0,0,1,0,0,2.3,325934,0,-1,0,0,516,89,0,0,104,Brighton,West Brom,Southampton,,,0.4,0.4,0.4,18.9
Sam,Johnstone,GLK,WBA,4600000,1,134,3.8,8.26086956521739E-07,2.91304347826087E-05,0,354746,0,67,0,152,0,0,0,29.1,912,1,0,134,-1,0.8,0,3.6,19,0,6,0,1,3,510750,0,-1,1,3,3105,735,0,0,723,Liverpool,West Ham,Leeds United F.C.,,,4.9,5,3.7,110.7
Curtis,Jones,MID,LIV,4400000,1,50,1.42857142857143,3.24675324675325E-07,1.13636363636364E-05,0,238864,2,14,0,0,0,1,0,11.4,179,-1,0,50,1,0.3,0,1.4,0,0,5,0,2,0.7,238420,0,-1,0,0,1156,122,0,0,224,West Brom,Burnley,Crystal Palace,,,0.9,1,0.7,73.6
Phil,Jones,DEF,MUN,4800000,0,0,0,0,0,0,4777,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,538,0,-1,0,0,0,0,0,0,0,Fulham,Wolverhampton,,,,0,0,0,0
,Jonny,DEF,WOL,5400000,0,16,2.3,4.25925925925926E-07,2.96296296296296E-06,0,6619,0,4,0,0,0,0,0,3,15,-1,0,16,1,0,0,0,1,0,1,0,0,0,5216,0,-1,0,0,496,3,0,0,58,Tottenham,Everton,Man Utd,,,0,0,0,10.8
,Jordao,MID,WOL,4300000,0,0,0,0,0,0,48165,0,0,0,0,0,0,0,0,6,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,16714,0,-1,0,0,0,0,0,0,0,Tottenham,Everton,Man Utd,,,0,0,0,0
,Jorginho,MID,CHE,4700000,0,104,4,8.51063829787234E-07,2.21276595744681E-05,0,1554975,1,14,0,0,0,6,0,22.1,1853,-3,0,104,3,0.3,2,1.6,12,0,14,0,2,4.5,1576225,0,-1,0,4,1857,720,0,0,439,Leicester,Aston Villa,,,,0,3.4,3.7,101.7
,Jota,MID,AVL,5900000,0,0,0,0,0,0,7775,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1439,0,-1,0,0,0,0,0,0,0,Crystal Palace,Tottenham,Chelsea,,,0,0,0,0
Diogo,Jota,MID,LIV,7000000,0,85,4.7,6.71428571428571E-07,1.21428571428571E-05,0,3206353,2,15,0,0,0,9,0,12.1,47311,5,0,85,-5,0.4,0,2.8,9,0,4,0,0,15.7,4152076,0,-1,0,0,1105,9142,0,0,225,West Brom,Burnley,Crystal Palace,,,0,0,0,125.7
James,Justin,DEF,LEI,4800000,0,101,4.4,9.16666666666667E-07,2.10416666666667E-05,0,3430130,4,25,0,0,0,2,0,21,996,3,0,101,-3,0,0,0,13,0,9,0,2,6.2,2916142,0,-1,0,3,2070,25,0,0,447,Chelsea,Tottenham,,,,0,0,0,96
Ozan,Kabak,DEF,LIV,5000000,0,26,2.9,5.8E-07,5.2E-06,0,86154,3,9,0,0,0,0,0,5.2,2932,0,0,26,0,0.1,0,0.6,1,0,3,0,0,0.7,142308,0,-1,0,0,801,14,0,0,150,West Brom,Burnley,Crystal Palace,,,0,0,2.7,16.7
Aboubakar,Kamara,MID,FUL,4800000,0,8,0.7,1.45833333333333E-07,1.66666666666667E-06,0,12199,1,9,0,0,0,0,0,1.7,3,-2,0,8,2,0,0,0,0,0,0,0,0,0,5026,0,-1,0,0,307,0,0,1,14,Southampton,Man Utd,Newcastle,,,0,0,0,13.2
Harry,Kane,FWD,TOT,11800000,6,228,6.9,5.84745762711864E-07,1.93220338983051E-05,0,5985854,1,35,0,0,0,22,0,19.3,6517,13,0,228,-13,0.4,0,4.4,37,0,12,0,13,45.1,8060103,0,-1,0,9,2903,8357,0,0,843,Wolverhampton,Aston Villa,Leicester,,,9.3,8.6,9.3,322.7
N'Golo,Kante,MID,CHE,4900000,0,61,2.1,4.28571428571429E-07,1.24489795918367E-05,0,430213,7,24,0,0,0,0,0,12.4,234,-1,0,61,1,0.2,0,1,0,0,10,0,2,2.4,237342,0,-1,0,0,2109,416,0,0,373,Leicester,Aston Villa,,,,0,1.2,1.3,86.1
Michal,Karbownik,DEF,BHA,4500000,0,0,0,0,0,0,962,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,0,-1,0,0,0,14,0,0,0,West Ham,Man City,Arsenal,,,0,0,0,0
Moise,Kean,FWD,EVE,5700000,0,2,1,1.75438596491228E-07,3.50877192982456E-07,0,36320,0,0,0,0,0,0,0,0.4,5,-3,0,2,3,0,0,0,0,0,0,0,0,0.2,8011,0,-1,0,0,13,0,0,0,1,Sheffield United,Wolverhampton,Man City,,,0,0,0,0.9
Michael,Keane,DEF,EVE,5000000,0,118,3.7,7.4E-07,2.36E-05,0,878446,4,37,0,0,0,3,0,23.6,1385,0,0,118,0,0.4,0,2.2,12,0,10,0,1,6.7,1194221,0,-1,0,3,2719,2632,0,0,597,Sheffield United,Wolverhampton,Man City,,,3.9,4.4,5.3,102.3
Neeskens,Kebano,MID,FUL,4700000,0,6,1.2,2.5531914893617E-07,1.27659574468085E-06,0,12536,0,3,0,0,0,0,0,1.3,2,-3,0,6,3,0,0,0,0,0,0,0,0,0,3056,0,-1,0,0,116,0,0,0,13,Southampton,Man Utd,Newcastle,,,0,0,0,5.9
Naby,Keita,MID,LIV,5200000,0,15,0.428571428571429,8.24175824175824E-08,2.88461538461538E-06,0,81725,1,8,0,0,0,0,0,2.9,18,-3,0,15,3,0,0,0,0,0,2,0,0,0.2,17347,0,-1,0,0,517,3,0,0,78,West Brom,Burnley,Crystal Palace,,,0,0,0.2,29
Caoimhin,Kelleher,GLK,LIV,4500000,0,10,0.285714285714286,6.34920634920635E-08,2.22222222222222E-06,0,31887,0,1,0,6,0,0,0,2.2,19,0,0,10,0,0,0,0,0,0,1,0,0,0.1,32643,0,-1,0,1,180,8,0,0,41,West Brom,Burnley,Crystal Palace,,,0.1,0.1,0.1,5.8
Martin,Kelly,DEF,CRY,4100000,0,0,0,0,0,0,81953,0,0,0,0,0,0,0,0,18,-4,0,0,4,0,0,0,0,0,0,0,0,0.2,13299,0,-1,0,0,0,17,0,0,0,Aston Villa,Arsenal,Liverpool,,,0,0,0,0
Jonjoe,Kenny,DEF,EVE,4300000,0,5,1.2,2.7906976744186E-07,1.16279069767442E-06,0,20427,0,1,0,0,0,0,0,1.2,1,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,7972,0,-1,0,0,78,0,0,0,19,Sheffield United,Wolverhampton,Man City,,,0,0,0,2.8
Reda,Khadra,MID,BHA,4500000,0,1,0.0285714285714286,6.34920634920635E-09,2.22222222222222E-07,0,462,0,0,0,0,0,0,0,0.2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,621,0,-1,0,0,4,0,0,0,3,West Ham,Man City,Arsenal,,,0,0,0,0.2
Max,Kilman,DEF,WOL,3900000,0,56,1.6,4.1025641025641E-07,1.43589743589744E-05,0,1446587,4,10,0,0,0,0,0,14.4,1348,-1,0,56,1,0.1,0,0.4,8,0,5,0,1,5.8,1684499,0,-1,0,1,1217,844,0,0,241,Tottenham,Everton,Man Utd,,,0.9,1,1.3,36.3
Joshua,King,FWD,EVE,5100000,0,11,0.314285714285714,6.1624649859944E-08,2.15686274509804E-06,0,24795,0,2,0,0,0,0,0,2.2,44,-4,0,11,4,0.1,0,0.5,0,0,0,0,0,0.1,29458,0,-1,0,0,138,33,0,0,18,Sheffield United,Wolverhampton,Man City,,,0.2,0.2,0.2,5
Cedric,Kipre,DEF,WBA,4300000,0,0,0,0,0,0,5048,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,1228,0,-1,0,0,0,0,0,0,0,Liverpool,West Ham,Leeds United F.C.,,,0,0,0,0
Mateusz,Klich,MID,LEE,5200000,8,99,2.8,5.38461538461538E-07,1.90384615384615E-05,0,1099903,6,44,0,0,0,4,0,19,170,-3,0,99,3,0.5,0,2.8,3,0,8,0,5,2.4,1084202,0,-1,0,0,2386,282,0,0,407,Burnley,Southampton,West Brom,,,2.7,1.9,2.7,145.7
Anthony,Knockaert,MID,FUL,5000000,0,0,0,0,0,0,12663,0,0,0,0,0,0,0,0,0,-5,0,0,5,0,0,0,0,0,0,0,0,0,1026,0,-1,0,0,0,0,0,0,0,Southampton,Man Utd,Newcastle,,,0,0,0,0
Robin,Koch,DEF,LEE,4300000,0,38,1.08571428571429,2.52491694352159E-07,8.83720930232558E-06,0,84033,1,21,0,0,0,0,0,8.8,38,-2,0,38,2,0.1,0,0.6,2,0,4,0,0,0.3,54161,0,-1,0,1,1130,33,0,0,220,Burnley,Southampton,West Brom,,,0.5,0.5,0.6,41.4
Sead,Kolasinac,DEF,ARS,4800000,0,2,2,4.16666666666667E-07,4.16666666666667E-07,0,21574,0,1,0,0,0,0,0,0.4,2,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,5329,0,-1,0,0,90,0,0,0,9,Crystal Palace,Brighton,,,,0,0,0,1.3
Terence,Kongolo,DEF,FUL,4300000,0,2,2,4.65116279069767E-07,4.65116279069767E-07,0,1786,0,1,0,0,0,0,0,0.5,10,-2,0,2,2,0,0,0,0,0,0,0,0,0,1996,0,-1,0,0,90,19,0,0,15,Southampton,Man Utd,Newcastle,,,0,0,0,2.4
,Konsa,DEF,AVL,4700000,1,115,3.4,7.23404255319149E-07,2.4468085106383E-05,0,1027675,3,44,0,0,0,2,0,24.5,2463,2,0,115,-2,0.5,0,2.2,8,0,12,0,0,6.5,1420375,0,-1,0,1,3015,1024,0,0,562,Crystal Palace,Tottenham,Chelsea,,,3.5,3.5,3.2,92.4
Billy,Koumetio,DEF,LIV,4000000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,-1,0,0,0,6,0,0,0,West Brom,Burnley,Crystal Palace,,,0,0,0,0
