FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Kieran,Gibbs,DEF,WBA,4300000,0,5,0.151515151515152,3.52360817477097E-08,1.16279069767442E-06,0,54835,1,25,0,0,0,0,0,1.2,9,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,10935,0,-1,0,0,810,13,0,1,107,Wolverhampton,Arsenal,Liverpool,West Ham,Leeds United F.C.,0.1,0.1,0.1,0.1,0.1,20.8
Morgan,Gibbs-White,MID,WOL,4900000,0,7,0.212121212121212,4.32900432900433E-08,1.42857142857143E-06,0,1100,0,2,0,0,0,0,0,1.4,4,-1,0,7,1,0.1,0,0.4,0,0,0,0,0,0,885,0,-1,0,0,138,4,0,0,25,West Brom,Brighton,Tottenham,Everton,Man Utd,0.1,0.1,0.1,0.1,0.1,5.8
Ben,Gibson,DEF,BUR,3900000,0,0,0,0,0,0,20054,0,0,0,0,0,0,0,0,8,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6239,0,-1,0,0,0,0,0,0,0,West Ham,Fulham,Leeds United F.C.,Liverpool,Sheffield United,0,0,0,0,0,0
Mark,Gillespie,GLK,NEW,4300000,0,0,0,0,0,0,6497,0,0,0,0,0,0,0,0,9,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2960,0,-1,0,0,0,13,0,0,0,Arsenal,Leicester,Man City,Sheffield United,Fulham,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4300000,3,5,0.151515151515152,3.52360817477097E-08,1.16279069767442E-06,0,17790,0,0,0,0,0,0,0,1.2,41,-2,0,5,2,0.2,0,0.8,0,0,1,0,0,0.1,11393,0,-1,0,0,124,82,0,0,20,Fulham,Man City,Arsenal,Leicester,Aston Villa,0.1,0.2,0,0.1,0.1,4
Olivier,Giroud,FWD,CHE,6700000,0,45,1.36363636363636,2.03527815468114E-07,6.71641791044776E-06,0,348369,1,5,0,0,0,4,0,6.7,561,-3,0,45,3,0,0,0.2,6,0,4,0,0,1.2,309586,0,-1,0,1,714,123,0,0,139,Fulham,Man City,Arsenal,Leicester,Aston Villa,0.7,1.4,0,0.7,0.7,65.2
Ben,Godfrey,DEF,EVE,5000000,1,74,2.8,5.6E-07,1.48E-05,0,51640,4,29,0,0,0,0,0,14.8,617,0,0,74,0,0.7,0,3.6,4,0,8,0,1,0.6,90188,1,-1,0,1,2233,2988,0,0,428,Aston Villa,West Ham,Aston Villa,Sheffield United,Wolverhampton,2.4,6.7,2.5,3,3.6,66.4
Claudio,Gomes,MID,MCI,4500000,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,-1,0,0,0,9,0,0,0,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5200000,0,10,1.4,2.69230769230769E-07,1.92307692307692E-06,0,379075,0,14,0,0,0,0,0,1.9,43,-3,0,10,3,0,0,0,0,0,0,0,0,1,109768,0,-1,0,0,589,7,0,0,94,Southampton,West Brom,Burnley,Crystal Palace,,0,0,0,0,0,12.5
Mace,Goodridge,MID,BUR,4500000,0,0,0,0,0,0,1423,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,-1,0,0,0,0,0,0,0,West Ham,Fulham,Leeds United F.C.,Liverpool,Sheffield United,0,0,0,0,0,0
Anthony,Gordon,MID,EVE,4300000,0,3,1,2.32558139534884E-07,6.97674418604651E-07,0,144517,0,0,0,0,0,0,0,0.7,54,-2,0,3,2,0,0,0,0,0,0,0,0,0.4,112153,0,-1,0,0,87,0,0,0,11,Aston Villa,West Ham,Aston Villa,Sheffield United,Wolverhampton,0,0,0,0,0,3.1
Kyron,Gordon,DEF,SHU,4000000,0,0,0,0,0,0,1546,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,0,-1,0,0,0,47,0,0,0,Tottenham,Crystal Palace,Everton,Newcastle,Burnley,0,0,0,0,0,0
Karlan,Grant,FWD,WBA,5600000,0,38,2.1,3.75E-07,6.78571428571429E-06,0,14651,1,24,0,0,0,1,0,6.8,13,-4,0,38,4,0,0,0.2,3,0,3,0,0,0,15137,0,-1,0,0,1100,9,0,0,97,Wolverhampton,Arsenal,Liverpool,West Ham,Leeds United F.C.,1.6,1.7,1.6,1.5,1.4,41.2
Lee,Grant,GLK,MUN,4000000,0,0,0,0,0,0,6619,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9001,0,-1,0,0,0,6,0,0,0,Aston Villa,Leicester,Fulham,Wolverhampton,,0,0,0,0,0,0
Demarai,Gray,MID,LEI,5100000,0,1,1,1.96078431372549E-07,1.96078431372549E-07,0,14339,0,0,0,0,0,0,0,0.2,7,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,2724,0,-1,0,0,18,0,0,0,3,Southampton,Newcastle,Man Utd,Chelsea,Tottenham,0,0,0,0,0,0.5
Jack,Grealish,MID,AVL,7500000,0,129,5.9,7.86666666666667E-07,1.72E-05,0,5324019,6,24,0,0,0,6,0,17.2,6788,5,0,129,-5,0,0,0,13,0,12,0,12,14.4,5392996,0,-1,0,2,1977,135,0,0,495,Everton,Man Utd,Everton,Crystal Palace,Tottenham,0,0,0,0,0,249.1
Mason,Greenwood,MID,MUN,7100000,0,85,2.57575757575758,3.62782757148954E-07,1.19718309859155E-05,0,788859,2,19,0,0,0,5,0,12,3468,-4,0,85,4,1.2,0,8.8,5,0,7,0,2,6.1,737992,0,-1,0,2,1575,17884,0,0,267,Aston Villa,Leicester,Fulham,Wolverhampton,,0,3.4,0,1.9,1.9,125.6
Sam,Greenwood,FWD,LEE,4500000,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,-1,0,0,0,77,0,0,0,Brighton,Tottenham,Burnley,Southampton,West Brom,0,0,0,0,0,0
Kamil,Grosicki,MID,WBA,5200000,0,8,0.242424242424242,4.66200466200466E-08,1.53846153846154E-06,0,7896,0,5,0,0,0,0,0,1.5,2,-3,0,8,3,0,0,0,0,0,0,0,1,0,1072,0,-1,0,0,147,2,0,0,29,Wolverhampton,Arsenal,Liverpool,West Ham,Leeds United F.C.,0.1,0.1,0.1,0.1,0.1,7.2
Pascal,Gro?,MID,BHA,5800000,8,101,3.4,5.86206896551724E-07,1.74137931034483E-05,0,146439,3,21,0,0,0,3,0,17.4,456,-2,0,101,2,0.6,1,3.4,10,0,10,0,6,0.4,152047,0,-1,0,0,2119,402,0,0,454,Leeds United F.C.,Wolverhampton,West Ham,Man City,Arsenal,3,2.9,2.9,2.3,3,188.8
Jay-Roy,Grot,MID,LEE,4700000,0,0,0,0,0,0,3576,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0,1206,0,-1,0,0,0,0,0,0,0,Brighton,Tottenham,Burnley,Southampton,West Brom,0,0,0,0,0,0
Vicente,Guaita,GLK,CRY,4800000,1,113,3.4,7.08333333333333E-07,2.35416666666667E-05,0,513667,2,56,0,101,0,0,0,23.5,601,-2,0,113,2,0.4,0,2,15,0,7,0,0,3,510478,0,-1,1,4,2970,9278,0,0,579,Man City,Sheffield United,Southampton,Aston Villa,Arsenal,4.5,5.5,3.9,4,4.5,76.2
Johann Berg,Gudmundsson,MID,BUR,5400000,0,45,2.5,4.62962962962963E-07,8.33333333333333E-06,0,21106,1,18,0,0,0,2,0,8.3,12,-1,0,45,1,0.2,0,1.2,3,0,3,0,0,0,17330,0,-1,0,0,1145,10,0,0,156,West Ham,Fulham,Leeds United F.C.,Liverpool,Sheffield United,1.7,2.3,1.8,1.3,2.6,41.8
Matteo,Guendouzi,MID,ARS,4700000,0,0,0,0,0,0,13195,0,0,0,0,0,0,0,0,3,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,2725,0,-1,0,0,0,0,0,0,0,Newcastle,West Brom,Chelsea,Crystal Palace,Brighton,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4300000,0,0,0,0,0,0,10165,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2055,0,-1,0,0,0,0,0,0,0,Everton,Man Utd,Everton,Crystal Palace,Tottenham,0,0,0,0,0,0
Ilkay,Gundogan,MID,MCI,5700000,0,144,4.36363636363636,7.6555023923445E-07,2.52631578947368E-05,0,2603691,1,11,0,0,0,12,0,25.3,44668,2,0,144,-2,0.1,1,0.7,21,0,12,0,3,21,4178253,0,-1,0,6,1861,4021,0,0,563,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,3.8,4.1,4.4,4.5,4.2,190.2
Angus,Gunn,GLK,SOU,4300000,0,0,0,0,0,0,18876,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2885,0,-1,0,0,0,0,0,0,0,Leicester,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,0,0,0,0,0,0
Antwoine,Hackford,FWD,SHU,4400000,0,1,0.0303030303030303,6.8870523415978E-09,2.27272727272727E-07,0,19457,0,0,0,0,0,0,0,0.2,126,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,26595,0,-1,0,0,10,150,0,0,3,Tottenham,Crystal Palace,Everton,Newcastle,Burnley,0,0,0,0,0,1.8
Sebastien,Haller,FWD,WHU,6100000,0,41,2.6,4.26229508196721E-07,6.72131147540984E-06,0,94373,0,12,0,0,0,3,0,6.7,18,-4,0,41,4,0,0,0,4,0,3,0,0,0.2,60525,0,-1,0,0,932,0,0,0,113,Burnley,Everton,Brighton,West Brom,Southampton,0,0,0,0,0,66.2
Reece,Hannam,DEF,CRY,4000000,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,541,0,-1,0,0,0,16,0,0,0,Man City,Sheffield United,Southampton,Aston Villa,Arsenal,0,0,0,0,0,0
Rekeem,Harper,MID,WBA,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,87530,0,2,0,0,0,0,0,0.5,30,-2,0,2,2,0,0,0,0,0,0,0,0,0.3,66429,0,-1,0,0,30,0,0,0,7,Wolverhampton,Arsenal,Liverpool,West Ham,Leeds United F.C.,0,0,0,0,0,1.6
Jack,Harrison,MID,LEE,5400000,2,134,4.2,7.77777777777778E-07,2.48148148148148E-05,0,744465,2,43,0,0,0,7,0,24.8,6261,-1,0,134,1,0.5,0,2.5,13,0,9,0,7,3.4,902933,0,-1,0,3,2486,4356,0,0,460,Brighton,Tottenham,Burnley,Southampton,West Brom,4.3,3.5,5,3.8,4.8,195.7
,Harry Wilson,MID,LIV,5100000,0,0,0,0,0,0,6178,0,0,0,0,0,0,0,0,0,-4,0,0,4,0,0,0,0,0,0,0,0,0,502,0,-1,0,0,0,0,0,0,0,Southampton,West Brom,Burnley,Crystal Palace,,0,0,0,0,0,0
Joe,Hart,GLK,TOT,4200000,0,0,0,0,0,0,49033,0,0,0,0,0,0,0,0,57,-3,0,0,3,0,0,0,0,0,0,0,0,0.6,14945,0,-1,0,0,0,34,0,0,0,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,0,0,0,0,0,0
Taylor,Harwood-Bellis,DEF,MCI,4000000,0,0,0,0,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,-1,0,0,0,0,0,0,0,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,0,28,0.875,1.98863636363636E-07,6.36363636363636E-06,0,80213,1,1,0,0,0,1,0,6.4,32,-1,0,28,1,0,0,0,3,0,3,0,0,0.1,80622,0,-1,0,1,360,14,0,0,89,Everton,Man Utd,Everton,Crystal Palace,Tottenham,0.4,0.8,0.4,0.4,0.4,14.2
Kai,Havertz,MID,CHE,8200000,16,88,2.66666666666667,3.2520325203252E-07,1.07317073170732E-05,0,1364519,2,14,0,0,0,4,0,10.7,1739,-3,0,88,3,0.9,0,7.2,3,0,8,0,6,3.5,717802,0,-1,0,1,1424,18646,0,0,277,Fulham,Man City,Arsenal,Leicester,Aston Villa,2.1,3.1,0,1.7,1.9,106.6
Isaac,Hayden,MID,NEW,4600000,0,40,1.7,3.69565217391304E-07,8.69565217391304E-06,0,11799,8,33,0,0,0,0,0,8.7,13,-4,0,40,4,0,0,0,0,0,4,0,0,0,6826,0,-1,0,0,1942,6,0,0,211,Arsenal,Leicester,Man City,Sheffield United,Fulham,0,0,0,0,0,55.3
Kaine,Hayden,MID,AVL,4500000,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,-1,0,0,0,1,0,0,0,Everton,Man Utd,Everton,Crystal Palace,Tottenham,0,0,0,0,0,0
Tom,Heaton,GLK,AVL,4500000,0,0,0,0,0,0,7267,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6173,0,-1,0,0,0,18,0,0,0,Everton,Man Utd,Everton,Crystal Palace,Tottenham,0,0,0,0,0,0
Michael,Hector,DEF,FUL,4100000,0,0,0,0,0,0,25290,2,10,0,0,0,0,0,0,30,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,9933,0,-1,0,0,262,16,0,0,32,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,0,0,0,6.9
,Hegazi,DEF,WBA,4100000,0,6,6,1.46341463414634E-06,1.46341463414634E-06,0,87335,0,0,0,0,0,0,0,1.5,11,-4,0,6,4,0,0,0,0,0,1,0,0,0.1,13027,0,-1,0,0,90,0,0,0,24,Wolverhampton,Arsenal,Liverpool,West Ham,Leeds United F.C.,0,0,0,0,0,2
Dean,Henderson,GLK,MUN,5200000,0,38,1.15151515151515,2.21445221445221E-07,7.30769230769231E-06,0,156890,2,6,0,28,0,0,0,7.3,451,-3,0,38,3,0.6,0,3.2,1,0,4,0,0,1.7,56611,0,-1,0,0,855,1663,0,0,170,Aston Villa,Leicester,Fulham,Wolverhampton,,0,1.3,0,0.6,0.8,18.4
Jordan,Henderson,MID,LIV,5400000,0,56,1.6969696969697,3.14253647586981E-07,1.03703703703704E-05,0,286137,0,23,0,0,0,1,0,10.4,90,-1,0,56,1,0,0,0,2,0,4,0,2,0.9,142079,0,-1,0,0,1704,7,0,0,345,Southampton,West Brom,Burnley,Crystal Palace,,0,0,0,0,0.9,72.9
Stephen,Henderson,GLK,CRY,4000000,0,0,0,0,0,0,37572,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0.4,61447,0,-1,0,0,0,58,0,0,0,Man City,Sheffield United,Southampton,Aston Villa,Arsenal,0,0,0,0,0,0
Jeff,Hendrick,MID,NEW,4500000,0,50,2.5,5.55555555555556E-07,1.11111111111111E-05,0,575837,1,24,0,0,0,2,0,11.1,128,-5,0,50,5,0,0,0.2,3,0,3,0,1,1.2,542051,0,-1,0,1,1406,57,0,1,170,Arsenal,Leicester,Man City,Sheffield United,Fulham,1.5,1.7,1.4,3.1,2.1,39.6
Wayne,Hennessey,GLK,CRY,4300000,0,0,0,0,0,0,47236,0,0,0,0,0,0,0,0,22,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,7916,0,-1,0,0,0,19,0,0,0,Man City,Sheffield United,Southampton,Aston Villa,Arsenal,0,0,0,0,0,0
,Hernandez,MID,LEE,5700000,1,22,0.666666666666667,1.16959064327485E-07,3.85964912280702E-06,0,131456,1,6,0,0,0,0,0,3.9,43,-3,0,22,3,0.1,0,0.5,0,0,0,0,2,0.2,24475,0,-1,0,0,345,39,0,0,84,Brighton,Tottenham,Burnley,Southampton,West Brom,0.3,0.3,0.3,0.3,0.3,25
Ki-Jana,Hoever,DEF,WOL,4400000,0,10,0.303030303030303,6.8870523415978E-08,2.27272727272727E-06,0,5261,1,8,0,0,0,0,0,2.3,15,-1,0,10,1,0,0,0.2,0,0,0,0,0,0,5653,0,-1,0,0,393,12,0,0,51,West Brom,Brighton,Tottenham,Everton,Man Utd,0.2,0.2,0.2,0.2,0.2,12
Pierre-Emile,H?jbjerg,MID,TOT,4900000,2,88,2.6,5.30612244897959E-07,1.79591836734694E-05,0,196755,8,38,0,0,0,1,0,18,757,-1,0,88,1,0.4,0,1.8,3,0,11,0,3,0.9,175853,0,-1,0,0,3060,246,0,0,494,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,3.1,2,2.1,1.6,1.9,98.6
Rob,Holding,DEF,ARS,4300000,0,87,3.3,7.67441860465116E-07,2.02325581395349E-05,0,761637,2,24,0,0,0,0,0,20.2,3251,-2,0,87,2,0.6,0,2.6,8,0,9,0,1,4.9,1021522,1,-1,0,1,2197,4482,0,0,456,Newcastle,West Brom,Chelsea,Crystal Palace,Brighton,3.2,6.9,0,3.4,3,67.1
Mason,Holgate,DEF,EVE,4800000,1,72,3.1,6.45833333333333E-07,1.5E-05,0,168207,8,26,0,0,0,1,0,15,412,-2,0,72,2,0.6,0,2.8,4,0,8,0,0,1,223487,0,-1,0,1,2032,2127,0,0,379,Aston Villa,West Ham,Aston Villa,Sheffield United,Wolverhampton,2.8,7.7,2.9,3.5,4.1,57.3
Conor,Hourihane,MID,AVL,5900000,0,20,5,8.47457627118644E-07,3.38983050847458E-06,0,27537,0,2,0,0,0,1,0,3.4,5,-1,0,20,1,0,0,0,3,0,2,0,1,0.1,23841,0,-1,0,1,225,0,0,0,70,Everton,Man Utd,Everton,Crystal Palace,Tottenham,0,0,0,0,0,18.2
Callum,Hudson-Odoi,MID,CHE,5700000,0,57,1.72727272727273,3.03030303030303E-07,1E-05,0,141623,0,5,0,0,0,2,0,10,429,-3,0,57,3,0.3,0,1.5,2,0,6,0,3,0.4,129122,0,-1,0,0,991,62,0,0,235,Fulham,Man City,Arsenal,Leicester,Aston Villa,1,1.8,0,0.9,0.9,103.6
Niall,Huggins,FWD,LEE,4500000,0,1,0.0303030303030303,6.73400673400673E-09,2.22222222222222E-07,0,8178,0,0,0,0,0,0,0,0.2,53,0,0,1,0,0,0,0,0,0,0,0,0,0.1,10921,0,-1,0,0,37,62,0,0,4,Brighton,Tottenham,Burnley,Southampton,West Brom,0,0,0,0,0,0.6
Liam,Hughes,GLK,LIV,4000000,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,-1,0,0,0,9,0,0,0,Southampton,West Brom,Burnley,Crystal Palace,,0,0,0,0,0,0
Jordan,Hugill,FWD,WHU,5500000,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,-1,0,0,0,0,0,0,0,Burnley,Everton,Brighton,West Brom,Southampton,0,0,0,0,0,0
Odion,Ighalo,FWD,MUN,6100000,0,1,1,1.63934426229508E-07,1.63934426229508E-07,0,24355,0,1,0,0,0,0,0,0.2,7,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,7620,0,-1,0,0,9,0,0,0,1,Aston Villa,Leicester,Fulham,Wolverhampton,,0,0,0,0,0,0.2
Kelechi,Iheanacho,FWD,LEI,6300000,5,93,4.4,6.98412698412698E-07,1.47619047619048E-05,0,153467,0,13,0,0,0,10,0,14.8,2469,3,-1,93,-3,1.4,1,9,15,0,5,0,2,25.2,2143421,0,-1,0,3,1152,44470,1,0,353,Southampton,Newcastle,Man Utd,Chelsea,Tottenham,5.1,10.5,0,4.2,4.5,139.4
Danny,Ings,FWD,SOU,8400000,0,114,4.6,5.47619047619048E-07,1.35714285714286E-05,0,3848276,1,35,0,0,0,10,0,13.6,7250,-1,0,114,1,0.6,0,4.8,18,0,6,0,4,5.8,2590649,0,-1,0,1,1912,70,0,0,404,Leicester,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,0,0,0,0,0,162.8
Ryan,Inniss,DEF,CRY,4000000,0,0,0,0,0,0,6512,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4884,0,-1,0,0,0,0,0,0,0,Man City,Sheffield United,Southampton,Aston Villa,Arsenal,0,0,0,0,0,0
Branislav,Ivanovic,DEF,WBA,4400000,0,20,1.5,3.40909090909091E-07,4.54545454545455E-06,0,19884,2,19,0,0,0,0,0,4.5,18,-1,0,20,1,0,0,0,0,0,2,0,0,0.1,19963,0,-1,0,0,764,5,0,0,120,Wolverhampton,Arsenal,Liverpool,West Ham,Leeds United F.C.,0,0,0,0,0,19.1
Alex,Iwobi,MID,EVE,5900000,2,63,1.96875,3.33686440677966E-07,1.06779661016949E-05,0,43148,0,19,0,0,0,1,0,10.7,62,-1,0,63,1,0.2,0,1,1,0,5,0,3,0.2,36839,0,-1,0,1,1482,165,0,0,249,Aston Villa,West Ham,Aston Villa,Sheffield United,Wolverhampton,1,2.5,1.9,1.1,1,74.9
Jose,Izquierdo,MID,BHA,5500000,0,1,0.0303030303030303,5.50964187327824E-09,1.81818181818182E-07,0,10512,0,0,0,0,0,0,0,0.2,9,0,0,1,0,0,0,0.2,0,0,0,0,0,0,10509,0,-1,0,0,8,6,0,0,2,Leeds United F.C.,Wolverhampton,West Ham,Man City,Arsenal,0,0,0,0,0,1.2
,Jack Robinson,DEF,SHU,4200000,0,13,1.6,3.80952380952381E-07,3.0952380952381E-06,0,20335,2,10,0,0,0,0,0,3.1,17,-3,0,13,3,0,0,0,0,0,0,0,1,0.1,11054,0,-1,0,0,605,9,0,0,70,Tottenham,Crystal Palace,Everton,Newcastle,Burnley,0,0,0,0,0,13.4
Phil,Jagielka,DEF,SHU,3900000,0,4,0.121212121212121,3.10800310800311E-08,1.02564102564103E-06,0,63670,1,12,0,0,0,0,0,1,125,-1,0,4,1,0,0,0,0,0,0,0,0,0.5,79317,1,-1,0,0,517,171,0,1,50,Tottenham,Crystal Palace,Everton,Newcastle,Burnley,0.1,0.1,0.1,0.1,0.1,7.5
Alireza,Jahanbakhsh,MID,BHA,5400000,1,19,0.575757575757576,1.0662177328844E-07,3.51851851851852E-06,0,5214,2,7,0,0,0,0,0,3.5,9,-1,0,19,1,0.1,0,0.8,0,0,0,0,1,0,2436,0,-1,0,0,298,9,0,0,88,Leeds United F.C.,Wolverhampton,West Ham,Man City,Arsenal,0.3,0.3,0.3,0.3,0.3,36.2
Daniel,James,MID,MUN,6200000,0,38,1.15151515151515,1.85728250244379E-07,6.12903225806452E-06,0,36633,3,6,0,0,0,3,0,6.1,59,-3,0,38,3,0.2,0,1,1,0,4,0,0,0.2,20021,0,-1,0,0,817,55,0,0,130,Aston Villa,Leicester,Fulham,Wolverhampton,,0,1.2,0,0.6,0.6,54.1
Matty,James,MID,LEI,4300000,0,0,0,0,0,0,57886,0,0,0,0,0,0,0,0,18,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,29808,0,-1,0,0,0,0,0,0,0,Southampton,Newcastle,Man Utd,Chelsea,Tottenham,0,0,0,0,0,0
Reece,James,DEF,CHE,5000000,6,105,3.8,7.6E-07,2.1E-05,0,2252653,3,24,0,0,0,1,0,21,1988,0,0,105,0,0.9,0,4.5,15,0,9,0,3,7,2169622,0,-1,0,2,2007,5648,0,0,501,Fulham,Man City,Arsenal,Leicester,Aston Villa,4.3,9.4,0,3.5,4.6,142.5
Alexandre,Jankewitz,MID,SOU,4500000,0,-1,-0.03125,-6.94444444444444E-09,-2.22222222222222E-07,0,642,0,9,0,0,0,0,0,-0.2,12,0,0,-1,0,0,0,0,0,0,0,0,0,0,988,0,-1,0,0,2,31,0,1,-4,Leicester,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,0,0,0,0,0,0.5
Jack,Jenkins,MID,LEE,4500000,0,0,0,0,0,0,1879,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2163,0,-1,0,0,0,10,0,0,0,Brighton,Tottenham,Burnley,Southampton,West Brom,0,0,0,0,0,0
Teddy,Jenks,MID,BHA,4500000,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,-1,0,0,0,3,0,0,0,Leeds United F.C.,Wolverhampton,West Ham,Man City,Arsenal,0,0,0,0,0,0
,Jesus,FWD,MCI,9200000,2,102,4.1,4.45652173913043E-07,1.10869565217391E-05,0,995099,1,12,0,0,0,8,0,11.1,4700,-3,0,102,3,0.2,0,1.7,16,0,10,0,4,2.7,1035318,0,-1,0,1,1790,679,0,0,385,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,4.9,3.5,5.1,4.4,3.9,163.6
Raul,Jimenez,FWD,WOL,8100000,0,43,1.3030303030303,1.60867938645716E-07,5.30864197530864E-06,0,2218458,0,10,0,0,0,4,0,5.3,195,-4,0,43,4,0,0,0,7,0,4,0,1,4.4,1160099,1,-1,0,0,824,25,0,0,148,West Brom,Brighton,Tottenham,Everton,Man Utd,0,0,0,0.8,0.7,55
,Joelinton,FWD,NEW,5700000,1,66,2.4,4.21052631578947E-07,1.15789473684211E-05,0,131051,3,31,0,0,0,3,0,11.6,613,-3,0,66,3,0.6,0,3.6,5,0,3,0,2,0.4,125927,0,-1,0,1,1845,319,0,0,232,Arsenal,Leicester,Man City,Sheffield United,Fulham,1.8,1.9,1.6,2.7,2.1,112
Stefan,Johansen,MID,FUL,4700000,0,0,0,0,0,0,3400,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0,438,0,-1,0,0,0,0,0,0,0,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,0,0,0,0
Kyle,John,DEF,EVE,4000000,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,-1,0,0,0,14,0,0,0,Aston Villa,West Ham,Aston Villa,Sheffield United,Wolverhampton,0,0,0,0,0,0
Ben,Johnson,DEF,WHU,3900000,0,25,0.757575757575758,1.94250194250194E-07,6.41025641025641E-06,0,348012,1,10,0,0,0,1,0,6.4,636,-1,0,25,1,0.2,0,0.8,0,0,1,0,0,2.4,324321,0,-1,0,0,516,247,0,0,104,Burnley,Everton,Brighton,West Brom,Southampton,0.4,0.4,0.4,0.4,0.4,18.9
Sam,Johnstone,GLK,WBA,4600000,2,126,3.8,8.26086956521739E-07,2.73913043478261E-05,0,334943,0,63,0,142,0,0,0,27.4,1873,1,0,126,-1,1.3,0,6.2,17,0,6,0,1,3.1,498472,0,-1,1,2,2925,1446,0,0,684,Wolverhampton,Arsenal,Liverpool,West Ham,Leeds United F.C.,5.2,4.8,4.9,5.2,4,101.6
Curtis,Jones,MID,LIV,4400000,0,44,1.33333333333333,3.03030303030303E-07,1E-05,0,236584,2,13,0,0,0,1,0,10,237,-1,0,44,1,0,0,0.2,0,0,5,0,1,0.7,236991,0,-1,0,0,1094,81,0,0,197,Southampton,West Brom,Burnley,Crystal Palace,,0,0.7,0.8,0.9,0.7,70.6
