FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Declan,Rice,MID,WHU,4800000,3,42,2.5,5.20833333333333E-07,8.75E-06,0,300956,1,21,0,0,0,0,0,8.8,5755,-2,0,42,2,0.6,0,2.7,0,0,6,0,1,2.6,147321,0,-1,0,0,1530,4994,0,0,264,Everton,Burnley,West Brom,Crystal Palace,Liverpool,2,0,4.8,1.4,1.5,1.7,1.9,2.9,1.4,1.2,1.6,1.5,1.6,1.6,1.4,2.1,1.9,2.3,1.8,2.1,2.3,2,56
Lewis,Richards,DEF,WOL,4000000,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,-1,0,0,0,224,0,0,0,Brighton,Everton,West Brom,Chelsea,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Richardson,FWD,BUR,4500000,0,0,0,0,0,0,7224,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10523,0,-1,0,0,0,362,0,0,0,Man Utd,West Ham,Liverpool,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Richarlison,FWD,EVE,7800000,2,49,4.1,5.25641025641026E-07,6.28205128205128E-06,0,1020884,2,11,0,0,0,2,0,6.3,4917,-2,0,49,2,0.4,0,3.3,8,0,3,0,5,3.9,569960,0,-1,0,0,996,5729,0,1,176,West Ham,Wolverhampton,Aston Villa,Leicester,Newcastle,3.6,4.1,4.5,3.7,4.6,4.7,5.1,4.9,4.4,4.1,3.9,4.1,5.2,5.4,5.3,3.5,4.7,3.1,3.9,5.2,4.4,3.7,82.4
Jairo,Riedewald,MID,CRY,4400000,1,28,1.75,3.97727272727273E-07,6.36363636363636E-06,0,149301,0,12,0,0,0,1,0,6.4,5847,-1,0,28,1,0.2,0,1.1,1,0,2,0,0,1.6,245591,0,-1,0,1,593,2307,0,0,103,Sheffield United,Arsenal,Man City,West Ham,Wolverhampton,1.8,1,0.9,1,1.2,1.1,1,1.5,1.1,1.3,0.9,1.4,0.9,1,1.1,0.9,1,0.9,1.7,0.9,1,0.9,24.6
Matt,Ritchie,MID,NEW,4900000,2,11,0.733333333333333,1.49659863945578E-07,2.24489795918367E-06,0,7822,1,7,0,0,0,0,0,2.2,95,-1,0,11,1,0.3,0,1.3,0,0,1,0,0,0.1,2656,1,-1,0,0,510,223,0,0,63,Leicester,Sheffield United,Arsenal,Leeds United F.C.,Everton,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,30.1
,Roberto,GLK,WHU,4500000,0,0,0,0,0,0,936,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,-1,0,0,0,3,0,0,0,Everton,Burnley,West Brom,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler,Roberts,MID,LEE,4700000,0,8,0.5,1.06382978723404E-07,1.70212765957447E-06,0,7866,0,7,0,0,0,0,0,1.7,103,-3,0,8,3,0.1,0,0.3,0,0,0,0,0,0.1,4195,0,-1,0,0,237,50,0,0,24,Tottenham,Brighton,Southampton,Newcastle,Leicester,0.2,0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.6
Andrew,Robertson,DEF,LIV,7400000,0,79,4.9,6.62162162162162E-07,1.06756756756757E-05,0,1200175,0,20,0,0,0,1,0,10.7,39379,4,0,79,-4,0.7,0,4.9,11,0,5,0,5,22.2,1890100,0,-1,0,2,1440,21826,0,0,380,Southampton,Man Utd,Burnley,Tottenham,West Ham,4.4,0,12.8,5.3,6.2,5.5,7.1,5.9,4.9,5.4,6.9,5.8,5.5,6.4,6.2,5.1,5,6.5,5.6,6.2,5.4,7,103.8
Antonee,Robinson,DEF,FUL,4400000,0,31,2.6,5.90909090909091E-07,7.04545454545455E-06,0,14412,3,13,0,0,0,0,0,7,754,-1,0,31,1,0.7,0,3,1,0,3,0,0,0.2,18130,0,-1,0,0,1080,841,0,0,207,Chelsea,Man Utd,Brighton,West Brom,Leicester,0,0,4.7,2.1,2.6,1.9,2.9,1.8,2.3,2.3,2.5,3.8,1.8,2.8,3.3,2.7,1.9,1.6,2.5,1.6,2.7,1.8,60
Hal,Robson-Kanu,FWD,WBA,5200000,0,5,0.3125,6.00961538461538E-08,9.61538461538461E-07,0,31146,0,5,0,0,0,0,0,1,58,-3,0,5,3,0,0,0,0,0,0,0,0,0.1,8005,0,-1,0,0,137,10,0,0,6,Arsenal,Wolverhampton,West Ham,Man City,Fulham,0,0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.8
Marek,Rodak,GLK,FUL,4300000,0,1,0.0666666666666667,1.55038759689922E-08,2.32558139534884E-07,0,28336,0,3,0,2,0,0,0,0.2,250,-2,0,1,2,0,0,0,0,0,0,0,0,0.3,11894,0,-1,0,0,90,84,0,0,11,Chelsea,Man Utd,Brighton,West Brom,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Joe,Rodon,DEF,TOT,5000000,0,9,0.6,1.2E-07,1.8E-06,0,2291,0,0,0,0,0,0,0,1.8,83,0,0,9,0,0,0,0.2,0,0,1,0,0,0,2942,0,-1,0,0,101,27,0,0,36,Leeds United F.C.,Aston Villa,Sheffield United,Liverpool,Brighton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.1
,Rodrigo,FWD,LEE,5700000,2,48,3.2,5.6140350877193E-07,8.42105263157895E-06,0,591681,0,17,0,0,0,3,0,8.4,8245,-3,0,48,3,0.7,0,4,8,0,2,0,2,2.8,238150,0,-1,0,2,814,15297,0,0,181,Tottenham,Brighton,Southampton,Newcastle,Leicester,3.2,0,5.7,3.8,3.8,2.5,3.7,3.3,2.9,1.9,2.8,2.5,3.5,3.5,2.6,3.1,2.7,3.9,2.2,3,2.8,3.3,87.2
,Rodrigo,MID,MCI,5400000,2,30,2,3.7037037037037E-07,5.55555555555556E-06,0,52780,3,13,0,0,0,0,0,5.6,905,-1,0,30,1,0.4,0,2.2,0,0,5,0,0,0.4,37473,0,-1,0,0,1271,832,0,0,205,Chelsea,Brighton,Crystal Palace,Aston Villa,West Brom,1,1.4,2.2,1.4,2.2,1.5,1,1,1.2,1.3,1,1.2,1.6,1.2,1.2,1,1.5,1,1.4,1.3,1.3,1.3,58.2
Jay,Rodriguez,FWD,BUR,5800000,0,17,1.13333333333333,1.95402298850575E-07,2.93103448275862E-06,0,53337,3,12,0,0,0,0,0,2.9,473,-2,0,17,2,0.2,0,1,0,0,2,0,1,0.2,13433,0,-1,0,0,553,25,0,0,47,Man Utd,West Ham,Liverpool,Aston Villa,Chelsea,0,0.6,1.2,0.6,0.6,0.6,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.8,20
James,Rodriguez,MID,EVE,7700000,1,50,4.5,5.84415584415584E-07,6.49350649350649E-06,0,3577156,1,15,0,0,0,3,0,6.5,10959,2,0,50,-2,0.1,0,0.5,5,0,1,0,3,8.8,3235555,0,-1,0,1,867,4541,0,0,239,West Ham,Wolverhampton,Aston Villa,Leicester,Newcastle,4.2,4.4,4.5,3.4,4.6,5.1,4.1,5,3.4,4.7,4.5,5.5,5.6,4,5.2,3.4,5,3,4.5,5.8,4.8,3.5,87.9
Marcos,Rojo,DEF,MUN,4800000,0,0,0,0,0,0,4279,0,0,0,0,0,0,0,0,21,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,929,0,-1,0,0,0,7,0,0,0,Aston Villa,Burnley,Liverpool,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio,Romero,GLK,MUN,4900000,0,0,0,0,0,0,7813,0,0,0,0,0,0,0,0,29,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,491,0,-1,0,0,0,1,0,0,0,Aston Villa,Burnley,Liverpool,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Rose,DEF,TOT,4700000,0,0,0,0,0,0,26092,0,0,0,0,0,0,0,0,72,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,3525,0,-1,0,0,0,7,0,0,0,Leeds United F.C.,Aston Villa,Sheffield United,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Ruddy,GLK,WOL,4300000,0,0,0,0,0,0,13420,0,0,0,0,0,0,0,0,207,-2,1,0,2,0,0,0,0,0,0,0,0,0.2,4089,0,-1,0,0,0,79,-1,0,0,Brighton,Everton,West Brom,Chelsea,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,4500000,0,8,0.5,1.11111111111111E-07,1.77777777777778E-06,0,142786,0,1,0,0,0,0,0,1.8,650,-5,0,8,5,0.1,0,0.3,0,0,1,0,0,0.7,27870,0,-1,0,0,180,381,0,0,39,Man City,Fulham,Leicester,Wolverhampton,Burnley,0.3,0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.3
Runar Alex,Runarsson,GLK,ARS,4500000,0,0,0,0,0,0,1812,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1951,0,-1,0,0,0,49,0,0,0,West Brom,Crystal Palace,Newcastle,Southampton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathew,Ryan,GLK,BHA,4300000,0,25,2.3,5.34883720930233E-07,5.81395348837209E-06,0,948234,1,19,0,16,0,0,0,5.8,20277,-2,0,25,2,0.1,0,0.4,0,0,2,0,0,9.5,436553,0,-1,0,0,990,4924,0,0,161,Wolverhampton,Man City,Leeds United F.C.,Fulham,Tottenham,2.6,2.9,1.8,2.2,1.4,2.3,1.9,1.8,2.2,2.4,1.4,1.5,1.3,2.5,1.3,1.5,1.9,1.3,2.4,2.2,3,2.5,13.2
Allan,Saint-Maximin,MID,NEW,5100000,0,28,1.86666666666667,3.66013071895425E-07,5.49019607843137E-06,0,1571419,0,11,0,0,0,1,0,5.5,4569,-4,0,28,4,0,0,0,2,0,3,0,1,2.7,306000,0,-1,0,0,582,140,0,0,86,Leicester,Sheffield United,Arsenal,Leeds United F.C.,Everton,0,0,0,0,0,1,1.2,1.1,1,1.2,1.5,0.9,1.3,0.9,1.5,1,0.9,0.9,1.3,0.9,1.8,1.2,30
Romain,Saiss,DEF,WOL,5100000,7,62,5.2,1.01960784313726E-06,1.2156862745098E-05,0,1684330,0,16,0,0,0,3,0,12.2,10241,1,-1,62,-1,0.7,0,3.4,9,0,4,0,0,10.1,1974395,0,-1,0,2,1057,59855,1,0,232,Brighton,Everton,West Brom,Chelsea,Crystal Palace,5.7,5.5,7.3,4.7,6.2,7,5.8,4.7,5.5,4.9,7.2,7.6,6.1,7.3,6.2,6.5,6.9,6.5,6.1,5.7,5.1,7,53.2
Bukayo,Saka,MID,ARS,5300000,8,56,3.7,6.9811320754717E-07,1.05660377358491E-05,0,558226,0,15,0,0,0,3,0,10.6,8334,-2,-1,56,2,0.9,0,5,4,0,4,0,2,7.9,548264,1,-1,0,1,1233,118639,1,0,199,West Brom,Crystal Palace,Newcastle,Southampton,Man Utd,4.3,2.8,3.3,3.5,2.2,3.4,3.4,2.8,2.6,3.9,4.3,2.4,3.5,2.5,5.2,3.7,3,4.1,3.8,3.4,3,3.1,106.5
Mamadou,Sakho,DEF,CRY,4400000,0,4,0.25,5.68181818181818E-08,9.09090909090909E-07,0,26916,0,8,0,0,0,0,0,0.9,196,-1,0,4,1,0,0,0,0,0,0,0,0,0.2,25801,0,-1,0,0,275,190,0,0,33,Sheffield United,Arsenal,Man City,West Ham,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.5
Mohamed,Salah,MID,LIV,12600000,0,123,8.2,6.50793650793651E-07,9.76190476190476E-06,0,2671130,0,19,0,0,0,13,0,9.8,113290,6,0,123,-6,0.6,0,7.1,13,0,4,0,4,42.3,3520781,0,-1,0,3,1258,18468,0,0,376,Southampton,Man Utd,Burnley,Tottenham,West Ham,9.8,0,20.6,9.7,9.7,11,10.1,10.7,11,10.4,11.8,9.5,11.4,10.6,8.7,10.7,11.2,9,11.7,10.4,10.1,10.6,176
William,Saliba,DEF,ARS,4000000,0,0,0,0,0,0,213996,0,0,0,0,0,0,0,0,993,-5,0,0,5,0,0,0,0,0,0,0,0,0.7,30819,0,-1,0,0,0,449,0,0,0,West Brom,Crystal Palace,Newcastle,Southampton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4300000,0,0,0,0,0,0,19619,0,0,0,0,0,0,0,0,72,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1393,0,-1,0,0,0,30,0,0,0,Liverpool,Leicester,Leeds United F.C.,Arsenal,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mbwana,Samatta,FWD,AVL,5900000,0,0,0,0,0,0,8333,0,0,0,0,0,0,0,0,9,-1,0,0,1,0,0,0,0,0,0,0,0,0,1626,0,-1,0,0,0,1,0,0,0,Man Utd,Tottenham,Everton,Man City,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davinson,Sanchez,DEF,TOT,5300000,0,6,0.4,7.54716981132075E-08,1.13207547169811E-06,0,65820,0,8,0,0,0,0,0,1.1,809,-2,0,6,2,0.1,0,0.3,0,0,0,0,0,0.7,27793,1,-1,0,0,450,262,0,0,51,Leeds United F.C.,Aston Villa,Sheffield United,Liverpool,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,16.6
Robert,Sanchez,GLK,BHA,4400000,1,16,1,2.27272727272727E-07,3.63636363636364E-06,0,13479,0,9,0,14,0,0,0,3.6,1946,-1,0,16,1,0.5,0,2.1,2,0,1,0,0,0.7,60300,0,-1,0,0,540,5906,0,0,102,Wolverhampton,Man City,Leeds United F.C.,Fulham,Tottenham,0.7,0.9,0.5,0.6,0.5,0.6,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.6,0.6,0.9,0.7,12.8
Matija,Sarkic,GLK,WOL,4400000,0,0,0,0,0,0,7083,0,0,0,0,0,0,0,0,62,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,954,0,-1,0,0,0,9,0,0,0,Brighton,Everton,West Brom,Chelsea,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romaine,Sawyers,MID,WBA,4800000,2,25,1.7,3.54166666666667E-07,5.20833333333333E-06,0,4237,2,31,0,0,0,0,0,5.2,54,-2,0,25,2,0.3,0,1.6,0,0,1,0,0,0,2046,1,-1,0,0,1139,28,0,0,148,Arsenal,Wolverhampton,West Ham,Man City,Fulham,0.8,0,1.7,0.8,1.2,1.7,0.9,0.8,1.2,1,1,0.8,0.9,0.9,1.1,1,0.9,1.1,1,0.8,0.9,1.1,22.8
Fabian,Schar,DEF,NEW,4900000,1,15,1.5,3.06122448979592E-07,3.06122448979592E-06,0,6109,1,12,0,0,0,0,0,3.1,332,-1,0,15,1,0.2,0,1.2,0,0,1,0,0,0.1,7463,0,-1,0,0,681,1424,0,0,94,Leicester,Sheffield United,Arsenal,Leeds United F.C.,Everton,0.8,0.9,1.3,0.8,0.8,1.1,0.8,0.8,1.3,1.4,1.2,0.9,0.9,0.8,0.9,1.2,1.2,1,1.1,1.7,0.8,1.1,13.5
Jeffrey,Schlupp,MID,CRY,5400000,6,44,2.75,5.09259259259259E-07,8.14814814814815E-06,0,16677,2,17,0,0,0,2,0,8.1,419,-1,0,44,1,0.6,0,3.4,3,0,4,0,1,0.1,14300,0,-1,0,1,973,287,0,0,121,Sheffield United,Arsenal,Man City,West Ham,Wolverhampton,0,0,0,2.2,2.5,2.3,2.2,3,2.2,2.7,1.8,2.8,1.6,2.1,2.3,1.9,2.1,1.9,3.2,1.5,2,1.4,60.7
Kasper,Schmeichel,GLK,LEI,5500000,2,63,3.7,6.72727272727273E-07,1.14545454545455E-05,0,636755,0,21,0,48,0,0,0,11.5,14643,0,0,63,0,0.6,0,3.3,3,0,5,0,0,10,369872,0,-1,0,2,1530,3617,0,0,296,Newcastle,Southampton,Chelsea,Everton,Leeds United F.C.,3.7,0,5.7,3.8,2.5,4.6,4.9,4.3,5.2,3.5,4.2,3.2,4.3,4.7,5,3.9,4,3.5,2.5,5.1,3.5,2.6,40.4
,Sean Longstaff,MID,NEW,4700000,2,19,1.7,3.61702127659574E-07,4.04255319148936E-06,0,9933,2,15,0,0,0,0,0,4,233,-3,0,19,3,0.3,0,1.5,1,0,1,0,0,0.1,6339,0,-1,0,0,734,268,0,0,98,Leicester,Sheffield United,Arsenal,Leeds United F.C.,Everton,0.8,1.7,1.1,0.8,1.1,0.8,1,0.9,0.8,1.1,1.3,0.8,1.1,0.8,1.3,0.9,0.8,0.8,1.1,0.8,1.6,1.1,24.8
,Semedo,DEF,WOL,5400000,3,35,2.5,4.62962962962963E-07,6.48148148148148E-06,0,273565,3,19,0,0,0,0,0,6.5,5614,-1,0,35,1,0.2,0,0.9,2,0,3,0,1,2.3,383548,1,-1,0,0,1229,2930,0,0,209,Brighton,Everton,West Brom,Chelsea,Crystal Palace,1.8,1.7,2.8,1.4,2.1,2.5,1.9,1.4,1.8,1.5,2.6,3,2.9,2.9,2.1,2.2,2.5,2.3,2,1.8,1.6,2.6,52.4
Jean Michael,Seri,MID,FUL,4600000,0,0,0,0,0,0,10533,0,0,0,0,0,0,0,0,27,-4,0,0,4,0,0,0,0,0,0,0,0,0,2931,0,-1,0,0,0,5,0,0,0,Chelsea,Man Utd,Brighton,West Brom,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Sessegnon,DEF,TOT,4700000,0,0,0,0,0,0,16264,0,0,0,0,0,0,0,0,25,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1041,0,-1,0,0,0,4,0,0,0,Leeds United F.C.,Aston Villa,Sheffield United,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zeze Steven,Sessegnon,DEF,FUL,4300000,0,0,0,0,0,0,8490,0,0,0,0,0,0,0,0,20,-2,0,0,2,0,0,0,0,0,0,0,0,0,649,0,-1,0,0,0,1,0,0,0,Chelsea,Man Utd,Brighton,West Brom,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meritan,Shabani,MID,WOL,4500000,0,0,0,0,0,0,2973,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,3580,0,-1,0,0,0,46,0,0,0,Brighton,Everton,West Brom,Chelsea,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie,Shackleton,MID,LEE,4800000,1,11,0.6875,1.43229166666667E-07,2.29166666666667E-06,0,4078,0,6,0,0,0,0,0,2.3,33,-2,0,11,2,0.2,0,0.9,0,0,1,0,0,0,1645,0,-1,0,0,296,26,0,0,45,Tottenham,Brighton,Southampton,Newcastle,Leicester,0.3,0,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10
Xherdan,Shaqiri,MID,LIV,6400000,0,6,0.375,5.859375E-08,9.375E-07,0,5199,0,0,0,0,0,0,0,0.9,36,-1,0,6,1,0,0,0.1,0,0,0,0,1,0.1,2481,0,-1,0,0,52,60,0,0,26,Southampton,Man Utd,Burnley,Tottenham,West Ham,0.2,0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.1
Billy,Sharp,FWD,SHU,5500000,0,12,0.75,1.36363636363636E-07,2.18181818181818E-06,0,24091,0,4,0,0,0,1,0,2.2,108,-5,1,12,5,0,0,0.1,2,0,0,0,0,0.1,9035,0,-1,0,0,188,93,-1,0,24,Crystal Palace,Newcastle,Tottenham,Man Utd,Man City,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,10.5
Luke,Shaw,DEF,MUN,4800000,1,29,2.4,5E-07,6.04166666666667E-06,0,155019,3,18,0,0,0,0,0,6,2748,-2,0,29,2,0.4,0,2.1,7,0,2,0,1,1.2,128499,1,-1,0,1,980,11360,0,0,201,Aston Villa,Burnley,Liverpool,Fulham,Sheffield United,1.9,2.1,4.8,1.7,2.7,1.6,1.3,2.6,1.3,1.6,3.1,2.3,2.4,1.5,2.1,1.9,2,2.5,2.8,1.4,2.3,2.6,52.4
Jonjo,Shelvey,MID,NEW,5300000,1,17,1.13333333333333,2.13836477987421E-07,3.20754716981132E-06,0,25051,2,11,0,0,0,0,0,3.2,109,-2,0,17,2,0.2,0,0.8,0,0,2,0,0,0.1,8419,0,-1,0,0,726,102,0,0,99,Leicester,Sheffield United,Arsenal,Leeds United F.C.,Everton,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,38.9
Gylfi,Sigurdsson,MID,EVE,6800000,3,51,3.4,5E-07,7.5E-06,0,100123,0,9,0,0,0,2,0,7.5,8102,-2,0,51,2,0.9,0,6,8,0,4,0,2,2.1,137181,0,-1,0,2,820,7023,0,0,179,West Ham,Wolverhampton,Aston Villa,Leicester,Newcastle,2.7,2.9,2.9,2.1,3,3.4,2.7,3.3,2.1,3.1,2.9,3.7,3.8,2.6,3.5,2.1,3.3,1.8,3,4.3,3.2,2.2,65.8
Adrien,Silva,MID,LEI,4400000,0,0,0,0,0,0,43623,0,0,0,0,0,0,0,0,157,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,8527,0,-1,0,0,0,2,0,0,0,Newcastle,Southampton,Chelsea,Everton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,0,0,0,0,0,6238,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8923,0,-1,0,0,0,362,0,0,0,West Ham,Wolverhampton,Aston Villa,Leicester,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Sims,MID,SOU,4300000,0,0,0,0,0,0,17818,0,0,0,0,0,0,0,0,153,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,10184,0,-1,0,0,0,58,0,0,0,Liverpool,Leicester,Leeds United F.C.,Arsenal,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,TOT,4800000,1,30,2.1,4.375E-07,6.25E-06,0,53560,2,12,0,0,0,0,0,6.2,1327,-2,0,30,2,0.4,0,2,2,0,5,0,0,0.5,39030,0,-1,0,0,1056,631,0,0,137,Leeds United F.C.,Aston Villa,Sheffield United,Liverpool,Brighton,1.1,1.4,2.4,1,1.7,1.3,1.6,1,1.4,1.7,1.1,1.6,1.3,1.7,1,1.6,1.6,2.1,1.6,1.4,1,1.6,16.6
Oliver,Skipp,MID,TOT,4400000,0,0,0,0,0,0,3055,0,0,0,0,0,0,0,0,26,-1,0,0,1,0,0,0,0,0,0,0,0,0,1792,0,-1,0,0,0,8,0,0,0,Leeds United F.C.,Aston Villa,Sheffield United,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Islam,Slimani,FWD,LEI,4900000,0,1,0.0625,1.27551020408163E-08,2.04081632653061E-07,0,8406,0,1,0,0,0,0,0,0.2,267,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,10263,0,-1,0,0,19,331,0,0,3,Newcastle,Southampton,Chelsea,Everton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
William,Smallbone,MID,SOU,4400000,0,3,0.1875,4.26136363636364E-08,6.81818181818182E-07,0,43107,0,4,0,0,0,0,0,0.7,280,-1,0,3,1,0,0,0,0,0,0,0,0,0.2,24012,0,-1,0,0,111,59,0,0,8,Liverpool,Leicester,Leeds United F.C.,Arsenal,Aston Villa,0.1,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
Chris,Smalling,DEF,MUN,4900000,0,0,0,0,0,0,11998,0,0,0,0,0,0,0,0,30,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1902,0,-1,0,0,0,1,0,0,0,Aston Villa,Burnley,Liverpool,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emile,Smith Rowe,MID,ARS,4400000,9,18,1.125,2.55681818181818E-07,4.09090909090909E-06,0,27684,0,0,0,0,0,0,0,4.1,2493,-1,0,18,1,0.6,0,2.6,0,0,3,0,3,1.1,70987,0,-1,0,0,228,32063,0,0,56,West Brom,Crystal Palace,Newcastle,Southampton,Man Utd,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,1,0.6,0.6,0.6,0.6,0.6,0.6,0.6,15.8
