FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Anwar,El Ghazi,MID,AVL,5900000,0,0,0,0,0,0,5966,0,0,0,0,0,0,0,0,216,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2024,0,-1,0,0,0,46,0,0,0,Liverpool,Leicester,Leeds United F.C.,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmed,El Mohamady,DEF,AVL,4500000,0,0,0,0,0,0,13228,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4775,0,-1,0,0,0,84,0,0,0,Liverpool,Leicester,Leeds United F.C.,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,4400000,0,0,0,0,0,0,5603,0,0,0,0,0,0,0,0,330,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,5264,0,-1,0,0,0,915,0,0,0,Aston Villa,Everton,Sheffield United,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Elneny,MID,ARS,4500000,2,7,2.3,5.11111111111111E-07,1.55555555555556E-06,0,73417,0,4,0,0,0,0,0,1.6,2618,0,0,7,0,0.4,0,1.8,0,0,1,0,0,1.6,133772,0,-1,0,0,270,1605,0,0,51,Sheffield United,Man City,Leicester,Man Utd,Aston Villa,2.3,1.4,1.2,1.7,1.2,1.2,1.2,2,1.4,1.4,1.2,1.2,2.5,1.5,1.2,1.2,1.7,1.2,1.6,1.2,1.2,1.2,1.3,2.1,1.2,1.2,1.2,2.2,1.5,1.2,2.8,1.5,2.1,1.2,1.2,4.3
,Emerson,DEF,CHE,4900000,0,0,0,0,0,0,6356,0,0,0,0,0,0,0,0,289,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,1533,0,-1,0,0,0,38,0,0,0,Crystal Palace,Southampton,Man Utd,Burnley,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bjorn,Engels,DEF,AVL,4400000,0,0,0,0,0,0,15272,0,0,0,0,0,0,0,0,116,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,10007,0,-1,0,0,0,9,0,0,0,Liverpool,Leicester,Leeds United F.C.,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonny,Evans,DEF,LEI,5500000,0,2,1,1.81818181818182E-07,3.63636363636364E-07,0,3842,1,4,0,0,0,0,0,0.4,139,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0.2,3526,0,-1,0,0,169,323,0,0,17,West Ham,Aston Villa,Arsenal,Leeds United F.C.,Wolverhampton,0.5,0.8,0.5,0.5,0.5,1.1,0.5,0.6,0.5,0.5,0.6,0.6,0.7,0.8,0.5,0.5,0.5,0.5,0.6,0.7,0.6,1,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,1.2,0.9,0.5,1.3
Eberechi,Eze,MID,CRY,5900000,2,6,2,3.38983050847458E-07,1.01694915254237E-06,0,23269,0,7,0,0,0,0,0,1,969,-1,0,6,1,0.3,0,1.5,0,0,0,0,0,0.4,12465,0,-1,0,0,188,614,0,0,23,Chelsea,Brighton,Fulham,Wolverhampton,Leeds United F.C.,1.8,1,2.1,1.4,1,1.8,1,1.3,1,1,1,1,1,1.7,1,1.2,1,1,2.4,1.1,1,2.1,1.1,1.7,1.1,1,1.1,1,1.5,1.1,1,1.9,1,1,1.2,8.5
Lukasz,Fabianski,GLK,WHU,5000000,6,15,3.8,7.6E-07,3E-06,0,34888,0,4,0,4,0,0,0,3,671,0,0,15,0,0.8,0,3.8,0,0,2,0,0,1.4,7845,0,-1,0,0,360,521,0,0,66,Leicester,Tottenham,Man City,Liverpool,Fulham,3,4.2,4.7,5.4,3.2,3.9,5.3,4.8,2.7,4.8,5.2,2,3,2,4.3,3.4,4.5,4.8,4.8,4.3,4.5,3,5.7,2.8,5.5,3.5,4.4,2.9,4.8,3.1,4.1,2.1,4.3,3.8,2.8,2.8
,Fabinho,MID,LIV,5500000,0,9,3,5.45454545454545E-07,1.63636363636364E-06,0,50120,0,2,0,0,0,0,0,1.6,2104,0,0,9,0,0.4,0,2.2,0,0,1,0,1,1.6,44485,0,-1,0,0,212,2353,0,0,52,Aston Villa,Everton,Sheffield United,West Ham,Man City,2.2,2.4,2.7,1.6,2.7,1.5,4.1,1.5,4.1,1.5,2,1.7,4.5,3.1,1.6,1.5,3.5,2,1.5,1.5,2.4,1.5,3.7,1.8,2.9,1.5,2.2,1.5,2.4,1.5,3.1,1.6,2.8,3.6,1.5,6.2
,Fabio Silva,FWD,WOL,5400000,0,2,1,1.85185185185185E-07,3.7037037037037E-07,0,58066,0,3,0,0,0,0,0,0.4,1945,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0.8,20233,0,-1,0,0,40,378,0,0,3,Fulham,Leeds United F.C.,Newcastle,Crystal Palace,Leicester,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,1,0.5,1.2,1.2,0.5,0.6,0.7,0.6,0.5,0.5,0.5,0.5,1.1,0.5,0.5,0.9,0.5,1.2,0.5,0.5,0.9,0.5,1.1,0.5,0.6,5.6
,Fabri,GLK,FUL,4000000,0,0,0,0,0,0,22463,0,0,0,0,0,0,0,0,607,0,0,0,0,0,0,0,0,0,0,0,0,1.9,16128,0,-1,0,0,0,386,0,0,0,Wolverhampton,Sheffield United,Crystal Palace,West Brom,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6300000,0,2,0.666666666666667,1.05820105820106E-07,3.17460317460317E-07,0,22684,0,0,0,0,0,0,0,0.3,608,-2,0,2,2,0.1,0,0.5,0,0,0,0,0,0.3,4207,0,-1,0,0,2,130,0,0,8,Leicester,Tottenham,Man City,Liverpool,Fulham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.5
Nathan,Ferguson,DEF,CRY,4000000,0,0,0,0,0,0,46909,0,0,0,0,0,0,0,0,1589,0,0,0,0,0,0,0,0,0,0,0,0,1.2,16625,0,-1,0,0,0,399,0,0,0,Chelsea,Brighton,Fulham,Wolverhampton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,10500000,0,14,7,6.66666666666667E-07,1.33333333333333E-06,0,550940,1,5,0,0,0,1,0,1.3,11652,0,0,14,0,0.4,0,4.7,3,0,0,0,1,21.1,813665,0,-1,0,1,180,20400,0,0,53,Tottenham,Newcastle,Chelsea,Arsenal,Everton,5.2,10.5,4.1,5.8,8.6,6.7,10.1,7.7,3.6,10.2,5.1,8.6,5.5,5.5,10.5,9.2,7.9,8.1,6.2,5.3,9.4,4.4,10.5,9.2,6.3,7.7,4.4,10.5,6.4,8.6,4.4,8,4.8,6.7,9.7,24.9
,Fernandes,MID,TOT,4900000,0,0,0,0,0,0,3549,0,0,0,0,0,0,0,0,99,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1096,0,-1,0,0,0,47,0,0,0,Man Utd,West Ham,Burnley,Brighton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,5000000,2,11,2.8,5.6E-07,2.2E-06,0,37189,0,5,0,0,0,0,0,2.2,1340,0,0,11,0,0.6,0,2.8,0,0,1,0,0,1.3,18338,0,-1,0,0,360,376,0,0,68,Burnley,Man Utd,Wolverhampton,Everton,Southampton,1.4,1.5,3.8,1.4,2.8,1.4,3.9,4.2,1.4,2.6,1.4,4.2,1.5,1.4,3.5,2.6,1.4,2,1.4,1.4,4.2,4.2,1.4,3.4,1.9,3.7,1.4,3.6,1.4,4.2,1.4,2.8,1.4,1.4,3.7,10.3
,Fernandinho,DEF,MCI,5500000,1,4,1.3,2.36363636363636E-07,7.27272727272727E-07,0,28302,0,2,0,0,0,0,0,0.7,2541,0,0,4,0,0.2,0,1.3,0,0,0,0,0,1.4,33619,0,-1,0,0,153,343,0,0,22,Leeds United F.C.,Arsenal,West Ham,Sheffield United,Liverpool,0.6,0.6,0.8,1,0.7,1.1,0.6,0.6,1.8,0.6,0.7,0.6,0.6,1.5,0.6,0.6,1,0.6,1.1,1.8,0.6,0.7,0.6,0.8,1.1,0.6,0.7,0.6,1.6,0.6,1.2,0.6,1.3,1.1,0.6,7.7
Sam,Field,MID,WBA,4900000,1,3,1,2.04081632653061E-07,6.12244897959184E-07,0,960,0,2,0,0,0,0,0,0.6,26,-1,0,3,1,0.2,0,0.8,0,0,0,0,0,0,299,0,-1,0,0,61,3,0,0,16,Southampton,Burnley,Brighton,Fulham,Tottenham,0.5,0.5,0.7,0.7,0.5,0.5,0.6,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6
Roberto,Firmino,FWD,LIV,9400000,0,8,2.7,2.87234042553192E-07,8.51063829787234E-07,0,149256,1,4,0,0,0,0,0,0.9,3301,-1,0,8,1,0.2,0,2,0,0,1,0,1,2.9,43541,0,-1,0,0,265,1721,0,0,43,Aston Villa,Everton,Sheffield United,West Ham,Man City,1.6,2.4,2.3,1.4,3.7,1.4,4.1,1.4,4.1,2.2,3.1,2.7,4.1,2.6,2.2,2.7,4.1,1.8,1.5,1.6,2.6,1.4,3.2,2.5,2.4,1.4,2.1,1.4,2.8,1.4,4.1,1.4,3.7,3.9,1.9,21.3
John,Fleck,MID,SHU,5800000,1,5,1.7,2.93103448275862E-07,8.62068965517241E-07,0,20994,0,4,0,0,0,0,0,0.9,535,-2,0,5,2,0.2,0,1.2,0,0,0,0,0,0.3,4967,0,-1,0,0,179,96,0,0,25,Arsenal,Fulham,Liverpool,Man City,Chelsea,0.8,0.9,0.9,0.8,1.4,0.8,0.9,0.8,1.1,0.8,1.6,0.8,1.3,0.8,0.8,0.8,1.1,0.9,0.9,0.8,0.8,1.6,0.8,0.8,0.8,0.8,0.8,0.8,1,0.8,1.3,0.8,0.8,1.9,0.8,6.5
Phil,Foden,MID,MCI,6600000,2,13,4.3,6.51515151515152E-07,1.96969696969697E-06,0,205353,0,5,0,0,0,1,0,2,16492,1,0,13,-1,0.7,0,4.3,2,0,0,0,0,8.4,488099,0,-1,0,0,243,7903,0,0,50,Leeds United F.C.,Arsenal,West Ham,Sheffield United,Liverpool,4.4,2.3,3.8,6.2,2.2,5.9,2.6,2.8,5.4,2.7,5.4,2.2,4.4,6.1,2.2,2.2,5,4.1,6,4.8,2.2,4.1,2.5,2.2,6.4,2.2,4.5,2.2,4,2.5,3.8,2.2,6.4,6.4,2.2,16.8
Wes,Foderingham,GLK,SHU,4500000,0,0,0,0,0,0,3186,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0.1,546,0,-1,0,0,0,16,0,0,0,Arsenal,Fulham,Liverpool,Man City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo,Fornals,MID,WHU,6400000,10,23,5.8,9.0625E-07,3.59375E-06,0,3695,1,3,0,0,0,1,0,3.6,204,-1,0,23,1,0.9,0,5.8,0,0,2,0,3,0.1,3446,0,-1,0,1,333,972,0,0,72,Leicester,Tottenham,Man City,Liverpool,Fulham,5.2,7.3,3.9,5.7,6.8,7.2,5.7,5.5,5.2,4.9,7.6,4.7,6.6,5.2,6.7,6.5,4.4,4.7,4.7,8.3,8.1,5.4,5.8,5.4,6.6,6,6.2,5.1,8.7,4.4,7.5,5.5,8.3,6,6.3,7.3
Adam,Forshaw,MID,LEE,4900000,0,0,0,0,0,0,1333,0,0,0,0,0,0,0,0,23,-1,0,0,1,0,0,0,0,0,0,0,0,0,80,0,-1,0,0,0,2,0,0,0,Man City,Wolverhampton,Aston Villa,Leicester,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4000000,0,0,0,0,0,0,23382,0,0,0,0,0,0,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,2.1,103125,0,-1,0,0,0,2934,0,0,0,West Brom,Chelsea,Everton,Aston Villa,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Fosu-Mensah,DEF,MUN,4500000,0,0,0,0,0,0,4050,1,2,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2975,0,-1,0,0,80,48,0,0,17,Tottenham,Newcastle,Chelsea,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
Juan,Foyth,DEF,TOT,4400000,0,0,0,0,0,0,4733,0,0,0,0,0,0,0,0,172,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1188,0,-1,0,0,0,44,0,0,0,Man Utd,West Ham,Burnley,Brighton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5900000,4,5,1.66666666666667,2.82485875706215E-07,8.47457627118644E-07,0,51260,0,1,0,0,0,0,0,0.8,830,-1,0,5,1,0.2,0,1.2,0,0,0,0,1,0.4,9778,0,-1,0,0,74,173,0,0,13,Burnley,Man Utd,Wolverhampton,Everton,Southampton,0.8,0.8,1.4,0.8,1.5,0.8,0.9,1,0.8,1.1,0.8,1.2,0.8,0.8,1.8,1,0.8,1.1,0.8,0.8,1.8,1.5,0.8,1.3,0.8,2,0.8,1.7,0.8,1.2,0.8,1.1,0.8,0.8,2,1.2
,Fred,MID,MUN,5400000,0,1,0.5,9.25925925925926E-08,1.85185185185185E-07,0,5848,0,1,0,0,0,0,0,0.2,185,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.1,2010,0,-1,0,0,25,84,0,0,4,Tottenham,Newcastle,Chelsea,Arsenal,Everton,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3
Ryan,Fredericks,DEF,WHU,4500000,0,4,1.3,2.88888888888889E-07,8.88888888888889E-07,0,27292,2,4,0,0,0,0,0,0.9,1207,0,0,4,0,0.2,0,1,0,0,0,0,1,0.4,7353,0,-1,0,0,228,19,0,0,43,Leicester,Tottenham,Man City,Liverpool,Fulham,0,0.8,1,1.4,0.6,0.7,1.4,1.2,0.6,1,1.1,0.6,0.6,0.6,0.8,0.6,0.9,1.2,1.2,0.8,0.9,0.6,1.4,0.6,1.5,0.6,0.8,0.6,1,0.6,0.8,0.6,0.8,0.7,0.6,17.7
Luke,Freeman,MID,SHU,5000000,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,-1,0,0,0,3,0,0,0,Arsenal,Fulham,Liverpool,Man City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Fuchs,DEF,LEI,4500000,0,1,0.333333333333333,7.40740740740741E-08,2.22222222222222E-07,0,2469,0,1,0,0,0,0,0,0.2,149,0,0,1,0,0,0,0.2,0,0,0,0,0,0.1,3795,0,-1,0,0,10,141,0,0,3,West Ham,Aston Villa,Arsenal,Leeds United F.C.,Wolverhampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6
Darnell,Furlong,DEF,WBA,4500000,0,5,1.7,3.77777777777778E-07,1.11111111111111E-06,0,3551,1,9,0,0,0,0,0,1.1,115,0,0,5,0,0.3,0,1.2,0,0,0,0,1,0.1,3055,0,-1,0,0,248,74,0,0,31,Southampton,Burnley,Brighton,Fulham,Tottenham,0.9,0.8,1.4,1.4,0.8,2.3,1.2,1.3,1.6,2.2,1.9,2.3,0.8,0.8,0.9,1.5,1.3,0.8,1.3,1.4,1.7,1.4,0.8,0.8,1.5,0.8,1.8,0.8,0.9,2,1,0.8,1.6,1.1,0.8,10.1
,Gabriel,DEF,ARS,5100000,2,19,6.3,1.23529411764706E-06,3.72549019607843E-06,0,269371,0,2,0,0,0,1,0,3.7,15960,1,0,19,-1,0.9,0,4.8,3,0,1,0,0,13,737703,0,-1,0,1,270,7293,0,0,68,Sheffield United,Man City,Leicester,Man Utd,Aston Villa,8.5,9.4,6,9.4,8.5,6.4,7.9,8.9,7,5.8,5,6.3,9,8.2,8.3,4.2,6.9,7.6,9.1,8.3,5.8,7.4,7,8.7,6.2,7.1,7.7,8.3,6.5,4.6,9.4,8.3,9.4,8.5,4.3,12
Conor,Gallagher,MID,WBA,5500000,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,579,0,-1,0,0,0,24,0,0,0,Southampton,Burnley,Brighton,Fulham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Garcia,DEF,MCI,4900000,0,0,0,0,0,0,10369,0,5,0,0,0,0,0,0,730,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,4350,0,-1,0,0,90,89,0,0,17,Leeds United F.C.,Arsenal,West Ham,Sheffield United,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
James,Garner,MID,MUN,4500000,0,0,0,0,0,0,2774,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1647,0,-1,0,0,0,39,0,0,0,Tottenham,Newcastle,Chelsea,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,5900000,0,0,0,0,0,0,1782,0,0,0,0,0,0,0,0,35,-1,0,0,1,0,0,0,0,0,0,0,0,0,172,0,-1,0,0,0,9,0,0,0,Burnley,Man Utd,Wolverhampton,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4400000,0,0,0,0,0,0,7389,0,0,0,0,0,0,0,0,204,-1,1,0,1,0,0,0,0,0,0,0,0,0.3,1307,0,-1,0,0,0,91,-1,0,0,Man Utd,West Ham,Burnley,Brighton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Gbamin,MID,EVE,5000000,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,-1,0,0,0,4,0,0,0,Brighton,Liverpool,Southampton,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Gibbs,DEF,WBA,4400000,0,-3,-1,-2.27272727272727E-07,-6.81818181818182E-07,0,34068,0,8,0,0,0,0,0,-0.7,497,-1,0,-3,1,-0.2,0,-0.8,0,0,0,0,0,0.3,2775,0,-1,0,0,135,39,0,1,11,Southampton,Burnley,Brighton,Fulham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Morgan,Gibbs-White,MID,WOL,5000000,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,-1,0,0,0,6,0,0,0,Fulham,Leeds United F.C.,Newcastle,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Gibson,DEF,BUR,4000000,0,0,0,0,0,0,8654,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2381,0,-1,0,0,0,42,0,0,0,Newcastle,West Brom,Tottenham,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Gillespie,GLK,NEW,4500000,0,0,0,0,0,0,1885,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0.1,578,0,-1,0,0,0,21,0,0,0,Burnley,Man Utd,Wolverhampton,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4500000,0,0,0,0,0,0,5183,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1653,0,-1,0,0,0,40,0,0,0,Crystal Palace,Southampton,Man Utd,Burnley,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,6800000,0,1,0.333333333333333,4.90196078431373E-08,1.47058823529412E-07,0,52234,0,0,0,0,0,0,0,0.1,1687,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.8,7760,0,-1,0,0,17,182,0,0,3,Crystal Palace,Southampton,Man Utd,Burnley,Sheffield United,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8
Joseph,Gomez,DEF,LIV,5400000,0,3,1.5,2.77777777777778E-07,5.55555555555556E-07,0,181680,0,4,0,0,0,0,0,0.6,2470,-1,0,3,1,0.1,0,0.8,0,0,0,0,0,2.7,33434,0,-1,0,0,180,1551,0,0,32,Aston Villa,Everton,Sheffield United,West Ham,Man City,1.8,0.8,0.8,0.8,2,0.8,1.4,0.8,1.3,0.8,1.5,0.8,1.6,0.9,0.8,1.1,1.3,0.9,0.8,0.8,0.9,0.8,1.2,0.8,1.4,0.8,0.8,1.3,0.8,0.8,2.1,0.8,1.2,1.3,0.8,4.9
Mace,Goodridge,MID,BUR,4500000,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,-1,0,0,0,22,0,0,0,Newcastle,West Brom,Tottenham,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Gordon,MID,EVE,4400000,0,0,0,0,0,0,24351,0,0,0,0,0,0,0,0,1025,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,8029,0,-1,0,0,0,661,0,0,0,Brighton,Liverpool,Southampton,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demarai,Gray,MID,LEI,5400000,0,0,0,0,0,0,9052,0,0,0,0,0,0,0,0,263,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1254,0,-1,0,0,0,7,0,0,0,West Ham,Aston Villa,Arsenal,Leeds United F.C.,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Grealish,MID,AVL,7000000,0,11,5.5,7.85714285714286E-07,1.57142857142857E-06,0,225870,0,0,0,0,0,1,0,1.6,7778,0,0,11,0,0.5,0,3.7,0,0,2,0,0,9.5,168953,0,-1,0,0,180,7552,0,0,39,Liverpool,Leicester,Leeds United F.C.,Southampton,Arsenal,3.9,5.3,4.5,5.4,4.9,4,4.6,4,6.2,5.6,6,4.1,7.5,6.6,4.5,4.6,7.4,6.6,5.5,5.1,8.2,4.3,5.3,4.8,8.2,7.3,5.9,5.8,3.2,5.8,5.3,4.6,4.6,7.2,3.6,22.8
Mason,Greenwood,MID,MUN,7400000,0,3,1.5,2.02702702702703E-07,4.05405405405405E-07,0,330335,0,3,0,0,0,0,0,0.4,11223,-1,0,3,1,0.1,0,1,0,0,0,0,0,5.9,225740,0,-1,0,0,126,2895,0,0,7,Tottenham,Newcastle,Chelsea,Arsenal,Everton,0.8,1.8,0.8,0.8,0.8,0.8,1.1,0.8,0.8,1.3,0.8,0.8,0.8,0.8,1.5,0.9,0.8,0.8,0.8,0.8,0.9,0.8,1.3,0.9,0.8,0.8,0.8,1.2,0.8,0.8,0.8,0.8,0.8,0.8,1,5.2
