FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Phil,Foden,MID,MCI,5100000,4,11,0.6875,1.34803921568627E-07,2.15686274509804E-06,0,37172,0,2,0,0,0,0,0,2.2,159,-4,0,11,4,0.3,0,1.4,0,0,0,0,1,0.3,9221,0,-1,0,0,139,943,0,0,40,Arsenal,Leicester,Wolverhampton,Sheffield United,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21
Pablo,Fornals,MID,WHU,6000000,6,36,2.2,3.66666666666667E-07,6E-06,0,48820,1,17,0,0,0,0,0,6,166,-5,0,36,5,0.6,0,3.8,0,0,3,0,3,0.3,6095,0,-1,0,0,864,524,0,0,125,Southampton,Crystal Palace,Leicester,Bournemouth,Sheffield United,1.7,0,1.3,1.4,1.9,2.2,1.8,1.1,1.9,1.1,1.1,1.6,1.5,1.8,1.1,1.4,1.5,1.9,1.3,2,1.1,1.6,51.6
Fraser,Forster,GLK,SOU,4300000,0,0,0,0,0,0,46212,0,0,0,0,0,0,0,0,151,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2823,0,-1,0,0,0,8,0,0,0,West Ham,Aston Villa,Chelsea,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4800000,2,59,3.5,7.29166666666667E-07,1.22916666666667E-05,0,140699,0,32,0,53,0,0,0,12.3,1328,-2,0,59,2,0.5,0,2.6,10,0,4,0,0,2,81750,0,-1,0,1,1530,478,0,0,304,Liverpool,Man Utd,Sheffield United,Aston Villa,Wolverhampton,3.5,3.9,3.3,5,3.1,2.9,4.5,4.2,4.6,3.1,2.8,3.4,4.1,3.2,2.6,3.1,3,3.7,4.7,4,3.3,2.5,43.3
Dimitri,Foulquier,DEF,WAT,4000000,0,1,0.0625,1.5625E-08,2.5E-07,0,9306,0,6,0,0,0,0,0,0.2,286,0,0,1,0,0,0,0.2,0,0,0,0,0,0.2,16836,0,-1,0,0,57,258,0,0,12,Liverpool,Man Utd,Sheffield United,Aston Villa,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Juan,Foyth,DEF,TOT,4900000,1,2,0.125,2.55102040816327E-08,4.08163265306122E-07,0,2698,1,2,0,0,0,0,0,0.4,30,-1,0,2,1,0,0,0.2,0,0,0,0,0,0,1905,0,-1,0,0,21,39,0,0,9,Wolverhampton,Chelsea,Brighton,Norwich,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.8
Simon,Francis,DEF,BOU,4400000,7,9,0.5625,1.27840909090909E-07,2.04545454545455E-06,0,1265,0,6,0,0,0,0,0,2,38,-1,0,9,1,0.3,0,1.2,1,0,1,0,0,0,1701,0,-1,0,0,278,420,0,1,57,Chelsea,Burnley,Arsenal,Brighton,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.9
Ryan,Fraser,MID,BOU,6900000,3,46,2.9,4.20289855072464E-07,6.66666666666667E-06,0,1078953,2,18,0,0,0,1,0,6.7,1308,-6,0,46,6,0.4,0,2.6,2,0,4,0,3,3,117915,0,-1,0,0,1165,1807,0,0,160,Chelsea,Burnley,Arsenal,Brighton,West Ham,1.7,3,3,2.3,1.9,3.1,2,3,2.6,3.2,2.2,2.3,1.6,2.7,2.3,3,1.8,2.4,2.2,1.4,2.6,2,77.6
,Fred,MID,MUN,5300000,2,20,1.5,2.83018867924528E-07,3.77358490566038E-06,0,13425,3,14,0,0,0,0,0,3.8,326,-2,0,20,2,0.3,0,1.8,0,0,0,0,0,0.2,10932,0,-1,0,0,958,610,0,0,141,Everton,Watford,Newcastle,Burnley,Arsenal,1.1,0.8,1.2,0.8,0.8,1,0.8,1.2,1.1,0.8,1.2,0.8,0.8,0.8,1.3,0.8,1.2,0.8,1,0.8,0.9,0.8,51.7
Ryan,Fredericks,DEF,WHU,4500000,6,43,2.7,6E-07,9.55555555555555E-06,0,89178,5,24,0,0,0,0,0,9.6,2005,0,0,43,0,0.6,0,2.8,3,0,5,0,1,0.7,109245,0,-1,0,0,1357,83,0,0,242,Southampton,Crystal Palace,Leicester,Bournemouth,Sheffield United,0,0,0,2.2,2.4,2.2,3.3,1.7,2.6,2.1,2.3,2.1,1.6,2.1,2.3,2.4,2.8,2.3,2,2.7,1.8,3.6,52.3
Kieron,Freeman,DEF,SHU,4200000,0,0,0,0,0,0,8620,0,0,0,0,0,0,0,0,83,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,2903,0,-1,0,0,0,95,0,0,0,Aston Villa,Brighton,Watford,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Freeman,MID,SHU,5100000,0,10,1.2,2.35294117647059E-07,1.96078431372549E-06,0,8302,2,4,0,0,0,0,0,2,79,-4,0,10,4,0,0,0.2,0,0,1,0,0,0.1,2565,0,-1,0,0,270,65,0,0,28,Aston Villa,Brighton,Watford,Man City,Liverpool,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,12.8
Christian,Fuchs,DEF,LEI,4300000,0,11,0.6875,1.59883720930233E-07,2.55813953488372E-06,0,28864,0,2,0,0,0,0,0,2.6,291,-2,0,11,2,0.3,0,1.2,0,0,1,0,0,0.3,18415,0,-1,0,0,274,166,0,0,52,Norwich,Man City,Liverpool,West Ham,Newcastle,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,9.6
Sam,Gallagher,FWD,SOU,4500000,0,0,0,0,0,0,5205,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2678,0,-1,0,0,0,6,0,0,0,West Ham,Aston Villa,Chelsea,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Garcia,DEF,MCI,4500000,0,2,0.125,2.77777777777778E-08,4.44444444444444E-07,0,1076,0,1,0,0,0,0,0,0.4,44,0,0,2,0,0,0,0.2,0,0,0,0,0,0,1331,0,-1,0,0,32,52,0,0,7,Arsenal,Leicester,Wolverhampton,Sheffield United,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1
James,Garner,MID,MUN,4400000,0,1,0.0625,1.42045454545455E-08,2.27272727272727E-07,0,19633,0,1,0,0,0,0,0,0.2,165,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,20471,0,-1,0,0,8,48,0,0,3,Everton,Watford,Newcastle,Burnley,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Dwight,Gayle,FWD,NEW,5000000,1,5,0.3125,6.25E-08,1E-06,0,2743,0,1,0,0,0,0,0,1,132,0,0,5,0,0.1,0,0.6,0,0,0,0,0,0,4373,0,-1,0,0,64,126,0,0,12,Burnley,Crystal Palace,Man Utd,Everton,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1
Paulo,Gazzaniga,GLK,TOT,4600000,3,34,3.1,6.73913043478261E-07,7.39130434782609E-06,0,79966,0,16,0,43,0,0,0,7.4,2914,1,0,34,-1,0.7,0,3,3,0,1,0,0,4.4,356291,0,-1,0,0,982,4021,0,0,195,Wolverhampton,Chelsea,Brighton,Norwich,Southampton,2,3.2,3.4,2.3,2.5,3.1,2.6,3.4,3,3.2,2.1,2.8,1.8,3.6,3.9,2.4,4.2,2.1,2.8,3.1,2.9,3,31.7
Jean-Philippe,Gbamin,MID,EVE,4800000,0,4,0.25,5.20833333333333E-08,8.33333333333333E-07,0,6996,0,0,0,0,0,0,0,0.8,22,-2,0,4,2,0,0,0,0,0,1,0,0,0,2711,0,-1,0,0,135,1,0,0,14,Man Utd,Arsenal,Burnley,Newcastle,Man City,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Rachid,Ghezzal,MID,LEI,5200000,0,0,0,0,0,0,3746,0,0,0,0,0,0,0,0,8,-3,0,0,3,0,0,0,0,0,0,0,0,0,530,0,-1,0,0,0,4,0,0,0,Norwich,Man City,Liverpool,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4700000,0,7,0.4375,9.30851063829787E-08,1.48936170212766E-06,0,6402,0,2,0,0,0,0,0,1.5,42,-3,0,7,3,0,0,0,0,0,0,0,1,0.1,2314,0,-1,0,0,119,7,0,0,28,Tottenham,Norwich,Man City,Liverpool,Watford,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.1
Ben,Gibson,DEF,BUR,3900000,0,0,0,0,0,0,132898,0,0,0,0,0,0,0,0,2156,-1,0,0,1,0,0,0,0,0,0,0,0,2.8,102006,0,-1,0,0,0,1721,0,0,0,Newcastle,Bournemouth,Everton,Man Utd,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Gibson,DEF,EVE,4300000,0,0,0,0,0,0,9164,0,0,0,0,0,0,0,0,83,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3889,0,-1,0,0,0,61,0,0,0,Man Utd,Arsenal,Burnley,Newcastle,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4500000,0,2,0.125,2.77777777777778E-08,4.44444444444444E-07,0,1828,0,1,0,0,0,0,0,0.4,32,0,0,2,0,0,0,0,0,0,0,0,0,0,2379,0,-1,0,0,9,14,0,0,5,Bournemouth,Tottenham,Southampton,Arsenal,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5
Olivier,Giroud,FWD,CHE,6600000,0,7,1.4,2.12121212121212E-07,1.06060606060606E-06,0,171397,0,5,0,0,0,0,0,1.1,556,-4,0,7,4,0.1,0,0.4,0,0,1,0,0,1,60536,0,-1,0,0,190,25,0,0,16,Bournemouth,Tottenham,Southampton,Arsenal,Brighton,0,0.7,1.1,0.8,0.7,1,0.7,1.1,0.7,1.3,1.2,0.7,1.1,0.7,0.9,0.7,1,0.7,0.7,1.4,0.7,0.8,13.3
Ben,Godfrey,DEF,NOR,4400000,2,21,1.2,2.72727272727273E-07,4.77272727272727E-06,0,18084,1,35,0,0,0,0,0,4.8,110,-1,0,21,1,0.5,0,2.2,0,0,1,0,0,0.2,13174,0,-1,0,0,1489,190,0,0,266,Leicester,Wolverhampton,Aston Villa,Tottenham,Crystal Palace,0.6,0.6,0.8,1,1,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,1,0.6,0.7,0.6,0.9,0.6,0.6,0.6,41.8
Angel,Gomes,MID,MUN,4800000,0,1,0.0625,1.30208333333333E-08,2.08333333333333E-07,0,9758,0,1,0,0,0,0,0,0.2,81,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,4664,0,-1,0,0,9,74,0,0,3,Everton,Watford,Newcastle,Burnley,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Heurelho da Silva,Gomes,GLK,WAT,4400000,0,0,0,0,0,0,7947,0,0,0,0,0,0,0,0,70,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3864,0,-1,0,0,0,29,0,0,0,Liverpool,Man Utd,Sheffield United,Aston Villa,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5100000,8,20,1.25,2.45098039215686E-07,3.92156862745098E-06,0,117334,1,1,0,0,0,0,0,3.9,700,-4,0,20,4,0.6,0,3,2,0,2,0,0,0.9,48606,0,-1,0,0,287,2196,0,0,78,Watford,Leicester,Wolverhampton,Sheffield United,Tottenham,0.7,0,0.6,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.9,0.7,0.6,0.8,1,0.6,1.1,0.6,0.6,0.6,0.6,0.9,11.4
Mace,Goodridge,MID,BUR,4500000,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-1,0,0,0,4,0,0,0,Newcastle,Bournemouth,Everton,Man Utd,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Gordon,FWD,EVE,4500000,0,0,0,0,0,0,899,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1511,0,-1,0,0,0,96,0,0,0,Man Utd,Arsenal,Burnley,Newcastle,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan,Gosling,MID,BOU,4900000,7,10,0.625,1.27551020408163E-07,2.04081632653061E-06,0,1007,1,0,0,0,0,1,0,2,35,-1,0,10,1,0.4,0,2,0,0,1,0,0,0,715,0,-1,0,0,146,373,0,0,30,Chelsea,Burnley,Arsenal,Brighton,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.5
Lee,Grant,GLK,MUN,4800000,0,0,0,0,0,0,4210,0,0,0,0,0,0,0,0,35,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,570,0,-1,0,0,0,3,0,0,0,Everton,Watford,Newcastle,Burnley,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5600000,1,29,1.8,3.21428571428571E-07,5.17857142857143E-06,0,68783,1,16,0,0,0,2,0,5.2,260,-4,0,29,4,0.1,0,0.8,2,0,0,0,0,0.4,37118,0,-1,0,0,686,78,0,0,93,Liverpool,Man Utd,Sheffield United,Aston Villa,Wolverhampton,1.1,1.8,0.9,1.6,1.2,1.1,1.7,1.1,1.6,1.2,1.2,1.1,1.1,1.1,1.1,1.5,1.3,1.9,1.2,1.1,1.3,1.3,47.4
Demarai,Gray,MID,LEI,5100000,1,16,1,1.96078431372549E-07,3.13725490196078E-06,0,33137,1,1,0,0,0,0,0,3.1,126,-4,0,16,4,0.2,0,1,0,0,0,0,2,0.3,8361,0,-1,0,0,255,75,0,0,51,Norwich,Man City,Liverpool,West Ham,Newcastle,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,23.4
Jack,Grealish,MID,AVL,6100000,0,66,4.4,7.21311475409836E-07,1.08196721311475E-05,0,420257,4,26,0,0,0,4,0,10.8,10300,1,0,66,-1,0.8,1,4.6,7,0,3,0,4,8.8,636751,0,-1,0,1,1343,66476,0,0,273,Sheffield United,Southampton,Norwich,Watford,Burnley,5.5,5,5.1,4.7,3.9,3.4,4.1,5.8,4.1,4.7,4.6,6,2.9,4.6,4,5.4,3,5.6,5.2,3.5,5.6,3.5,125.8
Andre,Green,MID,AVL,4900000,0,0,0,0,0,0,1273,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,269,0,-1,0,0,0,4,0,0,0,Sheffield United,Southampton,Norwich,Watford,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Greenwood,FWD,MUN,4300000,8,25,1.9,4.41860465116279E-07,5.81395348837209E-06,0,1220236,0,5,0,0,0,2,0,5.8,7977,-2,0,25,2,0.7,0,3.2,3,0,0,0,0,10.5,874559,0,-1,0,0,242,23472,0,0,87,Everton,Watford,Newcastle,Burnley,Arsenal,1.9,1.2,1.5,1,1.1,2.3,1,1.8,1.5,1.1,1.8,1,1.6,1,1,1,1.6,1,1.9,1,1.6,1,24.9
Pascal,Gro?,MID,BHA,6400000,0,44,2.9,4.53125E-07,6.875E-06,0,106532,1,15,0,0,0,1,0,6.9,404,-1,0,44,1,0.2,0,1,2,0,3,0,3,0.5,86133,0,-1,0,0,1014,284,0,0,192,Crystal Palace,Sheffield United,Tottenham,Bournemouth,Chelsea,2,3.3,1.4,3,2.3,1.9,2.6,2.3,1.9,3.1,3.2,2.7,2.3,3,1.6,2.9,2,1.8,1.6,2.6,3,2.2,103.6
Vicente,Guaita,GLK,CRY,5100000,0,61,4.4,8.62745098039216E-07,1.19607843137255E-05,0,58119,1,14,0,37,0,0,0,12,1998,1,0,61,-1,1.1,0,5.4,7,0,6,0,0,2.5,189852,0,-1,0,2,1260,7703,0,0,275,Brighton,Newcastle,West Ham,Southampton,Norwich,5.3,5.3,6.1,4.6,4.3,4.6,4.4,4.6,4.6,5.1,6.4,4.2,5.5,3.9,4.7,4.9,3.7,5.1,5.2,5.6,3.8,6.2,31.1
Johann Berg,Gudmundsson,MID,BUR,5900000,0,17,1.0625,1.80084745762712E-07,2.88135593220339E-06,0,113984,0,2,0,0,0,1,0,2.9,129,-1,0,17,1,0,0,0,1,0,3,0,0,0.4,79245,0,-1,0,0,309,1,0,0,58,Newcastle,Bournemouth,Everton,Man Utd,Aston Villa,0,0,0,0,0,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.7,0.5,0.7,0.5,0.5,0.6,0.5,0.6,26.7
Addji Keaninkin Marc-Israel,Guehi,DEF,CHE,4000000,0,0,0,0,0,0,3522,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5621,0,-1,0,0,0,97,0,0,0,Bournemouth,Tottenham,Southampton,Arsenal,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Guendouzi,MID,ARS,4500000,2,37,2.3,5.11111111111111E-07,8.22222222222222E-06,0,694949,4,23,0,0,0,0,0,8.2,9193,0,0,37,0,0.3,0,1.2,2,0,2,0,2,7.7,813634,0,-1,0,0,1312,2271,0,0,224,Man City,Everton,Bournemouth,Chelsea,Man Utd,1.2,1.3,1.6,1.6,2.1,1.4,2.3,1.2,1.5,2.1,2,1.2,1.7,1.5,1.8,1.9,1.6,1.5,1.2,1.2,1.2,2.2,64
Idrissa,Gueye,MID,EVE,5000000,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,-1,0,0,0,0,0,0,0,Man Utd,Arsenal,Burnley,Newcastle,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4400000,1,40,2.9,6.59090909090909E-07,9.09090909090909E-06,0,64178,5,17,0,0,0,0,0,9.1,536,-1,0,40,1,0.5,0,2,2,0,4,0,2,0.8,81737,0,-1,0,1,1154,1579,0,0,207,Sheffield United,Southampton,Norwich,Watford,Burnley,2.2,2.5,3.1,2.4,1.6,2.7,2,3.2,1.8,3.7,2.2,2.5,1.7,2.9,2.8,2.6,2.3,3.2,3.8,2.5,2.6,2.7,43.3
Ilkay,Gundogan,MID,MCI,5200000,2,27,1.6875,3.24519230769231E-07,5.19230769230769E-06,0,191017,6,15,0,0,0,1,0,5.2,789,-3,0,27,3,0.2,0,0.8,1,0,3,0,0,1.3,78526,0,-1,0,0,976,678,0,0,184,Arsenal,Leicester,Wolverhampton,Sheffield United,Everton,1,0.8,1.1,1.3,1.1,0.8,1,1.6,0.8,0.9,0.8,1.2,0.8,1.2,0.8,0.8,1.2,1.2,1,1.2,1.3,1,77.6
Angus,Gunn,GLK,SOU,4400000,0,29,2.9,6.59090909090909E-07,6.59090909090909E-06,0,192276,0,25,0,30,0,0,0,6.6,2217,-1,0,29,1,0,0,0,3,0,2,0,0,2,240879,0,-1,0,1,900,321,0,0,166,West Ham,Aston Villa,Chelsea,Crystal Palace,Tottenham,3.1,3.4,2.5,3.3,3.2,2.2,2.1,3.3,2.9,2.2,3.7,3.2,3.4,2.6,2.1,3,2.2,3.1,2.3,2.5,2.4,2.1,22.1
Sebastien,Haller,FWD,WHU,7000000,9,63,3.9,5.57142857142857E-07,9E-06,0,665046,1,23,0,0,0,5,0,9,1720,-5,0,63,5,0.4,0,3,8,0,4,0,2,2.4,541766,0,-1,0,1,1271,1522,0,0,226,Southampton,Crystal Palace,Leicester,Bournemouth,Sheffield United,5.1,0,3.8,3.8,4.4,3.2,4.9,3.1,4.7,4.2,3.7,4.9,4.2,4.2,3.9,4.9,3.1,4.7,4.8,4.7,3.9,5,109.8
Grant,Hanley,DEF,NOR,4000000,0,1,0.0625,1.5625E-08,2.5E-07,0,250411,0,8,0,0,0,0,0,0.2,1815,0,0,1,0,0,0,0,0,0,0,0,0,2,215304,1,-1,0,0,270,109,0,0,33,Leicester,Wolverhampton,Aston Villa,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8
,Harry Wilson,MID,BOU,6000000,0,59,4.2,7E-07,9.83333333333333E-06,0,411072,1,16,0,0,0,6,0,9.8,10748,0,0,59,0,0.5,0,3,5,0,2,0,0,3,519546,0,-1,0,2,873,3650,0,0,190,Chelsea,Burnley,Arsenal,Brighton,West Ham,0,5.1,5.1,4.1,3.5,5.3,3.6,5.1,4.5,5.4,3.9,4.1,3,4.7,4.2,5.1,3.3,4.2,3.9,2.7,4.5,3.6,73.1
Joe,Hart,GLK,BUR,4300000,0,0,0,0,0,0,83590,0,0,0,0,0,0,0,0,473,-2,0,0,2,0,0,0,0,0,0,0,0,1.2,19284,0,-1,0,0,0,135,0,0,0,Newcastle,Bournemouth,Everton,Man Utd,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,0,0,0,0,0,0,3788,1,2,0,0,0,0,0,0,20,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,775,0,-1,0,0,90,13,0,0,6,Sheffield United,Southampton,Norwich,Watford,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9
Isaac,Hayden,MID,NEW,4400000,2,33,2.4,5.45454545454545E-07,7.5E-06,0,462801,2,22,0,0,0,0,0,7.5,2857,-1,0,33,1,0.5,0,2.2,2,0,3,0,2,3.9,273342,0,-1,0,0,1212,1717,0,1,153,Burnley,Crystal Palace,Man Utd,Everton,Leicester,1.5,2.1,1.2,2.2,1.6,1.7,1.7,1.4,2,1.6,1.4,2.3,1.9,2.5,1.9,1.7,1.9,1.2,2,1.8,1.6,1.3,40.8
Tom,Heaton,GLK,AVL,4500000,1,43,2.7,6E-07,9.55555555555555E-06,0,298462,0,28,0,54,0,0,0,9.6,2202,0,0,43,0,0.5,0,2.4,0,0,3,0,0,5.3,249368,1,-1,0,0,1440,2848,0,0,275,Sheffield United,Southampton,Norwich,Watford,Burnley,1.9,2.3,2.7,2.1,1.4,2.4,1.8,2.9,1.6,3.4,2,2.3,1.5,2.6,2.5,2.3,2,2.9,3.4,2.3,2.3,2.4,41.4
Philip,Heise,DEF,NOR,4000000,0,0,0,0,0,0,36965,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0.7,30071,0,-1,0,0,0,139,0,0,0,Leicester,Wolverhampton,Aston Villa,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean,Henderson,GLK,SHU,4700000,6,64,4,8.51063829787234E-07,1.36170212765957E-05,0,200860,2,13,0,42,0,0,0,13.6,2310,2,0,64,-2,0.6,0,2.6,2,0,6,0,0,7.7,604755,0,-1,0,1,1440,8986,0,0,291,Aston Villa,Brighton,Watford,Man City,Liverpool,5.6,4.1,4.4,4.3,4.5,4.9,3.4,3.7,5.1,3.9,4.2,5.1,4.2,5.2,3.7,5.1,3.5,3.5,4,3.6,5.3,4.4,29.6
Jordan,Henderson,MID,LIV,5400000,2,48,3,5.55555555555556E-07,8.88888888888889E-06,0,75000,1,8,0,0,0,1,0,8.9,2245,-1,0,48,1,0.6,0,3,3,0,6,0,2,1.1,78356,0,-1,0,0,1085,2159,0,0,234,Watford,Leicester,Wolverhampton,Sheffield United,Tottenham,3,0,1.9,2.7,3.2,1.8,2.8,2.7,2.5,2.3,2.4,3.1,2.9,2.3,2.6,1.7,2.5,2.7,2.9,2.6,2.2,2.6,54.4
Stephen,Henderson,GLK,CRY,4000000,0,0,0,0,0,0,4940,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0.3,19085,0,-1,0,0,0,730,0,0,0,Brighton,Newcastle,West Ham,Southampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff,Hendrick,MID,BUR,5400000,3,44,3.1,5.74074074074074E-07,8.14814814814815E-06,0,11210,4,23,0,0,0,2,0,8.1,139,-1,0,44,1,0.5,0,2.8,4,0,5,0,1,0.1,11675,0,-1,0,0,1108,149,0,0,145,Newcastle,Bournemouth,Everton,Man Utd,Aston Villa,3.4,2.5,2.1,3.3,2.9,1.8,2.5,1.9,3.4,2.8,3.4,2.4,2.7,1.6,3.5,2.2,3.7,2.1,1.7,3.2,2.1,3.4,48.9
Wayne,Hennessey,GLK,CRY,4300000,0,6,0.375,8.72093023255814E-08,1.3953488372093E-06,0,43847,0,4,0,13,0,0,0,1.4,275,-2,0,6,2,0,0,0,0,0,0,0,0,0.6,14197,0,-1,0,0,180,163,0,0,42,Brighton,Newcastle,West Ham,Southampton,Norwich,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.7
