FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Dan,Gosling,MID,BOU,4900000,0,39,1.3448275862069,2.74454609429979E-07,7.95918367346939E-06,0,10758,1,16,0,0,0,2,0,8,12,-1,0,39,1,0.3,0,1.3,1,0,1,0,1,0.1,13606,0,-1,0,0,878,7,0,0,127,Newcastle,Man Utd,Tottenham,Leicester,Man City,1,0.7,0.7,0.7,0.7,0.8,0.7,47.8
Lee,Grant,GLK,MUN,4800000,0,0,0,0,0,0,4971,0,0,0,0,0,0,0,0,5,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,777,0,-1,0,0,0,2,0,0,0,Brighton,Bournemouth,Aston Villa,Southampton,Crystal Palace,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5500000,0,36,1.24137931034483,2.25705329153605E-07,6.54545454545455E-06,0,74996,1,17,0,0,0,2,0,6.5,12,-5,0,36,5,0.1,0,0.3,2,0,0,0,1,0.4,40891,0,-1,0,0,712,15,0,0,111,Southampton,Chelsea,Norwich,Newcastle,West Ham,0.9,0.6,1.2,0.7,0.6,0.9,0.6,50.2
Demarai,Gray,MID,LEI,5100000,0,24,0.827586206896552,1.62271805273834E-07,4.70588235294118E-06,0,37464,1,4,0,0,0,1,0,4.7,3,-4,0,24,4,0,1,0,0,0,0,0,2,0.2,11574,0,-1,0,0,409,1,0,0,80,Everton,Crystal Palace,Arsenal,Bournemouth,Sheffield United,0.4,0.4,0.4,0.4,0.5,0.4,0.4,37.8
Jack,Grealish,MID,AVL,6500000,0,118,4.5,6.92307692307692E-07,1.81538461538462E-05,0,1624158,7,52,0,0,0,7,0,18.2,2890,5,0,118,-5,0.5,1,3,15,0,4,0,7,20,2637009,0,-1,0,3,2333,1356,0,0,473,Wolverhampton,Liverpool,Man Utd,Crystal Palace,Everton,5.7,3,5.7,5.6,3.8,5.8,3.4,222.3
Andre,Green,MID,AVL,4800000,0,0,0,0,0,0,1445,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0,396,0,-1,0,0,0,2,0,0,0,Wolverhampton,Liverpool,Man Utd,Crystal Palace,Everton,0,0,0,0,0,0,0,0
Mason,Greenwood,FWD,MUN,4300000,0,53,2.4,5.58139534883721E-07,1.23255813953488E-05,0,1829896,0,9,0,0,0,5,0,12.3,936,-2,0,53,2,0.6,0,2.5,7,0,1,0,0,11.5,1546243,0,-1,0,0,644,947,0,0,211,Brighton,Bournemouth,Aston Villa,Southampton,Crystal Palace,1.6,2.7,1.6,2.6,1.5,2.7,1.3,62.8
Pascal,Gro?,MID,BHA,6300000,0,69,3,4.76190476190476E-07,1.0952380952381E-05,0,136765,2,25,0,0,0,2,0,11,26,-2,0,69,2,0,0,0,7,0,3,0,5,0.5,112333,1,-1,0,0,1485,12,0,0,298,Man Utd,Norwich,Liverpool,Man City,Southampton,3,2.1,2,2,2.9,3.3,2.5,144.5
Vicente,Guaita,GLK,CRY,5100000,0,116,4.3,8.43137254901961E-07,2.27450980392157E-05,0,255618,1,28,0,89,0,0,0,22.7,177,1,0,116,-1,1.8,0,9,16,0,9,0,0,2.1,349383,1,-1,0,3,2430,432,0,0,522,Burnley,Leicester,Chelsea,Aston Villa,Man Utd,4.7,4.3,5.2,5.1,5.7,3.9,6.2,66
Johann Berg,Gudmundsson,MID,BUR,5900000,0,20,0.689655172413793,1.16890707188779E-07,3.38983050847458E-06,0,116374,0,4,0,0,0,1,0,3.4,6,-1,0,20,1,0,0,0,1,0,3,0,0,0.4,79824,0,-1,0,0,398,2,0,0,66,Crystal Palace,Sheffield United,West Ham,Liverpool,Wolverhampton,0,0,0,0,0,0.3,0.3,33.1
Addji Keaninkin Marc-Israel,Guehi,DEF,CHE,4000000,0,0,0,0,0,0,6834,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6730,0,-1,0,0,0,1,0,0,0,West Ham,Watford,Crystal Palace,Sheffield United,Norwich,0,0,0,0,0,0,0,0
Matteo,Guendouzi,MID,ARS,4300000,0,44,2,4.65116279069767E-07,1.02325581395349E-05,0,935781,6,27,0,0,0,0,0,10.2,280,-2,0,44,2,0.1,0,0.3,2,0,3,0,2,5.6,909146,0,-1,0,0,1588,136,0,0,252,Norwich,Wolverhampton,Leicester,Tottenham,Liverpool,1.7,1.3,1.2,1,1.1,1,1.8,69.8
Idrissa,Gueye,MID,EVE,5000000,0,0,0,0,0,0,2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,0,-1,0,0,0,3,0,0,0,Leicester,Tottenham,Southampton,Wolverhampton,Aston Villa,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4400000,0,48,2.1,4.77272727272727E-07,1.09090909090909E-05,0,105815,7,36,0,0,0,0,0,10.9,23,-1,0,48,1,0,0,0,2,0,4,0,2,0.5,98099,0,-1,0,1,1898,1,0,0,302,Wolverhampton,Liverpool,Man Utd,Crystal Palace,Everton,1.6,1.4,2.2,2,1.3,1.6,1.7,71.4
Ilkay,Gundogan,MID,MCI,5200000,0,52,1.85714285714286,3.57142857142857E-07,1E-05,0,227902,7,26,0,0,0,2,0,10,109,-3,0,52,3,0.4,1,2,4,0,4,0,1,1.3,119389,0,-1,0,0,1585,46,0,0,310,Liverpool,Southampton,Brighton,Bournemouth,Watford,0.9,1.4,0,1.1,1.5,1.1,1.4,120.7
Angus,Gunn,GLK,SOU,4200000,0,29,1,2.38095238095238E-07,6.9047619047619E-06,0,243274,0,25,0,30,0,0,0,6.9,51,-3,0,29,3,0,0,0,3,0,2,0,0,1.4,253767,0,-1,0,1,900,15,0,0,166,Watford,Man City,Everton,Man Utd,Brighton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,22.1
Sebastien,Haller,FWD,WHU,6800000,0,97,3.6,5.29411764705882E-07,1.42647058823529E-05,0,802008,1,40,0,0,0,7,0,14.3,109,-7,0,97,7,0.4,0,3,11,0,5,0,3,2.3,674727,0,-1,0,1,2144,75,0,0,318,Chelsea,Newcastle,Burnley,Norwich,Watford,4.1,2.6,4.1,3.8,4.5,3,4.9,172
Grant,Hanley,DEF,NOR,4000000,0,23,0.793103448275862,1.98275862068966E-07,5.75E-06,0,314606,4,25,0,0,0,0,0,5.8,155,0,0,23,0,0.6,0,2.2,1,0,2,0,0,2.8,335860,1,-1,0,0,1261,377,0,0,214,Arsenal,Brighton,Watford,West Ham,Chelsea,0.4,0.4,0.4,0.6,0.4,0.4,0.4,40
,Harry Wilson,MID,BOU,5800000,0,84,3.7,6.37931034482759E-07,1.44827586206897E-05,0,611803,1,28,0,0,0,7,0,14.5,129,-2,0,84,2,0.1,0,0.7,7,0,2,0,1,1.8,632734,0,-1,0,2,1432,83,0,0,280,Newcastle,Man Utd,Tottenham,Leicester,Man City,4.6,2.6,3.5,3.3,2.2,3.8,3,113.1
Joe,Hart,GLK,BUR,4200000,0,0,0,0,0,0,96582,0,0,0,0,0,0,0,0,24,-3,0,0,3,0,0,0,0,0,0,0,0,1.1,24518,0,-1,0,0,0,18,0,0,0,Crystal Palace,Sheffield United,West Ham,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,0,15,0.535714285714286,1.21753246753247E-07,3.40909090909091E-06,0,4954,2,24,0,0,0,0,0,3.4,1,-1,0,15,1,0.2,0,0.7,0,0,1,0,0,0.1,2018,0,-1,0,0,990,2,0,0,121,Wolverhampton,Liverpool,Man Utd,Crystal Palace,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,30.4
Isaac,Hayden,MID,NEW,4300000,0,61,2.5,5.81395348837209E-07,1.41860465116279E-05,0,631263,4,32,0,0,0,1,0,14.2,340,-2,0,61,2,0.4,0,1.8,2,0,7,0,3,4.9,522032,0,-1,0,0,1965,525,0,1,266,Bournemouth,West Ham,Watford,Tottenham,Brighton,1.8,2.1,0,1.6,2,1.7,1.6,70.5
Tom,Heaton,GLK,AVL,4300000,0,59,3,6.97674418604651E-07,1.37209302325581E-05,0,541614,0,35,0,67,0,0,0,13.7,150,-2,0,59,2,0,0,0,3,0,4,0,0,2.5,293780,1,-1,0,1,1794,5,0,0,346,Wolverhampton,Liverpool,Man Utd,Crystal Palace,Everton,0,0,0,0,0,2.8,3,50.7
Philip,Heise,DEF,NOR,3900000,0,0,0,0,0,0,60995,0,0,0,0,0,0,0,0,45,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,53093,0,-1,0,1,0,16,0,0,0,Arsenal,Brighton,Watford,West Ham,Chelsea,0,0,0,0,0,0,0,0
Dean,Henderson,GLK,SHU,5200000,0,122,4.5,8.65384615384615E-07,2.34615384615385E-05,0,556700,2,22,0,70,0,0,0,23.5,612,7,0,122,-7,0.9,0,4.5,11,0,10,0,1,16.3,1561211,0,-1,1,3,2430,1069,0,0,513,Tottenham,Burnley,Wolverhampton,Chelsea,Leicester,6.3,4.2,4.7,5.3,4.8,6.2,4.8,53.6
Jordan,Henderson,MID,LIV,5300000,0,99,4,7.54716981132075E-07,1.86792452830189E-05,0,252713,1,9,0,0,0,3,0,18.7,95,-2,0,99,2,0.3,0,1.8,9,0,14,0,5,1.4,271606,0,-1,0,2,1883,603,0,0,453,Man City,Aston Villa,Brighton,Burnley,Arsenal,2.8,4.4,3.9,4.7,3.9,3.6,4,112.9
Stephen,Henderson,GLK,CRY,4000000,0,0,0,0,0,0,19548,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.4,42603,0,-1,0,0,0,10,0,0,0,Burnley,Leicester,Chelsea,Aston Villa,Man Utd,0,0,0,0,0,0,0,0
Jeff,Hendrick,MID,BUR,5400000,0,67,2.8,5.18518518518518E-07,1.24074074074074E-05,0,16010,8,30,0,0,0,2,0,12.4,2,-1,0,67,1,0.5,0,2.5,4,0,10,0,2,0.1,15014,0,-1,0,0,1930,4,0,0,197,Crystal Palace,Sheffield United,West Ham,Liverpool,Wolverhampton,2.1,3.3,1.8,1.5,2.8,1.9,2.7,76.5
Wayne,Hennessey,GLK,CRY,4200000,0,6,0.206896551724138,4.92610837438424E-08,1.42857142857143E-06,0,53645,0,4,0,13,0,0,0,1.4,18,-3,0,6,3,0,0,0,0,0,0,0,0,0.6,19047,0,-1,0,0,180,9,0,0,42,Burnley,Leicester,Chelsea,Aston Villa,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.7
Onel,Hernandez,MID,NOR,5300000,0,33,1.13793103448276,2.14703968770332E-07,6.22641509433962E-06,0,16970,0,15,0,0,0,1,0,6.2,7,-2,0,33,2,0,0,0,0,0,1,0,1,0.1,5952,0,-1,0,0,756,4,0,0,106,Arsenal,Brighton,Watford,West Ham,Chelsea,0,0,0,0,0.6,0.7,0.6,54.6
Wesley,Hoedt,DEF,SOU,4200000,0,0,0,0,0,0,4978,0,0,0,0,0,0,0,0,1,-3,0,0,3,0,0,0,0,0,0,0,0,0,1075,0,-1,0,0,0,0,0,0,0,Watford,Man City,Everton,Man Utd,Brighton,0,0,0,0,0,0,0,0
Ki-Jana,Hoever,DEF,LIV,4000000,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,-1,0,0,0,2,0,0,0,Man City,Aston Villa,Brighton,Burnley,Arsenal,0,0,0,0,0,0,0,0
Pierre-Emile,H?jbjerg,MID,SOU,4800000,0,66,2.4,5E-07,1.375E-05,0,72039,5,48,0,0,0,0,0,13.8,54,-2,0,66,2,0.5,0,2.2,1,0,6,0,3,0.4,48708,0,-1,0,0,2447,12,0,0,352,Watford,Man City,Everton,Man Utd,Brighton,1.9,1.2,1.8,1.5,1.8,2.1,2.4,116
Rob,Holding,DEF,ARS,4500000,0,2,0.0714285714285714,1.58730158730159E-08,4.44444444444444E-07,0,14999,0,3,0,0,0,0,0,0.4,2,0,0,2,0,0,0,0,0,0,0,0,0,0.1,12145,0,-1,0,0,85,2,0,0,13,Norwich,Wolverhampton,Leicester,Tottenham,Liverpool,0,0,0,0,0,0,0,1.6
Jose,Holebas,DEF,WAT,4600000,0,16,0.551724137931034,1.19940029985007E-07,3.47826086956522E-06,0,237641,5,26,0,0,0,0,0,3.5,9,-4,0,16,4,0,0,0,0,0,2,0,0,0.7,19352,0,-1,0,0,1004,2,0,0,141,Southampton,Chelsea,Norwich,Newcastle,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,43.8
Mason,Holgate,DEF,EVE,4300000,0,55,2.5,5.81395348837209E-07,1.27906976744186E-05,0,140453,4,32,0,0,0,0,0,12.8,443,-2,0,55,2,0.2,0,0.7,5,0,3,0,4,2,267566,0,-1,0,0,1732,109,0,0,343,Leicester,Tottenham,Southampton,Wolverhampton,Aston Villa,2.4,2.4,1.9,1.4,3.6,1.7,2.5,59.5
Nathan,Holland,MID,WHU,4400000,0,2,1,2.27272727272727E-07,4.54545454545455E-07,0,691,0,1,0,0,0,0,0,0.5,0,-1,0,2,1,0,0,0,0,0,0,0,0,0,702,0,-1,0,0,31,0,0,0,10,Chelsea,Newcastle,Burnley,Norwich,Watford,0,0,0,0,0,0,0,2.5
Conor,Hourihane,MID,AVL,5700000,0,52,1.85714285714286,3.25814536340852E-07,9.12280701754386E-06,0,28710,4,26,0,0,0,3,0,9.1,6,-3,0,52,3,0.1,0,0.7,6,0,2,0,2,0.1,17726,0,-1,0,2,940,8,0,0,207,Wolverhampton,Liverpool,Man Utd,Crystal Palace,Everton,1.6,0.9,1.5,1.5,0.9,1.6,0.9,70.6
Callum,Hudson-Odoi,MID,CHE,5300000,0,45,1.55172413793103,2.92778139232271E-07,8.49056603773585E-06,0,322565,1,12,0,0,0,1,0,8.5,114,-7,0,45,7,0,0,0,3,0,2,0,4,0.5,332354,0,-1,0,0,768,29,0,0,172,West Ham,Watford,Crystal Palace,Sheffield United,Norwich,0,0,0,0,0,0.8,1,83.6
Will,Hughes,MID,WAT,5300000,0,50,2.4,4.52830188679245E-07,9.43396226415094E-06,0,70121,4,27,0,0,0,1,0,9.4,10,-2,0,50,2,0.4,0,2.3,3,0,5,0,1,0.3,63726,0,-1,0,0,1507,5,0,0,177,Southampton,Chelsea,Norwich,Newcastle,West Ham,2,1.3,2.3,2.5,1.3,1.5,1.5,65.4
Jordon,Ibe,MID,BOU,4600000,0,2,0.0689655172413793,1.49925037481259E-08,4.34782608695652E-07,0,23725,0,1,0,0,0,0,0,0.4,4,-4,0,2,4,0,0,0,0,0,0,0,0,0.1,7328,0,-1,0,0,48,7,0,0,10,Newcastle,Man Utd,Tottenham,Leicester,Man City,0,0,0,0,0,0,0,1.2
Adam,Idah,FWD,NOR,4400000,0,4,0.137931034482759,3.13479623824451E-08,9.09090909090909E-07,0,14130,0,3,0,0,0,0,0,0.9,14,-1,0,4,1,0,0,0.2,0,0,0,0,0,0.1,17580,0,-1,0,0,68,12,0,0,12,Arsenal,Brighton,Watford,West Ham,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9
Odion,Ighalo,FWD,MUN,6500000,0,4,0.137931034482759,2.12201591511936E-08,6.15384615384615E-07,0,34808,0,0,0,0,0,0,0,0.6,165,0,0,4,0,0.2,0,1,0,0,0,0,0,0.8,89134,0,-1,0,0,31,970,0,0,7,Brighton,Bournemouth,Aston Villa,Southampton,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.5
Kelechi,Iheanacho,FWD,LEI,5700000,0,44,3.7,6.49122807017544E-07,7.71929824561404E-06,0,65079,1,7,0,0,0,3,0,7.7,94,-3,0,44,3,0.2,0,1,5,0,1,0,4,0.4,60921,0,-1,0,1,579,66,0,0,139,Everton,Crystal Palace,Arsenal,Bournemouth,Sheffield United,3.4,4.2,3.5,4,3.1,4,4.6,68.6
Danny,Ings,FWD,SOU,7100000,0,140,4.8,6.76056338028169E-07,1.97183098591549E-05,0,1558926,2,36,0,0,0,15,0,19.7,6199,11,0,140,-11,0.4,0,3,28,0,3,0,1,29.6,3504904,0,-1,0,2,1993,838,0,0,513,Watford,Man City,Everton,Man Utd,Brighton,5.7,5.8,5.5,5.4,5.8,6.1,4.2,208.1
Alex,Iwobi,MID,EVE,5600000,0,38,2.1,3.75E-07,6.78571428571429E-06,0,240394,0,26,0,0,0,1,0,6.8,9,-4,0,38,4,0.1,0,0.3,2,0,1,0,0,0.9,134344,0,-1,0,0,1162,2,0,0,168,Leicester,Tottenham,Southampton,Wolverhampton,Aston Villa,1.4,1,1.7,1.3,1.8,1.8,2,76
,Izquierdo,MID,BHA,5400000,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,202,0,-1,0,0,0,2,0,0,0,Man Utd,Norwich,Liverpool,Man City,Southampton,0,0,0,0,0,0,0,0
,Jack Robinson,DEF,SHU,4000000,0,0,0,0,0,0,835,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,-1,0,0,0,5,0,0,0,Tottenham,Burnley,Wolverhampton,Chelsea,Leicester,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,SHU,4200000,0,4,0.142857142857143,3.40136054421769E-08,9.52380952380952E-07,0,46771,0,3,0,0,0,0,0,1,14,-3,0,4,3,0,0,0,0,0,0,0,0,0.3,16502,0,-1,0,0,128,4,0,0,31,Tottenham,Burnley,Wolverhampton,Chelsea,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.5
Alireza,Jahanbakhsh,MID,BHA,5800000,0,26,0.896551724137931,1.54577883472057E-07,4.48275862068966E-06,0,14548,0,3,0,0,0,2,0,4.5,10,-2,0,26,2,0.1,0,0.7,2,0,1,0,1,0.1,12384,0,-1,0,0,284,3,0,0,86,Man Utd,Norwich,Liverpool,Man City,Southampton,0.4,0.4,0.4,0.4,0.4,0.5,0.4,25.7
Eldin,Jakupovic,GLK,LEI,4200000,0,0,0,0,0,0,5559,0,0,0,0,0,0,0,0,3,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1529,0,-1,0,0,0,0,0,0,0,Everton,Crystal Palace,Arsenal,Bournemouth,Sheffield United,0,0,0,0,0,0,0,0
Daniel,James,MID,MUN,5800000,0,89,3.3,5.68965517241379E-07,1.53448275862069E-05,0,1705285,3,27,0,0,0,3,0,15.3,322,-2,0,89,2,0.4,0,2.2,2,0,7,0,6,5.7,1816088,0,-1,0,0,2166,372,0,0,293,Brighton,Bournemouth,Aston Villa,Southampton,Crystal Palace,2.4,4,1.9,3.4,2.4,3.4,1.9,137.4
Matty,James,MID,LEI,4300000,0,1,0.0344827586206897,8.01924619085806E-09,2.32558139534884E-07,0,25596,0,0,0,0,0,0,0,0.2,12,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.2,12922,0,-1,0,0,5,18,0,0,3,Everton,Crystal Palace,Arsenal,Bournemouth,Sheffield United,0,0,0,0,0,0,0,0.1
Reece,James,DEF,CHE,5000000,0,45,1.55172413793103,3.10344827586207E-07,9E-06,0,73865,1,14,0,0,0,0,0,9,197,0,0,45,0,0.2,0,1.2,5,0,3,0,2,0.9,128004,0,-1,0,1,1065,105,0,0,257,West Ham,Watford,Crystal Palace,Sheffield United,Norwich,1.2,1.1,1,0.9,1.3,1,0.9,64.9
Daryl,Janmaat,DEF,WAT,4000000,0,36,1.24137931034483,3.10344827586207E-07,9E-06,0,199053,1,5,0,0,0,0,0,9,53,-5,0,36,5,0,0,0,7,0,4,0,1,0.6,190976,1,-1,0,1,606,66,0,0,148,Southampton,Chelsea,Norwich,Newcastle,West Ham,0,0.6,1,1.2,0.8,0.7,0.6,27.1
Vincent,Janssen,FWD,TOT,4500000,0,0,0,0,0,0,9200,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2973,0,-1,0,0,0,5,0,0,0,Sheffield United,Everton,Bournemouth,Arsenal,Newcastle,0,0,0,0,0,0,0,0
Carl,Jenkinson,DEF,ARS,4500000,0,0,0,0,0,0,2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,-1,0,0,0,0,0,0,0,Norwich,Wolverhampton,Leicester,Tottenham,Liverpool,0,0,0,0,0,0,0,0
,Jesus,FWD,MCI,9500000,0,97,4,4.21052631578947E-07,1.02105263157895E-05,0,621203,2,12,0,0,0,10,0,10.2,683,0,0,97,0,0.3,1,2.7,9,0,6,0,5,3.2,628026,0,-1,0,2,1333,222,0,0,363,Liverpool,Southampton,Brighton,Bournemouth,Watford,3.8,5.2,0,4.3,5.2,4.1,5.7,187.5
Raul,Jimenez,FWD,WOL,8100000,0,147,5.1,6.2962962962963E-07,1.81481481481481E-05,0,2770849,3,31,0,0,0,13,0,18.1,1209,6,0,147,-6,0.5,0,4,23,0,9,0,6,32.8,3698850,0,-1,0,2,2458,3007,0,0,520,Aston Villa,Arsenal,Sheffield United,Everton,Burnley,6,6.6,4.7,6.9,5.6,6.5,6.1,264.2
,Joao Pedro,FWD,WAT,4900000,0,0,0,0,0,0,1015,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,1396,0,-1,0,0,0,9,0,0,0,Southampton,Chelsea,Norwich,Newcastle,West Ham,0,0,0,0,0,0,0,0
,Joelinton,FWD,NEW,5500000,0,61,2.1,3.81818181818182E-07,1.10909090909091E-05,0,250626,6,36,0,0,0,1,0,11.1,57,-5,0,61,5,0.2,0,1.2,3,0,6,0,2,0.9,148965,0,-1,0,0,2221,36,0,0,179,Bournemouth,West Ham,Watford,Tottenham,Brighton,1.5,2.1,0,1.3,2.2,1.4,1.5,108.6
Tyreece,John-Jules,FWD,ARS,4500000,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,596,0,-1,0,0,0,6,0,0,0,Norwich,Wolverhampton,Leicester,Tottenham,Liverpool,0,0,0,0,0,0,0,0
Ben,Johnson,DEF,WHU,3900000,0,0,0,0,0,0,112685,0,0,0,0,0,0,0,0,202,-1,0,0,1,0,0,0,0,0,0,0,0,2.5,184997,0,-1,0,0,0,445,0,0,0,Chelsea,Newcastle,Burnley,Norwich,Watford,0,0,0,0,0,0,0,0
Tyreke,Johnson,MID,SOU,4400000,0,0,0,0,0,0,4033,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,3184,0,-1,0,0,0,0,0,0,0,Watford,Man City,Everton,Man Utd,Brighton,0,0,0,0,0,0,0,0
Curtis,Jones,MID,LIV,4500000,0,2,0.0689655172413793,1.53256704980843E-08,4.44444444444444E-07,0,561,0,0,0,0,0,0,0,0.4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,698,0,-1,0,0,19,1,0,0,8,Man City,Aston Villa,Brighton,Burnley,Arsenal,0,0,0,0,0,0,0,1.1
Phil,Jones,DEF,MUN,4800000,0,2,0.0689655172413793,1.4367816091954E-08,4.16666666666667E-07,0,13641,0,3,0,0,0,0,0,0.4,2,-2,0,2,2,0,0,0,0,0,0,0,0,0.2,5041,0,-1,0,0,135,2,0,0,22,Brighton,Bournemouth,Aston Villa,Southampton,Crystal Palace,0,0,0,0,0,0,0,4.7
,Jonny,DEF,WOL,5400000,0,74,2.8,5.18518518518518E-07,1.37037037037037E-05,0,119076,4,29,0,0,0,1,0,13.7,154,-1,0,74,1,0.6,0,3,0,0,6,0,2,0.9,92094,0,-1,0,0,2193,4,0,0,368,Aston Villa,Arsenal,Sheffield United,Everton,Burnley,0,0,0,0,0,2.9,2.5,99.1
,Jordao,MID,WOL,4500000,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,687,0,-1,0,0,0,5,0,0,0,Aston Villa,Arsenal,Sheffield United,Everton,Burnley,0,0,0,0,0,0,0,0
,Jorginho,MID,CHE,4900000,0,81,3.1,6.3265306122449E-07,1.6530612244898E-05,0,702245,10,32,0,0,0,4,0,16.5,867,-1,0,81,1,0.2,0,1.2,9,0,4,0,3,3.4,644874,0,-1,0,1,2009,21,0,0,470,West Ham,Watford,Crystal Palace,Sheffield United,Norwich,0,3.3,2.6,3.6,3.1,1.9,3.1,109.1
,Joselu,FWD,NEW,5000000,0,0,0,0,0,0,4021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,0,-1,0,0,0,2,0,0,0,Bournemouth,West Ham,Watford,Tottenham,Brighton,0,0,0,0,0,0,0,0
,Jota,MID,AVL,5800000,0,15,0.535714285714286,9.23645320197044E-08,2.58620689655172E-06,0,27145,0,4,0,0,0,0,0,2.6,9,-2,0,15,2,0,0,0,0,0,2,0,1,0.1,14217,0,-1,0,0,310,7,0,0,41,Wolverhampton,Liverpool,Man Utd,Crystal Palace,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.9
Diogo,Jota,FWD,WOL,6400000,0,88,3.5,5.46875E-07,1.375E-05,0,919759,3,24,0,0,0,6,0,13.8,698,-1,0,88,1,1.2,0,8,12,0,7,0,3,9.5,784872,0,-1,0,3,1758,2788,0,0,290,Aston Villa,Arsenal,Sheffield United,Everton,Burnley,3.5,3.9,2.6,4.2,3.2,3.9,3.5,172.6
James,Justin,DEF,LEI,4700000,0,13,0.448275862068966,9.53778429933969E-08,2.76595744680851E-06,0,7807,0,1,0,0,0,0,0,2.8,3,-3,0,13,3,0.3,0,1.5,0,0,1,0,1,0.1,3479,0,-1,0,0,200,47,0,0,49,Everton,Crystal Palace,Arsenal,Bournemouth,Sheffield United,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.3
Christian,Kabasele,DEF,WAT,4300000,0,60,3.2,7.44186046511628E-07,1.3953488372093E-05,0,54384,1,19,0,0,0,0,0,14,24,-2,0,60,2,0.8,0,3.3,4,0,7,0,1,0.5,67398,0,-1,0,1,1575,36,0,2,293,Southampton,Chelsea,Norwich,Newcastle,West Ham,2.8,2.8,4.1,4.6,3.4,3.2,2,47.3
Lovre,Kalinic,GLK,AVL,4300000,0,0,0,0,0,0,5333,0,0,0,0,0,0,0,0,4,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1760,0,-1,0,0,0,1,0,0,0,Wolverhampton,Liverpool,Man Utd,Crystal Palace,Everton,0,0,0,0,0,0,0,0
Harry,Kane,FWD,TOT,10800000,0,104,5.2,4.81481481481482E-07,9.62962962962963E-06,0,3055652,2,29,0,0,0,11,0,9.6,163,-2,0,104,2,0,0,0,16,0,2,0,2,8.4,1665995,0,-1,0,2,1778,198,0,0,374,Sheffield United,Everton,Bournemouth,Arsenal,Newcastle,0,0,6.2,7,4.7,6.2,5.7,151.8
