FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Christian,Eriksen,MID,TOT,8700000,0,23,2.55555555555556,2.93742017879949E-07,2.64367816091954E-06,0,350664,2,9,0,0,0,1,0,2.6,2040,-3,0,23,3,0.2,0,2,3,0,1,0,1,3.3,105060,0,-1,0,0,515,476,0,0,100,Liverpool,Everton,Sheffield United,West Ham,Bournemouth,1.3,1.3,2.9,1.3,2.7,1.3,2.7,1.9,1.8,2.6,1.3,2,1.7,1.8,2.7,1.3,1.3,1.3,2.5,1.4,2.9,2.1,2.6,2.7,1.9,2.7,1.7,2.1,1.5,43.3
Jonny,Evans,DEF,LEI,5000000,6,37,3.7,7.4E-07,7.4E-06,0,61917,1,8,0,0,0,0,0,7.4,2026,0,0,37,0,1,0,4.8,4,0,3,0,1,2.5,156173,0,-1,0,1,900,9939,0,0,192,Southampton,Crystal Palace,Arsenal,Brighton,Everton,3.4,3.2,4.5,2.3,5.6,4.9,3.3,4.9,2.7,4.2,3.2,3.8,3.8,1.9,4.9,4.2,2.7,3.4,2.4,5.3,3.3,4.1,3.2,5.4,2.4,2,4.1,3.1,5.5,28.3
Lukasz,Fabianski,GLK,WHU,5000000,0,32,4.6,9.2E-07,6.4E-06,0,369353,0,8,0,20,0,0,0,6.4,5304,0,0,32,0,0,0,0.2,4,0,3,0,0,3.1,231384,0,-1,0,2,573,28,0,0,135,Sheffield United,Newcastle,Burnley,Tottenham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,4.5,5.4,6.9,3.9,5.2,4.4,4.8,4.9,4,4.9,5,5.3,5.4,5.4,4,6.2,4.5,6.7,14.5
,Fabinho,MID,LIV,5500000,0,20,2.2,4E-07,3.63636363636364E-06,0,78489,4,7,0,0,0,0,0,3.6,1115,0,0,20,0,0.2,0,1.2,2,0,2,0,1,1.4,79021,0,-1,0,0,736,1022,0,0,141,Tottenham,Aston Villa,Man City,Crystal Palace,Brighton,1.6,1.1,1.1,1.4,1.8,1.9,1.8,1.9,0,1.1,1.7,2,1.1,2,1.8,1.4,1.3,1.4,1.7,1.9,1.2,2,1.1,1.4,1.6,1.9,1.4,1.2,1.6,32.4
Ralf,Fahrmann,GLK,NOR,4400000,0,1,0.111111111111111,2.52525252525253E-08,2.27272727272727E-07,0,21078,0,1,0,1,0,0,0,0.2,214,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.4,3655,0,-1,0,0,21,6,0,0,6,Man Utd,Brighton,Watford,Everton,Arsenal,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Akin,Famewo,DEF,NOR,4000000,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1483,0,-1,0,0,0,160,0,0,0,Man Utd,Brighton,Watford,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6900000,3,29,3.2,4.63768115942029E-07,4.20289855072464E-06,0,393631,1,8,0,0,0,0,0,4.2,4539,-1,0,29,1,0.4,0,2.8,0,0,4,0,3,4.2,126030,0,-1,0,0,656,561,0,0,136,Sheffield United,Newcastle,Burnley,Tottenham,Chelsea,3.8,3.7,2.2,3.1,1.7,3,3.6,3.1,0,2.4,2.9,3.6,3.9,3.6,1.6,3.4,1.6,2,2.8,2.4,3.3,1.9,2.5,2.7,3.6,2.1,3.6,2,2.8,62.3
Federico,Fernandez,DEF,NEW,4400000,5,8,0.888888888888889,2.02020202020202E-07,1.81818181818182E-06,0,6052,0,1,0,0,0,0,0,1.8,48,-1,0,8,1,0.3,0,1.2,0,0,0,0,1,0.1,1912,0,-1,0,0,113,23,0,0,34,Wolverhampton,West Ham,Bournemouth,Aston Villa,Man City,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.8,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.5,0.4,0.4,0.6,0.4,0.4,1
,Fernandinho,MID,MCI,5200000,0,10,1.11111111111111,2.13675213675214E-07,1.92307692307692E-06,0,57152,1,3,0,0,0,0,0,1.9,696,-3,0,10,3,0.3,0,1.5,0,0,3,0,0,0.7,17151,0,-1,0,0,499,387,0,1,77,Aston Villa,Southampton,Liverpool,Chelsea,Newcastle,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,17.8
Roberto,Firmino,FWD,LIV,9600000,0,50,5.6,5.83333333333333E-07,5.20833333333333E-06,0,587054,0,5,0,0,0,3,0,5.2,13019,1,0,50,-1,0.2,0,1.5,9,0,3,0,4,12.6,646498,0,-1,0,0,740,8212,0,0,206,Tottenham,Aston Villa,Man City,Crystal Palace,Brighton,8.1,6.4,6.3,6.1,7,8,6.5,7.6,0,5.4,5.9,4.8,7,8.4,6.3,6.8,6.8,7,7.2,6.9,6.1,7.5,7.3,7.5,6.5,7.9,6.7,7.5,5.8,83.7
John,Fleck,MID,SHU,4800000,2,15,1.9,3.95833333333333E-07,3.125E-06,0,8116,3,4,0,0,0,0,0,3.1,65,-2,0,15,2,0.5,0,2.2,0,0,3,0,0,0.1,3086,0,-1,0,0,658,146,0,0,100,West Ham,Burnley,Tottenham,Man Utd,Wolverhampton,1,1.4,1,1.5,1.6,1.4,1.1,1,1.3,1.4,1,1,1,1.2,1,1.2,1.4,1.3,1,1.4,1.4,1,1.1,1.1,1.2,1,1,1.4,1.6,46.1
Phil,Foden,MID,MCI,5200000,1,3,0.333333333333333,6.41025641025641E-08,5.76923076923077E-07,0,33422,0,0,0,0,0,0,0,0.6,148,-3,0,3,3,0.1,0,0.5,0,0,0,0,0,0.3,6182,0,-1,0,0,25,146,0,0,13,Aston Villa,Southampton,Liverpool,Chelsea,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10
Pablo,Fornals,MID,WHU,6000000,1,15,1.66666666666667,2.77777777777778E-07,2.5E-06,0,45311,0,9,0,0,0,0,0,2.5,232,-5,1,15,5,0.2,0,1.5,0,0,1,0,0,0.3,4691,0,-1,0,0,415,17,-1,0,58,Sheffield United,Newcastle,Burnley,Tottenham,Chelsea,1.4,1.4,0.8,1.1,0.8,1.1,1.3,1.1,0,0.8,1,1.3,1.5,1.3,0.8,1.3,0.8,0.8,0.9,0.8,1.2,0.8,0.8,0.9,1.4,0.8,1.3,0.8,1,25.4
Fraser,Forster,GLK,SOU,4400000,0,0,0,0,0,0,41078,0,0,0,0,0,0,0,0,204,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,2584,0,-1,0,0,0,4,0,0,0,Leicester,Man City,Everton,Arsenal,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4800000,10,34,3.4,7.08333333333333E-07,7.08333333333333E-06,0,97600,0,21,0,28,0,0,0,7.1,540,-2,0,34,2,1.2,0,5.8,8,0,2,0,0,1.6,19431,0,-1,0,2,900,1223,0,0,168,Bournemouth,Chelsea,Norwich,Burnley,Southampton,2.8,3.4,2.5,3.5,3.5,2.4,4.6,3.1,4.7,3.5,4.5,3.1,2.2,4.4,3.4,4.9,2.5,2.9,3.4,3.3,4,2,3.1,2.6,4.1,4.8,3.3,2.7,2.5,21.9
Dimitri,Foulquier,DEF,WAT,4000000,1,0,0,0,0,0,3674,0,5,0,0,0,0,0,0,179,0,0,0,0,0,0,0.2,0,0,0,0,0,0.1,9276,0,-1,0,0,49,449,0,0,8,Bournemouth,Chelsea,Norwich,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
Juan,Foyth,DEF,TOT,4900000,0,0,0,0,0,0,1463,0,0,0,0,0,0,0,0,30,-1,0,0,1,0,0,0,0,0,0,0,0,0,982,0,-1,0,0,0,37,0,0,0,Liverpool,Everton,Sheffield United,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Francis,DEF,BOU,4400000,0,2,0.222222222222222,5.05050505050505E-08,4.54545454545455E-07,0,605,0,0,0,0,0,0,0,0.5,16,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0,610,0,-1,0,0,12,24,0,0,9,Watford,Man Utd,Newcastle,Wolverhampton,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1
Ryan,Fraser,MID,BOU,7100000,3,26,2.9,4.08450704225352E-07,3.66197183098592E-06,0,1005070,1,8,0,0,0,1,0,3.7,3389,-4,0,26,4,0.3,0,1.8,2,0,2,0,1,3.8,102572,0,-1,0,0,627,268,0,0,96,Watford,Man Utd,Newcastle,Wolverhampton,Tottenham,2.5,3.2,2.4,2.8,1.7,2.1,1.9,1.5,3.1,3,2.3,1.8,3.1,1.9,2.9,2.4,3.5,1.9,2.1,1.8,3.1,2.7,3.2,1.8,2.6,2.4,1.4,2.3,1.7,40.3
,Fred,MID,MUN,5300000,0,6,0.666666666666667,1.25786163522013E-07,1.13207547169811E-06,0,9106,1,3,0,0,0,0,0,1.1,66,-2,0,6,2,0.2,0,1,0,0,0,0,0,0.1,3431,0,-1,0,0,238,83,0,0,30,Norwich,Bournemouth,Brighton,Sheffield United,Aston Villa,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.1
Ryan,Fredericks,DEF,WHU,4500000,0,28,3.1,6.88888888888889E-07,6.22222222222222E-06,0,31916,2,13,0,0,0,0,0,6.2,2110,0,0,28,0,0.3,0,1.2,2,0,3,0,1,1.4,102551,0,-1,0,0,799,906,0,0,150,Sheffield United,Newcastle,Burnley,Tottenham,Chelsea,2.9,4.3,1.7,4,2.2,2.4,3.3,3,0,2.8,3.5,2.4,3,4.4,2,2.9,2.4,2.6,2.7,2.1,2.7,2.8,3,3.3,3,2.1,3.6,2.4,4,32.9
Kieron,Freeman,DEF,SHU,4300000,0,0,0,0,0,0,6898,0,0,0,0,0,0,0,0,63,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1631,0,-1,0,0,0,29,0,0,0,West Ham,Burnley,Tottenham,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Freeman,MID,SHU,5200000,0,8,1.6,3.07692307692308E-07,1.53846153846154E-06,0,6987,1,4,0,0,0,0,0,1.5,51,-3,0,8,3,0,0,0.2,0,0,1,0,0,0.1,1927,0,-1,0,0,253,10,0,0,24,West Ham,Burnley,Tottenham,Man Utd,Wolverhampton,0.8,1,0.8,1.1,1.2,1.1,0.8,0.8,1,1,0.8,0.8,0.8,0.9,0.8,0.9,1,1,0.8,1,1,0.8,0.8,0.8,0.9,0.8,0.8,1,1.3,10.7
Christian,Fuchs,DEF,LEI,4400000,0,5,0.555555555555556,1.26262626262626E-07,1.13636363636364E-06,0,21891,0,2,0,0,0,0,0,1.1,436,-1,0,5,1,0,0,0,0,0,0,0,0,0.4,15240,0,-1,0,0,184,87,0,0,21,Southampton,Crystal Palace,Arsenal,Brighton,Everton,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.4
Sam,Gallagher,FWD,SOU,4500000,0,0,0,0,0,0,4016,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,0,-1,0,0,0,10,0,0,0,Leicester,Man City,Everton,Arsenal,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Garcia,DEF,MCI,4500000,0,1,0.111111111111111,2.46913580246914E-08,2.22222222222222E-07,0,361,0,0,0,0,0,0,0,0.2,25,0,0,1,0,0,0,0,0,0,0,0,0,0,681,0,-1,0,0,27,29,0,0,4,Aston Villa,Southampton,Liverpool,Chelsea,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1
James,Garner,MID,MUN,4400000,0,0,0,0,0,0,15515,0,0,0,0,0,0,0,0,206,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,19012,0,-1,0,0,0,86,0,0,0,Norwich,Bournemouth,Brighton,Sheffield United,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,5000000,1,2,0.222222222222222,4.44444444444444E-08,4E-07,0,315,0,0,0,0,0,0,0,0.4,59,0,0,2,0,0.1,0,0.7,0,0,0,0,0,0,1248,0,-1,0,0,6,197,0,0,5,Wolverhampton,West Ham,Bournemouth,Aston Villa,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Paulo,Gazzaniga,GLK,TOT,4400000,0,6,0.666666666666667,1.51515151515151E-07,1.36363636363636E-06,0,17467,0,5,0,9,0,0,0,1.4,504,-1,0,6,1,0.2,0,1,0,0,0,0,0,1.2,77432,0,-1,0,0,262,2443,0,0,46,Liverpool,Everton,Sheffield United,West Ham,Bournemouth,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,6.9
Jean-Philippe,Gbamin,MID,EVE,4800000,0,4,0.444444444444444,9.25925925925926E-08,8.33333333333333E-07,0,6629,0,0,0,0,0,0,0,0.8,19,-2,0,4,2,0,0,0,0,0,1,0,0,0,2606,0,-1,0,0,135,1,0,0,14,Brighton,Tottenham,Southampton,Norwich,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.6
Rachid,Ghezzal,MID,LEI,5200000,0,0,0,0,0,0,3503,0,0,0,0,0,0,0,0,20,-3,0,0,3,0,0,0,0,0,0,0,0,0,490,0,-1,0,0,0,0,0,0,0,Southampton,Crystal Palace,Arsenal,Brighton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4800000,0,7,0.777777777777778,1.62037037037037E-07,1.45833333333333E-06,0,5079,0,2,0,0,0,0,0,1.5,53,-2,0,7,2,0.2,0,1,0,0,0,0,1,0.1,2053,0,-1,0,0,119,41,0,0,28,Newcastle,Arsenal,Aston Villa,Bournemouth,Sheffield United,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,6.1
Ben,Gibson,DEF,BUR,4000000,0,0,0,0,0,0,98222,0,0,0,0,0,0,0,0,1014,0,0,0,0,0,0,0,0,0,0,0,0,2.7,62112,0,-1,0,0,0,559,0,0,0,Chelsea,Sheffield United,West Ham,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Gibson,DEF,EVE,4400000,0,0,0,0,0,0,7391,0,0,0,0,0,0,0,0,65,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3023,0,-1,0,0,0,31,0,0,0,Brighton,Tottenham,Southampton,Norwich,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4500000,0,1,0.111111111111111,2.46913580246914E-08,2.22222222222222E-07,0,1102,0,1,0,0,0,0,0,0.2,38,0,0,1,0,0,0,0,0,0,0,0,0,0,1733,0,-1,0,0,6,21,0,0,1,Burnley,Watford,Crystal Palace,Man City,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Olivier,Giroud,FWD,CHE,6700000,1,5,1.2,1.7910447761194E-07,7.46268656716418E-07,0,159622,0,4,0,0,0,0,0,0.7,486,-3,0,5,3,0,0,0.2,0,0,1,0,0,1.1,54830,0,-1,0,0,120,154,0,0,15,Burnley,Watford,Crystal Palace,Man City,West Ham,0.6,0.6,0.8,0.6,0.7,0.8,0.6,0.7,0.6,0.8,0.6,0.6,0.9,0.6,0.9,0.6,1.1,1.1,0.6,0.9,0.6,0.6,0.6,0.8,0.6,0.6,1.4,0.6,0.6,8.8
Ben,Godfrey,DEF,NOR,4500000,0,8,0.9,2E-07,1.77777777777778E-06,0,14027,0,21,0,0,0,0,0,1.8,114,0,0,8,0,0.1,0,0.5,0,0,0,0,0,0.2,9935,0,-1,0,0,769,84,0,0,141,Man Utd,Brighton,Watford,Everton,Arsenal,0.7,0.4,0.6,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.7,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.8,0.4,0.4,0.4,0.6,0.4,0.4,0.4,21.3
Angel,Gomes,MID,MUN,4800000,0,1,0.111111111111111,2.31481481481481E-08,2.08333333333333E-07,0,8019,0,1,0,0,0,0,0,0.2,67,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,3701,0,-1,0,0,9,51,0,0,3,Norwich,Bournemouth,Brighton,Sheffield United,Aston Villa,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Heurelho da Silva,Gomes,GLK,WAT,4500000,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3075,0,-1,0,0,0,48,0,0,0,Bournemouth,Chelsea,Norwich,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5200000,0,3,0.333333333333333,6.41025641025641E-08,5.76923076923077E-07,0,105447,0,1,0,0,0,0,0,0.6,425,-3,0,3,3,0,0,0,0,0,0,0,0,0.8,29955,0,-1,0,0,91,180,0,0,13,Tottenham,Aston Villa,Man City,Crystal Palace,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.7
Dan,Gosling,MID,BOU,4900000,0,0,0,0,0,0,812,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,91,0,-1,0,0,0,2,0,0,0,Watford,Man Utd,Newcastle,Wolverhampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,Grant,GLK,MUN,4900000,0,0,0,0,0,0,3511,0,0,0,0,0,0,0,0,31,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,431,0,-1,0,0,0,12,0,0,0,Norwich,Bournemouth,Brighton,Sheffield United,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5700000,1,18,2,3.50877192982456E-07,3.15789473684211E-06,0,58918,0,9,0,0,0,1,0,3.2,373,-3,0,18,3,0.1,0,0.8,2,0,0,0,0,0.5,32164,0,-1,0,0,428,157,0,0,61,Bournemouth,Chelsea,Norwich,Burnley,Southampton,1.6,1.8,1.9,2,2,1,1.8,1.2,2.3,1,1.8,1.3,1.2,2.2,1.2,2,1.2,1.2,1.4,1.1,1.7,1.2,1.7,1.3,2.8,1.5,1.2,1.4,1.3,32.1
Demarai,Gray,MID,LEI,5200000,1,6,0.666666666666667,1.28205128205128E-07,1.15384615384615E-06,0,28080,1,1,0,0,0,0,0,1.2,250,-3,0,6,3,0.2,0,0.8,0,0,0,0,0,0.3,5980,0,-1,0,0,146,83,0,0,17,Southampton,Crystal Palace,Arsenal,Brighton,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,11.5
Jack,Grealish,MID,AVL,5900000,1,43,4.3,7.28813559322034E-07,7.28813559322034E-06,0,272175,3,16,0,0,0,2,0,7.3,8423,-1,0,43,1,1,0,5.8,5,0,2,0,3,4.9,216482,0,-1,0,1,893,7749,0,0,190,Man City,Liverpool,Wolverhampton,Newcastle,Man Utd,0,3.9,4.4,5.8,3,2.6,4.6,5.6,4.5,5.6,4.2,3.3,2.8,3.9,5.6,4.3,5,4.6,5.8,2.3,4.2,4,5.2,3,5.8,5.7,3,5.5,3.1,82.4
Andre,Green,MID,AVL,4900000,0,0,0,0,0,0,1162,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,181,0,-1,0,0,0,2,0,0,0,Man City,Liverpool,Wolverhampton,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Greenwood,FWD,MUN,4400000,0,6,1,2.27272727272727E-07,1.36363636363636E-06,0,919616,0,2,0,0,0,0,0,1.4,9096,-1,0,6,1,0.1,0,0.5,0,0,0,0,0,11.1,607286,0,-1,0,0,87,7799,0,0,16,Norwich,Bournemouth,Brighton,Sheffield United,Aston Villa,0.5,0.5,0.6,0.5,0.7,0.9,0.5,0.8,0.5,0.6,0.5,0.5,1.2,0.5,0.8,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.6,0.5,6.2
Pascal,Gro?,MID,BHA,6400000,7,34,3.4,5.3125E-07,5.3125E-06,0,80867,0,9,0,0,0,1,0,5.3,448,-1,0,34,1,0.7,0,4.5,2,0,3,0,2,0.6,67274,0,-1,0,0,689,1217,0,0,144,Everton,Norwich,Man Utd,Leicester,Liverpool,3.9,4,2.2,3.1,2.2,2.6,3.6,2.6,4.1,2.1,4,2.8,2.2,3.1,3.2,2.2,3.9,4.2,4,3.3,3.9,1.7,4.1,2.3,2.6,1.8,3.4,4.1,2.4,68.9
Vicente,Guaita,GLK,CRY,5000000,0,30,3.8,7.6E-07,6E-06,0,39377,1,8,0,20,0,0,0,6,1224,0,0,30,0,0.6,0,3,2,0,3,0,0,0.7,46384,0,-1,0,1,720,35,0,0,146,Arsenal,Leicester,Chelsea,Liverpool,Burnley,0,4.9,2.7,4.2,2.2,3.6,3.6,4.1,4.1,5,3.8,2.7,4.6,3,3.9,4.2,3.5,5.7,2.6,5,2.3,3.3,4.3,2.6,4.3,3.6,5.6,3,5.4,17.3
Johann Berg,Gudmundsson,MID,BUR,5900000,0,17,1.88888888888889,3.2015065913371E-07,2.88135593220339E-06,0,107638,0,2,0,0,0,1,0,2.9,559,-1,0,17,1,0.1,0,0.8,1,0,3,0,0,0.5,79170,0,-1,0,0,309,3,0,0,58,Chelsea,Sheffield United,West Ham,Watford,Crystal Palace,0,0,0,0,0,0.9,0.9,1.8,1.1,0.9,1.9,1.3,0.9,1.3,0.9,1.7,1.2,1.8,0.9,1.5,0.9,1.8,0.9,1.9,0.9,0.9,1.6,0.9,1.7,26.7
Addji Keaninkin Marc-Israel,Guehi,DEF,CHE,4000000,0,0,0,0,0,0,904,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2674,0,-1,0,0,0,180,0,0,0,Burnley,Watford,Crystal Palace,Man City,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Guendouzi,MID,ARS,4700000,0,26,2.9,6.17021276595745E-07,5.53191489361702E-06,0,382923,2,11,0,0,0,0,0,5.5,10088,2,0,26,-2,0.4,0,1.8,2,0,2,0,2,10.8,715665,0,-1,0,0,781,5911,0,0,143,Crystal Palace,Wolverhampton,Leicester,Southampton,Norwich,3.3,3,1.4,2.5,1.6,3.1,1.6,1.4,1.5,2.3,2.3,3.4,1.9,3.4,1.4,1.7,3.4,3.3,1.4,2.6,2,2.5,3.3,2.4,2.6,1.5,2.1,1.4,3.3,39.4
Idrissa,Gueye,MID,EVE,5000000,0,0,0,0,0,0,1867,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,-1,0,0,0,3,0,0,0,Brighton,Tottenham,Southampton,Norwich,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
