FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ben,Mee,DEF,BUR,5000000,2,52,2.7,5.4E-07,1.04E-05,0,56122,2,30,0,0,0,0,0,10.4,795,0,0,52,0,0.5,0,2.5,0,0,7,0,0,0.9,52259,0,-1,0,0,1710,542,0,0,312,Everton,Man Utd,Aston Villa,Chelsea,Leicester,2.4,2.9,3.8,2.1,2.4,1.6,2.2,2.1,2.4,2.5,3.1,2.1,2.9,2.3,2.2,2.6,2.1,2.2,2.1,2.6,60.4
Benjamin,Mendy,DEF,MCI,5500000,0,26,1.44444444444444,2.62626262626263E-07,4.72727272727273E-06,0,161381,1,4,0,0,0,0,0,4.7,1032,-5,0,26,5,0.3,0,1.8,0,0,3,0,1,0.9,189810,0,-1,0,0,561,2987,0,0,136,Wolverhampton,Sheffield United,Everton,Aston Villa,Crystal Palace,0.7,0.7,1.2,1.2,1.1,0.8,1,1.1,0.7,0.7,0.7,0.7,0.8,0.8,0.9,1.3,0.8,0.7,0.9,0.9,28.2
Nampalys,Mendy,MID,LEI,4300000,0,1,0.0555555555555556,1.29198966408269E-08,2.32558139534884E-07,0,81005,0,0,0,0,0,0,0,0.2,1183,-2,0,1,2,0,0,0,0,0,0,0,0,1.1,81013,0,-1,0,0,1,1168,0,0,2,Liverpool,West Ham,Newcastle,Southampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Chris,Mepham,DEF,BOU,4300000,1,25,1.38888888888889,3.22997416020672E-07,5.81395348837209E-06,0,103672,1,13,0,0,0,1,0,5.8,372,-2,0,25,2,0.5,0,2,2,0,1,0,0,0.8,90780,0,-1,0,1,721,383,0,0,128,Arsenal,Brighton,West Ham,Watford,Norwich,0.7,0.7,1,0.9,0.8,0.8,1.4,0.8,0.7,0.8,0.8,1.1,0.7,1.3,0.7,1,0.7,0.8,0.7,0.9,34.5
Max,Meyer,MID,CRY,5200000,2,10,0.555555555555556,1.06837606837607E-07,1.92307692307692E-06,0,10517,1,3,0,0,0,0,0,1.9,23,-3,0,10,3,0.1,0,0.7,0,0,1,0,0,0.1,3970,0,-1,0,0,272,24,0,0,24,West Ham,Southampton,Norwich,Arsenal,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12
Simon,Mignolet,GLK,LIV,4500000,0,0,0,0,0,0,2798,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,-1,0,0,0,1,0,0,0,Leicester,Wolverhampton,Sheffield United,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luka,Milivojevic,MID,CRY,6700000,2,51,2.8,4.17910447761194E-07,7.61194029850746E-06,0,409196,7,20,0,0,0,2,0,7.6,1292,-3,0,51,3,0.3,0,2.3,6,0,6,0,0,2.4,54969,0,-1,0,1,1605,476,0,0,235,West Ham,Southampton,Norwich,Arsenal,Man City,2.3,2.5,1.8,2.8,1.4,2.4,3.2,1.9,3.1,2.1,3.1,2.3,1.4,2.9,1.5,2.1,1.5,2.9,2.3,2.2,79.2
James,Milner,MID,LIV,5300000,6,38,2.23529411764706,4.21753607103219E-07,7.16981132075472E-06,0,65012,3,6,0,0,0,2,0,7.2,262,-2,0,38,2,0.5,0,2.6,3,0,3,0,2,0.6,38350,0,-1,0,1,568,1241,0,0,139,Leicester,Wolverhampton,Sheffield United,Tottenham,Man Utd,1.2,1.8,2.1,1.2,1.9,3.2,1.5,1.4,1.4,1.8,1.7,1.5,1.7,1.1,1.6,1.7,1.9,1.7,1.3,1.5,34.6
Yerry,Mina,DEF,EVE,5300000,7,47,2.8,5.28301886792453E-07,8.86792452830189E-06,0,389409,1,25,0,0,0,0,0,8.9,658,-2,0,47,2,0.5,0,2.7,5,0,5,0,0,2.1,368413,1,-1,0,0,1530,1597,0,0,282,Burnley,Newcastle,Man City,Brighton,West Ham,2.5,2.6,2.2,2.7,2.7,3.8,2.2,3.4,1.7,3.1,2.1,2.6,2.2,2.5,2.4,2.1,1.9,4,2.1,2.5,65
Tyrone,Mings,DEF,AVL,4500000,0,43,2.7,6E-07,9.55555555555555E-06,0,394933,3,25,0,0,0,1,0,9.6,6268,0,0,43,0,0.3,0,1.3,3,0,3,0,1,3.3,465426,0,-1,0,0,1372,213,0,0,274,Norwich,Watford,Burnley,Man City,Brighton,0,0,1.5,2.5,1.9,3,1.9,3.2,2,2.3,1.5,2.6,2.4,2.3,1.9,3,3.3,2.2,2.2,2.5,52.5
Tyrick,Mitchell,DEF,CRY,4000000,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,-1,0,0,0,60,0,0,0,West Ham,Southampton,Norwich,Arsenal,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henrikh,Mkhitaryan,MID,ARS,6800000,0,4,1.3,1.91176470588235E-07,5.88235294117647E-07,0,114823,1,0,0,0,0,0,0,0.6,84,-2,0,4,2,0,0,0,0,0,1,0,0,0.8,22772,0,-1,0,0,110,11,0,0,3,Bournemouth,Chelsea,Man Utd,Crystal Palace,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6
Nacho,Monreal,DEF,ARS,5000000,0,10,3.3,6.6E-07,2E-06,0,88069,0,4,0,0,0,0,0,2,47,0,0,10,0,0,0,0,1,0,1,0,0,0.3,28054,0,-1,0,0,270,6,0,0,54,Bournemouth,Chelsea,Man Utd,Crystal Palace,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Martin,Montoya,DEF,BHA,4400000,0,42,2.6,5.90909090909091E-07,9.54545454545455E-06,0,77027,3,18,0,0,0,0,0,9.3,1195,-1,1,42,1,0.2,0,0.8,3,0,4,0,1,0.6,70710,0,-1,0,1,1202,375,-1,0,204,Tottenham,Bournemouth,Chelsea,Everton,Aston Villa,2.3,2.1,2.2,2.4,3.5,2,2.6,2.6,2.1,2.9,1.8,1.9,1.7,2.6,2.1,2.2,2.1,2.1,3.3,1.6,57.9
Simon,Moore,GLK,SHU,4400000,0,1,0.0555555555555556,1.26262626262626E-08,2.27272727272727E-07,0,5331,0,3,0,2,0,0,0,0.2,85,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,2985,0,-1,0,0,90,10,0,0,9,Watford,Man City,Liverpool,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Aaron,Mooy,MID,BHA,4800000,2,28,2.2,4.58333333333333E-07,5.83333333333333E-06,0,21508,0,15,0,0,0,0,0,5.8,242,-2,0,28,2,0.6,0,3,3,0,2,0,1,0.2,15468,0,-1,0,0,902,1233,0,1,139,Tottenham,Bournemouth,Chelsea,Everton,Aston Villa,1.1,1.8,1.3,1.4,1.6,1.7,1.3,2.1,2.2,1.7,1.7,1.8,1.1,1.9,1.3,1.1,1.1,1.8,2,1.5,47.4
Wes,Morgan,DEF,LEI,4100000,0,4,0.222222222222222,5.42005420054201E-08,9.75609756097561E-07,0,78619,0,0,0,0,0,0,0,1,403,-4,0,4,4,0,0,0,0,0,0,0,0,0.7,24137,0,-1,0,0,56,312,0,0,15,Liverpool,West Ham,Newcastle,Southampton,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.2
Ravel,Morrison,MID,SHU,4600000,0,1,0.0555555555555556,1.20772946859903E-08,2.17391304347826E-07,0,11698,0,0,0,0,0,0,0,0.2,54,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,3217,0,-1,0,0,12,104,0,0,0,Watford,Man City,Liverpool,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Mason,Mount,MID,CHE,6400000,1,75,3.9,6.09375E-07,1.171875E-05,0,2213139,2,24,0,0,0,5,0,11.5,72017,4,1,75,-4,0.4,0,2.7,6,0,4,0,2,23.1,3588989,0,-1,0,0,1549,8434,-1,0,275,Southampton,Arsenal,Brighton,Burnley,Newcastle,3.7,4,4,4.4,3.7,4.2,2.9,4.4,3.4,4.2,4.3,2.9,2.5,3.5,4.7,3.4,5.1,3.8,2.8,4.2,140.7
Lys,Mousset,FWD,SHU,5000000,1,60,3.33333333333333,6.66666666666667E-07,1.2E-05,0,373912,0,5,0,0,0,5,0,12,35853,0,0,60,0,0.5,0,2.7,9,0,3,0,3,4.9,668959,0,-1,0,1,705,2084,0,0,205,Watford,Man City,Liverpool,West Ham,Arsenal,3.5,3.8,3,3.2,3.6,3.3,3.2,3.1,3.3,3.2,4.3,2.6,3.4,3.8,3.2,3.1,3.3,2.8,3.3,4.3,68
,Moutinho,MID,WOL,5400000,0,63,3.5,6.48148148148148E-07,1.16666666666667E-05,0,473989,4,20,0,0,0,1,0,11.7,6596,-1,0,63,1,0.5,0,2.8,9,0,4,0,5,5.7,420659,0,-1,0,0,1529,5459,0,0,324,Man City,Liverpool,Watford,Newcastle,Southampton,2.1,2.4,3.5,4,3.8,2.3,2.6,2.9,3.3,2.4,3.6,2.9,3.6,2.4,3.6,4.4,3.7,3.2,3.4,2.7,109
Jacob,Murphy,MID,NEW,4800000,0,0,0,0,0,0,1304,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0,203,0,-1,0,0,0,2,0,0,0,Man Utd,Everton,Leicester,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glenn,Murray,FWD,BHA,5500000,0,15,0.833333333333333,1.51515151515152E-07,2.72727272727273E-06,0,213579,0,4,0,0,0,0,0,2.7,366,-5,0,15,5,0.1,0,0.3,0,0,2,0,0,0.8,43205,0,-1,0,0,395,128,0,0,16,Tottenham,Bournemouth,Chelsea,Everton,Aston Villa,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.5,0.4,0.4,9.3
Shkodran,Mustafi,DEF,ARS,5200000,1,5,0.277777777777778,5.34188034188034E-08,9.61538461538461E-07,0,32588,0,2,0,0,0,0,0,1,94,-3,0,5,3,0.2,0,0.8,0,0,0,0,1,0.3,8049,0,-1,0,0,103,38,0,0,27,Bournemouth,Chelsea,Man Utd,Crystal Palace,Sheffield United,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.8
Yoshinori,Muto,FWD,NEW,5100000,0,6,0.333333333333333,6.5359477124183E-08,1.17647058823529E-06,0,12166,0,3,0,0,0,0,0,1.2,53,-4,0,6,4,0,0,0.2,0,0,0,0,0,0.1,5944,0,-1,0,0,111,27,0,0,12,Man Utd,Everton,Leicester,Wolverhampton,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2
Marvelous,Nakamba,MID,AVL,4400000,1,23,1.8,4.09090909090909E-07,5.22727272727273E-06,0,82530,2,23,0,0,0,0,0,5.2,728,-1,0,23,1,0.3,0,1.2,0,0,1,0,0,1,123370,0,-1,0,0,1057,144,0,0,173,Norwich,Watford,Burnley,Man City,Brighton,1.3,1,0.9,0.9,1,1.7,1,1.1,1.2,1.7,0.9,1,0.9,1.4,0.9,1.5,1.4,0.9,1.4,0.9,36.8
Marc,Navarro,DEF,WAT,3900000,0,0,0,0,0,0,27457,0,0,0,0,0,0,0,0,462,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,41325,0,-1,0,0,0,325,0,0,0,Sheffield United,Aston Villa,Wolverhampton,Bournemouth,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilfred,Ndidi,MID,LEI,5000000,2,55,3.1,6.2E-07,1.1E-05,0,317674,3,17,0,0,0,2,0,11,2177,0,0,55,0,0.4,0,2.2,5,0,7,0,0,2.6,365359,0,-1,0,0,1620,2615,0,0,301,Liverpool,West Ham,Newcastle,Southampton,Burnley,2.1,2.2,2.3,2.8,2.4,2.6,2.4,2.7,1.9,2.2,2.9,2.7,3.2,2.3,3,2.6,2.8,3.6,1.8,3.3,73.6
Tanguy,Ndombele,MID,TOT,5800000,0,33,1.83333333333333,3.16091954022988E-07,5.68965517241379E-06,0,805316,2,10,0,0,0,2,0,5.7,921,-2,0,33,2,0.1,0,0.7,2,0,1,0,1,2.5,581023,0,-1,0,0,683,318,0,0,148,Brighton,Norwich,Southampton,Liverpool,Watford,1.4,0.9,1.3,0.9,1.2,1.3,0.9,0.9,0.9,1.4,1,1.5,1.1,1.6,1.4,1.2,1.4,1,1.1,0.9,45.7
Reiss,Nelson,MID,ARS,5300000,5,14,0.777777777777778,1.46750524109015E-07,2.64150943396226E-06,0,14192,1,3,0,0,0,0,0,2.6,47,-2,0,14,2,0.3,0,1.5,0,0,2,0,1,0.1,8154,0,-1,0,0,323,286,0,0,48,Bournemouth,Chelsea,Man Utd,Crystal Palace,Sheffield United,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,24.6
,Neto,MID,WOL,5000000,0,16,0.888888888888889,1.77777777777778E-07,3.2E-06,0,3618,1,1,0,0,0,0,0,3.2,26,0,0,16,0,0.2,0,1,0,0,0,0,2,0,3515,0,-1,0,0,186,42,0,0,49,Man City,Liverpool,Watford,Newcastle,Southampton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,18.6
,Neves,MID,WOL,5300000,0,47,2.6,4.90566037735849E-07,8.86792452830189E-06,0,540937,4,19,0,0,0,2,0,8.9,2760,-2,0,47,2,0.3,0,1.8,4,0,4,0,0,5,308082,0,-1,0,1,1409,931,0,0,216,Man City,Liverpool,Watford,Newcastle,Southampton,1.3,1.4,2.2,2.6,2.5,1.4,1.6,1.8,2.1,1.5,2.3,1.8,2.3,1.5,2.3,2.9,2.3,2,2.2,1.7,58.3
Oumar,Niasse,FWD,EVE,4500000,0,1,0.0555555555555556,1.23456790123457E-08,2.22222222222222E-07,0,415,0,0,0,0,0,0,0,0.2,67,0,0,1,0,0,0,0.2,0,0,0,0,0,0,1198,0,-1,0,0,1,128,0,0,2,Burnley,Newcastle,Man City,Brighton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Edward,Nketiah,FWD,ARS,4300000,0,0,0,0,0,0,113851,0,0,0,0,0,0,0,0,500,-2,0,0,2,0,0,0,0,0,0,0,0,0.6,47024,0,-1,0,0,0,181,0,0,0,Bournemouth,Chelsea,Man Utd,Crystal Palace,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georges-Kevin,Nkoudou,MID,TOT,5000000,0,1,1,2E-07,2E-07,0,2406,0,0,0,0,0,0,0,0.2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1662,0,-1,0,0,2,3,0,0,3,Brighton,Norwich,Southampton,Liverpool,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Daniel,N'Lundulu,FWD,SOU,4500000,0,0,0,0,0,0,7306,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9134,0,-1,0,0,0,46,0,0,0,Chelsea,Crystal Palace,Tottenham,Leicester,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Noble,MID,WHU,5000000,2,46,2.9,5.8E-07,9.2E-06,0,87631,2,19,0,0,0,1,0,9.2,404,0,0,46,0,0.5,0,2.4,2,0,5,0,2,0.5,89124,0,-1,0,1,1249,291,0,0,195,Crystal Palace,Leicester,Bournemouth,Sheffield United,Everton,2.1,2.2,2.7,3.4,2.8,3.5,2.7,1.6,1.7,2.3,2.5,2.7,1.8,2,2.3,2.9,2.2,3.1,1.9,2.4,42.1
Will,Norris,GLK,WOL,4000000,0,0,0,0,0,0,32559,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0.6,18964,0,-1,0,0,0,184,0,0,0,Man City,Liverpool,Watford,Newcastle,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Norwood,MID,SHU,4900000,10,53,2.8,5.71428571428571E-07,1.08163265306122E-05,0,35190,4,17,0,0,0,1,0,10.8,290,-1,0,53,1,0.7,0,3.5,4,0,7,0,1,0.3,31694,0,-1,0,1,1576,1803,0,0,298,Watford,Man City,Liverpool,West Ham,Arsenal,2.8,1.7,1.7,2,2.5,1.4,2.1,2.4,2.4,1.8,2.2,2.3,1.9,1.9,2.4,2.4,1.8,1.8,2.5,2.9,86.1
?rjan,Nyland,GLK,AVL,4300000,0,2,0.111111111111111,2.58397932816537E-08,4.65116279069767E-07,0,9339,0,2,0,3,0,0,0,0.5,71,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,3985,0,-1,0,0,82,31,0,0,13,Norwich,Watford,Burnley,Man City,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.3
Michael,Obafemi,FWD,SOU,4900000,8,16,0.888888888888889,1.8140589569161E-07,3.26530612244898E-06,0,18194,0,5,0,0,0,1,0,3.3,108,-1,0,16,1,0.3,0,1.7,2,0,1,0,0,0.2,9883,0,-1,0,0,256,709,0,0,47,Chelsea,Crystal Palace,Tottenham,Leicester,Wolverhampton,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14
Pedro,Obiang,MID,WHU,4500000,0,0,0,0,0,0,5032,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1690,0,-1,0,0,0,5,0,0,0,Crystal Palace,Leicester,Bournemouth,Sheffield United,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,O'Connell,DEF,SHU,4600000,2,67,3.5,7.60869565217391E-07,1.45652173913043E-05,0,83558,3,17,0,0,0,0,0,14.6,5341,1,0,67,-1,0.7,0,3.2,5,0,7,0,1,2.3,208577,0,-1,0,1,1710,5109,0,0,334,Watford,Man City,Liverpool,West Ham,Arsenal,3.8,3.7,3.6,4,2.9,3.1,3.9,3.1,3.4,4.5,3.6,4.1,2.9,4.1,2.9,2.9,3.2,3,4.3,3.6,66.5
Angelo,Ogbonna,DEF,WHU,4500000,1,51,3.6,8E-07,1.13333333333333E-05,0,38009,2,18,0,0,0,2,0,11.3,2226,0,0,51,0,0.9,0,4.2,0,0,5,0,0,1.3,94334,0,-1,0,0,1260,2349,0,0,249,Crystal Palace,Leicester,Bournemouth,Sheffield United,Everton,3.9,3.4,3.4,3.5,4.7,6.4,3.7,3.6,3.5,2.9,2.9,3.2,3.9,3.6,4.1,3.4,3.5,4.1,2.9,5.2,46.5
Divock,Origi,FWD,LIV,5200000,1,40,2.9,5.57692307692308E-07,7.69230769230769E-06,0,552979,0,9,0,0,0,3,0,7.7,2620,-3,0,40,3,0.7,0,3.8,6,0,0,0,2,2.8,392141,0,-1,0,1,382,2160,0,0,147,Leicester,Wolverhampton,Sheffield United,Tottenham,Man Utd,2.1,2.6,1.8,2.8,3.6,5.3,2.8,3.4,2.7,2.6,2.6,2.3,2.9,3,3.1,2.7,2.8,2.8,2.8,2,34.5
,Oriol Romeu,MID,SOU,4300000,1,28,1.8,4.18604651162791E-07,6.51162790697674E-06,0,87929,2,28,0,0,0,0,0,6.5,1392,-2,0,28,2,0.2,0,0.7,0,0,2,0,0,1.1,80049,0,-1,0,0,1125,10673,0,0,173,Chelsea,Crystal Palace,Tottenham,Leicester,Wolverhampton,1,1,0.9,0.9,1.1,1.1,0.9,1.2,0.9,1.1,1.3,1.1,1.1,1.4,0.9,1.1,1,1.1,1.4,1.3,36.6
Ben,Osborn,MID,SHU,4700000,0,4,0.222222222222222,4.72813238770686E-08,8.51063829787234E-07,0,2511,0,0,0,0,0,0,0,0.9,23,-3,0,4,3,0.1,0,0.3,0,0,0,0,0,0,757,0,-1,0,0,51,18,0,0,17,Watford,Man City,Liverpool,West Ham,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.7
Nicolas,Otamendi,DEF,MCI,5000000,0,46,3.8,7.6E-07,9.2E-06,0,622198,2,11,0,0,0,2,0,9.2,1862,-5,0,46,5,0.6,0,3.2,2,0,3,0,1,2.7,670964,0,-1,0,1,904,5157,0,0,202,Wolverhampton,Sheffield United,Everton,Aston Villa,Crystal Palace,3.6,3.4,4.9,4.8,4.7,3.9,4.4,4.6,3.3,3.3,3.3,3.6,4,3.7,4,5.2,3.9,3.6,4,4.1,54.1
Owen,Otasowie,MID,WOL,4500000,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,-1,0,0,0,17,0,0,0,Man City,Liverpool,Watford,Newcastle,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesut,Ozil,MID,ARS,7200000,2,24,1.33333333333333,1.85185185185185E-07,3.33333333333333E-06,0,124140,0,15,0,0,0,0,0,3.3,1109,-3,0,24,3,0.4,0,2.7,1,0,0,0,2,0.9,60455,0,-1,0,0,740,2017,0,0,127,Bournemouth,Chelsea,Man Utd,Crystal Palace,Sheffield United,0.7,0.7,0.8,0.7,1,0.7,0.7,0.9,0.8,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.9,58.8
Troy,Parrott,FWD,TOT,4400000,0,1,1,2.27272727272727E-07,2.27272727272727E-07,0,83739,0,0,0,0,0,0,0,0.2,557,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.8,71698,0,-1,0,0,5,271,0,0,3,Brighton,Norwich,Southampton,Liverpool,Watford,0.5,0.6,0.6,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0
,Patricio,GLK,WOL,5200000,0,68,3.8,7.30769230769231E-07,1.30769230769231E-05,0,508246,0,22,0,50,0,0,0,13.1,9290,2,0,68,-2,0.5,0,2.8,4,0,4,0,0,10.6,818464,0,-1,1,0,1620,845,0,0,306,Man City,Liverpool,Watford,Newcastle,Southampton,3.8,3.9,3.9,5.3,3.9,3.8,3.2,3.7,4.2,4.2,4,4.7,3.7,4.7,3.4,3.8,5,3.1,4.9,3.8,41.1
Bailey,Peacock-Farrell,GLK,BUR,4400000,0,0,0,0,0,0,3025,0,0,0,0,0,0,0,0,19,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1108,0,-1,0,0,0,12,0,0,0,Everton,Man Utd,Aston Villa,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pedro,MID,CHE,6800000,1,10,0.555555555555556,8.16993464052288E-08,1.47058823529412E-06,0,263442,0,6,0,0,0,0,0,1.5,224,-2,0,10,2,0.1,0,0.5,0,0,1,0,0,1.2,122727,0,-1,0,0,310,59,0,0,40,Southampton,Arsenal,Brighton,Burnley,Newcastle,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,33.1
Nicolas,Pepe,MID,ARS,9100000,1,48,3,3.2967032967033E-07,5.27472527472528E-06,0,437664,2,19,0,0,0,2,0,5.3,2371,-4,0,48,4,0.3,0,2.7,4,0,1,0,3,2.2,224236,0,-1,0,1,1014,552,0,0,162,Bournemouth,Chelsea,Man Utd,Crystal Palace,Sheffield United,2.7,2.2,3.1,2.1,3.4,2,2.4,3.3,3,1.7,2.4,2.5,2.9,2.7,2.7,2.4,1.8,1.9,1.8,3.3,91.2
,Pereira,DEF,LEI,6500000,0,86,4.5,6.92307692307692E-07,1.32307692307692E-05,0,552667,1,18,0,0,0,2,0,13.2,34157,5,0,86,-5,0.5,0,3,10,0,7,0,1,16.3,1241752,0,-1,0,2,1710,7352,0,0,385,Liverpool,West Ham,Newcastle,Southampton,Burnley,5.2,5.6,5.2,4.4,3.8,6.2,5.2,4.2,5.1,4.6,6.7,4.7,5.4,5.2,6.3,3.8,4.5,4.8,5.1,5.8,93.6
Andreas,Pereira,MID,MUN,4900000,4,41,2.6,5.30612244897959E-07,8.36734693877551E-06,0,109742,3,14,0,0,0,1,0,8.4,411,-1,0,41,1,0.2,0,1.2,1,0,3,0,2,0.5,109392,0,-1,0,0,1069,1015,0,0,136,Newcastle,Burnley,Arsenal,Norwich,Liverpool,2.9,1.6,1.7,2.4,1.3,2.8,2.6,1.3,3,1.4,1.5,1.3,3,1.7,2.6,1.3,2.3,1.3,2.2,1.3,70.7
Roberto,Pereyra,MID,WAT,5600000,1,27,1.9,3.39285714285714E-07,4.82142857142857E-06,0,235993,3,10,0,0,0,1,0,4.8,207,-4,0,27,4,0.1,0,0.8,0,0,4,0,0,0.6,23606,0,-1,0,0,871,252,0,0,85,Sheffield United,Aston Villa,Wolverhampton,Bournemouth,Tottenham,1.7,1.3,1.5,1.2,1.2,1,1.5,1.1,1,1,1,1.2,1.1,1.3,1,1.3,1.7,1,1,1.1,51.6
Ayoze,Perez,MID,LEI,6000000,1,60,3.33333333333333,5.55555555555556E-07,1E-05,0,1239578,0,10,0,0,0,4,0,9.8,8013,-5,1,60,5,0.2,0,1,2,0,5,0,2,4.3,532722,0,-1,0,1,961,2023,-1,0,178,Liverpool,West Ham,Newcastle,Southampton,Burnley,2.3,2.5,2.6,3.1,2.7,3,2.7,3.1,2.1,2.5,3.2,3,3.5,2.5,3.4,2.9,3.1,4,2,3.7,78.6
Taylor,Perry,MID,WOL,4500000,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1626,0,-1,0,0,0,42,0,0,0,Man City,Liverpool,Watford,Newcastle,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
