FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Lukasz,Fabianski,GLK,WHU,4900000,0,32,1.88235294117647,3.84153661464586E-07,6.53061224489796E-06,0,441387,0,8,0,20,0,0,0,6.5,461,-1,0,32,1,0,0,0,4,0,3,0,0,2,231981,0,-1,0,2,573,26,0,0,135,Crystal Palace,Leicester,Bournemouth,Sheffield United,Everton,0,0,0,1.2,1.2,1.9,1,1.4,1.3,1.4,1,1,1.1,1.4,1.3,1.6,1.3,1.2,1.5,1,2.2,14.5
,Fabinho,MID,LIV,5400000,0,32,1.88235294117647,3.48583877995643E-07,5.92592592592593E-06,0,139521,5,10,0,0,0,1,0,5.9,292,-1,0,32,1,0,0,0.2,4,0,2,0,1,1.1,110148,0,-1,0,0,1006,19,0,0,199,Leicester,Wolverhampton,Sheffield United,Tottenham,Man Utd,0,0,0,1.7,0.9,1.4,1.3,1.2,1.1,1.1,1.4,1.4,1.1,1.2,0.9,1.2,1.2,1.5,1.3,1,1.2,46.1
Ralf,Fahrmann,GLK,NOR,4400000,0,1,0.0588235294117647,1.33689839572193E-08,2.27272727272727E-07,0,24044,0,1,0,1,0,0,0,0.2,43,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,4475,0,-1,0,0,21,15,0,0,6,Wolverhampton,Aston Villa,Tottenham,Crystal Palace,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Akin,Famewo,DEF,NOR,4000000,0,0,0,0,0,0,2348,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3862,0,-1,0,0,0,22,0,0,0,Wolverhampton,Aston Villa,Tottenham,Crystal Palace,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6700000,0,40,2.7,4.02985074626866E-07,5.97014925373134E-06,0,495788,1,21,0,0,0,0,0,6,786,-3,0,40,3,0.2,0,1.6,0,0,5,0,3,2.9,137589,0,-1,0,0,1075,16,0,0,207,Crystal Palace,Leicester,Bournemouth,Sheffield United,Everton,0,1.9,1.8,2.5,3,2.5,1.6,2.5,1.4,1.6,2.1,2.2,2.4,1.5,1.9,2.1,2.6,1.9,2.7,1.7,2.2,89.2
Federico,Fernandez,DEF,NEW,4400000,6,45,2.64705882352941,6.01604278074866E-07,1.02272727272727E-05,0,14309,3,10,0,0,0,2,0,10.2,350,-1,0,45,1,0.9,0,4,4,0,2,0,2,0.6,42119,0,-1,0,2,833,1782,0,0,185,Crystal Palace,Man Utd,Everton,Leicester,Wolverhampton,3.3,1.6,3.3,2.2,1.6,2.5,2.3,2.6,1.5,2.4,2.4,1.9,2.2,3.7,1.7,3.1,2,2.1,3.3,1.8,2.5,50.1
,Fernandinho,MID,MCI,5200000,2,26,1.9,3.65384615384615E-07,5E-06,0,69337,3,13,0,0,0,0,0,5,179,-3,0,26,3,0.4,0,2,0,0,5,0,0,0.7,28297,0,-1,0,0,1213,219,0,1,206,Leicester,Wolverhampton,Sheffield United,Everton,Aston Villa,1,1.4,1.6,1.3,1,1.2,1.9,1,1.1,1,1.3,1,1.5,1,1,1.6,1.4,1.3,1.3,1.5,1.2,43.1
Roberto,Firmino,FWD,LIV,9200000,0,75,4.4,4.78260869565217E-07,8.15217391304348E-06,0,1120721,0,9,0,0,0,4,0,8.2,2349,-3,1,75,3,0.4,0,3.8,12,0,6,0,5,7.7,831902,0,-1,0,0,1355,1660,-1,0,290,Leicester,Wolverhampton,Sheffield United,Tottenham,Man Utd,0,4.1,4.7,3.6,5.1,6.1,4.7,5.4,5.7,5,5.1,4.9,4.6,5.1,5.4,5.9,4.8,5.3,5.2,5.5,3.8,147.6
John,Fleck,MID,SHU,4900000,0,59,3.9,7.95918367346939E-07,1.20408163265306E-05,0,65017,5,12,0,0,0,4,0,12,1003,-1,0,59,1,1.1,0,5.5,7,0,5,0,1,1.5,155651,0,-1,0,3,1288,7368,0,0,281,Brighton,Watford,Man City,Liverpool,West Ham,3.9,4.5,2.7,3,3.6,4,2.3,3.5,4.2,4.2,3,3.7,3.8,3.3,3.5,3.7,4,3.3,3,4.2,4.5,99
Phil,Foden,MID,MCI,5100000,1,12,0.705882352941177,1.3840830449827E-07,2.35294117647059E-06,0,37637,0,2,0,0,0,0,0,2.4,154,-4,0,12,4,0.3,0,1.3,0,0,0,0,1,0.3,10414,0,-1,0,0,140,104,0,0,43,Leicester,Wolverhampton,Sheffield United,Everton,Aston Villa,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,21.1
Pablo,Fornals,MID,WHU,6000000,0,36,2.2,3.66666666666667E-07,6E-06,0,49281,1,17,0,0,0,0,0,6,98,-5,0,36,5,0.6,0,3.8,0,0,3,0,3,0.3,6895,0,-1,0,0,864,210,0,0,125,Crystal Palace,Leicester,Bournemouth,Sheffield United,Everton,0,1.4,1.3,1.8,2.2,1.8,1.1,1.8,1.1,1.1,1.5,1.6,1.7,1.1,1.4,1.5,1.9,1.4,2,1.2,1.6,51.7
Fraser,Forster,GLK,SOU,4300000,0,0,0,0,0,0,46524,0,0,0,0,0,0,0,0,48,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2842,0,-1,0,0,0,6,0,0,0,Aston Villa,Chelsea,Crystal Palace,Tottenham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4800000,8,67,3.7,7.70833333333333E-07,1.39583333333333E-05,0,144287,0,32,0,61,0,0,0,14,581,-2,0,67,2,0.7,0,3.5,10,0,5,0,0,1.9,82837,0,-1,0,1,1620,319,0,0,341,Man Utd,Sheffield United,Aston Villa,Wolverhampton,Bournemouth,4.3,3.4,5.5,3.4,3.3,4.9,4.4,5,3.3,3.1,4,4.3,3.5,2.7,3.2,3.5,4.1,5.2,4.5,3.6,2.9,43.3
Dimitri,Foulquier,DEF,WAT,4000000,0,1,0.0588235294117647,1.47058823529412E-08,2.5E-07,0,9890,0,6,0,0,0,0,0,0.2,92,0,0,1,0,0,0,0.2,0,0,0,0,0,0.2,17324,0,-1,0,0,57,88,0,0,12,Man Utd,Sheffield United,Aston Villa,Wolverhampton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Juan,Foyth,DEF,TOT,4900000,0,2,0.117647058823529,2.40096038415366E-08,4.08163265306122E-07,0,2784,1,2,0,0,0,0,0,0.4,10,-1,0,2,1,0,0,0.2,0,0,0,0,0,0,1976,0,-1,0,0,21,13,0,0,9,Chelsea,Brighton,Norwich,Southampton,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.8
Simon,Francis,DEF,BOU,4400000,1,10,0.588235294117647,1.33689839572193E-07,2.27272727272727E-06,0,1470,1,7,0,0,0,0,0,2.3,76,-1,0,10,1,0.3,0,1.2,1,0,1,0,0,0,3086,0,-1,0,0,368,61,0,1,68,Burnley,Arsenal,Brighton,West Ham,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.3
Ryan,Fraser,MID,BOU,6900000,2,48,2.8,4.05797101449275E-07,6.95652173913044E-06,0,1082499,2,19,0,0,0,1,0,7,854,-6,0,48,6,0.4,0,2.5,2,0,4,0,3,3,125134,0,-1,0,0,1255,217,0,0,172,Burnley,Arsenal,Brighton,West Ham,Watford,2.8,2.6,2.2,2.1,2.9,2,2.7,2.4,3.1,2.1,2.1,1.6,2.4,2.4,2.8,1.8,2.2,2,1.5,2.3,2,80.6
,Fred,MID,MUN,5300000,2,22,1.6,3.0188679245283E-07,4.15094339622642E-06,0,14186,3,16,0,0,0,0,0,4.2,113,-2,0,22,2,0.3,0,1.8,0,0,0,0,0,0.2,12015,0,-1,0,0,1048,166,0,0,163,Watford,Newcastle,Burnley,Arsenal,Norwich,0.9,1.3,0.8,0.8,1.1,0.8,1.3,1.2,0.8,1.3,0.8,0.8,0.8,1.5,0.8,1.2,0.8,1.1,0.8,1,0.8,52.2
Ryan,Fredericks,DEF,WHU,4500000,0,43,2.7,6E-07,9.55555555555555E-06,0,96219,5,24,0,0,0,0,0,9.6,656,0,0,43,0,0.6,0,2.8,3,0,5,0,1,0.6,109289,0,-1,0,0,1357,7,0,0,242,Crystal Palace,Leicester,Bournemouth,Sheffield United,Everton,0,0,2.1,2.2,2.2,3.2,1.8,2.4,2.3,2.4,1.9,1.8,2,2.5,2.3,2.8,2.3,2.2,2.6,1.9,3.7,52.3
Kieron,Freeman,DEF,SHU,4200000,0,0,0,0,0,0,8853,0,0,0,0,0,0,0,0,44,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3111,0,-1,0,0,0,51,0,0,0,Brighton,Watford,Man City,Liverpool,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Freeman,MID,SHU,5100000,1,11,1.2,2.35294117647059E-07,2.15686274509804E-06,0,8438,2,4,0,0,0,0,0,2.2,22,-4,0,11,4,0.1,0,0.3,0,0,1,0,0,0.1,2714,0,-1,0,0,322,24,0,0,32,Brighton,Watford,Man City,Liverpool,West Ham,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,13.6
Christian,Fuchs,DEF,LEI,4300000,0,11,0.647058823529412,1.50478796169631E-07,2.55813953488372E-06,0,29471,0,2,0,0,0,0,0,2.6,88,-2,0,11,2,0.2,0,1,0,0,1,0,0,0.3,18707,0,-1,0,0,274,54,0,0,52,Man City,Liverpool,West Ham,Newcastle,Southampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.6
Sam,Gallagher,FWD,SOU,4500000,0,0,0,0,0,0,5283,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2722,0,-1,0,0,0,2,0,0,0,Aston Villa,Chelsea,Crystal Palace,Tottenham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Garcia,DEF,MCI,4500000,0,2,0.117647058823529,2.61437908496732E-08,4.44444444444444E-07,0,1163,0,1,0,0,0,0,0,0.4,18,0,0,2,0,0,0,0.2,0,0,0,0,0,0,1430,0,-1,0,0,32,20,0,0,7,Leicester,Wolverhampton,Sheffield United,Everton,Aston Villa,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1
James,Garner,MID,MUN,4300000,0,1,0.0588235294117647,1.36798905608755E-08,2.32558139534884E-07,0,20137,0,1,0,0,0,0,0,0.2,142,-2,0,1,2,0,0,0,0,0,0,0,0,0.2,21584,0,-1,0,0,8,670,0,0,3,Watford,Newcastle,Burnley,Arsenal,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Dwight,Gayle,FWD,NEW,5000000,1,6,0.352941176470588,7.05882352941176E-08,1.2E-06,0,3024,0,1,0,0,0,0,0,1.2,36,0,0,6,0,0.1,0,0.7,0,0,0,0,0,0,4544,0,-1,0,0,77,24,0,0,15,Crystal Palace,Man Utd,Everton,Leicester,Wolverhampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1
Paulo,Gazzaniga,GLK,TOT,4600000,0,34,3.1,6.73913043478261E-07,7.39130434782609E-06,0,89396,0,16,0,43,0,0,0,7.4,1054,1,0,34,-1,0.5,0,2.5,3,0,1,0,0,4.4,367329,0,-1,0,0,982,3844,0,0,195,Chelsea,Brighton,Norwich,Southampton,Liverpool,3.2,3.3,2.4,2.5,3.2,2.6,3.3,2.9,3.2,2.4,2.7,1.8,3.6,3.9,2.4,4.1,2.3,2.7,3.1,2.9,3,31.7
Jean-Philippe,Gbamin,MID,EVE,4800000,0,4,0.235294117647059,4.90196078431373E-08,8.33333333333333E-07,0,7025,0,0,0,0,0,0,0,0.8,6,-2,0,4,2,0,0,0,0,0,1,0,0,0,2719,0,-1,0,0,135,3,0,0,14,Arsenal,Burnley,Newcastle,Man City,Brighton,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Rachid,Ghezzal,MID,LEI,5200000,0,0,0,0,0,0,3761,0,0,0,0,0,0,0,0,3,-3,0,0,3,0,0,0,0,0,0,0,0,0,543,0,-1,0,0,0,2,0,0,0,Man City,Liverpool,West Ham,Newcastle,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4700000,0,7,0.411764705882353,8.76095118898623E-08,1.48936170212766E-06,0,6492,0,2,0,0,0,0,0,1.5,14,-3,0,7,3,0,0,0,0,0,0,0,1,0.1,2329,0,-1,0,0,119,8,0,0,28,Norwich,Man City,Liverpool,Watford,Newcastle,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.1
Ben,Gibson,DEF,BUR,3900000,0,0,0,0,0,0,140182,0,0,0,0,0,0,0,0,844,-1,0,0,1,0,0,0,0,0,0,0,0,2.7,102837,0,-1,0,0,0,172,0,0,0,Bournemouth,Everton,Man Utd,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Gibson,DEF,EVE,4300000,0,0,0,0,0,0,9326,0,0,0,0,0,0,0,0,23,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3975,0,-1,0,0,0,17,0,0,0,Arsenal,Burnley,Newcastle,Man City,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4500000,0,2,0.117647058823529,2.61437908496732E-08,4.44444444444444E-07,0,1893,0,1,0,0,0,0,0,0.4,15,0,0,2,0,0,0,0,0,0,0,0,0,0,2408,0,-1,0,0,9,12,0,0,5,Tottenham,Southampton,Arsenal,Brighton,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5
Olivier,Giroud,FWD,CHE,6600000,0,7,1.4,2.12121212121212E-07,1.06060606060606E-06,0,172038,0,5,0,0,0,0,0,1.1,90,-4,0,7,4,0,0,0.3,0,0,1,0,0,1,60607,0,-1,0,0,190,30,0,0,16,Tottenham,Southampton,Arsenal,Brighton,Burnley,0.8,1,0.8,0.7,1,0.7,1,0.7,1.2,1.1,0.7,1,0.7,0.9,0.8,0.9,0.7,0.7,1.3,0.7,0.8,13.3
Ben,Godfrey,DEF,NOR,4400000,0,21,1.2,2.72727272727273E-07,4.77272727272727E-06,0,19299,1,35,0,0,0,0,0,4.8,310,-1,0,21,1,0.4,0,1.8,0,0,1,0,0,0.2,13428,0,-1,0,0,1489,1,0,0,266,Wolverhampton,Aston Villa,Tottenham,Crystal Palace,Man Utd,0,0,0,0,0,0,0,0,0.7,0.6,0.6,0.6,0.6,1,0.6,0.7,0.6,0.9,0.6,0.6,0.6,41.8
Angel,Gomes,MID,MUN,4800000,0,1,0.0588235294117647,1.22549019607843E-08,2.08333333333333E-07,0,9885,0,1,0,0,0,0,0,0.2,27,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,4741,0,-1,0,0,9,8,0,0,3,Watford,Newcastle,Burnley,Arsenal,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Heurelho da Silva,Gomes,GLK,WAT,4400000,0,0,0,0,0,0,8099,0,0,0,0,0,0,0,0,35,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3937,0,-1,0,0,0,17,0,0,0,Man Utd,Sheffield United,Aston Villa,Wolverhampton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5100000,0,20,1.17647058823529,2.30680507497117E-07,3.92156862745098E-06,0,120469,1,1,0,0,0,0,0,3.9,180,-4,0,20,4,0.6,0,3,2,0,2,0,0,0.9,51169,0,-1,0,0,287,925,0,0,78,Leicester,Wolverhampton,Sheffield United,Tottenham,Man Utd,0,0.6,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.8,0.6,0.6,0.7,0.9,0.6,1.1,0.6,0.6,0.6,0.6,0.8,11.4
Mace,Goodridge,MID,BUR,4500000,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,-1,0,0,0,2,0,0,0,Bournemouth,Everton,Man Utd,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Gordon,FWD,EVE,4500000,0,0,0,0,0,0,1057,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1634,0,-1,0,0,0,15,0,0,0,Arsenal,Burnley,Newcastle,Man City,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan,Gosling,MID,BOU,4900000,2,12,0.705882352941177,1.4405762304922E-07,2.44897959183673E-06,0,1147,1,1,0,0,0,1,0,2.4,38,-1,0,12,1,0.4,0,2,0,0,1,0,0,0,1440,0,-1,0,0,236,18,0,0,37,Burnley,Arsenal,Brighton,West Ham,Watford,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,18.9
Lee,Grant,GLK,MUN,4800000,0,0,0,0,0,0,4262,0,0,0,0,0,0,0,0,12,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,581,0,-1,0,0,0,1,0,0,0,Watford,Newcastle,Burnley,Arsenal,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5600000,0,29,1.8,3.21428571428571E-07,5.17857142857143E-06,0,69418,1,16,0,0,0,2,0,5.2,96,-4,0,29,4,0.1,0,0.7,2,0,0,0,0,0.4,37290,0,-1,0,0,686,43,0,0,93,Man Utd,Sheffield United,Aston Villa,Wolverhampton,Bournemouth,1.8,0.9,1.7,1.2,1.1,1.7,1.1,1.5,1.1,1.2,1.2,1.1,1.1,1,1.5,1.3,1.9,1.2,1.2,1.3,1.2,47.4
Demarai,Gray,MID,LEI,5100000,1,17,1,1.96078431372549E-07,3.33333333333333E-06,0,33427,1,2,0,0,0,0,0,3.3,43,-4,0,17,4,0.2,0,1,0,0,0,0,2,0.3,8482,0,-1,0,0,277,19,0,0,51,Man City,Liverpool,West Ham,Newcastle,Southampton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,23.7
Jack,Grealish,MID,AVL,6200000,8,74,4.6,7.41935483870968E-07,1.19354838709677E-05,0,438685,4,29,0,0,0,5,0,11.9,3141,2,0,74,-2,0.8,1,5.2,8,0,3,0,4,11.8,875932,0,-1,0,1,1433,34736,0,0,307,Southampton,Norwich,Watford,Burnley,Man City,5.4,5.4,4.7,4,3.7,4.2,6.2,4.5,5.2,4.9,6.5,3.2,4.9,4,5.8,3.1,6,5.6,3.8,5.9,3.9,144.6
Andre,Green,MID,AVL,4900000,0,0,0,0,0,0,1289,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,276,0,-1,0,0,0,3,0,0,0,Southampton,Norwich,Watford,Burnley,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Greenwood,FWD,MUN,4300000,1,26,1.9,4.41860465116279E-07,6.04651162790698E-06,0,1247156,0,5,0,0,0,2,0,6,4037,-2,0,26,2,0.7,0,2.8,3,0,0,0,0,10.8,916772,0,-1,0,0,274,7142,0,0,90,Watford,Newcastle,Burnley,Arsenal,Norwich,1.1,1.5,1,1.2,2.3,1,1.8,1.5,1.2,1.7,1,1.6,1.1,1,1,1.6,1,1.8,1,1.6,1,24.9
Pascal,Gro?,MID,BHA,6400000,1,53,3.1,4.84375E-07,8.28125E-06,0,107909,1,17,0,0,0,1,0,8.3,356,-1,0,53,1,0.4,0,2.3,5,0,3,0,4,0.6,89782,0,-1,0,0,1149,92,0,0,223,Sheffield United,Tottenham,Bournemouth,Chelsea,Everton,3.7,1.7,3.2,2.5,2.3,2.9,2.7,2.3,3.4,3.5,2.9,2.7,3.2,1.9,3.2,2.2,2.1,1.7,3,3.4,2.4,113.6
Vicente,Guaita,GLK,CRY,5100000,2,71,4.4,8.62745098039216E-07,1.3921568627451E-05,0,64592,1,16,0,48,0,0,0,13.9,1821,1,0,71,-1,1.2,0,6.2,10,0,6,0,0,3.1,237364,0,-1,0,2,1440,5932,0,0,317,Newcastle,West Ham,Southampton,Norwich,Arsenal,5.2,6.1,4.5,4.4,4.5,4.5,4.3,4.6,5.1,6.5,4.2,5.5,4.2,4.8,5,3.7,5.1,5.1,5.6,3.9,6.3,38.5
Johann Berg,Gudmundsson,MID,BUR,5900000,0,17,1,1.69491525423729E-07,2.88135593220339E-06,0,114270,0,2,0,0,0,1,0,2.9,41,-1,0,17,1,0,0,0,1,0,3,0,0,0.4,79250,0,-1,0,0,309,3,0,0,58,Bournemouth,Everton,Man Utd,Aston Villa,Chelsea,0,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.5,0.5,26.7
Addji Keaninkin Marc-Israel,Guehi,DEF,CHE,4000000,0,0,0,0,0,0,3803,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5805,0,-1,0,0,0,37,0,0,0,Tottenham,Southampton,Arsenal,Brighton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Guendouzi,MID,ARS,4500000,0,37,2.3,5.11111111111111E-07,8.22222222222222E-06,0,722876,4,23,0,0,0,0,0,8.2,5567,0,0,37,0,0.2,0,1,2,0,2,0,2,7.3,818375,0,-1,0,0,1312,700,0,0,224,Everton,Bournemouth,Chelsea,Man Utd,Crystal Palace,1.4,1.7,1.5,2,1.4,2.4,1.3,1.5,2.1,2,1.2,1.6,1.6,1.9,1.7,1.7,1.4,1.2,1.2,1.2,2.2,64.5
Idrissa,Gueye,MID,EVE,5000000,0,0,0,0,0,0,2024,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,-1,0,0,0,0,0,0,0,Arsenal,Burnley,Newcastle,Man City,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4400000,1,41,2.7,6.13636363636364E-07,9.31818181818182E-06,0,66345,5,20,0,0,0,0,0,9.3,533,-1,0,41,1,0.4,0,1.8,2,0,4,0,2,0.9,91964,0,-1,0,1,1244,442,0,0,222,Southampton,Norwich,Watford,Burnley,Man City,2.2,2.8,2,1.4,2.4,1.7,2.9,1.7,3.4,1.9,2.4,1.5,2.6,2.4,2.3,2,3,3.4,2.2,2.3,2.5,47.4
Ilkay,Gundogan,MID,MCI,5200000,8,35,2.05882352941176,3.95927601809955E-07,6.73076923076923E-06,0,193200,7,16,0,0,0,2,0,6.7,321,-3,0,35,3,0.4,0,2,3,0,3,0,0,1.3,80030,0,-1,0,0,1054,502,0,0,216,Leicester,Wolverhampton,Sheffield United,Everton,Aston Villa,0,1.6,1.9,1.5,1,1.4,2.1,1,1.2,1.1,1.5,1.2,1.7,1.2,1,1.8,1.6,1.5,1.5,1.7,1.3,84.8
Angus,Gunn,GLK,SOU,4400000,0,29,2.9,6.59090909090909E-07,6.59090909090909E-06,0,197399,0,25,0,30,0,0,0,6.6,1247,-1,0,29,1,0,0,0,3,0,2,0,0,1.9,241560,0,-1,0,1,900,120,0,0,166,Aston Villa,Chelsea,Crystal Palace,Tottenham,Leicester,3.5,2.7,3.2,3.2,2.3,2,3.3,2.9,2.2,3.8,3.5,3.4,2.7,2,2.9,2.1,3.2,2.4,2.4,2.6,2,22.1
Sebastien,Haller,FWD,WHU,7000000,0,63,3.9,5.57142857142857E-07,9E-06,0,670964,1,23,0,0,0,5,0,9,660,-5,0,63,5,0.4,0,3,8,0,4,0,2,2.3,544306,0,-1,0,1,1271,348,0,0,226,Crystal Palace,Leicester,Bournemouth,Sheffield United,Everton,0,3.8,3.7,4.2,3.1,4.6,3.3,4.5,4.5,3.9,4.6,4.3,4,4.2,4.7,3.1,4.6,5,4.5,4.2,5.1,109.8
Grant,Hanley,DEF,NOR,4000000,0,1,0.0588235294117647,1.47058823529412E-08,2.5E-07,0,254069,1,10,0,0,0,0,0,0.2,325,0,0,1,0,0,0,0,0,0,0,0,0,2,216201,1,-1,0,0,360,458,0,0,43,Wolverhampton,Aston Villa,Tottenham,Crystal Palace,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2
,Harry Wilson,MID,BOU,6000000,0,59,4.2,7E-07,9.83333333333333E-06,0,450102,1,16,0,0,0,6,0,9.8,6501,0,0,59,0,0.4,0,2.5,5,0,2,0,0,2.5,520962,0,-1,0,2,873,144,0,0,190,Burnley,Arsenal,Brighton,West Ham,Watford,0,4.8,4.2,3.9,5.1,3.8,4.8,4.5,5.5,4,3.9,3.2,4.5,4.4,5.1,3.5,4.1,3.8,2.9,4.3,3.8,73.1
Joe,Hart,GLK,BUR,4300000,0,0,0,0,0,0,84797,0,0,0,0,0,0,0,0,200,-2,0,0,2,0,0,0,0,0,0,0,0,1.2,19530,0,-1,0,0,0,36,0,0,0,Bournemouth,Everton,Man Utd,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
