FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Fernandinho,MID,MCI,5200000,3,20,1.8,3.46153846153846E-07,3.84615384615385E-06,0,65303,2,10,0,0,0,0,0,3.8,467,-3,0,20,3,0.4,0,2,0,0,4,0,0,0.7,24633,0,-1,0,0,943,473,0,1,160,Burnley,Man Utd,Arsenal,Leicester,Wolverhampton,1,1.4,1.1,0.9,1.2,1.6,1.2,0.9,1.1,1.6,0.9,1,0.9,1.5,0.9,1.3,0.9,0.9,1.3,1.5,1.1,1.4,1.4,1.2,36.6
Roberto,Firmino,FWD,LIV,9400000,4,71,4.7,5E-07,7.5531914893617E-06,0,918243,0,9,0,0,0,4,0,7.6,24118,-1,0,71,1,0.4,0,4.2,12,0,4,0,5,10.2,804998,0,-1,0,0,1178,4047,0,0,270,Everton,Bournemouth,Watford,Leicester,Wolverhampton,6.1,5.1,5.8,0,4.3,4.9,4.2,5.8,6.7,5,5.8,6,5.5,6,5.6,5.4,5.5,5.7,6.2,5.1,5.8,5.5,5.9,4.5,131.7
John,Fleck,MID,SHU,4900000,1,41,3.2,6.53061224489796E-07,8.36734693877551E-06,0,26394,4,9,0,0,0,2,0,8.4,2465,-1,-1,41,1,0.9,0,4.2,4,0,4,0,1,1.5,118909,0,-1,0,2,1033,4479,1,0,207,Newcastle,Norwich,Aston Villa,Brighton,Watford,3.5,2.5,2.8,3,3.2,1.8,2.1,2.6,2.9,1.8,2.6,3.3,3.4,2,2.9,2.9,2.3,2.5,2.8,2.9,2.3,2,3,3.3,78.8
Phil,Foden,MID,MCI,5100000,1,7,0.5,9.80392156862745E-08,1.37254901960784E-06,0,36293,0,2,0,0,0,0,0,1.4,166,-4,0,7,4,0.2,0,0.8,0,0,0,0,0,0.3,7597,0,-1,0,0,84,60,0,0,26,Burnley,Man Utd,Arsenal,Leicester,Wolverhampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.9
Pablo,Fornals,MID,WHU,6000000,2,25,1.78571428571429,2.97619047619048E-07,4.16666666666667E-06,0,48142,1,14,0,0,0,0,0,4.2,94,-5,0,25,5,0.4,0,2.5,0,0,2,0,1,0.3,5177,0,-1,0,0,684,54,0,0,90,Wolverhampton,Arsenal,Southampton,Crystal Palace,Leicester,1.1,1.5,1.3,0,0.9,0.9,1.4,1.6,1.2,0.9,1.5,0.9,0.9,1,1.1,1.2,0.9,0.9,1.1,1.4,0.9,1.4,0.9,1.1,36.2
Fraser,Forster,GLK,SOU,4300000,0,0,0,0,0,0,45233,0,0,0,0,0,0,0,0,154,-2,0,0,2,0,0,0,0,0,0,0,0,0.4,2759,0,-1,0,0,0,3,0,0,0,Norwich,Newcastle,West Ham,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4800000,2,51,3.4,7.08333333333333E-07,1.0625E-05,0,128913,0,30,0,49,0,0,0,10.6,1658,-2,0,51,2,0.7,0,3.5,10,0,3,0,0,2,76257,0,-1,0,1,1350,602,0,0,265,Leicester,Crystal Palace,Liverpool,Man Utd,Sheffield United,2.8,4.1,3.3,3.8,3.2,4.8,2.8,2.7,4.3,4,4.4,3.1,2.7,3.1,3.9,3.1,2.6,2.7,2.9,3.4,4.7,4,3,2.6,39.6
Dimitri,Foulquier,DEF,WAT,4000000,0,1,0.0714285714285714,1.78571428571429E-08,2.5E-07,0,7816,0,6,0,0,0,0,0,0.2,235,0,0,1,0,0,0,0.2,0,0,0,0,0,0.2,15133,0,-1,0,0,57,259,0,0,12,Leicester,Crystal Palace,Liverpool,Man Utd,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Juan,Foyth,DEF,TOT,4900000,0,1,0.0714285714285714,1.45772594752187E-08,2.04081632653061E-07,0,2439,1,2,0,0,0,0,0,0.2,37,-1,0,1,1,0,0,0,0,0,0,0,0,0,1756,0,-1,0,0,20,12,0,0,6,Man Utd,Burnley,Wolverhampton,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
Simon,Francis,DEF,BOU,4400000,1,1,0.0714285714285714,1.62337662337662E-08,2.27272727272727E-07,0,1109,0,3,0,0,0,0,0,0.2,29,-1,0,1,1,0,0,-0.2,0,0,0,0,0,0,1075,0,-1,0,0,98,32,0,1,14,Crystal Palace,Liverpool,Chelsea,Burnley,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
Ryan,Fraser,MID,BOU,6900000,1,41,2.9,4.20289855072464E-07,5.94202898550725E-06,0,1065418,2,15,0,0,0,1,0,5.9,2518,-6,0,41,6,0.5,0,3.2,2,0,3,0,3,3.1,114503,0,-1,0,0,985,494,0,0,140,Crystal Palace,Liverpool,Chelsea,Burnley,Arsenal,2,1.9,1.6,3,3.2,2.3,1.9,3,1.9,3.2,2.6,3.2,2.1,2.2,1.6,2.6,2.4,3.3,1.7,2.3,2.1,1.4,2.4,1.9,67.4
,Fred,MID,MUN,5300000,2,16,1.5,2.83018867924528E-07,3.0188679245283E-06,0,12079,3,12,0,0,0,0,0,3,208,-2,0,16,2,0.3,0,1.8,0,0,0,0,0,0.2,7379,0,-1,0,0,778,274,0,0,112,Tottenham,Man City,Everton,Watford,Newcastle,0.9,0.8,1.1,0.8,1.3,0.8,0.8,1,0.8,1.2,1,0.8,1.2,0.8,0.8,0.8,1.4,0.8,1.2,0.8,0.9,0.8,0.9,0.8,40
Ryan,Fredericks,DEF,WHU,4500000,1,36,2.6,5.77777777777778E-07,8E-06,0,81104,4,21,0,0,0,0,0,8,918,0,0,36,0,0.4,0,1.8,2,0,4,0,1,0.8,107936,0,-1,0,0,1177,153,0,0,209,Wolverhampton,Arsenal,Southampton,Crystal Palace,Leicester,1.8,2.2,2.2,0,2.5,2.1,2.1,2,3.2,1.7,2.5,1.9,2.1,1.9,1.5,1.9,2.4,2.1,2.7,2.1,1.9,2.4,1.7,3.4,45.8
Kieron,Freeman,DEF,SHU,4200000,0,0,0,0,0,0,8136,0,0,0,0,0,0,0,0,53,-3,1,0,3,0,0,0,0,0,0,0,0,0.1,2395,0,-1,0,0,0,70,-1,0,0,Newcastle,Norwich,Aston Villa,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Freeman,MID,SHU,5200000,0,10,1.4,2.69230769230769E-07,1.92307692307692E-06,0,7974,1,4,0,0,0,0,0,1.9,37,-3,0,10,3,0.1,0,0.5,0,0,1,0,0,0.1,2370,0,-1,0,0,255,35,0,0,28,Newcastle,Norwich,Aston Villa,Brighton,Watford,1,0.7,0.7,0.8,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.9,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.9,10.9
Christian,Fuchs,DEF,LEI,4300000,6,11,0.785714285714286,1.82724252491694E-07,2.55813953488372E-06,0,27247,0,2,0,0,0,0,0,2.6,178,-2,0,11,2,0.3,0,1.5,0,0,1,0,0,0.3,16919,0,-1,0,0,274,348,0,0,52,Watford,Aston Villa,Norwich,Man City,Liverpool,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,9.6
Sam,Gallagher,FWD,SOU,4500000,0,0,0,0,0,0,5056,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2649,0,-1,0,0,0,3,0,0,0,Norwich,Newcastle,West Ham,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Garcia,DEF,MCI,4500000,1,2,0.142857142857143,3.17460317460317E-08,4.44444444444444E-07,0,875,0,1,0,0,0,0,0,0.4,28,0,0,2,0,0,0,0.2,0,0,0,0,0,0,1135,0,-1,0,0,32,29,0,0,7,Burnley,Man Utd,Arsenal,Leicester,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1
James,Garner,MID,MUN,4400000,0,1,0.0714285714285714,1.62337662337662E-08,2.27272727272727E-07,0,18714,0,1,0,0,0,0,0,0.2,185,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,20187,0,-1,0,0,8,44,0,0,3,Tottenham,Man City,Everton,Watford,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Dwight,Gayle,FWD,NEW,5000000,0,4,0.285714285714286,5.71428571428571E-08,8E-07,0,2027,0,1,0,0,0,0,0,0.8,114,0,0,4,0,0.1,0,0.5,0,0,0,0,0,0,3586,0,-1,0,0,45,104,0,0,12,Sheffield United,Southampton,Burnley,Crystal Palace,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Paulo,Gazzaniga,GLK,TOT,4500000,2,25,2.8,6.22222222222222E-07,5.55555555555556E-06,0,60553,0,15,0,38,0,0,0,5.6,3624,0,0,25,0,0.5,0,2.2,3,0,0,0,0,3.9,304085,0,-1,0,0,802,6634,0,0,155,Man Utd,Burnley,Wolverhampton,Chelsea,Brighton,1.7,2.5,1.9,2.5,3,2,2.3,2.6,2.4,2.8,2.5,2.7,1.8,2.3,1.6,3.1,3.3,2,3.7,1.7,2.6,2.8,2.5,2.6,27.4
Jean-Philippe,Gbamin,MID,EVE,4800000,0,4,0.285714285714286,5.95238095238095E-08,8.33333333333333E-07,0,6910,0,0,0,0,0,0,0,0.8,10,-2,0,4,2,0,0,0,0,0,1,0,0,0,2665,0,-1,0,0,135,2,0,0,14,Liverpool,Chelsea,Man Utd,Arsenal,Burnley,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Rachid,Ghezzal,MID,LEI,5200000,0,0,0,0,0,0,3691,0,0,0,0,0,0,0,0,10,-3,0,0,3,0,0,0,0,0,0,0,0,0,513,0,-1,0,0,0,1,0,0,0,Watford,Aston Villa,Norwich,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4700000,0,7,0.5,1.06382978723404E-07,1.48936170212766E-06,0,6139,0,2,0,0,0,0,0,1.5,63,-3,0,7,3,0,0,0,0,0,0,0,1,0.1,2267,0,-1,0,0,119,6,0,0,28,West Ham,Brighton,Tottenham,Norwich,Man City,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.1
Ben,Gibson,DEF,BUR,3900000,0,0,0,0,0,0,123076,0,0,0,0,0,0,0,0,1523,-1,0,0,1,0,0,0,0,0,0,0,0,2.7,87813,0,-1,0,0,0,2330,0,0,0,Man City,Tottenham,Newcastle,Bournemouth,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Gibson,DEF,EVE,4300000,0,0,0,0,0,0,8713,0,0,0,0,0,0,0,0,74,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3647,0,-1,0,0,0,30,0,0,0,Liverpool,Chelsea,Man Utd,Arsenal,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4500000,0,2,0.142857142857143,3.17460317460317E-08,4.44444444444444E-07,0,1653,0,1,0,0,0,0,0,0.4,24,0,0,2,0,0,0,0.2,0,0,0,0,0,0,2255,0,-1,0,0,9,22,0,0,5,Aston Villa,Everton,Bournemouth,Tottenham,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5
Olivier,Giroud,FWD,CHE,6600000,0,7,1.4,2.12121212121212E-07,1.06060606060606E-06,0,167399,0,5,0,0,0,0,0,1.1,1062,-4,0,7,4,0.1,0,0.5,0,0,1,0,0,1.1,60162,0,-1,0,0,190,208,0,0,16,Aston Villa,Everton,Bournemouth,Tottenham,Southampton,1.1,0.7,0.9,0.9,1,0.8,0.7,1,0.7,1.1,0.7,1.3,1.2,0.7,1,0.7,0.9,0.7,1,0.7,0.7,1.3,0.7,0.7,13.3
Ben,Godfrey,DEF,NOR,4400000,1,18,1.2,2.72727272727273E-07,4.09090909090909E-06,0,17066,1,32,0,0,0,0,0,4.1,167,-1,0,18,1,0.5,0,2.2,0,0,1,0,0,0.2,12292,0,-1,0,0,1309,160,0,0,245,Southampton,Sheffield United,Leicester,Wolverhampton,Aston Villa,0.6,0.6,0.6,0.6,0.7,1,0.9,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,1.1,0.6,0.8,0.6,0.9,0.6,0.6,0.6,37.2
Angel,Gomes,MID,MUN,4800000,0,1,0.0714285714285714,1.48809523809524E-08,2.08333333333333E-07,0,9393,0,1,0,0,0,0,0,0.2,57,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,4358,0,-1,0,0,9,41,0,0,3,Tottenham,Man City,Everton,Watford,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Heurelho da Silva,Gomes,GLK,WAT,4400000,0,0,0,0,0,0,7516,0,0,0,0,0,0,0,0,84,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3701,0,-1,0,0,0,31,0,0,0,Leicester,Crystal Palace,Liverpool,Man Utd,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5100000,1,7,0.5,9.80392156862745E-08,1.37254901960784E-06,0,114980,0,1,0,0,0,0,0,1.4,368,-4,0,7,4,0.2,0,0.8,0,0,0,0,0,0.7,33659,0,-1,0,0,107,133,0,0,23,Everton,Bournemouth,Watford,Leicester,Wolverhampton,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,3.7
Anthony,Gordon,FWD,EVE,4500000,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,0,-1,0,0,0,70,0,0,0,Liverpool,Chelsea,Man Utd,Arsenal,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan,Gosling,MID,BOU,4900000,0,2,0.142857142857143,2.91545189504373E-08,4.08163265306122E-07,0,925,0,0,0,0,0,0,0,0.4,18,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0,283,0,-1,0,0,30,14,0,0,3,Crystal Palace,Liverpool,Chelsea,Burnley,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.3
Lee,Grant,GLK,MUN,4800000,0,0,0,0,0,0,4042,0,0,0,0,0,0,0,0,30,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,545,0,-1,0,0,0,5,0,0,0,Tottenham,Man City,Everton,Watford,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5600000,1,27,1.9,3.39285714285714E-07,4.82142857142857E-06,0,66495,1,15,0,0,0,2,0,4.8,395,-4,1,27,4,0.3,0,1.8,2,0,0,0,0,0.4,36553,0,-1,0,0,658,142,-1,0,90,Leicester,Crystal Palace,Liverpool,Man Utd,Sheffield United,1,1.4,1.3,1.9,1,1.6,1.1,1.2,1.8,1.2,1.6,1.2,1.3,1.2,1.3,1.1,1.2,1.5,1.4,2,1.4,1.3,1.5,1.4,43.7
Demarai,Gray,MID,LEI,5200000,0,15,1.07142857142857,2.06043956043956E-07,2.88461538461538E-06,0,32019,1,1,0,0,0,0,0,2.9,354,-3,0,15,3,0.2,0,1.2,0,0,0,0,2,0.3,8041,0,-1,0,0,204,7,0,0,47,Watford,Aston Villa,Norwich,Man City,Liverpool,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.7,0.5,0.6,20.7
Jack,Grealish,MID,AVL,5900000,2,60,4.6,7.79661016949152E-07,1.01694915254237E-05,0,388950,3,20,0,0,0,3,0,10.2,3427,-1,0,60,1,0.7,0,4.2,7,0,3,0,4,5.1,352333,0,-1,0,1,1163,33185,0,0,252,Chelsea,Leicester,Sheffield United,Southampton,Norwich,3.1,4.7,5.5,5.2,5.6,4.9,4,3.9,4.2,6.1,4.3,5.1,4.8,6.6,2.9,4.8,4.2,5.6,3.1,6.1,5.4,3.6,6.4,3.6,110.6
Andre,Green,MID,AVL,4900000,0,0,0,0,0,0,1249,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,238,0,-1,0,0,0,1,0,0,0,Chelsea,Leicester,Sheffield United,Southampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Greenwood,FWD,MUN,4300000,2,17,1.4,3.25581395348837E-07,3.95348837209302E-06,0,1135317,0,5,0,0,0,1,0,4,16819,-2,0,17,2,0.5,0,2.2,0,0,0,0,0,10.7,801081,0,-1,0,0,217,10799,0,0,59,Tottenham,Man City,Everton,Watford,Newcastle,1.3,0.7,1.2,0.7,1,0.7,0.7,1.5,0.7,1.1,0.9,0.7,1.1,0.7,1.1,0.7,0.7,0.7,1.1,0.7,1.1,0.7,1,0.7,19.1
Pascal,Gro?,MID,BHA,6400000,0,41,3.2,5E-07,6.40625E-06,0,101815,0,12,0,0,0,1,0,6.4,610,-1,0,41,1,0.2,0,1.5,2,0,3,0,3,0.6,84237,0,-1,0,0,868,347,0,0,177,Arsenal,Wolverhampton,Crystal Palace,Sheffield United,Tottenham,2.5,3.2,2.3,4,1.8,3.6,2.6,2.2,3.1,2.6,2.2,3.5,3.6,3,2.7,3.8,1.8,3.6,2.2,2.3,2,3,3.8,2.4,87.6
Vicente,Guaita,GLK,CRY,5000000,8,51,3.9,7.8E-07,1.02E-05,0,49907,1,14,0,34,0,0,0,10.2,579,0,0,51,0,1,0,4.8,4,0,5,0,0,1,79528,0,-1,0,2,1170,11302,0,0,244,Bournemouth,Watford,Brighton,Newcastle,West Ham,4,4.2,4.6,4.7,5.1,4.1,3.6,4.1,3.5,3.6,3.9,4.6,5.7,3.6,4.4,3.2,3.8,3.9,3.3,4,4.6,4.8,3.5,5.3,28.3
Johann Berg,Gudmundsson,MID,BUR,5900000,0,17,1.21428571428571,2.05811138014528E-07,2.88135593220339E-06,0,113072,0,2,0,0,0,1,0,2.9,193,-1,0,17,1,0,0,0,1,0,3,0,0,0.5,79217,0,-1,0,0,309,2,0,0,58,Man City,Tottenham,Newcastle,Bournemouth,Everton,0,0,0,0,0,0.8,0.6,0.6,0.6,0.6,0.9,0.6,0.8,0.6,0.6,0.6,0.8,0.6,0.9,0.6,0.6,0.7,0.6,0.8,26.7
Addji Keaninkin Marc-Israel,Guehi,DEF,CHE,4000000,0,0,0,0,0,0,2817,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4836,0,-1,0,0,0,136,0,0,0,Aston Villa,Everton,Bournemouth,Tottenham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Guendouzi,MID,ARS,4600000,0,34,2.4,5.21739130434783E-07,7.39130434782609E-06,0,612818,4,20,0,0,0,0,0,7.4,11947,1,0,34,-1,0.3,0,1.2,2,0,2,0,2,8.7,802652,0,-1,0,0,1218,2178,0,0,207,Brighton,West Ham,Man City,Everton,Bournemouth,2.5,1.3,1.3,1.3,1.6,1.7,2.4,1.3,2.7,1.2,1.5,2.6,2.2,1.2,1.9,1.6,1.8,2.1,1.6,1.6,1.2,1.5,1.2,2.4,60.8
Idrissa,Gueye,MID,EVE,5000000,0,0,0,0,0,0,1973,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,-1,0,0,0,7,0,0,0,Liverpool,Chelsea,Man Utd,Arsenal,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4400000,0,38,3.2,7.27272727272727E-07,8.63636363636364E-06,0,58881,5,15,0,0,0,0,0,8.6,1392,-1,0,38,1,0.5,0,2,2,0,4,0,2,0.8,76834,0,-1,0,1,1052,300,0,0,191,Chelsea,Leicester,Sheffield United,Southampton,Norwich,2.1,3.2,2.3,2.9,3.6,2.7,1.8,3.2,2.3,3.6,1.9,4.3,2.6,3.1,2,3.2,3.2,3,2.4,3.9,4.2,3.1,3.3,3,40.4
Ilkay,Gundogan,MID,MCI,5200000,0,24,1.71428571428571,3.2967032967033E-07,4.61538461538462E-06,0,183131,5,15,0,0,0,1,0,4.6,1837,-3,0,24,3,0.2,0,0.8,1,0,2,0,0,1.3,75608,0,-1,0,0,903,439,0,0,169,Burnley,Man Utd,Arsenal,Leicester,Wolverhampton,1,1.3,1,0.9,1.1,1.5,1.1,0.9,1,1.5,0.9,0.9,0.9,1.4,0.9,1.2,0.9,0.9,1.2,1.4,1,1.3,1.3,1.1,69.4
Angus,Gunn,GLK,SOU,4500000,0,29,2.9,6.44444444444444E-07,6.44444444444444E-06,0,176258,0,25,0,30,0,0,0,6.4,3538,0,0,29,0,0,0,0,3,0,2,0,0,2.2,238904,0,-1,0,1,900,143,0,0,166,Norwich,Newcastle,West Ham,Aston Villa,Chelsea,2.4,3.5,2.9,3.4,2.5,3,3.1,2.4,1.9,3.3,2.8,2.1,3.6,3.4,3.6,2.6,2.2,3.1,2.1,3.4,2.3,2.6,2.3,2,22.1
Sebastien,Haller,FWD,WHU,7100000,2,53,3.8,5.35211267605634E-07,7.46478873239437E-06,0,640402,1,23,0,0,0,4,0,7.5,5358,-4,0,53,4,0.3,0,1.8,5,0,3,0,2,2.7,536630,0,-1,0,1,1173,602,0,0,187,Wolverhampton,Arsenal,Southampton,Crystal Palace,Leicester,3.5,4.9,5.1,0,3.7,3.5,4.3,3,4.7,2.9,4.4,4.1,3.6,4.6,3.9,3.7,4.2,4.5,3.1,4.4,4.7,4.4,3.7,4.7,97.8
Grant,Hanley,DEF,NOR,4000000,0,1,0.0714285714285714,1.78571428571429E-08,2.5E-07,0,238269,0,8,0,0,0,0,0,0.2,2356,0,0,1,0,0,0,0,0,0,0,0,0,2.2,214502,1,-1,0,0,270,132,0,0,33,Southampton,Sheffield United,Leicester,Wolverhampton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8
,Harry Wilson,MID,BOU,6000000,2,59,4.2,7E-07,9.83333333333333E-06,0,342365,1,16,0,0,0,6,0,9.8,21624,0,0,59,0,1,0,6.2,5,0,2,0,0,3.6,494953,0,-1,0,2,873,5216,0,0,190,Crystal Palace,Liverpool,Chelsea,Burnley,Arsenal,0,0,3.1,5.1,5.4,4.1,3.5,5.1,3.5,5.3,4.5,5.3,3.8,3.9,3,4.5,4.2,5.5,3.2,4.2,3.8,2.5,4.3,3.5,73.1
Joe,Hart,GLK,BUR,4300000,0,0,0,0,0,0,80470,0,0,0,0,0,0,0,0,515,-2,0,0,2,0,0,0,0,0,0,0,0,1.2,18597,0,-1,0,0,0,116,0,0,0,Man City,Tottenham,Newcastle,Bournemouth,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,0,0,0,0,0,0,3647,0,0,0,0,0,0,0,0,26,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,727,0,-1,0,0,0,8,0,0,0,Chelsea,Leicester,Sheffield United,Southampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4400000,1,27,2.2,5E-07,6.13636363636364E-06,0,444525,2,20,0,0,0,0,0,6.1,3007,-1,0,27,1,0.3,0,1.5,2,0,2,0,2,4,261974,0,-1,0,0,957,1458,0,1,128,Sheffield United,Southampton,Burnley,Crystal Palace,Man Utd,2,1.6,1.2,1.7,1.1,1.9,1.4,1.4,1.5,1.1,1.8,1.3,1.2,2,1.6,2.4,1.8,1.4,1.6,1.1,1.7,1.6,1.4,1.3,33.7
Tom,Heaton,GLK,AVL,4500000,3,41,2.9,6.44444444444444E-07,9.11111111111111E-06,0,283172,0,22,0,49,0,0,0,9.1,2352,0,0,41,0,0.6,0,2.5,0,0,3,0,0,5.3,234741,1,-1,0,0,1260,1822,0,0,245,Chelsea,Leicester,Sheffield United,Southampton,Norwich,1.8,2.8,1.9,2.5,3.1,2.4,1.5,2.8,1.9,3.1,1.6,3.8,2.2,2.7,1.7,2.8,2.8,2.6,2.1,3.4,3.6,2.6,2.9,2.6,36.5
Philip,Heise,DEF,NOR,4000000,0,0,0,0,0,0,34739,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0.7,29186,0,-1,0,0,0,130,0,0,0,Southampton,Sheffield United,Leicester,Wolverhampton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
