FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Younes,Kaboul,DEF,WAT,4200000,0,0,0,0,0,0,9326,0,0,0,0,0,0,0,0,96,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1676,0,0,0,0,0,2,0,0,0,Everton,Cardiff City,Liverpool,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elias,Kachunga,FWD,HUD,4800000,2,16,0.64,1.33333333333333E-07,3.33333333333333E-06,0,8940,1,16,0,0,0,0,0,3.3,566,-2,0,16,2,0.4,0,2,0,0,1,0,0,0.1,8928,0,0,0,0,699,914,0,0,12,Arsenal,Newcastle,Wolverhampton,Brighton,Bournemouth,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,23.5
Sullay,Kaikai,MID,CRY,4300000,0,0,0,0,0,0,14971,0,0,0,0,0,0,0,0,257,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,10828,0,0,0,0,0,14,0,0,0,West Ham,Leicester,Man Utd,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aboubakar,Kamara,FWD,FUL,4500000,0,28,2.2,4.88888888888889E-07,6.22222222222222E-06,0,1083312,2,17,0,0,0,3,0,6.2,72393,0,0,28,0,0,1,0,2,0,1,0,0,8,922012,0,0,0,0,688,277,0,0,82,Man Utd,West Ham,Southampton,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,53.1
Harry,Kane,FWD,TOT,12400000,0,132,6,4.83870967741936E-07,1.06451612903226E-05,0,2953722,4,22,0,0,0,14,0,10.6,31838,-1,0,132,1,0,0,0.5,19,0,8,0,6,13,1903343,0,0,0,4,1883,450,0,0,485,Leicester,Burnley,Chelsea,Arsenal,Southampton,0,8,7.1,8.3,8.2,6.4,6.9,8.5,7.4,7.2,7.7,7.5,7.7,206.2
N'Golo,Kante,MID,CHE,5000000,9,88,3.5,7E-07,1.76E-05,0,1155227,3,23,0,0,0,3,0,17.6,25224,0,0,88,0,0.8,0,3.8,3,0,11,0,4,19.1,1038092,0,0,0,1,2228,70084,0,0,419,Man City,Tottenham,Fulham,Wolverhampton,Everton,2,0,2.5,3.3,3.5,2.6,2.8,3.4,2.2,4,2.7,3.3,3.4,133.5
Loris,Karius,GLK,LIV,4900000,0,0,0,0,0,0,8361,0,0,0,0,0,0,0,0,21,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,586,0,0,0,0,0,7,0,0,0,Bournemouth,Man Utd,Watford,Everton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beram,Kayal,MID,BHA,4400000,0,27,1.08,2.45454545454545E-07,6.13636363636364E-06,0,74262,4,11,0,0,0,1,0,6.1,1174,-1,0,27,1,0.1,0,0.5,0,0,3,0,1,0.4,88918,0,0,0,0,707,130,0,0,114,Burnley,Leicester,Huddersfield,Crystal Palace,Cardiff City,0.7,0,0.5,0.7,0.5,0.6,0.7,0.5,0.7,0.5,0.7,0.5,0.5,29.1
Michael,Keane,DEF,EVE,4900000,1,82,3.6,7.3469387755102E-07,1.6734693877551E-05,0,363915,2,33,0,0,0,1,0,16.7,32309,-1,0,82,1,0.7,0,3.2,14,0,6,0,2,4.5,472012,0,0,0,3,2070,3040,0,0,416,Watford,Cardiff City,Liverpool,Newcastle,Chelsea,3.7,0,4.2,4.3,3.3,4.9,3.4,3.6,3,3.7,4,4,3.9,86.2
Neeskens,Kebano,MID,FUL,4300000,0,4,0.16,3.72093023255814E-08,9.30232558139535E-07,0,5966,0,2,0,0,0,0,0,0.9,50,-2,0,4,2,0.1,0,0.5,0,0,0,0,0,0,2228,0,0,0,0,58,36,0,0,14,Man Utd,West Ham,Southampton,Chelsea,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Naby,Keita,MID,LIV,7100000,2,38,1.52,2.14084507042254E-07,5.35211267605634E-06,0,279426,0,6,0,0,0,0,0,5.4,690,-4,0,38,4,0.4,0,2.5,0,0,6,0,1,1.6,75136,0,0,0,0,964,376,0,0,141,Bournemouth,Man Utd,Watford,Everton,Burnley,1.2,0.8,0.9,0.8,1.1,0.8,0.8,0.9,0.8,0.8,1.1,1,0.9,57
Martin,Kelly,DEF,CRY,3900000,0,10,0.4,1.02564102564103E-07,2.56410256410256E-06,0,367200,0,5,0,0,0,0,0,2.6,6859,-1,0,10,1,0,0,0,1,0,1,0,0,5,219076,0,0,0,0,300,2798,0,0,52,West Ham,Leicester,Man Utd,Burnley,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.6
,Kenedy,MID,NEW,4800000,1,45,2.3,4.79166666666667E-07,9.375E-06,0,197247,1,16,0,0,0,1,0,9.4,1302,-2,0,45,2,0.1,1,0.5,1,0,6,0,1,0.6,105319,0,0,0,0,1217,300,0,0,142,Wolverhampton,Huddersfield,Burnley,West Ham,Everton,1.7,2,2,1.6,1.6,1.4,1.4,1.6,1.9,1.9,1.6,1.2,1.8,62.3
Jonjoe,Kenny,DEF,EVE,4200000,1,17,0.653846153846154,1.55677655677656E-07,4.04761904761905E-06,0,19913,0,11,0,0,0,0,0,4,476,-3,0,17,3,0.1,0,0.4,0,0,1,0,1,0.2,14527,0,0,0,0,613,245,0,0,115,Watford,Cardiff City,Liverpool,Newcastle,Chelsea,0.3,0,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,24.4
,Kepa,GLK,CHE,5600000,6,100,4,7.14285714285714E-07,1.78571428571429E-05,0,369192,1,23,0,52,0,0,0,17.9,22489,1,0,100,-1,0.5,0,2.8,4,0,11,0,0,5.3,439134,0,0,0,1,2250,2618,0,0,476,Man City,Tottenham,Fulham,Wolverhampton,Everton,3.7,0,4.4,3.7,5,4.9,4.9,4.6,4.2,4.5,4.2,4.9,4.6,42.3
,Ki Sung-yueng,MID,NEW,4700000,0,25,1,2.12765957446809E-07,5.31914893617021E-06,0,13100,1,12,0,0,0,0,0,5.3,95,-3,0,25,3,0,0,0,1,0,2,0,1,0.1,3766,0,0,0,0,844,22,0,0,139,Wolverhampton,Huddersfield,Burnley,West Ham,Everton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,36.1
,Kiko Femenia,DEF,WAT,4200000,0,50,2.5,5.95238095238095E-07,1.19047619047619E-05,0,159387,1,24,0,0,0,0,0,11.9,9417,-3,0,50,3,0.6,0,2.5,6,0,4,0,1,1.1,190647,0,0,0,1,1390,315,0,0,299,Everton,Cardiff City,Liverpool,Leicester,Man City,0,2.7,2.2,2.1,1.9,2.2,2.1,2.4,1.9,2.9,2.5,2.6,2.2,49.6
Max,Kilman,DEF,WOL,4000000,0,0,0,0,0,0,1128,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,2471,0,0,0,0,0,189,0,0,0,Newcastle,Bournemouth,Huddersfield,Cardiff City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua,King,FWD,BOU,6400000,2,97,4.4,6.875E-07,1.515625E-05,0,755471,1,32,0,0,0,8,0,15.2,60091,-1,0,97,1,1.1,0,7,14,0,7,0,3,5.3,650123,0,0,0,3,1855,44953,0,0,326,Liverpool,Wolverhampton,Arsenal,Man City,Huddersfield,3.2,5.3,3.8,5.4,4.5,5.6,4.3,6.3,3.8,6.6,4.4,4.8,3.9,153
Davy,Klaassen,MID,EVE,6000000,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,2,0,0,0,Watford,Cardiff City,Liverpool,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ragnar,Klavan,DEF,LIV,4400000,0,0,0,0,0,0,5630,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,4,0,0,0,Bournemouth,Man Utd,Watford,Everton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Knight,DEF,LEI,4000000,0,0,0,0,0,0,908,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,0,0,0,0,0,8,0,0,0,Tottenham,Crystal Palace,Brighton,Watford,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Knockaert,MID,BHA,5200000,0,49,1.96,3.76923076923077E-07,9.42307692307692E-06,0,154087,3,23,0,0,0,1,0,9.4,925,-3,0,49,3,0.2,0,0.8,1,0,2,0,4,0.5,146231,0,0,0,0,1157,258,0,0,183,Burnley,Leicester,Huddersfield,Crystal Palace,Cardiff City,1.9,0,1.2,1.8,1.2,1.6,1.7,1,1.9,1,1.8,1,1.1,80.7
Abd-Al-Ali Morakinyo Olaposi,Koiki,DEF,BUR,4000000,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,9,0,0,0,Brighton,Tottenham,Newcastle,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sead,Kolasinac,DEF,ARS,5000000,1,52,3.7,7.4E-07,1.04E-05,0,277130,2,20,0,0,0,0,0,10.4,9912,0,0,52,0,0.7,0,3.3,8,0,2,0,5,6,590286,0,0,0,0,1200,64184,0,0,253,Huddersfield,Southampton,Bournemouth,Tottenham,Man Utd,4.4,4.3,4.5,3.8,4.1,3.7,4,4.2,3.6,4.5,3.7,5,2.8,65
Vincent,Kompany,DEF,MCI,5200000,0,21,0.807692307692308,1.55325443786982E-07,4.03846153846154E-06,0,108837,4,4,0,0,0,0,0,4,1162,-3,0,21,3,0,0,0,2,0,2,0,0,1.1,28543,0,0,0,1,553,34,0,0,128,Chelsea,West Ham,Bournemouth,Watford,Man Utd,0,0,0,0,0,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,20.6
Terence,Kongolo,DEF,HUD,4300000,0,41,2,4.65116279069767E-07,9.53488372093023E-06,0,21802,2,39,0,0,0,1,0,9.5,550,-2,0,41,2,0.2,0,0.8,0,0,3,0,0,0.2,19505,1,0,0,1,1761,80,0,0,259,Arsenal,Newcastle,Wolverhampton,Brighton,Bournemouth,1.2,1.5,1.7,1.4,1.5,1.5,1.9,1.4,1.8,1.6,1.6,1.3,1.5,53.5
Laurent,Koscielny,DEF,ARS,5400000,7,29,1.16,2.14814814814815E-07,5.37037037037037E-06,0,28918,1,10,0,0,0,2,0,5.4,4442,-1,0,29,1,1.1,0,6,3,0,1,0,0,0.6,50549,0,0,0,1,564,19697,0,0,141,Huddersfield,Southampton,Bournemouth,Tottenham,Man Utd,0,0.7,0.8,0.6,0.6,0.6,0.6,0.7,0.6,0.8,0.6,0.9,0.6,30.8
Cheikhou,Kouyate,MID,CRY,4700000,0,49,2.3,4.8936170212766E-07,1.04255319148936E-05,0,29380,2,22,0,0,0,0,0,10.4,1165,-3,0,49,3,0.4,0,1.8,0,0,8,0,2,0.2,12349,0,0,0,0,1435,32,0,0,176,West Ham,Leicester,Man Utd,Burnley,Brighton,0,0,0,0,0,1.5,1.9,2.2,1.2,1.5,1.5,1.6,2,56.7
Mateo,Kovacic,MID,CHE,5700000,1,50,2,3.50877192982456E-07,8.7719298245614E-06,0,108785,1,14,0,0,0,0,0,8.8,1115,-3,0,50,3,0.3,0,1.8,2,0,7,0,2,0.7,61266,0,0,0,0,1212,473,0,0,251,Man City,Tottenham,Fulham,Wolverhampton,Everton,1,0,1,1.3,1.4,1,1.1,1.4,1,1.7,1.1,1.4,1.4,85.2
Alexandre,Lacazette,FWD,ARS,9400000,2,113,4.7,5E-07,1.20212765957447E-05,0,1415667,2,21,0,0,0,9,0,12.2,24962,-1,-1,113,1,0.5,0,4.8,15,0,3,0,8,8.3,1603585,0,0,0,1,1623,124494,1,0,388,Huddersfield,Southampton,Bournemouth,Tottenham,Man Utd,5.2,6.5,7,4.5,6.1,4.4,6,4.5,4.7,5.4,5,6.9,4.9,164.3
Adam,Lallana,MID,LIV,6900000,2,16,0.64,9.27536231884058E-08,2.31884057971014E-06,0,44493,1,2,0,0,0,0,0,2.3,151,-1,0,16,1,0.1,0,1,0,0,2,0,1,0.7,2886,0,0,0,0,295,129,0,0,61,Bournemouth,Man Utd,Watford,Everton,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.5
Erik,Lamela,MID,TOT,6100000,3,56,2.24,3.67213114754098E-07,9.18032786885246E-06,0,179628,0,8,0,0,0,4,0,9.2,4684,-4,0,56,4,0.3,0,1.8,4,0,4,0,2,0.5,194223,0,0,0,0,775,2411,0,0,188,Leicester,Burnley,Chelsea,Arsenal,Southampton,1.4,1.8,1.2,1.7,1.9,1.4,1.2,1.9,1.8,1.1,1.4,1.5,1.4,89
Manuel,Lanzini,MID,WHU,6400000,0,0,0,0,0,0,2407,0,0,0,0,0,0,0,0,32,-1,0,0,1,0,0,0,0,0,0,0,0,0,977,0,0,0,0,0,48,0,0,0,Crystal Palace,Fulham,Man City,Newcastle,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aymeric,Laporte,DEF,MCI,5900000,20,107,4.1,6.94915254237288E-07,1.8135593220339E-05,0,850640,3,19,0,0,0,2,0,18.1,27480,4,0,107,-4,1.1,0,6.4,4,0,11,0,1,12.8,1452478,0,0,0,1,2246,54090,0,0,511,Chelsea,West Ham,Bournemouth,Watford,Man Utd,5.8,0,4.8,3,5.1,4.3,3.8,6,4.9,4.6,3.7,4.6,3.9,90
Jamaal,Lascelles,DEF,NEW,4600000,2,63,3,6.52173913043478E-07,1.3695652173913E-05,0,334651,2,24,0,0,0,0,0,13.7,2338,-4,0,63,4,0.9,0,4,7,0,6,0,1,2.9,64048,0,0,0,1,1800,5375,0,0,344,Wolverhampton,Huddersfield,Burnley,West Ham,Everton,3.2,3.5,2.8,2.9,3.9,2,1.8,2.9,3.2,2.8,2.6,3,2.5,55
Maxime,Le Marchand,DEF,FUL,4200000,0,19,1.1,2.61904761904762E-07,4.52380952380952E-06,0,18334,2,39,0,0,0,0,0,4.5,173,-3,0,19,3,0.2,0,0.8,1,0,0,0,1,0.2,8192,0,0,0,0,1530,49,0,0,268,Man Utd,West Ham,Southampton,Chelsea,Leicester,0.6,0.6,0.6,0.9,0.6,0.7,0.6,0.6,1,0.6,1,0.6,0.6,60.4
Florian,Lejeune,DEF,NEW,4400000,2,11,0.44,1E-07,2.5E-06,0,1440,0,4,0,0,0,0,0,2.5,76,-1,0,11,1,0.6,0,2.8,0,0,1,0,0,0,1512,0,0,0,0,360,362,0,0,76,Wolverhampton,Huddersfield,Burnley,West Ham,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.6
Mario,Lemina,MID,SOU,4700000,0,40,2.2,4.68085106382979E-07,8.51063829787234E-06,0,29140,5,32,0,0,0,0,0,8.5,285,-3,0,40,3,0,0,0,1,0,4,0,2,0.2,22140,0,0,0,0,1477,13,0,0,223,Cardiff City,Arsenal,Fulham,Man Utd,Tottenham,0,1.3,2.2,1.3,1.1,1.4,1.4,1.2,1.6,1.9,2.1,1.4,2,60
Aaron,Lennon,MID,BUR,4900000,0,41,2.6,5.30612244897959E-07,8.36734693877551E-06,0,138334,1,22,0,0,0,1,0,8.4,608,-1,0,41,1,0,0,0,2,0,3,0,1,0.3,131255,0,0,0,1,1214,12,0,0,133,Brighton,Tottenham,Newcastle,Crystal Palace,Liverpool,0,0,0,0,0,2.1,2.2,1.5,2.4,1.3,1.7,1.5,2.6,38
Bernd,Leno,GLK,ARS,4800000,5,54,2.8,5.83333333333333E-07,1.125E-05,0,162586,0,27,0,58,0,0,0,11.3,3649,-2,0,54,2,0.8,0,3.8,3,0,2,0,0,2.4,153234,0,0,0,0,1665,16535,0,0,319,Huddersfield,Southampton,Bournemouth,Tottenham,Man Utd,2.9,2.9,3,2.5,2.7,2.4,2.6,2.8,2.3,3,2.4,3.4,1.8,44.3
Jefferson,Lerma,MID,BOU,4500000,1,42,2.2,4.88888888888889E-07,9.33333333333333E-06,0,45058,9,30,0,0,0,1,0,9.3,1039,0,0,42,0,0.3,0,1.5,3,0,6,0,1,0.3,43242,1,0,0,0,1580,355,0,0,225,Liverpool,Wolverhampton,Arsenal,Man City,Huddersfield,0,1.9,1.1,1.4,1.6,2.2,1.3,2.3,1.1,2.5,1.3,1.3,1.3,61.3
,Lewis Cook,MID,BOU,4700000,0,22,1.7,3.61702127659574E-07,4.68085106382979E-06,0,19793,2,10,0,0,0,0,0,4.7,132,-3,0,22,3,0,0,0,0,0,3,0,0,0.1,6951,0,0,0,0,719,12,0,0,91,Liverpool,Wolverhampton,Arsenal,Man City,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5
Stephan,Lichtsteiner,DEF,ARS,4500000,1,10,0.4,8.88888888888889E-08,2.22222222222222E-06,0,113373,2,16,0,0,0,0,0,2.2,894,-5,0,10,5,0.1,0,0.5,0,0,0,0,0,0.9,26314,0,0,0,0,714,1309,0,0,64,Huddersfield,Southampton,Bournemouth,Tottenham,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15.4
Anders,Lindegaard,GLK,BUR,4300000,0,0,0,0,0,0,4894,0,0,0,0,0,0,0,0,70,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,916,0,0,0,0,0,21,0,0,0,Brighton,Tottenham,Newcastle,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Lindelof,DEF,MUN,5000000,7,64,3,6E-07,1.28E-05,0,140716,1,25,0,0,0,1,0,12.8,7774,0,-1,64,0,1.3,0,6.3,7,0,5,0,0,5.1,355949,1,0,0,1,1798,71723,1,0,359,Fulham,Liverpool,Crystal Palace,Southampton,Arsenal,2.5,3,3.4,2.8,1.8,2.7,3,3.3,2.8,3.6,3.6,3.8,3.9,53.3
Jesse,Lingard,MID,MUN,6700000,2,69,3.3,4.92537313432836E-07,1.02985074626866E-05,0,661894,2,18,0,0,0,4,0,10.3,26868,-3,0,69,3,0.4,0,2.8,5,0,3,0,3,4.6,616462,0,0,0,1,1261,13859,0,0,235,Fulham,Liverpool,Crystal Palace,Southampton,Arsenal,3.2,2.2,3.4,3.3,2.6,2.2,2.8,3.1,2.9,2.6,2.3,3.9,3.1,83.2
Fernando,Llorente,FWD,TOT,5700000,4,22,2.4,4.21052631578947E-07,3.85964912280702E-06,0,75759,0,2,0,0,0,1,0,3.9,27412,-3,0,22,3,0.8,0,4.3,3,0,0,0,2,2.6,205852,1,0,0,1,246,22158,0,0,55,Leicester,Burnley,Chelsea,Arsenal,Southampton,1.6,2.2,1.8,2.3,2.4,1.5,1.7,2.4,1.9,1.8,2.1,1.9,2,35.8
Hugo,Lloris,GLK,TOT,5400000,6,91,4.3,7.96296296296296E-07,1.68518518518519E-05,0,405086,0,19,0,62,0,0,0,16.9,6163,-1,0,91,1,0.7,0,3.8,5,0,9,0,0,5.3,242601,0,0,0,0,1890,9769,0,0,443,Leicester,Burnley,Chelsea,Arsenal,Southampton,4.4,4.5,5.8,4,5,4.7,5.2,5.3,5.3,4.7,4.6,3.8,5.7,51.9
Jurgen,Locadia,FWD,BHA,5300000,2,42,2.2,4.15094339622642E-07,7.92452830188679E-06,0,41922,1,12,0,0,0,2,0,7.9,5135,-2,0,42,2,0.4,0,2,6,0,3,0,0,0.5,62525,0,0,0,1,917,2070,0,0,122,Burnley,Leicester,Huddersfield,Crystal Palace,Cardiff City,2.4,0,1.5,2.1,1.3,2.3,2.3,1.3,2.6,1.2,2,1.3,1.9,61.5
Ruben,Loftus-Cheek,MID,CHE,5200000,1,32,1.28,2.46153846153846E-07,6.15384615384615E-06,0,73013,0,3,0,0,0,3,0,6.2,453,-3,0,32,3,0.1,0,0.5,3,0,1,0,0,0.4,34632,0,0,0,1,347,145,0,0,111,Man City,Tottenham,Fulham,Wolverhampton,Everton,0.6,0,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.7,35.8
Kevin,Long,DEF,BUR,4200000,0,16,0.64,1.52380952380952E-07,3.80952380952381E-06,0,39873,0,9,0,0,0,0,0,3.8,620,-3,0,16,3,0,0,0,0,0,1,0,1,0.3,10912,0,0,0,0,513,104,0,0,101,Brighton,Tottenham,Newcastle,Crystal Palace,Liverpool,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,16.8
Shane,Long,FWD,SOU,4700000,2,34,2.1,4.46808510638298E-07,7.23404255319149E-06,0,199878,2,15,0,0,0,1,0,7.2,17653,-3,0,34,3,0.7,0,3.5,3,0,1,0,2,2.6,241585,0,0,0,1,733,21836,0,0,85,Cardiff City,Arsenal,Fulham,Man Utd,Tottenham,1.9,1.4,2.5,1.8,1.3,1.5,1.5,1.4,1.5,1.6,2.2,1.7,1.7,41.5
Sean,Longstaff,MID,NEW,4500000,2,13,0.52,1.15555555555556E-07,2.88888888888889E-06,0,1089,0,6,0,0,0,0,0,2.9,251,0,0,13,0,0.7,0,3,0,0,1,0,1,0,3189,0,0,0,0,377,1146,0,0,52,Wolverhampton,Huddersfield,Burnley,West Ham,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.6
Ademola,Lookman,MID,EVE,5100000,1,24,0.923076923076923,1.80995475113122E-07,4.70588235294118E-06,0,16734,0,6,0,0,0,0,0,4.7,1403,-4,0,24,4,0.4,0,1.8,0,0,1,0,2,0.1,10595,0,0,0,0,518,124,0,0,95,Watford,Cardiff City,Liverpool,Newcastle,Chelsea,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,39.4
Jonas,Lossl,GLK,HUD,4400000,0,74,3.2,7.27272727272727E-07,1.68181818181818E-05,0,107519,0,37,0,61,0,0,0,16.8,4068,-1,0,74,1,0.6,0,2.5,5,0,4,0,0,1.9,109112,0,0,1,1,2057,1429,0,0,397,Arsenal,Newcastle,Wolverhampton,Brighton,Bournemouth,2.7,3.1,3.4,2.9,3.2,3.2,3.7,3,3.6,3.3,3.3,2.8,3.1,55.9
Dejan,Lovren,DEF,LIV,4900000,0,54,2.16,4.40816326530612E-07,1.10204081632653E-05,0,480555,1,5,0,0,0,1,0,11,8022,-1,0,54,1,0,0,0,9,0,5,0,1,1.8,221642,0,0,0,2,810,1015,0,0,207,Bournemouth,Man Utd,Watford,Everton,Burnley,0,1.6,2,2.1,1.8,1.4,1.7,1.5,2.4,2.1,2.3,1.5,2,29.2
Chris,Lowe,DEF,HUD,4400000,0,37,1.48,3.36363636363636E-07,8.40909090909091E-06,0,14078,1,36,0,0,0,0,0,8.4,226,-1,0,37,1,0.1,0,0.5,6,0,1,0,2,0.1,9389,0,0,0,0,1444,26,0,0,228,Arsenal,Newcastle,Wolverhampton,Brighton,Bournemouth,0,0.9,1,0.8,0.9,0.9,1.2,0.8,1.1,1,1,0.8,0.9,59.4
Matthew,Lowton,DEF,BUR,4600000,0,22,1.5,3.26086956521739E-07,4.78260869565217E-06,0,48246,5,32,0,0,0,0,0,4.8,357,-4,0,22,4,0,0,0,0,0,3,0,0,0.2,10969,0,0,0,0,1208,6,0,0,193,Brighton,Tottenham,Newcastle,Crystal Palace,Liverpool,0,1,0.8,1.1,0.8,1,1.2,0.8,1.6,1.1,1,1.2,0.9,35.8
,Lucas,FWD,WHU,6200000,0,22,0.88,1.41935483870968E-07,3.54838709677419E-06,0,49424,0,10,0,0,0,2,0,3.5,282,-3,0,22,3,0,0,0,3,0,0,0,0,0.1,40187,0,0,0,1,369,119,0,0,87,Crystal Palace,Fulham,Man City,Newcastle,Cardiff City,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,26
,Lucas Moura,MID,TOT,6800000,1,86,4.1,6.02941176470588E-07,1.26470588235294E-05,0,1833535,2,12,0,0,0,6,0,12.6,16017,-2,0,86,2,0.1,0,0.5,5,0,10,0,2,5.8,1931876,0,0,0,1,1439,6872,0,0,217,Leicester,Burnley,Chelsea,Arsenal,Southampton,3.7,4.6,3.3,4.4,4.7,3.8,3.3,4.8,4.5,3.1,3.8,3.8,3.8,105.6
Romelu,Lukaku,FWD,MUN,10700000,1,76,3.5,3.27102803738318E-07,7.10280373831776E-06,0,759176,2,26,0,0,0,8,0,7.1,5133,-3,0,76,3,0.1,0,1.3,8,0,2,0,1,3.7,495959,0,0,0,1,1332,1402,0,0,260,Fulham,Liverpool,Crystal Palace,Southampton,Arsenal,4.2,3,3.6,3.9,3.4,3.3,3.5,3.4,3.9,3.4,3.2,4,3.9,131
James,Maddison,MID,LEI,6600000,2,85,3.7,5.60606060606061E-07,1.28787878787879E-05,0,1386838,2,27,0,0,0,5,0,12.9,11258,1,0,85,-1,0.3,1,2.3,7,0,5,0,4,3.7,1498160,0,0,0,0,1716,9369,0,1,386,Tottenham,Crystal Palace,Brighton,Watford,Fulham,3.3,3.3,4.2,3.6,4.3,3.9,4.1,4.6,3.8,3.6,3.8,2.6,2.6,180.3
Gary,Madine,FWD,CAR,4400000,0,5,1,2.27272727272727E-07,1.13636363636364E-06,0,124761,0,3,0,0,0,0,0,1.1,2363,-1,0,5,1,0,0,0,0,0,0,0,0,1,95079,0,0,0,0,32,471,0,0,13,Southampton,Watford,Everton,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Harry,Maguire,DEF,LEI,5400000,2,70,3.5,6.48148148148148E-07,1.2962962962963E-05,0,817414,5,25,0,0,0,3,0,13,5489,-1,0,70,1,0.5,0,2.8,8,0,4,0,1,8.7,389983,0,0,0,2,1693,6960,0,0,368,Tottenham,Crystal Palace,Brighton,Watford,Fulham,4.2,3.5,4,4.1,3.7,3.3,3.5,4.8,3,3.7,3,3.4,4.3,94.8
Riyad,Mahrez,MID,MCI,8200000,1,70,2.69230769230769,3.28330206378987E-07,8.53658536585366E-06,0,578918,0,7,0,0,0,5,0,8.5,4846,-8,1,70,8,0,1,0.2,9,0,3,0,2,1.8,384049,0,0,0,2,939,507,-1,0,234,Chelsea,West Ham,Bournemouth,Watford,Man Utd,1.8,0,2.3,1.7,2.2,1.7,2.1,2.5,2.3,1.6,2.1,2.2,1.9,108
