FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Aron,Gunnarsson,MID,CAR,4400000,3,53,1.76666666666667,4.01515151515152E-07,1.20454545454545E-05,0,110358,3,28,0,0,0,1,0,12,2907,-1,0,53,1,0.4,0,1.8,3,0,6,0,1,0.7,86976,0,0,0,1,1629,663,0,0,222,Chelsea,Man City,Burnley,Liverpool,Fulham,0,1,0.9,1,0.9,1.1,1.2,0.9,64.5
Viktor,Gyokeres,FWD,BHA,4500000,0,0,0,0,0,0,8391,0,0,0,0,0,0,0,0,698,0,0,0,0,0,0,0,0,0,0,0,0,0.1,13882,0,0,0,0,0,575,0,0,0,Southampton,Tottenham,Bournemouth,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0
Florent,Hadergjonaj,DEF,HUD,4300000,0,50,2.2,5.11627906976744E-07,1.16279069767442E-05,0,6510,1,32,0,0,0,0,0,11.6,70,-2,0,50,2,0.1,0,0.5,1,0,4,0,0,0.1,4592,0,0,0,0,1747,153,0,0,295,West Ham,Crystal Palace,Leicester,Tottenham,Watford,1.6,1.9,1.7,1.9,1.9,1.7,1.6,1.7,72.1
Greg,Halford,DEF,CAR,4000000,0,0,0,0,0,0,1586,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,623,0,0,0,0,0,5,0,0,0,Chelsea,Man City,Burnley,Liverpool,Fulham,0,0,0,0,0,0,0,0,0
Ben,Hamer,GLK,HUD,3900000,0,5,0.166666666666667,4.27350427350427E-08,1.28205128205128E-06,0,367354,0,11,0,13,0,0,0,1.3,5388,-1,1,5,1,0,0,0,0,0,0,0,0,6.4,493863,0,0,0,0,282,4362,-1,0,50,West Ham,Crystal Palace,Leicester,Tottenham,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.7
Kadeem,Harris,MID,CAR,4500000,0,23,0.766666666666667,1.7037037037037E-07,5.11111111111111E-06,0,2446,1,6,0,0,0,1,0,5.1,23,0,0,23,0,0,0,0,0,0,1,0,1,0,2819,0,0,0,0,355,16,0,0,77,Chelsea,Man City,Burnley,Liverpool,Fulham,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,26
Joe,Hart,GLK,BUR,4200000,0,69,3.6,8.57142857142857E-07,1.64285714285714E-05,0,580503,0,41,0,77,0,0,0,16.4,5960,-3,0,69,3,0,0,0,7,0,4,0,0,4.9,541115,0,0,1,2,1710,2468,0,0,378,Leicester,Wolverhampton,Bournemouth,Cardiff City,Chelsea,3.9,4.5,2.5,5.1,4.1,3.9,4.3,3.7,60.3
Kortney,Hause,DEF,WOL,4000000,0,0,0,0,0,0,19884,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0.2,20562,0,0,0,0,0,0,0,0,0,Burnley,Man Utd,Southampton,Brighton,Watford,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4400000,2,49,2.9,6.59090909090909E-07,1.11363636363636E-05,0,44837,1,16,0,0,0,1,0,11.1,7099,-1,0,49,1,0.8,0,3.5,4,0,5,0,3,2.5,186008,0,0,0,1,1196,8118,0,1,206,Bournemouth,Arsenal,Crystal Palace,Leicester,Southampton,2.1,1.8,2.5,2.5,2.9,2.1,2,2.5,65.3
Eden,Hazard,MID,CHE,10900000,10,182,6.5,5.96330275229358E-07,1.6697247706422E-05,0,3119640,2,28,0,0,0,13,0,16.9,17412,4,-1,182,-4,0.5,0,5.7,25,0,9,0,11,35.3,3969350,0,0,0,6,2237,213620,1,0,656,Everton,Cardiff City,West Ham,Liverpool,Burnley,6.6,7.1,8.8,5.7,9.4,6.9,8.5,7.9,324.1
Rhys,Healey,FWD,CAR,4500000,0,2,0.0666666666666667,1.48148148148148E-08,4.44444444444444E-07,0,6543,0,0,0,0,0,0,0,0.4,657,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0.1,11728,0,0,0,0,31,380,0,0,4,Chelsea,Man City,Burnley,Liverpool,Fulham,0,0,0,0,0,0,0,0,0.4
Tom,Heaton,GLK,BUR,4800000,0,34,1.13333333333333,2.36111111111111E-07,7.08333333333333E-06,0,23520,1,16,0,37,0,0,0,7.1,1032,-2,0,34,2,0.3,0,1.3,3,0,2,0,0,0.9,50031,0,0,0,0,990,3434,0,0,187,Leicester,Wolverhampton,Bournemouth,Cardiff City,Chelsea,0.6,0.8,0.6,1,0.7,0.6,0.7,0.6,27.9
Tomer,Hemed,FWD,BHA,4900000,0,0,0,0,0,0,11152,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1434,0,0,0,0,0,4,0,0,0,Southampton,Tottenham,Bournemouth,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5300000,1,44,1.46666666666667,2.76729559748428E-07,8.30188679245283E-06,0,56724,0,11,0,0,0,0,0,8.3,462,-2,0,44,2,0.4,0,2,0,0,8,0,0,0.6,15480,0,0,0,0,1433,175,0,1,276,Fulham,Tottenham,Southampton,Chelsea,Cardiff City,0,0,0,0.7,0.7,1.1,0.8,0.9,51.5
Jeff,Hendrick,MID,BUR,5200000,2,54,2.2,4.23076923076923E-07,1.03846153846154E-05,0,16024,3,38,0,0,0,1,0,10.4,150,-3,0,54,3,0.3,0,1.5,3,0,2,0,2,0.2,12108,0,0,0,1,1541,234,0,0,187,Leicester,Wolverhampton,Bournemouth,Cardiff City,Chelsea,1.7,1.8,1.2,1.8,1.1,1.2,1.1,1.9,55
Wayne,Hennessey,GLK,CRY,4500000,0,67,3.7,8.22222222222222E-07,1.48888888888889E-05,0,495031,0,26,0,44,0,0,0,14.9,5032,0,0,67,0,0.2,0,0.8,6,0,5,0,0,2.6,519591,0,0,1,1,1575,230,0,0,311,Huddersfield,Newcastle,Man City,Arsenal,Everton,0,4.4,3.6,3.5,2.8,4.9,4.8,3.6,35.9
Ander,Herrera,MID,MUN,5000000,0,57,1.9,3.8E-07,1.14E-05,0,130732,3,16,0,0,0,2,0,11.4,3200,0,0,57,0,0.1,0,0.3,6,0,4,0,3,0.5,145748,0,0,0,0,1208,127,0,0,273,Watford,Wolverhampton,West Ham,Everton,Man City,0,2.4,0,1.3,2,1,1.6,1.3,80.7
Gonzalo,Higuain,FWD,CHE,9600000,2,29,1,1.04166666666667E-07,3.02083333333333E-06,0,214283,0,10,0,0,0,3,0,3,39994,1,0,29,-1,0.4,0,4,5,0,2,0,0,4.9,486299,0,0,0,1,507,33250,0,0,101,Everton,Cardiff City,West Ham,Liverpool,Burnley,0,0.5,0.6,0.5,0.7,0.5,0.6,0.5,56.8
Wesley,Hoedt,DEF,SOU,4200000,0,29,2.2,5.23809523809524E-07,6.9047619047619E-06,0,28688,2,24,0,0,0,0,0,6.9,104,-3,0,29,3,0,0,0,3,0,4,0,0,0.2,14005,2,0,0,0,1170,2,0,0,206,Brighton,Liverpool,Wolverhampton,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,34.7
Jonathan,Hogg,MID,HUD,4400000,0,44,2,4.54545454545455E-07,1E-05,0,39519,5,27,0,0,0,0,0,10,847,-1,0,44,1,0.3,0,1.3,3,0,5,0,1,0.2,35621,0,0,0,0,1799,25,0,1,278,West Ham,Crystal Palace,Leicester,Tottenham,Watford,0,1.6,1.3,1.1,1.4,1,1.1,1.4,56.9
David Junior,Hoilett,MID,CAR,5000000,11,64,2.13333333333333,4.26666666666667E-07,1.28E-05,0,22934,4,38,0,0,0,3,0,12.8,262,-5,0,64,5,0.7,0,3.5,4,0,5,0,1,0.1,6794,0,0,0,1,1600,746,0,0,168,Chelsea,Man City,Burnley,Liverpool,Fulham,0,1.3,1.1,1.4,1.3,1.4,1.6,1.1,74.6
Pierre-Emile,H?jbjerg,MID,SOU,4400000,1,58,2.5,5.68181818181818E-07,1.31818181818182E-05,0,420549,7,44,0,0,0,3,0,13.2,7633,-1,0,58,1,0.5,0,2,4,0,3,0,1,2.1,514657,0,0,0,1,2040,2485,0,2,329,Brighton,Liverpool,Wolverhampton,Newcastle,Bournemouth,0,1.6,1.6,2.2,2,2.5,1.6,2.6,112.9
Rob,Holding,DEF,ARS,4300000,0,24,2.4,5.58139534883721E-07,5.58139534883721E-06,0,61570,1,10,0,0,0,0,0,5.6,139,-2,0,24,2,0,0,0,5,0,1,0,0,0.4,39747,0,0,0,0,806,20,0,0,148,Newcastle,Everton,Watford,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,23.2
Jose,Holebas,DEF,WAT,4800000,0,95,4,8.33333333333333E-07,1.97916666666667E-05,0,1450340,10,31,0,0,0,3,0,19.8,24452,3,0,95,-3,0.1,0,0.5,10,0,5,0,7,9.3,1797857,0,0,0,2,2075,3554,0,0,416,Man Utd,Fulham,Arsenal,Huddersfield,Wolverhampton,0,4.1,5.1,4.2,5,5.1,4.9,4.9,122.2
Mason,Holgate,DEF,EVE,4300000,0,5,1,2.32558139534884E-07,1.16279069767442E-06,0,16763,1,9,0,0,0,0,0,1.2,28,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,14246,0,0,0,0,407,0,0,0,61,Chelsea,West Ham,Arsenal,Fulham,Man Utd,0,0,0,0,0,0,0,0,9.9
Callum,Hudson-Odoi,MID,CHE,4200000,1,5,0.172413793103448,4.10509031198686E-08,1.19047619047619E-06,0,277116,0,1,0,0,0,0,0,1.2,3913,-3,0,5,3,0.1,0,0.3,0,0,0,0,0,2.2,242918,0,0,0,0,103,3084,0,0,17,Everton,Cardiff City,West Ham,Liverpool,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.1
Will,Hughes,MID,WAT,4900000,0,61,2.5,5.10204081632653E-07,1.24489795918367E-05,0,193160,3,28,0,0,0,1,0,12.4,664,-1,0,61,1,0.5,0,2.3,2,0,6,0,3,0.5,183728,0,0,0,0,1764,81,0,0,211,Man Utd,Fulham,Arsenal,Huddersfield,Wolverhampton,0,1.6,2.7,2.3,2.3,2.2,1.2,2.2,82.9
Jordan,Hugill,FWD,WHU,5000000,0,0,0,0,0,0,1256,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,3,0,0,0,Huddersfield,Everton,Chelsea,Man Utd,Leicester,0,0,0,0,0,0,0,0,0
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,2741,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,2,0,0,0,Newcastle,Leicester,Burnley,Brighton,Fulham,0,0,0,0,0,0,0,0,0
Jordon,Ibe,MID,BOU,5000000,0,22,0.733333333333333,1.46666666666667E-07,4.4E-06,0,26137,0,18,0,0,0,0,0,4.4,146,-5,0,22,5,0.2,0,1,0,0,0,0,1,0.2,4836,0,0,0,0,570,201,0,0,70,Newcastle,Leicester,Burnley,Brighton,Fulham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,33.8
Vicente,Iborra,MID,LEI,4700000,0,9,1.1,2.34042553191489E-07,1.91489361702128E-06,0,4118,0,4,0,0,0,0,0,1.9,4,-3,0,9,3,0,0,0,0,0,0,0,0,0,1236,0,0,0,0,224,0,0,0,31,Burnley,Bournemouth,Huddersfield,Newcastle,West Ham,0,0,0,0,0,0,0,0,8
Kelechi,Iheanacho,FWD,LEI,5700000,0,54,2.2,3.85964912280702E-07,9.47368421052632E-06,0,193601,1,16,0,0,0,1,0,9.5,817,-3,0,54,3,0.1,0,0.8,3,0,1,0,5,0.9,164249,0,0,0,1,888,501,0,0,154,Burnley,Bournemouth,Huddersfield,Newcastle,West Ham,2,2.1,1.9,1.7,1.8,2.1,1.5,1.6,54
Tom,Ince,MID,HUD,5000000,0,0,0,0,0,0,721,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,3,0,0,0,West Ham,Crystal Palace,Leicester,Tottenham,Watford,0,0,0,0,0,0,0,0,0
Danny,Ings,FWD,SOU,5400000,0,73,4.1,7.59259259259259E-07,1.35185185185185E-05,0,1247166,1,20,0,0,0,7,0,13.5,8224,-1,0,73,1,0,0,0,11,0,4,0,1,2.5,1241715,0,0,0,1,1249,181,0,0,261,Brighton,Liverpool,Wolverhampton,Newcastle,Bournemouth,0,4,4.1,4.6,4.1,5.6,4.3,5,125.3
Alex,Iwobi,MID,ARS,5400000,1,77,2.9,5.37037037037037E-07,1.42592592592593E-05,0,259840,0,26,0,0,0,3,0,14.3,8868,-1,0,77,1,0.5,0,2.5,1,0,2,0,6,1.5,285202,0,0,0,0,1532,1825,0,0,295,Newcastle,Everton,Watford,Crystal Palace,Leicester,0,3.3,1.6,1.8,2.8,2.1,3.4,2.1,119.9
,Izquierdo,MID,BHA,5900000,0,24,0.827586206896552,1.40268848626534E-07,4.06779661016949E-06,0,12715,1,6,0,0,0,0,0,4.1,39,-1,0,24,1,0.1,0,0.7,0,0,2,0,2,0.1,4499,0,0,0,0,586,29,0,0,73,Southampton,Tottenham,Bournemouth,Wolverhampton,Newcastle,0,0.4,0.4,0.5,0.4,0.5,0.4,0.4,26.4
Jaroslaw,Jach,DEF,CRY,4000000,0,0,0,0,0,0,2725,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0,0,0,0,0,2,0,0,0,Huddersfield,Newcastle,Man City,Arsenal,Everton,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,EVE,4300000,0,4,0.133333333333333,3.10077519379845E-08,9.30232558139535E-07,0,86352,0,2,0,0,0,0,0,0.9,182,-2,0,4,2,0.5,0,2,0,0,1,0,0,0.4,5786,0,0,0,0,143,23,0,1,23,Chelsea,West Ham,Arsenal,Fulham,Man Utd,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.9
Alireza,Jahanbakhsh,MID,BHA,6700000,2,21,0.724137931034483,1.08080288214102E-07,3.13432835820896E-06,0,48471,2,6,0,0,0,0,0,3.1,97,-3,0,21,3,0.3,0,1.7,0,0,4,0,0,0.6,2378,0,0,0,0,628,71,0,0,35,Southampton,Tottenham,Bournemouth,Wolverhampton,Newcastle,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,24.1
Eldin,Jakupovic,GLK,LEI,4300000,0,0,0,0,0,0,3788,0,0,0,0,0,0,0,0,33,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,865,0,0,0,0,0,37,0,0,0,Burnley,Bournemouth,Huddersfield,Newcastle,West Ham,0,0,0,0,0,0,0,0,0
Matty,James,MID,LEI,4400000,0,0,0,0,0,0,2248,0,0,0,0,0,0,0,0,78,-1,0,0,1,0,0,0,0,0,0,0,0,0,1937,0,0,0,0,0,104,0,0,0,Burnley,Bournemouth,Huddersfield,Newcastle,West Ham,0,0,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,4900000,1,40,1.33333333333333,2.72108843537415E-07,8.16326530612245E-06,0,42763,2,19,0,0,0,0,0,8.2,430,-1,0,40,1,0.3,0,1.3,4,0,3,0,1,0.3,23732,0,0,0,0,1241,228,0,0,226,Man Utd,Fulham,Arsenal,Huddersfield,Wolverhampton,0,0.7,1,0.7,1,1,0.9,0.9,49.9
,Jazz Richards,DEF,CAR,3900000,0,1,0.0333333333333333,8.54700854700855E-09,2.56410256410256E-07,0,49351,0,4,0,0,0,0,0,0.3,465,-1,0,1,1,0,0,0,0,0,0,0,0,0.6,26408,0,0,0,0,97,656,0,0,11,Chelsea,Man City,Burnley,Liverpool,Fulham,0,0,0,0,0,0,0,0,1.5
Carl,Jenkinson,DEF,ARS,4500000,0,3,0.1,2.22222222222222E-08,6.66666666666667E-07,0,181,0,2,0,0,0,0,0,0.7,27,0,0,3,0,0.1,0,0.5,0,0,0,0,0,0,338,0,0,0,0,120,36,0,0,12,Newcastle,Everton,Watford,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,4.4
,Jesus,FWD,MCI,9900000,1,66,2.9,2.92929292929293E-07,6.66666666666667E-06,0,350693,0,10,0,0,0,6,0,6.7,1910,-6,0,66,6,0.1,0,0.7,7,0,1,0,2,1.5,267929,0,0,0,2,849,272,0,0,221,Fulham,Cardiff City,Crystal Palace,Tottenham,Man Utd,0,3.1,3.2,2.6,5.2,2.8,2.8,2.4,132
Raul,Jimenez,FWD,WOL,6800000,8,153,5.1,7.5E-07,2.25E-05,0,1622128,3,31,0,0,0,12,0,22.5,201692,13,1,153,-13,1.1,0,7.3,27,0,10,0,8,25.3,3281803,0,0,0,2,2464,26103,-1,0,524,Burnley,Man Utd,Southampton,Brighton,Watford,0,12.6,0,6,7.3,5.8,7.4,4.6,238.9
Stefan,Johansen,MID,FUL,5000000,0,11,0.9,1.8E-07,2.2E-06,0,7400,4,12,0,0,0,0,0,2.2,10,-5,0,11,5,0,0,0,0,0,0,0,0,0,962,0,0,0,0,409,2,0,0,48,Liverpool,Man City,Watford,Everton,Bournemouth,0,0,0,0,0,0,0,0,9
Cameron,John,DEF,WOL,4000000,0,0,0,0,0,0,788,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,0,0,0,0,0,191,0,0,0,Burnley,Man Utd,Southampton,Brighton,Watford,0,0,0,0,0,0,0,0,0
Ben,Johnson,DEF,WHU,4000000,0,2,0.0666666666666667,1.66666666666667E-08,5E-07,0,247,0,1,0,0,0,0,0,0.5,106,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0.1,995,0,0,0,0,62,482,0,0,6,Huddersfield,Everton,Chelsea,Man Utd,Leicester,0,0,0,0,0,0,0,0,0.8
Tyreke,Johnson,MID,SOU,4500000,0,1,0.0333333333333333,7.40740740740741E-09,2.22222222222222E-07,0,232,0,0,0,0,0,0,0,0.2,14,0,0,1,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,1,14,0,0,3,Brighton,Liverpool,Wolverhampton,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0
Alfie,Jones,DEF,SOU,4000000,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,76,0,0,0,Brighton,Liverpool,Wolverhampton,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0
Curtis,Jones,MID,LIV,4500000,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,25,0,0,0,Fulham,Tottenham,Southampton,Chelsea,Cardiff City,0,0,0,0,0,0,0,0,0
Phil,Jones,DEF,MUN,5100000,0,36,1.2,2.35294117647059E-07,7.05882352941176E-06,0,165980,0,10,0,0,0,0,0,7.1,807,-4,0,36,4,0,0,0,3,0,3,0,1,0.5,20921,0,0,0,1,876,29,0,0,197,Watford,Wolverhampton,West Ham,Everton,Man City,0,1.4,0,0.7,1.5,0.9,0.9,1,26.2
,Jonny,DEF,WOL,4300000,2,74,2.46666666666667,5.73643410852713E-07,1.72093023255814E-05,0,302135,5,30,0,0,0,1,0,16.8,9847,-2,1,74,2,0.3,0,1.5,5,0,6,0,1,2.4,424063,0,0,0,1,2159,2318,-1,0,352,Burnley,Man Utd,Southampton,Brighton,Watford,0,3.6,0,1.9,2.7,2,2.5,1.9,101.7
,Jorginho,MID,CHE,4600000,2,76,2.7,5.8695652173913E-07,1.65217391304348E-05,0,954467,6,29,0,0,0,2,0,16.5,5409,-4,0,76,4,1,0,4.7,4,0,12,0,0,6.2,725307,0,0,0,1,2390,12149,0,0,448,Everton,Cardiff City,West Ham,Liverpool,Burnley,1.6,1.8,2.5,1.4,2.8,1.7,2.4,2.1,108.8
,Joselu,FWD,NEW,4700000,0,30,1,2.12765957446809E-07,6.38297872340426E-06,0,484515,1,15,0,0,0,2,0,6.4,2907,-3,0,30,3,0.1,0,0.5,3,0,1,0,0,2.3,447151,0,0,0,0,586,2660,0,0,89,Bournemouth,Arsenal,Crystal Palace,Leicester,Southampton,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,44.6
Diogo,Jota,MID,WOL,6100000,6,101,4,6.55737704918033E-07,1.65573770491803E-05,0,468552,8,20,0,0,0,6,0,16.6,19379,-4,0,101,4,0.9,0,5.3,9,0,7,0,7,2.9,348726,0,0,0,2,1667,11830,0,0,301,Burnley,Man Utd,Southampton,Brighton,Watford,0,7.5,0,3.9,4.9,3.5,5.2,2.7,129.3
Christian,Kabasele,DEF,WAT,4400000,1,30,1,2.27272727272727E-07,6.81818181818182E-06,0,47850,1,21,0,0,0,0,0,6.8,131,-1,0,30,1,0.1,0,0.3,1,0,3,0,0,0.3,20524,0,0,0,0,1221,35,0,1,160,Man Utd,Fulham,Arsenal,Huddersfield,Wolverhampton,0,0.5,0.6,0.5,0.6,0.6,0.6,0.6,45.3
Younes,Kaboul,DEF,WAT,4200000,0,0,0,0,0,0,9537,0,0,0,0,0,0,0,0,37,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1687,0,0,0,0,0,4,0,0,0,Man Utd,Fulham,Arsenal,Huddersfield,Wolverhampton,0,0,0,0,0,0,0,0,0
Elias,Kachunga,FWD,HUD,4800000,1,23,0.766666666666667,1.59722222222222E-07,4.79166666666667E-06,0,11554,2,23,0,0,0,0,0,4.8,523,-2,0,23,2,0.3,0,1.3,0,0,1,0,0,0.2,13341,0,0,0,0,982,856,0,0,28,West Ham,Crystal Palace,Leicester,Tottenham,Watford,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,29.7
Sullay,Kaikai,MID,CRY,4300000,0,0,0,0,0,0,15518,0,0,0,0,0,0,0,0,65,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,10889,0,0,0,0,0,8,0,0,0,Huddersfield,Newcastle,Man City,Arsenal,Everton,0,0,0,0,0,0,0,0,0
Aboubakar,Kamara,FWD,FUL,4500000,0,28,2.2,4.88888888888889E-07,6.22222222222222E-06,0,1201781,2,17,0,0,0,3,0,6.2,15297,0,0,28,0,0,1,0,2,0,1,0,0,5.8,922732,0,0,0,0,688,90,0,0,82,Liverpool,Man City,Watford,Everton,Bournemouth,0,0,0,0,0,0,0,0,53.1
Harry,Kane,FWD,TOT,12500000,8,156,6,4.8E-07,1.248E-05,0,3024601,5,29,0,0,0,17,0,12.5,33601,0,-1,156,0,0.5,0,6,24,0,8,0,6,13.9,2066819,0,0,0,4,2243,12399,1,0,559,Liverpool,Brighton,Huddersfield,Man City,West Ham,0,6.3,8.7,7.9,6.9,8.3,7.5,7.8,246.2
N'Golo,Kante,MID,CHE,5000000,2,97,3.3,6.6E-07,1.94E-05,0,1297730,3,31,0,0,0,3,0,19.4,19884,0,0,97,0,0.5,0,2.3,3,0,12,0,4,19,1183867,0,0,0,1,2588,18660,0,0,474,Everton,Cardiff City,West Ham,Liverpool,Burnley,2.3,2.5,3.4,1.9,3.7,2.4,3.2,2.9,153.7
Loris,Karius,GLK,LIV,4900000,0,0,0,0,0,0,8431,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,610,0,0,0,0,0,4,0,0,0,Fulham,Tottenham,Southampton,Chelsea,Cardiff City,0,0,0,0,0,0,0,0,0
Beram,Kayal,MID,BHA,4400000,0,28,0.96551724137931,2.19435736677116E-07,6.36363636363636E-06,0,78349,4,11,0,0,0,1,0,6.4,659,-1,0,28,1,0.1,0,0.3,0,0,3,0,1,0.3,89094,0,0,0,0,712,22,0,0,117,Southampton,Tottenham,Bournemouth,Wolverhampton,Newcastle,0,0.6,0.5,0.6,0.5,0.6,0.5,0.5,29.3
Michael,Keane,DEF,EVE,4800000,1,97,3.6,7.5E-07,2.02083333333333E-05,0,439490,2,37,0,0,0,1,0,20.2,6076,-2,0,97,2,0.9,0,4.3,14,0,8,0,2,4.1,511422,0,0,0,3,2430,12166,0,0,498,Chelsea,West Ham,Arsenal,Fulham,Man Utd,5,3.3,3.7,3.3,3.7,3.8,3.8,3.7,96.4
Neeskens,Kebano,MID,FUL,4300000,0,4,0.133333333333333,3.10077519379845E-08,9.30232558139535E-07,0,6156,0,2,0,0,0,0,0,0.9,44,-2,0,4,2,0,0,0,0,0,0,0,0,0,2463,0,0,0,0,58,80,0,0,14,Liverpool,Man City,Watford,Everton,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Naby,Keita,MID,LIV,7100000,1,43,1.43333333333333,2.018779342723E-07,6.05633802816901E-06,0,282276,0,7,0,0,0,0,0,6.1,546,-4,0,43,4,0.1,0,0.5,0,0,7,0,1,1.5,76740,0,0,0,0,1073,63,0,0,156,Fulham,Tottenham,Southampton,Chelsea,Cardiff City,0,0.7,0.7,0.7,0.7,1.1,0.8,0.9,62.6
Martin,Kelly,DEF,CRY,3900000,0,12,0.4,1.02564102564103E-07,3.07692307692308E-06,0,397909,1,9,0,0,0,0,0,3.1,4098,-1,0,12,1,0,0,0,1,0,1,0,0,4.6,230671,0,0,0,0,480,1379,0,0,72,Huddersfield,Newcastle,Man City,Arsenal,Everton,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.1
,Kenedy,MID,NEW,4700000,1,47,2.1,4.46808510638298E-07,1E-05,0,201438,1,16,0,0,0,1,0,10,485,-3,0,47,3,0.1,1,0.5,1,0,6,0,1,0.6,106747,0,0,0,0,1256,299,0,0,150,Bournemouth,Arsenal,Crystal Palace,Leicester,Southampton,1.2,1.1,1.5,1.5,1.8,1.2,1.2,1.5,66.8
Jonjoe,Kenny,DEF,EVE,4200000,0,19,0.633333333333333,1.50793650793651E-07,4.52380952380952E-06,0,21595,1,15,0,0,0,0,0,4.5,197,-3,0,19,3,0,0,0,0,0,1,0,1,0.2,15659,0,0,0,0,789,194,0,0,134,Chelsea,West Ham,Arsenal,Fulham,Man Utd,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,28
,Kepa,GLK,CHE,5400000,2,105,3.8,7.03703703703704E-07,1.94444444444444E-05,0,439831,1,31,0,59,0,0,0,19.4,3912,-1,0,105,1,0.3,0,1.7,4,0,11,0,0,5,459917,0,0,0,1,2520,13854,0,0,522,Everton,Cardiff City,West Ham,Liverpool,Burnley,4.6,4.5,4.7,3.7,4.1,3.7,4.5,3.9,48
,Ki Sung-yueng,MID,NEW,4700000,2,27,0.9,1.91489361702128E-07,5.74468085106383E-06,0,13309,1,14,0,0,0,0,0,5.7,41,-3,0,27,3,0.1,0,0.5,1,0,2,0,1,0.1,4017,0,0,0,0,922,102,0,0,147,Bournemouth,Arsenal,Crystal Palace,Leicester,Southampton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,37.1
,Kiko Femenia,DEF,WAT,4200000,1,51,2.4,5.71428571428571E-07,1.21428571428571E-05,0,183985,1,27,0,0,0,0,0,12.1,1811,-3,0,51,3,0.1,0,0.3,6,0,4,0,1,0.6,191536,0,0,0,1,1455,265,0,0,306,Man Utd,Fulham,Arsenal,Huddersfield,Wolverhampton,0,1.9,2.4,1.9,2.4,2.4,2.3,2.4,49.8
