FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW37Forecast,GW38Forecast,ICTIndex
Juan,Mata,MID,MUN,6100000,9,68,1.88888888888889,3.09653916211293E-07,1.11475409836066E-05,0,183331,3,14,0,0,0,3,0,11.1,550,-4,0,68,4,0.5,0,3,7,0,5,0,4,1.1,106280,0,0,0,2,1194,8914,0,0,259,Huddersfield,Cardiff City,,,,1.6,1.3,86.6
Nemanja,Matic,MID,MUN,5000000,2,58,2.1,4.2E-07,1.16E-05,0,85451,6,37,0,0,0,1,0,11.6,303,0,0,58,0,0.2,0,1,2,0,6,0,0,0.7,64638,0,0,0,0,2385,492,0,1,357,Huddersfield,Cardiff City,,,,1.9,1.6,88.1
Joel,Matip,DEF,LIV,4900000,0,76,3.6,7.3469387755102E-07,1.55102040816327E-05,0,73578,3,12,0,0,0,1,0,15.5,8828,-1,0,76,1,0.7,0,3.5,6,0,8,0,0,1.1,130643,0,0,0,1,1445,1169,0,0,365,Newcastle,Wolverhampton,,,,3,4.6,52
Konstantinos,Mavropanos,DEF,ARS,4700000,0,2,0.0555555555555556,1.18203309692671E-08,4.25531914893617E-07,0,10835,1,1,0,0,0,0,0,0.4,70,-3,0,2,3,0,0,0.2,0,0,0,0,0,0.1,2532,0,0,0,0,114,55,0,0,25,Brighton,Burnley,,,,0,0,5
Alfie,Mawson,DEF,FUL,4700000,1,19,0.527777777777778,1.12293144208038E-07,4.04255319148936E-06,0,15435,2,22,0,0,0,0,0,4,19,-3,0,19,3,0.1,0,0.3,2,0,1,0,0,0.1,4065,0,0,0,0,1040,21,0,0,159,Wolverhampton,Newcastle,,,,0.3,0.3,29.3
Chancel,Mbemba,DEF,NEW,4000000,0,0,0,0,0,0,8851,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1221,0,0,0,0,0,16,0,0,0,Liverpool,Fulham,,,,0,0,0
Isaac,Mbenza,MID,HUD,5900000,2,29,0.805555555555556,1.3653483992467E-07,4.91525423728814E-06,0,1792,1,23,0,0,0,0,0,4.9,29,-1,0,29,1,0.2,0,1.3,0,0,0,0,1,0,1001,0,0,0,0,797,41,0,0,99,Man Utd,Southampton,,,,0.4,0.4,32.6
James,McArthur,MID,CRY,4800000,3,115,3.2,6.66666666666667E-07,2.39583333333333E-05,0,328497,6,44,0,0,0,3,0,24,4676,-2,0,115,2,0.9,0,4.4,7,0,11,0,6,2.9,406931,0,0,0,1,2877,13739,0,0,453,Cardiff City,Bournemouth,,,,2.8,3,146.7
Alex,McCarthy,GLK,SOU,4300000,0,73,2.9,6.74418604651163E-07,1.69767441860465E-05,0,265712,1,44,0,78,0,0,0,17,2474,-2,0,73,2,0,0,0,6,0,4,0,0,2,270028,0,0,0,1,2250,370,0,0,414,West Ham,Huddersfield,,,,2.5,3.3,58.6
James,McCarthy,MID,EVE,4400000,0,1,0.0277777777777778,6.31313131313131E-09,2.27272727272727E-07,0,3446,0,0,0,0,0,0,0,0.2,39,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0,3394,0,0,0,0,14,45,0,0,3,Burnley,Tottenham,,,,0,0,0.5
Kevin,McDonald,MID,FUL,4200000,0,17,0.472222222222222,1.12433862433862E-07,4.04761904761905E-06,0,34287,4,27,0,0,0,0,0,4,273,-3,0,17,3,0,0,0,0,0,0,0,0,0.2,23329,0,0,0,0,837,94,0,1,123,Wolverhampton,Newcastle,,,,0.2,0.2,18.7
Dwight,McNeil,MID,BUR,4400000,2,72,2,4.54545454545455E-07,1.63636363636364E-05,0,47200,2,23,0,0,0,3,0,16.4,2421,-1,0,72,1,0.8,0,3.5,6,0,5,0,4,0.8,93861,0,0,0,0,1506,2956,0,0,289,Everton,Arsenal,,,,1,1.7,105.8
Sam,McQueen,DEF,SOU,4000000,0,0,0,0,0,0,52401,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0.4,5516,0,0,0,0,0,6,0,0,0,West Ham,Huddersfield,,,,0,0,0
Scott,McTominay,MID,MUN,4200000,1,27,0.75,1.78571428571429E-07,6.42857142857143E-06,0,116631,1,15,0,0,0,1,0,6.4,3023,-3,0,27,3,0.1,0,0.3,2,0,1,0,0,1,122486,0,0,0,0,682,2610,0,0,110,Huddersfield,Cardiff City,,,,0.4,0.4,24
Zech,Medley,DEF,ARS,4000000,0,0,0,0,0,0,5094,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6811,0,0,0,0,0,117,0,0,0,Brighton,Burnley,,,,0,0,0
Ben,Mee,DEF,BUR,4600000,2,81,2.3,5E-07,1.76086956521739E-05,0,277301,9,63,0,0,0,0,0,17.6,875,-4,0,81,4,0.5,0,2.5,5,0,8,0,2,1.6,111466,1,0,0,0,3240,934,0,0,548,Everton,Arsenal,,,,2.2,2,119.2
Nathaniel,Mendez-Laing,MID,CAR,4800000,2,42,1.16666666666667,2.43055555555556E-07,8.75E-06,0,4864,0,15,0,0,0,2,0,8.8,113,-2,0,42,2,0.7,0,3.2,3,0,3,0,0,0,2784,0,0,0,0,809,178,0,0,173,Crystal Palace,Man Utd,,,,0.6,0.6,61.8
Benjamin,Mendy,DEF,MCI,6100000,0,59,1.63888888888889,2.68670309653916E-07,9.67213114754098E-06,0,2409433,1,6,0,0,0,0,0,9.7,4070,1,0,59,-1,0.1,0,0.4,6,0,4,0,6,5.9,1933338,0,0,0,2,900,333,0,0,262,Leicester,Brighton,,,,1.1,1,54.2
Nampalys,Mendy,MID,LEI,4400000,1,58,1.9,4.31818181818182E-07,1.31818181818182E-05,0,132192,5,29,0,0,0,0,0,13.2,815,-1,0,58,1,0.2,0,0.8,0,0,7,0,1,0.9,154979,0,0,0,0,2085,142,0,0,291,Man City,Chelsea,,,,1,1,39.5
Chris,Mepham,DEF,BOU,4500000,1,23,0.638888888888889,1.41975308641975E-07,5.11111111111111E-06,0,2970,1,16,0,0,0,0,0,5.1,347,0,0,23,0,0.5,0,2.3,0,0,2,0,0,0.1,6329,0,0,0,0,828,22,0,0,140,Tottenham,Crystal Palace,,,,0.3,0.3,17.7
Mikel,Merino,MID,NEW,5000000,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,1,0,0,0,Liverpool,Fulham,,,,0,0,0
Max,Meyer,MID,CRY,5500000,3,57,1.58333333333333,2.87878787878788E-07,1.03636363636364E-05,0,44063,3,20,0,0,0,1,0,10.4,57,-5,0,57,5,0.2,0,1.2,0,0,6,0,3,0.2,9637,0,0,0,0,1303,96,0,0,208,Cardiff City,Bournemouth,,,,0.9,1,90.1
Simon,Mignolet,GLK,LIV,4700000,0,0,0,0,0,0,6396,0,0,0,0,0,0,0,0,26,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1795,0,0,0,0,0,15,0,0,0,Newcastle,Wolverhampton,,,,0,0,0
Luka,Milivojevic,MID,CRY,6400000,2,163,4.5,7.03125E-07,2.546875E-05,0,811900,9,48,0,0,0,12,0,25.5,18149,-1,0,163,1,0.8,1,5.4,24,0,12,0,2,10.1,936739,0,0,0,4,3240,51403,0,0,707,Cardiff City,Bournemouth,,,,4.7,5,233.1
James,Milner,MID,LIV,5600000,0,100,2.77777777777778,4.96031746031746E-07,1.78571428571429E-05,0,656802,4,13,0,0,0,5,0,17.9,2262,1,0,100,-1,0.3,0,1.8,12,0,9,0,5,2.4,682622,0,0,0,1,1745,866,0,1,445,Newcastle,Wolverhampton,,,,2.4,2.6,168.5
Yerry,Mina,DEF,EVE,5400000,0,35,0.972222222222222,1.80041152263374E-07,6.48148148148148E-06,0,142498,3,11,0,0,0,1,0,6.5,159,-1,0,35,1,0,0,0,2,0,3,0,0,0.5,52687,0,0,0,0,801,41,0,0,166,Burnley,Tottenham,,,,0.5,0.5,28.1
Tyrone,Mings,DEF,BOU,4200000,0,5,1,2.38095238095238E-07,1.19047619047619E-06,0,9416,0,4,0,0,0,0,0,1.2,42,-3,0,5,3,0,0,0,0,0,0,0,0,0.1,2398,0,0,0,0,141,0,0,0,41,Tottenham,Crystal Palace,,,,0,0,6.8
Rafa,Mir,FWD,WOL,4500000,0,0,0,0,0,0,5955,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2273,0,0,0,0,0,16,0,0,0,Fulham,Liverpool,,,,0,0,0
Kevin,Mirallas,MID,EVE,5500000,0,0,0,0,0,0,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,2,0,0,0,Burnley,Tottenham,,,,0,0,0
,Miranda,DEF,WOL,4000000,0,0,0,0,0,0,4226,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,0,0,0,0,0,6,0,0,0,Fulham,Liverpool,,,,0,0,0
Aleksandar,Mitrovic,FWD,FUL,6300000,2,130,3.7,5.87301587301587E-07,2.06349206349206E-05,0,2638607,7,73,0,0,0,11,0,20.6,22404,-2,0,130,2,0.6,0,4,12,0,5,0,4,10.9,2790299,0,0,0,3,3100,7988,0,0,350,Wolverhampton,Newcastle,,,,3,4.3,267.9
Henrikh,Mkhitaryan,MID,ARS,6600000,2,94,2.61111111111111,3.95622895622896E-07,1.42424242424242E-05,0,1528811,1,24,0,0,0,6,0,14.2,14608,-4,1,94,4,0.2,0,1.6,12,0,3,0,4,4.7,1056618,0,0,0,4,1471,3082,-1,0,325,Brighton,Burnley,,,,2.9,1.7,132.5
Nacho,Monreal,DEF,ARS,5400000,0,69,3.5,6.48148148148148E-07,1.27777777777778E-05,0,287185,5,22,0,0,0,1,0,12.8,13514,-1,0,69,1,0.3,0,1.8,6,0,5,0,3,1.3,294537,0,0,0,1,1680,564,0,0,351,Brighton,Burnley,,,,4.7,2.3,74.1
Martin,Montoya,DEF,BHA,4300000,0,44,1.8,4.18604651162791E-07,1.02325581395349E-05,0,22145,4,41,0,0,0,0,0,10.2,890,-2,0,44,2,0.1,0,0.3,1,0,3,0,1,0.2,21623,0,0,0,0,2160,21,0,0,349,Arsenal,Man City,,,,0.9,1.4,78.6
Aaron,Mooy,MID,HUD,5000000,0,72,2.7,5.4E-07,1.44E-05,0,220710,4,46,0,0,0,3,0,14.4,731,-5,0,72,5,0.6,0,2.8,5,0,3,0,1,1,75419,0,0,0,1,2146,86,0,0,389,Man Utd,Southampton,,,,0,2.1,154.2
Alvaro,Morata,FWD,CHE,8400000,0,46,2.9,3.45238095238095E-07,5.47619047619048E-06,0,450176,3,11,0,0,0,5,0,5.5,190,-6,0,46,6,0,0,0,3,0,6,0,0,1.3,317999,0,0,0,1,936,4,0,0,119,Watford,Leicester,,,,0,0,86.3
Alberto,Moreno,DEF,LIV,4100000,0,4,0.111111111111111,2.710027100271E-08,9.75609756097561E-07,0,24299,0,2,0,0,0,0,0,1,58,-4,0,4,4,0,0,0,0,0,0,0,0,0.2,8557,0,0,0,0,154,33,0,0,24,Newcastle,Wolverhampton,,,,0.1,0.1,6.7
Wes,Morgan,DEF,LEI,4500000,0,76,3.5,7.77777777777778E-07,1.68888888888889E-05,0,147182,1,28,0,0,0,3,0,16.9,9880,0,1,76,0,0.2,0,1,7,0,6,0,0,1.7,158365,0,0,0,2,1924,730,-1,2,365,Man City,Chelsea,,,,3.3,4.7,80.5
Sean,Morrison,DEF,CAR,4700000,2,91,2.8,5.95744680851064E-07,1.93617021276596E-05,0,73505,5,60,0,0,0,1,0,19.4,1256,-3,0,91,3,0.9,0,4,5,0,8,0,4,0.4,60498,0,0,0,1,2859,1288,0,0,452,Crystal Palace,Man Utd,,,,2.5,2.4,142.5
Victor,Moses,DEF,CHE,5500000,0,2,1,1.81818181818182E-07,3.63636363636364E-07,0,166686,0,1,0,0,0,0,0,0.4,131,-5,0,2,5,0,0,0,0,0,0,0,0,1.2,6831,0,0,0,0,26,1,0,0,3,Watford,Leicester,,,,0,0,2
Steve,Mounie,FWD,HUD,5800000,2,68,2.3,3.96551724137931E-07,1.17241379310345E-05,0,38685,1,38,0,0,0,2,0,11.7,262,-2,0,68,2,0.3,0,1.5,4,0,5,0,4,0.2,31708,0,0,0,0,1763,181,0,1,151,Man Utd,Southampton,,,,2,1.9,123.7
Lys,Mousset,FWD,BOU,4900000,0,26,0.722222222222222,1.47392290249433E-07,5.30612244897959E-06,0,24893,1,14,0,0,0,1,0,5.3,334,-1,0,26,1,0.1,0,0.3,0,0,0,0,0,0.2,19422,0,0,0,0,316,112,0,0,74,Tottenham,Crystal Palace,,,,0.4,0.4,23.7
,Moutinho,MID,WOL,5200000,1,112,3.1,5.96153846153846E-07,2.15384615384615E-05,0,664123,4,37,0,0,0,1,0,21.5,16310,-3,0,112,3,0.5,0,2.5,11,0,8,0,8,5.3,863606,0,0,0,1,2857,6572,0,0,586,Fulham,Liverpool,,,,3.5,1.7,202
Arijanet,Muric,GLK,MCI,4500000,0,0,0,0,0,0,1676,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1712,0,0,0,0,0,22,0,0,0,Leicester,Brighton,,,,0,0,0
Jacob,Murphy,MID,NEW,4700000,0,16,1.8,3.82978723404255E-07,3.40425531914894E-06,0,4453,0,8,0,0,0,0,0,3.4,7,-3,0,16,3,0,0,0,0,0,1,0,1,0,2292,0,0,0,0,296,0,0,0,50,Liverpool,Fulham,,,,0,0,10.7
Josh,Murphy,MID,CAR,4800000,0,69,1.91666666666667,3.99305555555556E-07,1.4375E-05,0,71723,1,29,0,0,0,3,0,14.4,287,-2,0,69,2,0.2,0,0.8,3,0,6,0,1,0.2,66008,0,0,0,0,1641,48,0,0,163,Crystal Palace,Man Utd,,,,1.3,1,94.1
Glenn,Murray,FWD,BHA,6100000,5,114,3.2,5.24590163934426E-07,1.86885245901639E-05,0,912999,5,41,0,0,0,11,0,18.4,33689,-4,1,114,4,0.3,0,2,13,0,4,0,1,2.9,1019145,0,0,0,1,2357,1427,-1,0,284,Arsenal,Man City,,,,2.4,3.1,131.1
Shkodran,Mustafi,DEF,ARS,5400000,1,77,2.7,5E-07,1.42592592592593E-05,0,152972,8,38,0,0,0,2,0,14.3,4764,-1,0,77,1,0.3,0,1.8,5,0,6,0,0,1.4,138072,0,0,0,0,2431,980,0,0,442,Brighton,Burnley,,,,3.3,1.5,94.7
Yoshinori,Muto,FWD,NEW,5600000,0,22,0.611111111111111,1.09126984126984E-07,3.92857142857143E-06,0,10848,1,10,0,0,0,1,0,3.9,42,-4,0,22,4,0,0,0,0,0,1,0,0,0.1,5425,0,0,0,0,489,24,0,0,60,Liverpool,Fulham,,,,0.3,0.3,26.7
Samir,Nasri,MID,WHU,4900000,0,14,0.388888888888889,7.93650793650794E-08,2.85714285714286E-06,0,147905,0,2,0,0,0,0,0,2.9,566,-6,0,14,6,0,0,0,0,0,1,0,2,0.2,154972,0,0,0,0,243,24,0,0,61,Southampton,Watford,,,,0.2,0.2,16.4
Marc,Navarro,DEF,WAT,4200000,0,2,0.0555555555555556,1.32275132275132E-08,4.76190476190476E-07,0,4771,0,3,0,0,0,0,0,0.5,19,-3,0,2,3,0.1,0,0.3,0,0,0,0,0,0,1037,0,0,0,0,84,6,0,0,12,Chelsea,West Ham,,,,0,0,2.3
Wilfred,Ndidi,MID,LEI,4900000,0,84,2.3,4.69387755102041E-07,1.71428571428571E-05,0,101144,8,46,0,0,0,2,0,17.1,1336,-1,0,84,1,0.3,0,1.5,4,0,8,0,0,0.8,94170,0,0,0,0,3140,278,0,0,538,Man City,Chelsea,,,,1.2,1.4,137.4
Reiss,Nelson,MID,ARS,4400000,0,0,0,0,0,0,33131,0,0,0,0,0,0,0,0,38,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,4161,0,0,0,0,0,3,0,0,0,Brighton,Burnley,,,,0,0,0
,Neves,MID,WOL,4900000,6,99,3,6.12244897959184E-07,2.02040816326531E-05,0,1606229,8,41,0,0,0,4,0,20.2,4092,-1,0,99,1,1,0,5,7,0,7,0,3,10.4,1361678,0,0,0,2,2826,18307,0,0,464,Fulham,Liverpool,,,,3.4,1.6,143.5
Oumar,Niasse,FWD,CAR,5000000,2,30,1.7,3.4E-07,6E-06,0,69752,0,13,0,0,0,0,0,6,935,-5,0,30,5,0.4,0,1.8,0,0,5,0,0,0.4,40373,0,0,0,0,988,923,0,0,29,Crystal Palace,Man Utd,,,,1,1.2,47.1
Edward,Nketiah,FWD,ARS,5000000,1,4,0.111111111111111,2.22222222222222E-08,8E-07,0,2951,0,2,0,0,0,0,0,0.8,94,0,0,4,0,0.1,0,0.4,0,0,0,0,0,0,3651,0,0,0,0,35,141,0,0,12,Brighton,Burnley,,,,0.1,0.1,4.3
Georges-Kevin,Nkoudou,MID,TOT,4800000,0,4,4,8.33333333333333E-07,8.33333333333333E-07,0,1794,0,0,0,0,0,0,0,0.8,6,-2,0,4,2,0,0,0,0,0,0,0,1,0,911,0,0,0,0,4,3,0,0,17,Bournemouth,Everton,,,,0,0,3.3
Mark,Noble,MID,WHU,4800000,3,78,2.7,5.625E-07,1.625E-05,0,58727,6,30,0,0,0,3,0,16.3,736,-2,0,78,2,0.6,0,3,2,0,6,0,4,0.4,56936,0,0,0,0,2122,888,0,1,375,Southampton,Watford,,,,2.5,1.9,89.8
Havard,Nordtveit,DEF,FUL,4500000,0,8,0.222222222222222,4.93827160493827E-08,1.77777777777778E-06,0,306,0,10,0,0,0,0,0,1.8,13,0,0,8,0,0.1,0,0.3,0,0,0,0,1,0,505,0,0,0,0,361,7,0,0,70,Wolverhampton,Newcastle,,,,0.1,0.1,12.4
Will,Norris,GLK,WOL,3900000,0,0,0,0,0,0,85302,0,0,0,0,0,0,0,0,2029,-1,0,0,1,0,0,0,0,0,0,0,0,2.2,71845,0,0,0,0,0,2808,0,0,0,Fulham,Liverpool,,,,0,0,0
Michael,Obafemi,FWD,SOU,5000000,0,13,2.2,4.4E-07,2.6E-06,0,4611,1,3,0,0,0,1,0,2.6,14,0,0,13,0,0,0,0,0,0,0,0,1,0,4994,0,0,0,0,134,16,0,0,46,West Ham,Huddersfield,,,,0,0,21.6
Pedro,Obiang,MID,WHU,4200000,1,40,1.11111111111111,2.64550264550265E-07,9.52380952380952E-06,0,111296,0,21,0,0,0,0,0,9.5,835,-3,0,40,3,0.4,0,1.5,1,0,1,0,2,0.8,87106,0,0,0,0,1026,895,0,0,171,Southampton,Watford,,,,0.6,0.6,36.8
Denis,Odoi,DEF,FUL,4400000,1,44,1.4,3.18181818181818E-07,1E-05,0,15902,4,62,0,0,0,0,0,10,336,-1,0,44,1,0.6,0,2.7,2,0,3,0,1,0.1,8598,1,0,0,0,2593,25,0,0,427,Wolverhampton,Newcastle,,,,0,0.8,83.5
Nnamdi,Ofoborh,MID,BOU,4500000,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,8,0,0,0,Tottenham,Crystal Palace,,,,0,0,0
Angelo,Ogbonna,DEF,WHU,4200000,1,48,2,4.76190476190476E-07,1.14285714285714E-05,0,65012,2,36,0,0,0,1,0,11.4,1368,-3,0,48,3,0.2,0,0.8,2,0,2,0,1,0.8,58583,0,0,0,1,1871,277,0,0,314,Southampton,Watford,,,,1.7,1.4,68.5
Stefano,Okaka,FWD,WAT,5000000,0,1,0.5,1E-07,2E-07,0,7166,1,1,0,0,0,0,0,0.2,18,0,0,1,0,0,0,0,0,0,0,0,0,0.1,5961,0,0,0,0,22,5,0,0,-1,Chelsea,West Ham,,,,0,0,5.2
Shinji,Okazaki,FWD,LEI,5100000,0,24,0.666666666666667,1.30718954248366E-07,4.70588235294118E-06,0,80910,0,4,0,0,0,0,0,4.7,248,-4,1,24,4,0.1,0,0.3,0,0,0,0,1,0.5,21768,0,0,0,0,245,156,-1,0,56,Man City,Chelsea,,,,0.3,0.3,16
Divock,Origi,FWD,LIV,5000000,0,25,0.694444444444444,1.38888888888889E-07,5E-06,0,18244,0,2,0,0,0,2,0,5,769,0,0,25,0,0,0,0,1,0,2,0,1,0.1,22643,0,0,0,0,284,205,0,0,89,Newcastle,Wolverhampton,,,,0.3,0.3,28.1
,Oriol Romeu,MID,SOU,4200000,0,53,1.8,4.28571428571429E-07,1.26190476190476E-05,0,222098,10,36,0,0,0,1,0,12.6,4718,-3,0,53,3,0.3,0,1.2,3,0,6,0,0,2.2,200710,0,0,0,0,2033,3215,0,0,269,West Ham,Huddersfield,,,,1,1.6,71.5
Nicolas,Otamendi,DEF,MCI,6000000,1,69,4.1,6.83333333333333E-07,1.15E-05,0,418640,1,7,0,0,0,0,0,11.5,3719,-5,0,69,5,0,0,0.2,5,0,9,0,0,2.7,106750,0,0,0,0,1229,245,0,0,332,Leicester,Brighton,,,,4.5,4.4,47.7
Reece,Oxford,DEF,WHU,4200000,0,0,0,0,0,0,5705,0,0,0,0,0,0,0,0,11,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1274,0,0,0,0,0,0,0,0,0,Southampton,Watford,,,,0,0,0
Mesut,Ozil,MID,ARS,7900000,0,87,2.41666666666667,3.05907172995781E-07,1.10126582278481E-05,0,640809,2,23,0,0,0,5,0,11,7642,-6,0,87,6,0.3,0,2.2,9,0,5,0,3,2.5,470656,0,0,0,2,1642,1270,0,0,347,Brighton,Burnley,,,,2.6,1.5,133.2
Callum,Paterson,MID,CAR,4800000,0,80,3,6.25E-07,1.66666666666667E-05,0,170493,4,41,0,0,0,4,0,16.7,759,-7,0,80,7,0,0,0,4,0,5,0,2,0.3,174006,0,0,0,1,1993,29,0,0,227,Crystal Palace,Man Utd,,,,0,0,111.7
,Patricio,GLK,WOL,4500000,2,110,3.1,6.88888888888889E-07,2.44444444444444E-05,0,589500,0,44,0,92,0,0,0,24.4,6054,0,0,110,0,0.7,0,3,4,0,7,0,0,8.2,710683,0,0,0,2,3150,9610,0,0,543,Fulham,Liverpool,,,,3.7,2.8,65.9
,Pedro,MID,CHE,6200000,1,103,2.86111111111111,4.61469534050179E-07,1.66129032258065E-05,0,1494264,2,19,0,0,0,8,0,16.6,4917,-3,0,103,3,0.1,0,0.4,12,0,5,0,1,3.3,1460021,0,0,0,2,1588,2027,0,0,405,Watford,Leicester,,,,2.7,2.1,159.6
Lee,Peltier,DEF,CAR,3900000,2,36,1,2.56410256410256E-07,9.23076923076923E-06,0,374986,4,23,0,0,0,0,0,9.2,4434,-1,0,36,1,0.5,0,1.8,1,0,4,0,0,4.1,390104,0,0,0,1,1362,6194,0,0,193,Crystal Palace,Man Utd,,,,0.5,0.5,29.5
Adalberto,Penaranda,FWD,WAT,5000000,0,0,0,0,0,0,1964,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,2567,0,0,0,0,0,75,0,0,0,Chelsea,West Ham,,,,0,0,0
,Pereira,DEF,LEI,5300000,10,135,4.1,7.73584905660377E-07,2.54716981132075E-05,0,1148374,7,44,0,0,0,2,0,25.5,42485,3,1,135,-3,0.9,0,4.8,19,0,9,0,8,10.8,1635961,0,0,0,4,2943,4731,-1,0,645,Man City,Chelsea,,,,4.2,5.8,176.1
Andreas,Pereira,MID,MUN,4500000,0,26,0.722222222222222,1.60493827160494E-07,5.77777777777778E-06,0,53584,4,11,0,0,0,1,0,5.8,773,-5,0,26,5,0.2,0,0.8,2,0,1,0,1,0.3,33845,0,0,0,1,517,322,0,0,97,Huddersfield,Cardiff City,,,,0.4,0.4,24.8
Roberto,Pereyra,MID,WAT,5900000,2,118,3.8,6.44067796610169E-07,2E-05,0,2153462,3,46,0,0,0,6,0,20,10882,-1,0,118,1,0.2,0,1,13,0,6,0,4,8.1,2386565,0,0,0,1,2637,836,0,0,407,Chelsea,West Ham,,,,2.5,3.9,161.6
Ayoze,Perez,FWD,NEW,6200000,7,132,3.8,6.12903225806452E-07,2.12903225806452E-05,0,241159,2,32,0,0,0,11,0,21.3,30195,-3,0,132,3,1.4,0,8.8,18,0,10,0,2,2.4,223556,0,0,0,2,2736,9577,0,0,509,Liverpool,Fulham,,,,3.5,4.3,220.1
Lucas,Perri,GLK,CRY,4000000,0,0,0,0,0,0,477,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,0,0,0,0,0,60,0,0,0,Cardiff City,Bournemouth,,,,0,0,0
Jordan,Pickford,GLK,EVE,4900000,6,154,4.3,8.77551020408163E-07,3.14285714285714E-05,0,928452,1,44,0,92,0,0,0,31.4,4615,-1,0,154,1,1.1,0,5.3,13,0,13,0,0,13.4,577741,0,0,3,2,3240,19775,0,0,673,Burnley,Tottenham,,,,4.9,4.7,76.1
Anthony,Pilkington,MID,CAR,4400000,0,0,0,0,0,0,12237,0,0,0,0,0,0,0,0,15,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2563,0,0,0,0,0,3,0,0,0,Crystal Palace,Man Utd,,,,0,0,0
Paul,Pogba,MID,MUN,8500000,2,176,5.3,6.23529411764706E-07,2.07058823529412E-05,0,2976049,5,40,0,0,0,13,0,20.7,89992,5,1,176,-5,0.6,3,5.3,19,0,8,0,10,32,4143767,0,0,0,5,2827,110211,-1,0,632,Huddersfield,Cardiff City,,,,7,6.3,305.1
Nick,Pope,GLK,BUR,4800000,0,0,0,0,0,0,16109,0,0,0,0,0,0,0,0,36,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1527,0,0,0,0,0,26,0,0,0,Everton,Arsenal,,,,0,0,0
Joe,Powell,MID,WHU,4500000,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,0,0,0,0,0,0,Southampton,Watford,,,,0,0,0
Alex,Pritchard,MID,HUD,4800000,1,58,2.1,4.375E-07,1.20833333333333E-05,0,14251,2,38,0,0,0,1,0,12.1,63,-2,0,58,2,0.1,0,0.5,0,0,7,0,0,0.1,12684,0,0,0,0,1904,40,0,0,207,Man Utd,Southampton,,,,1.2,1.4,116.4
Sebastian,Prodl,DEF,WAT,4200000,0,1,1,2.38095238095238E-07,2.38095238095238E-07,0,8580,0,0,0,0,0,0,0,0.2,32,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,1261,0,0,0,0,13,15,0,0,2,Chelsea,West Ham,,,,0,0,0
Davy,Propper,MID,BHA,4800000,0,72,2.4,5E-07,1.5E-05,0,25299,2,45,0,0,0,1,0,15,2051,-2,0,72,2,0.3,0,1.2,3,0,4,0,1,0.2,25397,0,0,0,0,2546,32,0,0,351,Arsenal,Man City,,,,0,0,79.2
Marc,Pugh,MID,BOU,4300000,0,0,0,0,0,0,32081,0,0,0,0,0,0,0,0,94,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,8874,0,0,0,0,0,11,0,0,0,Tottenham,Crystal Palace,,,,0,0,0
Jason,Puncheon,MID,HUD,4100000,0,15,0.416666666666667,1.01626016260163E-07,3.65853658536585E-06,0,124171,1,9,0,0,0,0,0,3.7,1741,-4,1,15,4,0,0,0,0,0,1,0,0,1,127089,0,0,0,0,392,2229,-1,0,50,Man Utd,Southampton,,,,0.2,0.2,16.3
