FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Josh,Murphy,MID,CAR,4800000,2,68,2,4.16666666666667E-07,1.41666666666667E-05,0,71165,1,29,0,0,0,3,0,14.2,749,-2,0,68,2,0.3,0,1.3,3,0,6,0,1,0.2,65886,0,0,0,0,1634,50,0,0,160,Liverpool,Fulham,Crystal Palace,Man Utd,,1.1,1.2,1.4,1,94.1
Glenn,Murray,FWD,BHA,6300000,3,106,3.2,5.07936507936508E-07,1.68253968253968E-05,0,838104,5,39,0,0,0,11,0,16.6,96815,-2,0,106,2,0.2,0,1.5,13,0,3,0,0,4,1014736,0,0,0,1,2151,6063,0,0,272,Wolverhampton,Tottenham,Newcastle,Arsenal,Man City,4.9,3.5,2.4,3.2,124.7
Shkodran,Mustafi,DEF,ARS,5400000,7,76,2.8,5.18518518518518E-07,1.40740740740741E-05,0,137894,7,32,0,0,0,2,0,14.1,1822,-1,0,76,1,1,0,5.3,5,0,6,0,0,1.6,135115,0,0,0,0,2251,31492,0,0,437,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,5,2.2,3.4,1.6,91
Yoshinori,Muto,FWD,NEW,5600000,0,22,0.647058823529412,1.15546218487395E-07,3.92857142857143E-06,0,10765,0,10,0,0,0,1,0,3.9,57,-4,0,22,4,0.1,0,0.3,0,0,1,0,0,0.1,5358,0,0,0,0,480,63,0,0,60,Southampton,Brighton,Liverpool,Fulham,,0.3,0.3,0.3,0.3,25.5
Samir,Nasri,MID,WHU,4900000,0,14,0.411764705882353,8.40336134453782E-08,2.85714285714286E-06,0,146483,0,2,0,0,0,0,0,2.8,2222,-6,1,14,6,0,0,0,0,0,1,0,2,0.2,154943,0,0,0,0,243,7,-1,0,61,Leicester,Tottenham,Southampton,Watford,,0,0,0,0.2,16.4
Marc,Navarro,DEF,WAT,4200000,0,1,0.0303030303030303,7.21500721500722E-09,2.38095238095238E-07,0,4727,0,2,0,0,0,0,0,0.2,27,-3,0,1,3,0,0,0,0,0,0,0,0,0,1011,0,0,0,0,83,33,0,0,8,Huddersfield,Southampton,Wolverhampton,Chelsea,West Ham,0,0,0,0,2.2
Wilfred,Ndidi,MID,LEI,4900000,2,82,2.4,4.89795918367347E-07,1.6734693877551E-05,0,98570,7,44,0,0,0,2,0,16.7,2928,-1,0,82,1,0.5,0,2.3,4,0,8,0,0,0.8,93388,0,0,0,0,3005,445,0,0,508,West Ham,Arsenal,Man City,Chelsea,,1.7,2,1.2,1.5,129.3
Reiss,Nelson,MID,ARS,4400000,0,0,0,0,0,0,33051,0,0,0,0,0,0,0,0,42,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,4156,0,0,0,0,0,2,0,0,0,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,0,0,0,0,0
,Neves,MID,WOL,4900000,2,81,2.7,5.51020408163265E-07,1.6530612244898E-05,0,1597335,8,39,0,0,0,3,0,16.5,9747,-1,0,81,1,0.3,0,1.7,4,0,6,0,2,10.1,1331902,0,0,0,1,2556,7234,0,0,394,Brighton,Arsenal,Watford,Fulham,Liverpool,5.5,1.8,2.9,1.4,126.5
Oumar,Niasse,FWD,CAR,5000000,3,26,1.6,3.2E-07,5.2E-06,0,67926,0,12,0,0,0,0,0,5.2,2460,-5,0,26,5,0.4,0,1.8,0,0,4,0,0,0.4,37735,0,0,0,0,862,550,0,0,23,Liverpool,Fulham,Crystal Palace,Man Utd,,0.9,1.2,0.9,1,41
Edward,Nketiah,FWD,ARS,5000000,0,2,0.0606060606060606,1.21212121212121E-08,4E-07,0,2777,0,0,0,0,0,0,0,0.4,105,0,0,2,0,0,0,0,0,0,0,0,0,0,3420,0,0,0,0,5,110,0,0,8,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,0,0,0,0,0.2
Georges-Kevin,Nkoudou,MID,TOT,4800000,0,4,4,8.33333333333333E-07,8.33333333333333E-07,0,1779,0,0,0,0,0,0,0,0.8,5,-2,0,4,2,0,0,0,0,0,0,0,1,0,908,0,0,0,0,4,1,0,0,17,Man City,Brighton,West Ham,Bournemouth,Everton,0,0,0,0,3.3
Mark,Noble,MID,WHU,4800000,2,70,2.6,5.41666666666667E-07,1.45833333333333E-05,0,56938,6,29,0,0,0,3,0,14.6,2956,-2,0,70,2,0.3,0,1.3,2,0,5,0,3,0.4,55663,0,0,0,0,1954,235,0,1,337,Leicester,Tottenham,Southampton,Watford,,2.1,1.4,2.5,1.7,79.2
Havard,Nordtveit,DEF,FUL,4500000,0,7,0.205882352941176,4.57516339869281E-08,1.55555555555556E-06,0,277,0,10,0,0,0,0,0,1.6,28,0,0,7,0,0,0,0,0,0,0,0,1,0,478,0,0,0,0,360,10,0,0,67,Bournemouth,Cardiff City,Wolverhampton,Newcastle,,0.1,0.1,0.1,0.1,12.3
Will,Norris,GLK,WOL,3900000,0,0,0,0,0,0,81785,0,0,0,0,0,0,0,0,3132,-1,0,0,1,0,0,0,0,0,0,0,0,2.2,66653,0,0,0,0,0,2490,0,0,0,Brighton,Arsenal,Watford,Fulham,Liverpool,0,0,0,0,0
Michael,Obafemi,FWD,SOU,5000000,0,13,2.2,4.4E-07,2.6E-06,0,4576,1,3,0,0,0,1,0,2.6,32,0,0,13,0,0,0,0,0,0,0,0,1,0,4963,0,0,0,0,134,13,0,0,46,Newcastle,Watford,Bournemouth,West Ham,Huddersfield,0,0,0,0,21.6
Pedro,Obiang,MID,WHU,4200000,0,35,1.02941176470588,2.45098039215686E-07,8.33333333333333E-06,0,109505,0,20,0,0,0,0,0,8.3,1556,-3,0,35,3,0.2,0,0.7,1,0,1,0,1,0.8,84652,0,0,0,0,996,698,0,0,156,Leicester,Tottenham,Southampton,Watford,,0.5,0.5,0.5,0.5,35.9
Denis,Odoi,DEF,FUL,4400000,1,37,1.3,2.95454545454545E-07,8.40909090909091E-06,0,15481,4,62,0,0,0,0,0,8.4,131,-1,0,37,1,0.1,0,0.3,2,0,2,0,1,0.1,8259,1,0,0,0,2476,38,0,0,398,Bournemouth,Cardiff City,Wolverhampton,Newcastle,,0.6,1.3,0.7,0.7,77.8
Angelo,Ogbonna,DEF,WHU,4200000,1,46,2.1,5E-07,1.0952380952381E-05,0,61945,2,34,0,0,0,1,0,11,3312,-3,0,46,3,0.2,0,0.7,2,0,2,0,1,0.8,57936,0,0,0,1,1776,685,0,0,306,Leicester,Tottenham,Southampton,Watford,,1.7,1.6,1.9,1.4,67.7
Stefano,Okaka,FWD,WAT,5000000,0,1,0.5,1E-07,2E-07,0,7132,1,1,0,0,0,0,0,0.2,14,0,0,1,0,0,0,0,0,0,0,0,0,0.1,5952,0,0,0,0,22,2,0,0,-1,Huddersfield,Southampton,Wolverhampton,Chelsea,West Ham,0,0,0,0,5.2
Shinji,Okazaki,FWD,LEI,5200000,0,24,0.705882352941177,1.35746606334842E-07,4.61538461538462E-06,0,80385,0,4,0,0,0,0,0,4.6,393,-3,0,24,3,0.1,0,0.3,0,0,0,0,1,0.5,21494,0,0,0,0,245,180,0,0,56,West Ham,Arsenal,Man City,Chelsea,,0.4,0.4,0.4,0.4,16
Divock,Origi,FWD,LIV,5000000,0,25,0.735294117647059,1.47058823529412E-07,5E-06,0,16917,0,2,0,0,0,2,0,5,852,0,0,25,0,0.1,0,0.3,1,0,2,0,1,0.1,21180,0,0,0,0,284,306,0,0,89,Cardiff City,Huddersfield,Newcastle,Wolverhampton,,0.4,0.4,0.4,0.4,28.1
,Oriol Romeu,MID,SOU,4200000,1,50,1.9,4.52380952380952E-07,1.19047619047619E-05,0,212772,7,31,0,0,0,1,0,11.9,8246,-3,0,50,3,0.5,0,2,3,0,5,0,0,2.2,190692,0,0,0,0,1825,5526,0,0,246,Newcastle,Watford,Bournemouth,West Ham,Huddersfield,2.4,1.5,1,1.7,65.4
Nicolas,Otamendi,DEF,MCI,6000000,0,68,4.3,7.16666666666667E-07,1.13333333333333E-05,0,407586,1,7,0,0,0,0,0,11.3,5982,-5,0,68,5,0.3,0,2,5,0,9,0,0,2.8,106149,0,0,0,0,1228,739,0,0,329,Tottenham,Man Utd,Burnley,Leicester,Brighton,9.9,3.7,4.8,4.6,47.7
Reece,Oxford,DEF,WHU,4200000,0,0,0,0,0,0,5678,0,0,0,0,0,0,0,0,19,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1274,0,0,0,0,0,2,0,0,0,Leicester,Tottenham,Southampton,Watford,,0,0,0,0,0
Mesut,Ozil,MID,ARS,7900000,1,79,2.39393939393939,3.03030303030303E-07,1E-05,0,627103,1,17,0,0,0,4,0,10,5663,-6,0,79,6,0.3,0,2,9,0,5,0,3,2.7,466778,0,0,0,2,1462,6344,0,0,315,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,3.4,1.5,2.5,1.4,116.4
Callum,Paterson,MID,CAR,4800000,0,80,3,6.25E-07,1.66666666666667E-05,0,168775,4,41,0,0,0,4,0,16.7,2044,-7,1,80,7,0,0,0,4,0,5,0,2,0.4,173958,0,0,0,1,1993,28,-1,0,227,Liverpool,Fulham,Crystal Palace,Man Utd,,0,0,0,0,111.7
,Patricio,GLK,WOL,4500000,2,100,3.1,6.88888888888889E-07,2.22222222222222E-05,0,576833,0,42,0,92,0,0,0,22.2,9122,0,0,100,0,0.4,0,2,4,0,6,0,0,8.2,695239,0,0,0,2,2880,22265,0,0,508,Brighton,Arsenal,Watford,Fulham,Liverpool,6.7,2.7,3.7,2.7,65
,Pedro,MID,CHE,6200000,0,102,3,4.83870967741936E-07,1.64516129032258E-05,0,1480338,1,19,0,0,0,8,0,16.2,20798,-3,1,102,3,0.1,0,0.5,12,0,5,0,1,3.4,1456702,0,0,0,2,1533,1533,-1,0,397,Burnley,Man Utd,Watford,Leicester,,3.4,1.9,2.9,2.3,151.7
Lee,Peltier,DEF,CAR,3900000,6,33,0.970588235294118,2.48868778280543E-07,8.46153846153846E-06,0,365936,4,20,0,0,0,0,0,8.5,11993,-1,0,33,1,0.5,0,1.8,1,0,4,0,0,4,375050,0,0,0,1,1182,9355,0,0,167,Liverpool,Fulham,Crystal Palace,Man Utd,,0.6,0.5,0.5,0.5,23.4
Adalberto,Penaranda,FWD,WAT,5000000,0,0,0,0,0,0,1867,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,2423,0,0,0,0,0,24,0,0,0,Huddersfield,Southampton,Wolverhampton,Chelsea,West Ham,0,0,0,0,0
,Pereira,DEF,LEI,5400000,2,124,4,7.40740740740741E-07,2.2962962962963E-05,0,1046886,6,42,0,0,0,2,0,23,84600,4,0,124,-4,1,0,5.3,17,0,8,0,7,12.1,1627162,0,0,0,3,2763,6772,0,0,598,West Ham,Arsenal,Man City,Chelsea,,4.4,4,4.1,5.6,164.6
Andreas,Pereira,MID,MUN,4500000,1,24,0.727272727272727,1.61616161616162E-07,5.33333333333333E-06,0,51859,3,9,0,0,0,1,0,5.3,1842,-5,0,24,5,0.2,0,0.7,2,0,1,0,1,0.3,33281,0,0,0,1,433,250,0,0,90,Everton,Man City,Chelsea,Huddersfield,Cardiff City,0.8,0.4,0.4,0.4,20.5
Roberto,Pereyra,MID,WAT,6000000,0,114,3.9,6.5E-07,1.9E-05,0,2127254,3,43,0,0,0,6,0,19,25489,0,0,114,0,0.2,0,1,13,0,6,0,4,8.5,2384053,0,0,0,1,2457,15683,0,0,385,Huddersfield,Southampton,Wolverhampton,Chelsea,West Ham,0,4.3,2.5,4.2,147.6
Ayoze,Perez,FWD,NEW,6100000,9,108,3.3,5.40983606557377E-07,1.77049180327869E-05,0,208285,2,31,0,0,0,7,0,17.7,3427,-4,0,108,4,0.7,0,4.3,13,0,10,0,2,1.4,127816,0,0,0,1,2614,10375,0,0,402,Southampton,Brighton,Liverpool,Fulham,,3.6,3.3,2.9,3.8,192.5
Lucas,Perri,GLK,CRY,4000000,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,910,0,0,0,0,0,40,0,0,0,Arsenal,Everton,Cardiff City,Bournemouth,,0,0,0,0,0
Jordan,Pickford,GLK,EVE,4900000,2,142,4.2,8.57142857142857E-07,2.89795918367347E-05,0,917788,1,44,0,91,0,0,0,29,22593,-1,0,142,1,1,0,5,13,0,11,0,0,12.9,539842,0,0,3,2,3060,8967,0,0,630,Man Utd,Crystal Palace,Burnley,Tottenham,,4.9,4.6,4.8,4.5,75
Anthony,Pilkington,MID,CAR,4400000,0,0,0,0,0,0,12207,0,0,0,0,0,0,0,0,9,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2558,0,0,0,0,0,2,0,0,0,Liverpool,Fulham,Crystal Palace,Man Utd,,0,0,0,0,0
Paul,Pogba,MID,MUN,8700000,15,170,5.7,6.55172413793104E-07,1.95402298850575E-05,0,2629683,5,33,0,0,0,13,0,19.5,60756,7,0,170,-7,0.7,3,6.3,19,0,8,0,10,35.6,4019562,0,0,0,5,2557,87065,0,0,599,Everton,Man City,Chelsea,Huddersfield,Cardiff City,11,6.1,7.6,7,288.6
Nick,Pope,GLK,BUR,4800000,0,0,0,0,0,0,16036,0,0,0,0,0,0,0,0,45,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1464,0,0,0,0,0,19,0,0,0,Chelsea,Man City,Everton,Arsenal,,0,0,0,0,0
Joe,Powell,MID,WHU,4500000,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,779,0,0,0,0,0,2,0,0,0,Leicester,Tottenham,Southampton,Watford,,0,0,0,0,0
Alex,Pritchard,MID,HUD,4800000,0,57,2.1,4.375E-07,1.1875E-05,0,14109,2,37,0,0,0,1,0,11.9,127,-2,0,57,2,0.2,0,1,0,0,7,0,0,0.1,12593,0,0,0,0,1895,16,0,0,202,Watford,Liverpool,Man Utd,Southampton,,1.5,1,1.2,1.4,116.2
Sebastian,Prodl,DEF,WAT,4200000,0,1,0.0303030303030303,7.21500721500722E-09,2.38095238095238E-07,0,8515,0,0,0,0,0,0,0,0.2,19,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,1232,0,0,0,0,13,35,0,0,2,Huddersfield,Southampton,Wolverhampton,Chelsea,West Ham,0,0,0,0,0
Davy,Propper,MID,BHA,4800000,4,71,2.4,5E-07,1.47916666666667E-05,0,20162,2,45,0,0,0,1,0,14.8,2233,-2,0,71,2,0.4,0,2,3,0,4,0,1,0.3,25314,0,0,0,0,2537,433,0,0,348,Wolverhampton,Tottenham,Newcastle,Arsenal,Man City,2.7,2.4,1.2,1.4,79.2
Marc,Pugh,MID,BOU,4300000,0,0,0,0,0,0,31908,0,0,0,0,0,0,0,0,114,-2,0,0,2,0,0,0,0,0,0,0,0,0.4,8858,0,0,0,0,0,5,0,0,0,Fulham,Southampton,Tottenham,Crystal Palace,,0,0,0,0,0
Jason,Puncheon,MID,HUD,4200000,0,15,0.441176470588235,1.05042016806723E-07,3.57142857142857E-06,0,120607,1,9,0,0,0,0,0,3.6,5098,-3,0,15,3,0,0,0,0,0,1,0,0,1,124708,0,0,0,0,392,131,0,0,50,Watford,Liverpool,Man Utd,Southampton,,0.2,0.2,0.2,0.2,16.3
Collin,Quaner,FWD,HUD,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,463429,0,2,0,0,0,0,0,0.5,7587,-2,0,2,2,0,0,0,0,0,0,0,0,3.4,327946,0,0,0,0,37,8293,0,0,3,Watford,Liverpool,Man Utd,Southampton,,0,0,0,0,1.6
Domingos,Quina,MID,WAT,4400000,0,17,2.1,4.77272727272727E-07,3.86363636363636E-06,0,11517,0,5,0,0,0,1,0,3.9,215,-1,0,17,1,0.1,0,0.3,2,0,0,0,0,0.1,10285,0,0,0,0,334,8,0,0,68,Huddersfield,Southampton,Wolverhampton,Chelsea,West Ham,0,0,0,0,13.1
Joe,Ralls,MID,CAR,4600000,3,43,1.26470588235294,2.74936061381074E-07,9.34782608695652E-06,0,24653,4,39,0,0,0,0,0,9.3,66,-4,0,43,4,0.3,1,1.3,0,0,5,0,0,0.1,9396,0,0,0,0,1876,16,0,1,219,Liverpool,Fulham,Crystal Palace,Man Utd,,0.6,0.6,0.7,0.6,94.5
Kayne,Ramsay,DEF,SOU,4000000,0,1,0.0303030303030303,7.57575757575758E-09,2.5E-07,0,2288,0,3,0,0,0,0,0,0.3,107,0,0,1,0,0,0,0,0,0,0,0,0,0,4003,0,0,0,0,90,161,0,0,9,Newcastle,Watford,Bournemouth,West Ham,Huddersfield,0,0,0,0,1.1
Aaron,Ramsey,MID,ARS,7100000,3,91,2.75757575757576,3.88390951771234E-07,1.28169014084507E-05,0,259305,0,13,0,0,0,4,0,12.8,28610,-4,0,91,4,0.7,0,5,4,0,9,0,6,1.3,245382,0,0,0,0,1319,20786,0,0,298,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,0,0,0,1.8,131
Marcus,Rashford,FWD,MUN,7400000,1,118,4.2,5.67567567567568E-07,1.59459459459459E-05,0,2620745,3,25,0,0,0,10,0,15.9,61951,4,0,118,-4,0.4,0,2.7,14,0,6,0,7,24,3354521,0,0,0,3,1921,89960,0,1,385,Everton,Man City,Chelsea,Huddersfield,Cardiff City,8.4,4.7,5.1,5.1,189.6
Tim,Ream,DEF,FUL,4200000,5,35,1.02941176470588,2.45098039215686E-07,8.33333333333333E-06,0,24847,1,48,0,0,0,0,0,8.3,192,-3,0,35,3,0.5,0,2,3,0,3,0,0,0.1,9795,0,0,0,2,1776,121,0,0,276,Bournemouth,Cardiff City,Wolverhampton,Newcastle,,0.5,0.9,0.5,0.5,32.7
Nathan,Redmond,MID,SOU,5400000,15,117,3.5,6.48148148148148E-07,2.16666666666667E-05,0,215724,3,48,0,0,0,5,0,22.1,6447,-1,-1,117,1,1.4,0,7.7,9,0,9,0,4,4.7,464007,0,0,0,3,2867,160281,1,0,367,Newcastle,Watford,Bournemouth,West Ham,Huddersfield,6.5,3.9,2.9,4.2,188.7
Bobby,Reid,FWD,CAR,5200000,1,69,2.9,5.57692307692308E-07,1.32692307692308E-05,0,166323,0,27,0,0,0,4,0,13.3,5713,-3,0,69,3,0.1,0,0.5,7,0,3,0,3,0.9,176697,0,0,0,2,1230,1102,0,0,228,Liverpool,Fulham,Crystal Palace,Man Utd,,2.5,3,2.5,2.6,72.5
Winston,Reid,DEF,WHU,4400000,0,0,0,0,0,0,1378,0,0,0,0,0,0,0,0,22,-1,0,0,1,0,0,0,0,0,0,0,0,0,772,0,0,0,0,0,37,0,0,0,Leicester,Tottenham,Southampton,Watford,,0,0,0,0,0
Declan,Rice,DEF,WHU,4500000,2,84,2.7,6E-07,1.86666666666667E-05,0,261171,3,44,0,0,0,2,0,18.3,27784,0,1,84,0,0.2,0,1,9,0,5,0,0,4.5,517349,0,0,0,2,2745,5105,-1,0,540,Leicester,Tottenham,Southampton,Watford,,2.5,2.3,2.7,2.2,93.6
,Richarlison,MID,EVE,6400000,1,140,4.4,6.875E-07,2.1875E-05,0,4148318,5,36,0,0,0,12,0,21.5,112661,-1,1,140,1,0.3,0,2,12,0,10,0,2,15.4,3945982,0,0,0,2,2474,4644,-1,1,360,Man Utd,Crystal Palace,Burnley,Tottenham,,4.3,4.7,5.7,3.3,201.5
Diego,Rico,DEF,BOU,4100000,0,8,0.7,1.70731707317073E-07,1.95121951219512E-06,0,8475,1,19,0,0,0,0,0,2,173,-4,0,8,4,0.2,0,0.7,0,0,0,0,0,0,7963,0,0,0,0,606,18,0,0,89,Fulham,Southampton,Tottenham,Crystal Palace,,0,0,0,0,31.4
Sergio,Rico,GLK,FUL,4400000,6,64,2.6,5.90909090909091E-07,1.45454545454545E-05,0,32002,0,51,0,91,0,0,0,14.5,685,-1,0,64,1,0.7,0,3,3,0,3,0,0,0.3,33330,0,0,0,0,2250,750,0,0,427,Bournemouth,Cardiff City,Wolverhampton,Newcastle,,1.4,3.4,2.1,2.3,70.7
Jairo,Riedewald,DEF,CRY,4300000,0,0,0,0,0,0,3660,0,0,0,0,0,0,0,0,32,-2,0,0,2,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,0,25,0,0,0,Arsenal,Everton,Cardiff City,Bournemouth,,0,0,0,0,0
Matt,Ritchie,MID,NEW,5800000,6,91,2.8,4.82758620689655E-07,1.56896551724138E-05,0,90075,8,35,0,0,0,2,0,15.7,2635,-2,0,91,2,0.6,1,3.3,5,0,9,0,5,0.6,64389,0,0,0,0,2567,1312,0,0,409,Southampton,Brighton,Liverpool,Fulham,,2.6,2.2,1.9,2.3,180.1
Callum,Roberts,MID,NEW,4500000,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,Southampton,Brighton,Liverpool,Fulham,,0,0,0,0,0
Andrew,Robertson,DEF,LIV,6800000,6,186,5.8,8.52941176470588E-07,2.73529411764706E-05,0,1424389,4,18,0,0,0,0,0,27.4,38372,8,0,186,-8,0.7,0,5,27,0,18,0,10,36.3,2572130,0,0,0,4,2863,24137,0,0,785,Cardiff City,Huddersfield,Newcastle,Wolverhampton,,7.1,8.1,6.3,8.3,160.6
Marcos,Rojo,DEF,MUN,4900000,2,2,0.0606060606060606,1.23685837971552E-08,4.08163265306122E-07,0,6884,1,5,0,0,0,0,0,0.4,104,-1,0,2,1,0.2,0,1,0,0,0,0,0,0.1,3538,1,0,0,0,190,224,0,0,15,Everton,Man City,Chelsea,Huddersfield,Cardiff City,0,0,0,0,8.9
Sergio,Romero,GLK,MUN,4900000,0,0,0,0,0,0,3519,0,0,0,0,0,0,0,0,28,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1381,0,0,0,0,0,32,0,0,0,Everton,Man City,Chelsea,Huddersfield,Cardiff City,0,0,0,0,0
Salomon,Rondon,FWD,NEW,5900000,2,121,4.3,7.28813559322034E-07,2.05084745762712E-05,0,783658,1,26,0,0,0,9,0,20.2,75303,-1,1,121,1,0.3,0,2,18,0,8,0,5,6.5,1087695,0,0,0,2,2241,18253,-1,0,373,Southampton,Brighton,Liverpool,Fulham,,5.3,4.9,4.3,5.3,193
Danny,Rose,DEF,TOT,5800000,1,75,2.27272727272727,3.91849529780564E-07,1.29310344827586E-05,0,108035,5,14,0,0,0,0,0,12.9,2477,-2,0,75,2,0.5,0,2.7,5,0,7,0,4,1.2,86380,0,0,0,0,1515,4365,0,0,299,Man City,Brighton,West Ham,Bournemouth,Everton,3.9,2.1,1.3,2.7,83.3
Aaron,Rowe,MID,HUD,4500000,0,2,0.0588235294117647,1.30718954248366E-08,4.44444444444444E-07,0,30,0,1,0,0,0,0,0,0.4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,68,6,0,0,-2,Watford,Liverpool,Man Utd,Southampton,,0,0,0,0,0
John,Ruddy,GLK,WOL,4200000,0,7,0.212121212121212,5.05050505050505E-08,1.66666666666667E-06,0,18147,0,0,0,3,0,0,0,1.7,265,-3,0,7,3,0,0,0,0,0,1,0,0,0.2,4784,0,0,0,0,90,107,0,0,25,Brighton,Arsenal,Watford,Fulham,Liverpool,0.2,0.1,0.1,0.1,2.7
Antonio,Rudiger,DEF,CHE,5900000,1,111,3.5,5.93220338983051E-07,1.88135593220339E-05,0,412448,7,34,0,0,0,1,0,18.8,21073,-1,0,111,1,0.4,0,2.5,9,0,12,0,1,3.2,393473,0,0,0,2,2807,395,0,0,591,Burnley,Man Utd,Watford,Leicester,,0,0,0,3.3,96.7
Mathew,Ryan,GLK,BHA,4400000,1,85,2.9,6.59090909090909E-07,1.93181818181818E-05,0,444011,2,48,0,77,0,0,0,19.3,29749,-1,0,85,1,0.2,0,1,9,0,5,0,0,5.2,482161,0,0,0,0,2610,4115,0,0,448,Wolverhampton,Tottenham,Newcastle,Arsenal,Man City,5.2,2.7,1.5,2.9,56.4
Abdelhamid,Sabiri,MID,HUD,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,6496,0,3,0,0,0,0,0,0.5,49,-2,0,2,2,0,0,0,0,0,0,0,0,0,4477,0,0,0,0,48,15,0,0,6,Watford,Liverpool,Man Utd,Southampton,,0,0,0,0,0.7
Romain,Saiss,DEF,WOL,4200000,0,47,1.42424242424242,3.39105339105339E-07,1.11904761904762E-05,0,38338,7,17,0,0,0,2,0,11.2,1338,-3,0,47,3,0.2,0,0.7,5,0,3,0,0,0.4,49028,0,0,0,1,1142,901,0,0,248,Brighton,Arsenal,Watford,Fulham,Liverpool,2.1,0.8,1.2,0.7,56.2
Bukayo,Saka,MID,ARS,4500000,0,1,0.0303030303030303,6.73400673400673E-09,2.22222222222222E-07,0,858,0,0,0,0,0,0,0,0.2,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1154,0,0,0,0,7,44,0,0,3,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,0,0,0,0,0
Mamadou,Sakho,DEF,CRY,4900000,0,88,3.3,6.73469387755102E-07,1.79591836734694E-05,0,153981,2,35,0,0,0,0,0,18,1941,-1,0,88,1,0,0,0,13,0,9,0,0,1.3,119656,0,0,0,0,2416,30,0,0,533,Arsenal,Everton,Cardiff City,Bournemouth,,0,0,0,0,66.6
Bakary,Sako,MID,CRY,4900000,1,2,0.0588235294117647,1.20048019207683E-08,4.08163265306122E-07,0,2133,0,1,0,0,0,0,0,0.4,48,-1,0,2,1,0.1,0,0.3,0,0,0,0,0,0,1104,0,0,0,0,6,54,0,0,7,Arsenal,Everton,Cardiff City,Bournemouth,,0,0,0,0,0
Mohamed,Salah,MID,LIV,13200000,8,224,6.6,5E-07,1.6969696969697E-05,0,3560672,1,18,0,0,0,19,0,17,55285,2,0,224,-2,0.5,0,6.3,15,0,18,0,10,34.2,2513134,0,0,0,5,2912,32971,0,0,592,Cardiff City,Huddersfield,Newcastle,Wolverhampton,,7.3,9.2,8.3,9.1,383.7
Alexis,Sanchez,MID,MUN,10000000,0,44,1.33333333333333,1.33333333333333E-07,4.4E-06,0,499303,3,10,0,0,0,1,0,4.4,208,-5,0,44,5,0,0,0,1,0,2,0,5,1.2,56639,0,0,0,0,784,348,0,0,153,Everton,Man City,Chelsea,Huddersfield,Cardiff City,1.4,0.7,0.9,0.7,76.9
Davinson,Sanchez,DEF,TOT,5800000,6,72,3.6,6.20689655172414E-07,1.24137931034483E-05,0,140926,2,19,0,0,0,1,0,12.4,1005,-2,0,72,2,0.5,0,2.7,4,0,6,0,2,1.6,73444,0,0,0,1,1671,2287,0,0,368,Man City,Brighton,West Ham,Bournemouth,Everton,7.7,4.2,2.7,5,60.8
Max,Sanders,MID,BHA,4500000,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,14,0,0,0,Wolverhampton,Tottenham,Newcastle,Arsenal,Man City,0,0,0,0,0
