FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Steven,Defour,MID,BUR,5300000,0,10,0.416666666666667,7.86163522012579E-08,1.88679245283019E-06,0,1648,0,14,0,0,0,0,0,1.9,31,-2,0,10,2,0,0,0,0,0,0,0,0,0,999,0,0,0,0,449,18,0,0,70,Southampton,Brighton,Tottenham,Newcastle,Crystal Palace,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.9
Fabian,Delph,DEF,MCI,5300000,0,29,1.20833333333333,2.27987421383648E-07,5.47169811320755E-06,0,86514,1,9,0,0,0,0,0,5.5,953,-2,0,29,2,0.1,0,0.3,2,0,3,0,1,0.3,77336,0,0,0,0,722,288,0,1,186,Arsenal,Everton,Chelsea,West Ham,Bournemouth,1.4,1.1,0,0.7,0.6,0.8,0.6,0.6,1.2,0.8,0.7,0.6,0.7,0.6,27.5
Mousa,Dembele,MID,TOT,4900000,0,14,1.4,2.85714285714286E-07,2.85714285714286E-06,0,80028,1,6,0,0,0,0,0,2.9,253,-1,0,14,1,0,0,0,0,0,1,0,0,0.7,23791,0,0,0,0,512,2,0,0,74,Newcastle,Leicester,Burnley,Chelsea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
Leander,Dendoncker,MID,WOL,4300000,3,10,0.416666666666667,9.68992248062016E-08,2.32558139534884E-06,0,34725,0,7,0,0,0,0,0,2.3,474,-2,0,10,2,0.5,0,2.3,0,0,1,0,0,0.3,23132,0,0,0,0,346,872,0,0,39,Everton,Newcastle,Bournemouth,Huddersfield,Cardiff City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.9
Laurent,Depoitre,FWD,HUD,5100000,1,31,1.5,2.94117647058824E-07,6.07843137254902E-06,0,75419,1,21,0,0,0,0,0,6.1,1040,-4,0,31,4,0.1,0,0.7,0,0,0,0,1,0.4,30329,0,0,0,0,959,500,0,0,31,Chelsea,Arsenal,Newcastle,Wolverhampton,Brighton,0.8,1.1,1,0.8,0.9,1.2,1.1,1,0.8,1,0.9,0.8,1,1.1,50
Gerard,Deulofeu,MID,WAT,5500000,3,60,2.5,4.54545454545455E-07,1.09090909090909E-05,0,171811,2,14,0,0,0,3,0,10.9,14740,0,0,60,0,0.4,0,2.3,4,0,5,0,3,1.9,258545,0,0,0,1,1146,3883,0,0,159,Brighton,Everton,Cardiff City,Liverpool,Leicester,1.8,2,1.7,1.3,1.9,1.2,2.3,1.6,2.6,2.2,2.5,2,1.4,1.9,86.8
Fousseni,Diabate,MID,LEI,4600000,0,1,1,2.17391304347826E-07,2.17391304347826E-07,0,3423,0,1,0,0,0,0,0,0.2,19,-4,0,1,4,0,0,0,0,0,0,0,0,0,1148,0,0,0,0,54,0,0,0,4,Man Utd,Tottenham,Crystal Palace,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Adama,Diakhaby,MID,HUD,4500000,2,12,0.5,1.11111111111111E-07,2.66666666666667E-06,0,2974,0,10,0,0,0,0,0,2.7,23,-5,0,12,5,0.2,0,1,0,0,1,0,0,0,928,0,0,0,0,374,45,0,0,33,Chelsea,Arsenal,Newcastle,Wolverhampton,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.8
Mohamed,Diame,MID,NEW,4800000,0,44,2.1,4.375E-07,9.16666666666667E-06,0,8145,3,27,0,0,0,0,0,9.2,150,-2,0,44,2,0,0,0,0,0,6,0,0,0.1,5017,0,0,0,0,1826,2,0,0,161,Tottenham,Wolverhampton,Huddersfield,Burnley,West Ham,0,1.5,1.7,1.7,1.4,1.4,1.3,1.3,1.3,1.6,1.6,1.4,1,1.6,46.9
Grady,Diangana,MID,WHU,4500000,0,19,0.791666666666667,1.75925925925926E-07,4.22222222222222E-06,0,21060,0,12,0,0,0,0,0,4.2,325,0,0,19,0,0.1,0,0.3,0,0,1,0,1,0.1,24241,0,0,0,0,468,16,0,0,65,Liverpool,Crystal Palace,Fulham,Man City,Newcastle,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,39.5
Brahim,Diaz,MID,MCI,4700000,0,0,0,0,0,0,3547,0,0,0,0,0,0,0,0,24,-3,0,0,3,0,0,0,0,0,0,0,0,0,1444,0,0,0,0,0,3,0,0,0,Arsenal,Everton,Chelsea,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4700000,0,40,1.66666666666667,3.54609929078014E-07,8.51063829787234E-06,0,183601,3,12,0,0,0,2,0,8.5,693,-3,0,40,3,0.1,0,0.3,1,0,5,0,0,1,112281,0,0,0,0,1128,613,0,0,193,Newcastle,Leicester,Burnley,Chelsea,Arsenal,1,0.8,1.1,0.8,1,1.2,0.8,0.8,1.2,1.1,0.8,0.8,0.9,0.9,43.2
Lucas,Digne,DEF,EVE,5300000,-2,84,3.8,7.16981132075472E-07,1.58490566037736E-05,0,792186,3,28,0,0,0,3,0,15.8,449216,3,0,84,-3,0.6,0,3,12,0,5,0,3,9.5,1195819,1,0,0,2,1800,1455,0,1,416,Wolverhampton,Man City,Watford,Cardiff City,Liverpool,9.5,3.9,0,4.4,4.6,3.5,5.5,3.5,3.9,3.1,4.2,4.3,4.4,4.1,144
Issa,Diop,DEF,WHU,4300000,1,47,2.1,4.88372093023256E-07,1.09302325581395E-05,0,61071,3,31,0,0,0,0,0,10.9,2001,-2,0,47,2,0.7,0,3,2,0,4,0,0,0.8,56310,1,0,0,0,1980,722,0,0,358,Liverpool,Crystal Palace,Fulham,Man City,Newcastle,1.8,2,1.8,1.4,1.4,2.2,2.1,2.6,2.1,1.6,1.6,1.9,1.7,1.7,56.6
Matt,Doherty,DEF,WOL,5300000,6,97,4,7.54716981132075E-07,1.83018867924528E-05,0,790033,2,29,0,0,0,3,0,18.7,20900,8,-1,97,-8,0.5,0,2.7,9,0,6,0,4,23.8,2098749,1,0,0,3,2046,84797,1,0,418,Everton,Newcastle,Bournemouth,Huddersfield,Cardiff City,4.9,4,3.1,5.4,5.6,5.2,3.9,3.8,4.2,4.1,5.1,4.6,4.8,4.4,145
Abdoulaye,Doucoure,MID,WAT,5900000,0,80,3.6,6.10169491525424E-07,1.35593220338983E-05,0,257876,3,31,0,0,0,3,0,13.6,16150,-1,0,80,1,0.1,0,0.7,9,0,4,0,5,1.4,215856,1,0,0,1,1891,111,0,0,348,Brighton,Everton,Cardiff City,Liverpool,Leicester,0,0,0,2.4,3.3,2.1,3.9,2.9,4.4,3.8,4.3,3.6,2.5,3.4,125.2
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2701,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,1,0,0,0,Everton,Newcastle,Bournemouth,Huddersfield,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,735,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,746,0,0,0,0,0,2,0,0,0,Wolverhampton,Man City,Watford,Cardiff City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4600000,0,0,0,0,0,0,8238,0,0,0,0,0,0,0,0,29,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,1888,0,0,0,0,0,37,0,0,0,Huddersfield,Man City,Tottenham,Fulham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,2,87,3.6,7.2E-07,1.74E-05,0,35475,0,32,0,71,0,0,0,17.4,979,0,0,87,0,0.7,0,3.3,7,0,7,0,0,0.6,40086,0,0,0,0,2160,1051,0,0,433,Tottenham,Wolverhampton,Huddersfield,Burnley,West Ham,4.3,4.3,4.4,3.6,3.8,5,2.8,2.5,3.7,4.1,3.6,3.5,3.8,3.4,56.8
Shane,Duffy,DEF,BHA,4600000,-1,74,3.5,7.60869565217391E-07,1.60869565217391E-05,0,460370,4,31,0,0,0,4,0,16.1,10446,1,0,74,-1,0.2,0,0.7,6,0,4,0,2,4.9,563073,0,0,0,3,1827,17335,0,1,359,Watford,Burnley,Leicester,Huddersfield,Crystal Palace,4.3,4.1,0,3.2,4.8,3.6,5.2,4,3.4,4.1,3.4,3.6,1.8,4.2,98
Paul,Dummett,DEF,NEW,4400000,0,45,3,6.81818181818182E-07,1.02272727272727E-05,0,19234,0,17,0,0,0,0,0,10.2,275,-1,0,45,1,0,0,0,3,0,5,0,0,0.1,13540,0,0,0,1,1261,4,0,0,240,Tottenham,Wolverhampton,Huddersfield,Burnley,West Ham,0,3.3,3.4,2.7,2.9,4,2.1,1.9,2.8,3.2,2.7,2.6,2.9,2.6,36.9
Lewis,Dunk,DEF,BHA,4500000,-1,56,2.5,5.55555555555556E-07,1.24444444444444E-05,0,304610,4,32,0,0,0,2,0,12.4,6025,0,0,56,0,0.2,0,0.7,5,0,4,0,0,2.6,288226,0,0,0,1,1891,2105,0,1,345,Watford,Burnley,Leicester,Huddersfield,Crystal Palace,2.7,2.5,0,1.9,3,2.2,3.5,2.5,2,2.5,2,2.2,1.2,2.6,70.2
Erik,Durm,DEF,HUD,4400000,0,35,1.45833333333333,3.31439393939394E-07,7.95454545454546E-06,0,12219,0,22,0,0,0,0,0,8,116,-1,0,35,1,0.5,0,2,2,0,2,0,1,0.1,4569,0,0,0,1,1182,17,0,0,185,Chelsea,Arsenal,Newcastle,Wolverhampton,Brighton,1.3,0.7,0.9,1,0.8,0.8,0.9,1.2,0.8,1.1,0.9,1,0.8,0.9,44.4
Bruno,Ecuele Manga,DEF,CAR,4400000,1,59,2.5,5.68181818181818E-07,1.34090909090909E-05,0,14058,0,46,0,0,0,0,0,13.4,734,-1,0,59,1,0.7,0,3,1,0,6,0,1,0.3,22533,0,0,0,0,2160,764,0,0,362,Bournemouth,Southampton,Watford,Everton,Wolverhampton,2.3,1.9,2.5,3.3,2.3,2.3,1.7,3.1,1.8,1.7,2.4,1.7,2.4,1.9,62.1
,Ederson,GLK,MCI,5600000,1,97,4,7.14285714285714E-07,1.73214285714286E-05,0,931828,2,19,0,40,0,0,0,17.3,26530,1,0,97,-1,0.7,0,3.8,4,0,10,0,1,21.2,1078072,0,0,0,1,2160,38151,0,0,420,Arsenal,Everton,Chelsea,West Ham,Bournemouth,8.8,5.7,0,4.7,2.9,4.9,4,3.5,5.8,4.8,4.4,3.5,4.6,3.6,39.7
Robert,Elliot,GLK,NEW,4300000,0,0,0,0,0,0,10420,0,0,0,0,0,0,0,0,126,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1463,0,0,0,0,0,18,0,0,0,Tottenham,Wolverhampton,Huddersfield,Burnley,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4200000,1,3,0.125,2.97619047619048E-08,7.14285714285714E-07,0,182073,0,0,0,0,0,0,0,0.7,2363,-3,0,3,3,0.2,0,0.7,0,0,0,0,0,2.2,110829,0,0,0,0,121,2564,0,0,12,Man City,Huddersfield,Southampton,Bournemouth,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.9
Mohamed,Elyounoussi,MID,SOU,6000000,1,24,1,1.66666666666667E-07,4E-06,0,23748,0,6,0,0,0,0,0,4,70,-5,0,24,5,0.1,0,0.3,0,0,4,0,0,0.1,4298,0,0,0,0,652,22,0,0,79,Burnley,Cardiff City,Arsenal,Fulham,Man Utd,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,45.4
,Emerson,DEF,CHE,5200000,0,2,0.0833333333333333,1.6025641025641E-08,3.84615384615385E-07,0,8703,0,4,0,0,0,0,0,0.4,237,-3,0,2,3,0,0,0,0,0,0,0,0,0.1,3708,0,0,0,0,103,881,0,0,19,Huddersfield,Man City,Tottenham,Fulham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
Bright,Enobakhare,MID,WOL,4300000,0,0,0,0,0,0,15980,0,0,0,0,0,0,0,0,115,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6739,0,0,0,0,0,10,0,0,0,Everton,Newcastle,Bournemouth,Huddersfield,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9400000,2,91,4.3,4.57446808510638E-07,9.68085106382979E-06,0,1122959,2,22,0,0,0,4,0,9.7,52589,-1,0,91,1,0.4,0,3.3,8,0,4,0,8,6.4,570092,0,0,0,1,1510,7405,0,0,390,Newcastle,Leicester,Burnley,Chelsea,Arsenal,4.6,3.9,4.9,3.7,4.5,5.2,3.9,3.6,5,4.7,3.2,4,4.2,4.1,138.8
Neil,Etheridge,GLK,CAR,4700000,1,102,4.3,9.14893617021277E-07,2.17021276595745E-05,0,349626,2,46,0,87,0,0,0,22.2,12682,2,-1,102,-2,0.9,0,4.3,14,0,6,0,0,11.6,910055,0,0,3,3,2160,36448,1,0,497,Bournemouth,Southampton,Watford,Everton,Wolverhampton,5.2,4.3,5.4,6.4,5,5.1,4.1,6.1,4.2,4,5.3,4,5.2,4.5,75.6
Jonny,Evans,DEF,LEI,4800000,2,37,1.54166666666667,3.21180555555556E-07,7.70833333333333E-06,0,25377,2,10,0,0,0,0,0,7.7,176,-2,0,37,2,0.1,0,0.7,0,0,5,0,0,0.3,15163,0,0,0,0,913,269,0,0,185,Man Utd,Tottenham,Crystal Palace,Brighton,Watford,0.9,1.2,1,1.2,1.1,1,0.9,0.9,1.5,0.8,1,0.8,0.9,1.4,28.1
Timothy,Eyoma,DEF,TOT,4000000,0,0,0,0,0,0,1010,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,0,0,0,0,0,173,0,0,0,Newcastle,Leicester,Burnley,Chelsea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukasz,Fabianski,GLK,WHU,4800000,3,95,4,8.33333333333333E-07,1.97916666666667E-05,0,662993,0,37,0,92,0,0,0,19.8,52168,3,0,95,-3,1,0,4.7,13,0,4,0,0,16.6,684348,0,0,1,3,2160,4530,0,0,469,Liverpool,Crystal Palace,Fulham,Man City,Newcastle,0,5,4.8,3.9,4,5,5.2,5.8,5.2,4.2,4.4,4.8,4.4,4.6,70.5
,Fabinho,MID,LIV,5500000,1,38,1.58333333333333,2.87878787878788E-07,6.90909090909091E-06,0,66630,3,7,0,0,0,1,0,6.9,1567,-5,0,38,5,0.3,0,1.8,0,0,5,0,2,0.6,39840,0,0,0,0,1005,523,0,0,159,West Ham,Bournemouth,Man Utd,Watford,Everton,0.8,1.2,0.8,0.9,0.8,1.2,0.9,0.8,1,0.8,0.8,1.1,1.1,1,53.4
Cesc,Fabregas,MID,CHE,6200000,0,6,1,1.61290322580645E-07,9.67741935483871E-07,0,59221,1,2,0,0,0,0,0,1,123,-3,0,6,3,0,0,0,0,0,0,0,0,0.4,4849,0,0,0,0,175,0,0,0,36,Huddersfield,Man City,Tottenham,Fulham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9
,Fabri,GLK,FUL,4300000,0,8,0.333333333333333,7.75193798449612E-08,1.86046511627907E-06,0,22220,0,5,0,15,0,0,0,1.9,244,-2,0,8,2,0,0,0,2,0,0,0,0,0.2,16379,0,0,0,0,180,18,0,0,47,Crystal Palace,Man Utd,West Ham,Southampton,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.5
,Felipe Anderson,MID,WHU,7100000,2,112,4.7,6.61971830985916E-07,1.57746478873239E-05,0,1322434,3,34,0,0,0,8,0,15.6,193697,1,1,112,-1,0.3,0,2.3,14,0,5,0,3,12.1,1826328,0,0,0,4,2040,10001,-1,0,433,Liverpool,Crystal Palace,Fulham,Man City,Newcastle,4.1,5.6,6.3,3.3,5.7,4.6,5.9,5.2,3.8,4.3,5,4.5,5.8,4.8,185.1
Marouane,Fellaini,MID,MUN,4800000,0,26,1.08333333333333,2.25694444444444E-07,5.41666666666667E-06,0,87054,1,14,0,0,0,0,0,5.4,649,-2,0,26,2,0,0,0,0,0,1,0,2,0.5,66118,0,0,0,0,746,18,0,0,119,Leicester,Fulham,Liverpool,Crystal Palace,Southampton,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,38.1
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,12156,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.1,254,0,0,0,0,0,2,0,0,0,Liverpool,Crystal Palace,Fulham,Man City,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,0,42,2.8,6.36363636363636E-07,9.54545454545455E-06,0,38337,2,21,0,0,0,0,0,9.5,687,-1,0,42,1,0,0,0,5,0,3,0,2,0.2,36906,0,0,0,0,1260,56,0,0,244,Tottenham,Wolverhampton,Huddersfield,Burnley,West Ham,3,3,3.1,2.5,2.6,3.6,1.8,1.6,2.5,2.9,2.4,2.3,2.6,2.3,43.5
,Fernandinho,MID,MCI,5300000,2,66,3,5.66037735849057E-07,1.24528301886792E-05,0,473621,4,14,0,0,0,1,0,12.5,6430,-2,0,66,2,0.3,0,1.5,4,0,9,0,3,4,330739,0,0,0,1,1914,14025,0,0,372,Arsenal,Everton,Chelsea,West Ham,Bournemouth,4.9,2.2,0,2.7,2,2.7,2,2.5,2.9,2.8,1.9,2.4,2.7,2.2,96.8
Roberto,Firmino,FWD,LIV,9300000,2,114,4.8,5.16129032258064E-07,1.2258064516129E-05,0,2107631,0,10,0,0,0,9,0,12.3,85117,-2,0,114,2,0.5,0,5,17,0,15,0,5,21.2,1413856,0,0,0,2,1865,22680,0,0,463,West Ham,Bournemouth,Man Utd,Watford,Everton,5.9,6.7,6.1,5.9,4.9,6.5,5.9,4.8,5.9,5.4,5.5,5.7,5.7,5.4,181.3
Phil,Foden,MID,MCI,4500000,0,8,0.333333333333333,7.40740740740741E-08,1.77777777777778E-06,0,17248,0,0,0,0,0,0,0,1.8,193,-5,0,8,5,0,0,0,0,0,0,0,0,0.1,6359,0,0,0,0,92,133,0,0,34,Arsenal,Everton,Chelsea,West Ham,Bournemouth,0.4,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15.1
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,22956,0,0,0,0,0,0,0,0,64,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5699,0,0,0,0,0,4,0,0,0,Crystal Palace,Man Utd,West Ham,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4200000,0,0,0,0,0,0,45932,0,0,0,0,0,0,0,0,318,-3,0,0,3,0,0,0,0,0,0,0,0,0.6,7825,0,0,0,0,0,136,0,0,0,Burnley,Cardiff City,Arsenal,Fulham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4500000,2,84,3.5,7.77777777777778E-07,1.86666666666667E-05,0,251870,1,34,0,74,0,0,0,18.7,6414,0,0,84,0,1,0,4.7,7,0,5,0,0,5.4,294766,0,0,1,3,2160,17881,0,0,443,Brighton,Everton,Cardiff City,Liverpool,Leicester,3.2,5,4.5,3.6,3.6,3.2,3.6,3.5,3.9,3.1,4.6,4.1,4.4,3.7,62.1
Timothy,Fosu-Mensah,DEF,FUL,4500000,0,3,0.125,2.77777777777778E-08,6.66666666666667E-07,0,37740,3,14,0,0,0,0,0,0.7,165,0,0,3,0,0,0,0,0,0,0,0,0,0.4,9161,1,0,0,0,536,44,0,0,64,Crystal Palace,Man Utd,West Ham,Southampton,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,18.2
Juan,Foyth,DEF,TOT,5000000,0,25,1.04166666666667,2.08333333333333E-07,5E-06,0,50555,1,8,0,0,0,1,0,5,672,0,0,25,0,0,0,0,3,0,2,0,0,0.2,57888,0,0,0,1,540,78,0,0,110,Newcastle,Leicester,Burnley,Chelsea,Arsenal,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.6,0.6,0.6,0.5,0.5,0.5,0.8,21.2
Simon,Francis,DEF,BOU,4300000,0,40,2.4,5.58139534883721E-07,9.30232558139535E-06,0,40624,1,24,0,0,0,0,0,9.3,429,-2,0,40,2,0,0,0,0,0,4,0,2,0.2,25291,0,0,0,0,1227,13,0,0,244,Cardiff City,Liverpool,Wolverhampton,Arsenal,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4
Ryan,Fraser,MID,BOU,6100000,3,117,4.9,8.0327868852459E-07,1.91803278688525E-05,0,1822825,1,37,0,0,0,5,0,19.2,56852,6,0,117,-6,0.4,0,2.7,14,0,6,0,9,21.8,2929169,0,0,0,4,1939,61604,0,0,483,Cardiff City,Liverpool,Wolverhampton,Arsenal,Man City,4.1,3.2,6.2,3.8,4.9,5.7,6.6,4.8,6.8,4.2,7.2,4.9,4.7,5.1,183.1
,Fred,MID,MUN,5400000,0,22,0.916666666666667,1.69753086419753E-07,4.07407407407407E-06,0,254080,2,10,0,0,0,1,0,4.1,450,-6,0,22,6,0,0,0,3,0,1,0,0,1.2,53001,0,0,0,0,563,34,0,0,92,Leicester,Fulham,Liverpool,Crystal Palace,Southampton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,30.7
Ryan,Fredericks,DEF,WHU,4500000,0,2,0.0833333333333333,1.85185185185185E-08,4.44444444444444E-07,0,28796,2,8,0,0,0,0,0,0.4,51,-5,0,2,5,0,0,0,0,0,0,0,0,0.2,2717,0,0,0,0,287,30,0,0,25,Liverpool,Crystal Palace,Fulham,Man City,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5
Christian,Fuchs,DEF,LEI,4100000,0,2,0.0833333333333333,2.03252032520325E-08,4.8780487804878E-07,0,35716,0,1,0,0,0,0,0,0.5,250,-4,0,2,4,0,0,0,0,0,0,0,0,0.4,6914,0,0,0,0,90,146,0,0,16,Man Utd,Tottenham,Crystal Palace,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
Manolo,Gabbiadini,FWD,SOU,5600000,0,23,1.9,3.39285714285714E-07,4.10714285714286E-06,0,26446,0,12,0,0,0,1,0,4.1,137,-4,0,23,4,0,0,0,3,0,0,0,0,0.1,12428,0,0,0,1,468,1,0,0,56,Burnley,Cardiff City,Arsenal,Fulham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8
Sam,Gallagher,FWD,SOU,4500000,0,1,0.0416666666666667,9.25925925925926E-09,2.22222222222222E-07,0,2249,0,0,0,0,0,0,0,0.2,693,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.1,5619,0,0,0,0,1,1929,0,0,3,Burnley,Cardiff City,Arsenal,Fulham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,8270,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,239,0,0,0,0,0,2,0,0,0,Tottenham,Wolverhampton,Huddersfield,Burnley,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,0,10,0.416666666666667,9.25925925925926E-08,2.22222222222222E-06,0,7130,0,1,0,8,0,0,0,2.2,49,0,0,10,0,0,0,0,0,0,1,0,0,0,7623,0,0,0,0,180,40,0,0,48,Newcastle,Leicester,Burnley,Chelsea,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.5
Rachid,Ghezzal,MID,LEI,5000000,0,23,0.958333333333333,1.91666666666667E-07,4.6E-06,0,38399,2,10,0,0,0,1,0,4.5,77,-5,1,23,5,0.1,0,0.3,2,0,1,0,0,0.1,29687,0,0,0,0,570,18,-1,0,80,Man Utd,Tottenham,Crystal Palace,Brighton,Watford,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,56.1
Morgan,Gibbs-White,MID,WOL,4300000,1,25,1.04166666666667,2.42248062015504E-07,5.81395348837209E-06,0,55307,1,9,0,0,0,0,0,5.8,2267,-2,0,25,2,0.2,0,1,0,0,2,0,1,0.7,69380,0,0,0,0,449,546,0,0,73,Everton,Newcastle,Bournemouth,Huddersfield,Cardiff City,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,19.3
Ben,Gibson,DEF,BUR,4800000,0,6,0.25,5.20833333333333E-08,1.25E-06,0,16046,1,3,0,0,0,1,0,1.3,71,-2,0,6,2,0,0,0,0,0,0,0,0,0.1,1544,0,0,0,0,62,74,0,0,17,Southampton,Brighton,Tottenham,Newcastle,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.6
Ryan John,Giles,MID,WOL,4500000,0,0,0,0,0,0,804,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,0,0,0,0,0,86,0,0,0,Everton,Newcastle,Bournemouth,Huddersfield,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7700000,1,42,2.2,2.85714285714286E-07,5.45454545454545E-06,0,212521,1,4,0,0,0,1,0,5.5,774,-3,0,42,3,0.1,0,1,2,0,5,0,4,1.8,91962,0,0,0,0,651,564,0,0,128,Huddersfield,Man City,Tottenham,Fulham,Wolverhampton,1.8,1.4,0,1.4,2,1.7,1.4,1.7,2.1,1.3,2.2,1.9,1.9,1.7,68.4
Angel,Gomes,MID,MUN,5000000,0,1,0.0416666666666667,8.33333333333333E-09,2E-07,0,177,0,1,0,0,0,0,0,0.2,19,0,0,1,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,9,17,0,0,3,Leicester,Fulham,Liverpool,Crystal Palace,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Heurelho,Gomes,GLK,WAT,4300000,0,0,0,0,0,0,14351,0,0,0,0,0,0,0,0,121,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2871,0,0,0,0,0,39,0,0,0,Brighton,Everton,Cardiff City,Liverpool,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
