FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,21231,0,0,0,0,0,0,0,0,181,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,5634,0,0,0,0,0,3,0,0,0,Leicester,Man Utd,West Ham,Newcastle,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4300000,0,0,0,0,0,0,39226,0,0,0,0,0,0,0,0,569,-2,0,0,2,0,0,0,0,0,0,0,0,0.7,5358,0,0,0,0,0,163,0,0,0,Tottenham,Cardiff City,Arsenal,Huddersfield,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4500000,1,41,2.9,6.44444444444444E-07,9.11111111111111E-06,0,161431,0,19,0,33,0,0,0,9.1,9113,0,0,41,0,0.4,0,2,1,0,3,0,0,4,120907,0,0,0,0,1260,655,0,0,229,Man City,Everton,Cardiff City,West Ham,Chelsea,2.8,2.7,4.2,2.6,3.2,2.5,1.8,3.1,2.8,3.1,2.3,4.2,3.2,2.6,2.8,2.3,2.9,2.7,3,2,3.7,3.2,2.9,2.7,29.6
Timothy,Fosu-Mensah,DEF,FUL,4500000,0,4,0.285714285714286,6.34920634920635E-08,8.88888888888889E-07,0,33225,2,12,0,0,0,0,0,0.9,421,0,0,4,0,-0.1,0,-0.5,0,0,0,0,0,0.4,8337,1,0,0,0,502,81,0,0,64,Leicester,Man Utd,West Ham,Newcastle,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,17.6
Juan,Foyth,DEF,TOT,5000000,0,17,1.21428571428571,2.42857142857143E-07,3.4E-06,0,7274,1,7,0,0,0,1,0,3.4,3178,0,0,17,0,1.1,0,5.7,3,0,1,0,0,0.7,45103,0,0,0,1,360,12535,0,0,63,Southampton,Leicester,Burnley,Everton,Bournemouth,0.6,0.7,0.6,0.8,0.6,0.7,1,0.6,0.6,0.7,0.6,0.6,0.7,0.9,0.6,0.7,0.6,0.7,0.8,0.9,0.7,0.6,0.6,1.1,15.5
Simon,Francis,DEF,BOU,4400000,4,33,2.5,5.68181818181818E-07,7.5E-06,0,20809,0,16,0,0,0,0,0,7.5,677,-1,0,33,1,0.5,0,2,0,0,3,0,2,0.5,19553,0,0,0,0,912,4041,0,0,194,Huddersfield,Liverpool,Wolverhampton,Brighton,Tottenham,3,2.7,2.3,2.9,2.5,2.2,2.5,2.2,2.1,2.5,2.6,2.1,2.6,1.3,2.2,3,2,1.9,2.2,1.9,2.4,1.9,2.3,2.5,43.3
Ryan,Fraser,MID,BOU,6200000,2,74,5.3,8.54838709677419E-07,1.19354838709677E-05,0,774563,1,19,0,0,0,3,0,11.9,40247,7,0,74,-7,0.5,0,3.3,10,0,4,0,6,26.4,2131805,0,0,0,2,1183,96928,0,0,296,Huddersfield,Liverpool,Wolverhampton,Brighton,Tottenham,6.8,5.5,6.2,7.4,5.5,5.4,6.8,4.2,6.1,4.9,5.1,4.3,6.8,5.4,4.5,6.8,6.9,5.5,6.9,5.2,7.2,6.4,5.1,6.9,111.9
,Fred,MID,MUN,5500000,0,20,1.42857142857143,2.5974025974026E-07,3.63636363636364E-06,0,239483,1,10,0,0,0,1,0,3.6,1944,-5,0,20,5,0,0,0,3,0,1,0,0,1.4,50698,0,0,0,0,482,158,0,0,81,Arsenal,Fulham,Liverpool,Cardiff City,Huddersfield,0.7,0.9,0.7,0.7,0.9,0.8,1.1,0.7,1,0.9,0.7,0.8,0.7,1.1,1,0.7,0.7,0.8,0.9,0.7,0.7,0.7,1,0.9,28.1
Ryan,Fredericks,DEF,WHU,4600000,0,2,0.142857142857143,3.1055900621118E-08,4.34782608695652E-07,0,26645,2,8,0,0,0,0,0,0.4,319,-4,0,2,4,0.1,0,0.3,0,0,0,0,0,0.2,2585,0,0,0,0,287,14,0,0,25,Cardiff City,Crystal Palace,Fulham,Watford,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.5
Christian,Fuchs,DEF,LEI,4200000,0,0,0,0,0,0,31320,0,0,0,0,0,0,0,0,356,-3,0,0,3,0,0,0,0,0,0,0,0,0.4,3833,0,0,0,0,0,74,0,0,0,Fulham,Tottenham,Crystal Palace,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manolo,Gabbiadini,FWD,SOU,5600000,1,20,1.42857142857143,2.55102040816327E-07,3.57142857142857E-06,0,19020,0,9,0,0,0,1,0,3.6,1234,-4,0,20,4,0.7,0,4,3,0,0,0,0,0.2,9597,0,0,0,1,384,617,0,0,46,Tottenham,Cardiff City,Arsenal,Huddersfield,West Ham,0.8,0.8,1,0.9,1,0.7,0.7,0.7,1.1,0.7,0.9,1.2,0.9,1.7,1,0.7,0.8,0.7,0.7,0.8,0.9,1,1,0.8,24.6
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,8017,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.1,170,0,0,0,0,0,4,0,0,0,Everton,Wolverhampton,Huddersfield,Fulham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,0,10,0.714285714285714,1.58730158730159E-07,2.22222222222222E-06,0,6060,0,1,0,8,0,0,0,2.2,114,0,0,10,0,0,0,0,0,0,1,0,0,0,7090,0,0,0,0,180,31,0,0,48,Southampton,Leicester,Burnley,Everton,Bournemouth,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,5.5
Rachid,Ghezzal,MID,LEI,5100000,0,18,1.28571428571429,2.52100840336134E-07,3.52941176470588E-06,0,36553,2,8,0,0,0,1,0,3.5,517,-4,0,18,4,0.2,0,1,2,0,1,0,0,0.1,29192,0,0,0,0,400,5,0,0,66,Fulham,Tottenham,Crystal Palace,Chelsea,Man City,0,0.6,0.8,0.6,0.6,0.8,0.6,0.9,0.7,0.6,0.6,0.6,0.7,0.9,0.6,0.8,0.7,0.7,0.8,0.8,0.7,0.6,0.6,0.6,38
Morgan,Gibbs-White,MID,WOL,4300000,1,7,0.5,1.16279069767442E-07,1.62790697674419E-06,0,20378,1,3,0,0,0,0,0,1.6,1336,-2,0,7,2,0.2,0,1,0,0,0,0,0,0.4,19602,0,0,0,0,126,2185,0,0,27,Chelsea,Newcastle,Bournemouth,Liverpool,Fulham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.9
Ben,Gibson,DEF,BUR,4800000,0,0,0,0,0,0,15062,0,0,0,0,0,0,0,0,60,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,721,0,0,0,0,0,23,0,0,0,Liverpool,Brighton,Tottenham,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan John,Giles,MID,WOL,4500000,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,71,0,0,0,Chelsea,Newcastle,Bournemouth,Liverpool,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7700000,2,34,3.1,4.02597402597403E-07,4.41558441558442E-06,0,176632,0,2,0,0,0,1,0,4.4,3698,-3,0,34,3,0.3,0,2.3,2,0,4,0,4,2.1,74012,0,0,0,0,464,2943,0,0,110,Wolverhampton,Man City,Brighton,Leicester,Watford,2.7,2.4,2.7,2.8,2.9,3.1,3.3,2.8,3.2,2.9,2.7,2.4,3.6,2.3,3.9,2.6,2.3,3,3.2,2.1,3.4,3.5,3.2,2.8,59
Heurelho,Gomes,GLK,WAT,4300000,0,0,0,0,0,0,11912,0,0,0,0,0,0,0,0,188,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2060,0,0,0,0,0,72,0,0,0,Man City,Everton,Cardiff City,West Ham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5100000,5,51,4.3,8.43137254901961E-07,1E-05,0,167986,2,4,0,0,0,0,0,10,5952,1,0,51,-1,0.6,0,3.3,2,0,7,0,0,3.9,337054,0,0,0,0,1025,8892,0,0,257,Burnley,Bournemouth,Man Utd,Wolverhampton,Newcastle,4.2,3.4,5.3,5,4.6,3.8,4.3,4.3,5.1,5.1,4.7,4.5,4.9,5.5,4.8,5,3.9,5.2,4.3,5.5,5,5.8,4.6,5.6,34.4
Dan,Gosling,MID,BOU,4800000,0,16,1.3,2.70833333333333E-07,3.33333333333333E-06,0,6020,3,10,0,0,0,0,0,3.3,241,-2,0,16,2,0.2,0,1,0,0,1,0,0,0.1,3065,0,0,0,0,656,14,0,0,79,Huddersfield,Liverpool,Wolverhampton,Brighton,Tottenham,0,0.6,0.7,0.9,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.8,0.8,0.6,0.8,0.6,0.9,0.7,0.6,0.8,25.5
Lee,Grant,GLK,MUN,4900000,0,0,0,0,0,0,574,0,0,0,0,0,0,0,0,16,-1,1,0,1,0,0,0,0,0,0,0,0,0,467,0,0,0,0,0,10,-1,0,0,Arsenal,Fulham,Liverpool,Cardiff City,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,6000000,1,34,2.4,4E-07,5.66666666666667E-06,0,115794,1,11,0,0,0,3,0,5.7,4411,0,0,34,0,0.2,0,1,2,0,3,0,0,0.9,117991,0,0,0,0,699,530,0,0,86,Man City,Everton,Cardiff City,West Ham,Chelsea,1.7,1.4,2.8,2.3,1.7,2,1.8,1.9,2.5,1.8,1.6,2.6,1.8,1.2,2.1,1.4,2.4,2.2,3.5,2.4,1.9,1.9,1.5,2.3,49.7
Demarai,Gray,MID,LEI,5400000,3,37,3.4,6.2962962962963E-07,6.85185185185185E-06,0,171014,1,9,0,0,0,2,0,6.9,5579,-1,0,37,1,0.4,0,2.3,2,0,4,0,1,1.3,168180,0,0,0,0,742,2850,0,0,108,Fulham,Tottenham,Crystal Palace,Chelsea,Man City,3,2.5,3.8,2.3,2.1,3.6,2.1,3.9,3.3,2.1,2.8,2.9,3.3,4,2.9,3.8,3.3,3.4,3.8,3.6,3.3,3.1,1.9,2.3,42.4
Pascal,Gro?,MID,BHA,6700000,2,15,1.07142857142857,1.59914712153518E-07,2.23880597014925E-06,0,332963,0,6,0,0,0,1,0,2.2,963,-3,0,15,3,0.2,1,1.3,3,0,0,0,0,1.6,46134,0,0,0,1,388,868,0,0,61,Crystal Palace,Burnley,Chelsea,Bournemouth,Arsenal,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.7,0.5,0.7,0.7,0.5,0.6,0.5,0.7,0.5,0.5,35.1
Vicente,Guaita,GLK,CRY,4200000,0,0,0,0,0,0,8984,0,0,0,0,0,0,0,0,139,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1910,0,0,0,0,0,143,0,0,0,Brighton,West Ham,Leicester,Man City,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johann Berg,Gudmundsson,MID,BUR,5900000,2,54,4.5,7.6271186440678E-07,9.15254237288136E-06,0,256347,2,22,0,0,0,2,0,9.2,20121,-1,0,54,1,0.3,0,1.7,5,0,3,0,5,2.7,295140,0,0,0,1,978,7380,0,0,183,Liverpool,Brighton,Tottenham,Arsenal,Everton,4.2,5.8,4.4,4.3,5.4,4.7,5.6,5.6,4.5,4.3,5.7,4.2,3.9,5.8,5,3.4,4.9,5.3,4.4,5.5,3.6,3.3,3.3,4.7,70.5
Matteo,Guendouzi,MID,ARS,4500000,1,13,0.928571428571429,2.06349206349206E-07,2.88888888888889E-06,0,186831,2,10,0,0,0,0,0,2.9,3902,0,0,13,0,0.2,0,1,0,0,0,0,0,1.8,192449,0,0,0,0,553,1117,0,0,99,Man Utd,Huddersfield,Southampton,Burnley,Brighton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,17.5
Idrissa,Gueye,MID,EVE,4800000,2,27,2.1,4.375E-07,5.625E-06,0,22327,3,15,0,0,0,0,0,5.6,370,-2,0,27,2,0.6,0,2.7,0,0,4,0,0,0.3,6935,0,0,0,0,1157,515,0,0,188,Newcastle,Watford,Man City,Tottenham,Burnley,2,2,1,1.3,1.1,1,1.8,1.9,1.2,1.4,2,1,1.1,1,1.5,1.5,1.2,1.1,1.7,1,1.5,1.4,2,1,37.2
Ilkay,Gundogan,MID,MCI,5400000,10,47,3.35714285714286,6.21693121693122E-07,8.7037037037037E-06,0,324881,0,3,0,0,0,3,0,8.7,3397,-1,0,47,1,1.2,0,6.3,8,0,3,0,2,2.4,341687,0,0,0,1,525,42826,0,0,185,Watford,Chelsea,Everton,Crystal Palace,Leicester,2.9,2.3,3.5,3.2,2.9,3.4,2.6,3.4,3.7,3.9,3,2.2,2.1,3,2.9,3.4,2.8,3,3.5,3.8,2.4,3.2,3.1,2.7,60.5
Angus,Gunn,GLK,SOU,4300000,0,0,0,0,0,0,6033,0,0,0,0,0,0,0,0,111,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,583,0,0,0,0,0,28,0,0,0,Tottenham,Cardiff City,Arsenal,Huddersfield,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aron,Gunnarsson,MID,CAR,4400000,10,19,1.35714285714286,3.08441558441558E-07,4.31818181818182E-06,0,53114,1,8,0,0,0,1,0,4.3,1507,-1,0,19,1,1.1,0,4.7,3,0,0,0,0,0.7,22844,0,0,0,1,508,17765,0,0,82,West Ham,Southampton,Watford,Man Utd,Crystal Palace,0.7,1,0.7,0.7,0.8,0.7,0.7,0.9,0.8,0.7,0.9,0.7,0.9,0.9,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,22.9
Viktor,Gyokeres,FWD,BHA,4500000,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,0,0,0,0,0,370,0,0,0,Crystal Palace,Burnley,Chelsea,Bournemouth,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florent,Hadergjonaj,DEF,HUD,4400000,1,29,2.4,5.45454545454545E-07,6.59090909090909E-06,0,4403,1,16,0,0,0,0,0,6.6,211,-1,0,29,1,0.9,0,3.8,0,0,3,0,0,0.1,3103,0,0,0,0,928,95,0,0,152,Bournemouth,Arsenal,Newcastle,Southampton,Man Utd,1.5,1.4,1.6,1.9,2.3,1.8,1.8,2.7,1.8,3,2.4,1.2,2.2,2.2,2,1.5,2.2,2.6,1.8,2.6,2.1,2.2,2,2,28.9
Greg,Halford,DEF,CAR,4000000,0,0,0,0,0,0,1161,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,475,0,0,0,0,0,12,0,0,0,West Ham,Southampton,Watford,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Hamer,GLK,HUD,4000000,0,4,0.285714285714286,7.14285714285714E-08,1E-06,0,165858,0,9,0,11,0,0,0,1,5220,0,0,4,0,0,0,0,0,0,0,0,0,8.4,433491,0,0,0,0,192,9483,0,0,39,Bournemouth,Arsenal,Newcastle,Southampton,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.8
Kadeem,Harris,MID,CAR,4500000,1,15,1.07142857142857,2.38095238095238E-07,3.33333333333333E-06,0,1011,1,4,0,0,0,1,0,3.3,189,0,0,15,0,0.5,0,2.3,0,0,0,0,1,0,2125,0,0,0,0,206,108,0,0,54,West Ham,Southampton,Watford,Man Utd,Crystal Palace,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.6,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,15.2
Joe,Hart,GLK,BUR,4500000,3,55,3.9,8.66666666666667E-07,1.22222222222222E-05,0,254563,0,29,0,62,0,0,0,12.2,17578,0,0,55,0,1,0,4.7,6,0,3,0,0,8.7,443247,0,0,1,2,1260,3303,0,0,293,Liverpool,Brighton,Tottenham,Arsenal,Everton,4.9,5.3,4.9,2.8,5.8,4.1,5.3,4.5,3.9,4.4,4.3,3.9,4.4,4.2,4.3,4.2,4.3,4.8,3.1,5.8,4.6,4.2,4.4,3.1,48.2
Kortney,Hause,DEF,WOL,4000000,0,0,0,0,0,0,11627,0,0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0.3,16646,0,0,0,0,0,302,0,0,0,Chelsea,Newcastle,Bournemouth,Liverpool,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4300000,0,2,0.142857142857143,3.32225913621262E-08,4.65116279069767E-07,0,10184,0,2,0,0,0,0,0,0.5,228,-2,0,2,2,0.2,0,0.7,0,0,0,0,0,0.1,4857,0,0,0,0,127,255,0,1,17,Everton,Wolverhampton,Huddersfield,Fulham,Liverpool,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.8
Eden,Hazard,MID,CHE,11000000,6,89,6.8,6.18181818181818E-07,8.09090909090909E-06,0,1417430,2,8,0,0,0,7,0,8.1,140919,5,1,89,-5,0.3,0,3.3,13,0,5,0,5,35.2,2638706,0,0,0,3,962,45705,-1,0,325,Wolverhampton,Man City,Brighton,Leicester,Watford,9.1,6.1,8,8.5,8.4,9.8,9.2,8.5,8.2,8.4,8.7,6.1,9.8,7,8.6,9,6.7,7.8,8.2,6.8,9.1,8.2,9.1,8.4,157.9
Tom,Heaton,GLK,BUR,4800000,0,0,0,0,0,0,5326,0,0,0,0,0,0,0,0,70,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2021,0,0,0,0,0,19,0,0,0,Liverpool,Brighton,Tottenham,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomer,Hemed,FWD,BHA,4900000,0,0,0,0,0,0,10492,0,0,0,0,0,0,0,0,51,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1304,0,0,0,0,0,7,0,0,0,Crystal Palace,Burnley,Chelsea,Bournemouth,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5300000,0,16,1.14285714285714,2.15633423180593E-07,3.0188679245283E-06,0,49899,0,3,0,0,0,0,0,3,462,-2,0,16,2,0.1,0,0.3,0,0,3,0,0,0.6,10570,0,0,0,0,557,150,0,1,118,Burnley,Bournemouth,Man Utd,Wolverhampton,Newcastle,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.6,16.7
Jeff,Hendrick,MID,BUR,5300000,2,22,1.57142857142857,2.96495956873315E-07,4.15094339622642E-06,0,11369,2,20,0,0,0,1,0,4.2,154,-2,0,22,2,0.2,0,1.3,0,0,1,0,0,0.1,6859,0,0,0,0,673,49,0,0,83,Liverpool,Brighton,Tottenham,Arsenal,Everton,0.8,1.2,0.8,0.8,1.1,0.9,1.1,1.2,0.8,0.8,1.2,0.8,0.8,1.2,0.9,0.8,0.9,1,0.8,1.1,0.8,0.8,0.8,0.9,29.3
Wayne,Hennessey,GLK,CRY,4500000,6,61,4.4,9.77777777777778E-07,1.35555555555556E-05,0,228746,0,17,0,38,0,0,0,13.6,5766,0,0,61,0,1.3,0,6,6,0,5,0,0,6.7,483623,0,0,1,1,1260,23925,0,0,273,Brighton,West Ham,Leicester,Man City,Cardiff City,5.2,5.6,4.4,5.1,6,4.9,5.9,4.9,5.5,5.2,4.8,4.2,5.1,4.7,5.1,5.6,6.2,5.2,5.5,4.4,3.9,6.3,5.8,3.8,31.4
Ander,Herrera,MID,MUN,5000000,9,15,1.07142857142857,2.14285714285714E-07,3E-06,0,9353,1,7,0,0,0,1,0,3,273,0,0,15,0,0.7,0,3.7,2,0,0,0,0,0.2,5479,0,0,0,0,284,1920,0,0,61,Arsenal,Fulham,Liverpool,Cardiff City,Huddersfield,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,22.6
Wesley,Hoedt,DEF,SOU,4300000,0,29,2.2,5.11627906976744E-07,6.74418604651163E-06,0,19742,2,24,0,0,0,0,0,6.7,665,-2,1,29,2,0.2,0,0.7,3,0,4,0,0,0.3,11237,2,0,0,0,1170,111,-1,0,206,Tottenham,Cardiff City,Arsenal,Huddersfield,West Ham,2.1,2.2,1.2,2.6,1.7,1.7,1.9,1.6,2.9,1.8,1.5,2.9,1.1,1.9,1.8,1.9,1.6,1.6,2.2,2.1,1.7,1.5,1.8,2.5,34.7
Jonathan,Hogg,MID,HUD,4400000,2,25,2.5,5.68181818181818E-07,5.68181818181818E-06,0,17139,1,13,0,0,0,0,0,5.7,1989,-1,0,25,1,0.9,0,3.8,3,0,3,0,1,0.5,26755,0,0,0,0,858,3594,0,1,148,Bournemouth,Arsenal,Newcastle,Southampton,Man Utd,1.9,1.9,2.1,2.3,1.9,2,2.1,1.7,1.2,2,1.5,1.7,2.7,2,1.8,1.9,2.2,2.6,1.8,1.9,2,1.4,1.6,2.4,31.1
David Junior,Hoilett,MID,CAR,5000000,8,27,1.92857142857143,3.85714285714286E-07,5.4E-06,0,18367,2,19,0,0,0,1,0,5.4,128,-5,0,27,5,0.7,0,3.3,1,0,1,0,1,0.1,2378,0,0,0,0,742,694,0,0,75,West Ham,Southampton,Watford,Man Utd,Crystal Palace,1.1,1.8,1,1.3,1.4,1,1.1,1.7,1.5,1,1.6,1.2,1.6,1.6,1.1,1.4,1,1,1,1.1,1.2,1,1.5,1,26.7
Pierre-Emile,H?jbjerg,MID,SOU,4500000,1,31,2.8,6.22222222222222E-07,6.88888888888889E-06,0,218491,4,24,0,0,0,2,0,6.9,12577,0,0,31,0,0.2,0,1,4,0,2,0,0,4.1,414736,0,0,0,1,976,3381,0,1,175,Tottenham,Cardiff City,Arsenal,Huddersfield,West Ham,2.1,1.9,2.3,2.8,2.3,1.5,1.6,2.1,2.7,2.4,2.4,2.8,2,2.9,2,1.8,2.1,2,2,2.6,3,2.6,2.4,2.7,59.2
Rob,Holding,DEF,ARS,4400000,1,23,2.6,5.90909090909091E-07,5.22727272727273E-06,0,28753,1,9,0,0,0,0,0,5.2,1684,-1,0,23,1,0.4,0,1.7,5,0,1,0,0,0.9,36960,0,0,0,0,771,3626,0,0,143,Man Utd,Huddersfield,Southampton,Burnley,Brighton,2.4,3.1,2.1,2.3,2.1,2.3,2.5,2.3,2.6,3.6,2.1,3.3,2.3,1.9,2.8,2.4,2.5,2,2.5,2.1,2.3,2.1,3,2.1,22.5
Jose,Holebas,DEF,WAT,4700000,1,45,4.1,8.72340425531915E-07,9.57446808510638E-06,0,892474,6,16,0,0,0,2,0,9.6,28691,2,0,45,-2,0.6,0,3,6,0,1,0,4,11.1,1288149,0,0,0,2,983,3023,0,0,202,Man City,Everton,Cardiff City,West Ham,Chelsea,4.6,4.6,6.1,4.4,5.1,4.2,3.2,5,4.7,5,4,6.1,4.8,4.3,4.7,4,4.8,4.6,5,3.5,5.4,5.3,4.7,4.5,71.8
Mason,Holgate,DEF,EVE,4400000,0,5,0.357142857142857,8.11688311688312E-08,1.13636363636364E-06,0,13949,1,9,0,0,0,0,0,1.1,203,-1,0,5,1,0,0,0,0,0,0,0,0,0.1,13819,0,0,0,0,407,41,0,0,61,Newcastle,Watford,Man City,Tottenham,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.9
Callum,Hudson-Odoi,MID,CHE,4200000,0,0,0,0,0,0,158682,0,0,0,0,0,0,0,0,7034,-3,0,0,3,0,0,0,0,0,0,0,0,2,122116,0,0,0,0,0,12924,0,0,0,Wolverhampton,Man City,Brighton,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will,Hughes,MID,WAT,5000000,2,37,2.6,5.2E-07,7.4E-06,0,149484,3,16,0,0,0,1,0,7.4,5451,0,0,37,0,0.3,0,1.7,2,0,4,0,1,1.2,178536,0,0,0,0,1084,479,0,0,119,Man City,Everton,Cardiff City,West Ham,Chelsea,1.4,1.3,2.5,2,1.6,2.5,1.8,2.4,2.5,1.7,1.6,2.5,1.6,1.3,2.2,1.3,2.7,1.7,2.7,2.1,2.4,2.4,1.3,2.1,56.7
Jordan,Hugill,FWD,WHU,5000000,0,0,0,0,0,0,1123,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,1,0,0,0,Cardiff City,Crystal Palace,Fulham,Watford,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
