FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Tammy,Abraham,FWD,CHE,5400000,0,0,0,0,0,0,8347,0,0,0,0,0,0,0,0,27,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1148,0,0,0,0,0,11,0,0,0,Southampton,Newcastle,Arsenal,Bournemouth,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Adam Smith,DEF,BOU,4400000,0,37,1.85,4.20454545454545E-07,8.40909090909091E-06,0,76793,1,12,0,0,0,1,0,8.4,832,-1,0,37,1,0,0,0,0,0,4,0,0,0.4,60141,0,0,0,0,965,27,0,1,184,Watford,Everton,West Ham,Chelsea,Cardiff City,0,0,0,0,0,0,1.7,0.9,1.6,1.7,1.2,1.2,1.6,0.9,1.7,1,1.5,1.5,29.4
,Adrian,GLK,WHU,4300000,0,0,0,0,0,0,14662,0,0,0,0,0,0,0,0,328,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2558,0,0,0,0,0,130,0,0,0,Brighton,Arsenal,Bournemouth,Wolverhampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio,Aguero,FWD,MCI,11200000,5,92,5.8,5.17857142857143E-07,8.21428571428571E-06,0,3098807,4,9,0,0,0,9,0,8.2,73945,2,0,92,-2,0.2,0,1.7,9,0,7,0,7,21.7,2413686,0,0,0,2,1157,28465,0,0,347,Liverpool,Wolverhampton,Huddersfield,Newcastle,Arsenal,6.6,7,7.2,7.5,8.5,6.7,6.3,7.8,6.8,7.9,7.2,6.8,8.2,6.9,6.6,6.9,7.4,6.3,160.9
Nathan,Ake,DEF,BOU,5000000,7,60,3,6E-07,1.2E-05,0,223550,2,37,0,0,0,2,0,12,12074,0,0,60,0,0.5,0,2.7,6,0,5,0,0,4.1,210725,0,0,0,0,1791,2646,0,0,355,Watford,Everton,West Ham,Chelsea,Cardiff City,0,2.9,2.9,3.8,3.5,2.4,3.5,1.5,3.3,3.5,2.7,2.6,3.3,2.1,3.4,2.2,3.1,3.1,79.4
Marc,Albrighton,MID,LEI,5100000,1,47,2.5,4.90196078431373E-07,9.2156862745098E-06,0,58470,3,12,0,0,0,2,0,9.2,4966,-4,0,47,4,0.6,0,3,3,0,3,0,2,0.6,35079,0,0,0,0,1120,1733,0,0,209,Everton,Southampton,Wolverhampton,Liverpool,Man Utd,1.4,2.3,2.1,1.3,1.5,1.6,1.8,2.6,1.8,2.5,2,2.2,2.5,2.1,2,2,1.2,1.3,78.7
Toby,Alderweireld,DEF,TOT,6000000,1,67,3.7,6.16666666666667E-07,1.11666666666667E-05,0,144387,1,16,0,0,0,0,0,11.2,12407,0,0,67,0,0.6,0,3.6,5,0,8,0,0,4.3,186585,0,0,0,1,1610,9357,0,0,387,Cardiff City,Man Utd,Fulham,Watford,Newcastle,4.9,3.8,3.6,4,3.1,3.6,3.6,5,3,3.8,4.1,4,4.6,4.7,3.8,3.4,3.2,5.2,53.9
Trent,Alexander-Arnold,DEF,LIV,5100000,2,86,5.7,1.11764705882353E-06,1.68627450980392E-05,0,1549761,3,6,0,0,0,1,0,16.9,37229,1,0,86,-1,0.6,0,3,8,0,9,0,3,19.8,1780391,0,0,0,4,1322,87406,0,0,339,Man City,Brighton,Crystal Palace,Leicester,West Ham,6.6,6.2,7.5,7.3,7.2,7.3,6.9,7.8,6.7,7.7,6.3,7.4,6.5,7.7,7.1,7.7,6.9,7.7,79.1
,Alisson,GLK,LIV,5900000,2,100,5,8.47457627118644E-07,1.69491525423729E-05,0,479928,0,8,0,46,0,0,0,16.9,37965,4,0,100,-4,0.9,0,5.3,5,0,12,0,0,24.2,894779,0,0,0,0,1800,43102,0,0,429,Man City,Brighton,Crystal Palace,Leicester,West Ham,5.5,5.1,6.6,6.1,6,6.1,5.7,6.6,5.9,6.5,5.2,6.1,5.4,6.7,6.2,6.8,5.8,6.7,37.9
Bamidele,Alli,MID,TOT,8900000,3,60,3,3.37078651685393E-07,6.74157303370787E-06,0,518741,1,12,0,0,0,4,0,6.7,5351,-1,0,60,1,0.4,0,3.3,6,0,5,0,2,2.8,387418,0,0,0,1,933,5850,0,0,214,Cardiff City,Man Utd,Fulham,Watford,Newcastle,2.4,2,2.9,2.3,2.7,2.4,2.8,2.1,2.6,3,2.4,1.9,3.3,2.9,1.7,2.1,2.5,2.5,84.3
Marcos,Alonso,DEF,CHE,6800000,5,109,5.5,8.08823529411765E-07,1.60294117647059E-05,0,950841,4,16,0,0,0,1,0,16,111166,3,0,109,-3,0.5,0,3.1,14,0,9,0,7,40.4,2030277,0,0,0,3,1787,28474,0,0,455,Southampton,Newcastle,Arsenal,Bournemouth,Huddersfield,6.6,5.9,5.1,5.6,7.1,6.6,8,6.7,6.3,7.2,6.8,7.1,6.4,6.9,7,6.8,7.2,7.1,95.5
Daniel,Amartey,MID,LEI,4300000,0,15,0.75,1.74418604651163E-07,3.48837209302326E-06,0,19002,2,9,0,0,0,0,0,3.5,276,-2,0,15,2,0,0,0,0,0,1,0,0,0.2,10918,0,0,0,0,639,68,0,0,103,Everton,Southampton,Wolverhampton,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,20.8
Luke,Amos,MID,TOT,4300000,0,1,0.05,1.16279069767442E-08,2.32558139534884E-07,0,12042,0,0,0,0,0,0,0,0.2,718,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,12164,0,0,0,0,2,723,0,0,3,Cardiff City,Man Utd,Fulham,Watford,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Ethan,Ampadu,MID,CHE,4400000,0,0,0,0,0,0,3450,0,0,0,0,0,0,0,0,73,-1,0,0,1,0,0,0,0,0,0,0,0,0,1685,0,0,0,0,0,43,0,0,0,Southampton,Newcastle,Arsenal,Bournemouth,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florin,Andone,FWD,BHA,5000000,2,23,1.15,2.3E-07,4.6E-06,0,22922,1,6,0,0,0,2,0,4.6,3324,0,0,23,0,0.4,0,2.2,2,0,1,0,0,0.3,36103,0,0,0,0,436,3814,0,0,56,West Ham,Liverpool,Man Utd,Fulham,Watford,0.6,0.6,0.6,0.6,0.8,0.9,0.6,0.6,0.7,0.6,0.8,0.9,0.6,1,0.6,0.7,0.6,0.7,29.8
,Andre Gomes,MID,EVE,5400000,2,27,1.35,2.5E-07,5E-06,0,25667,2,16,0,0,0,0,0,5,812,-1,0,27,1,0.4,0,2,0,0,3,0,1,0.2,13795,0,0,0,0,998,456,0,0,124,Leicester,Bournemouth,Southampton,Huddersfield,Wolverhampton,0.8,1,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.9,0.7,0.7,0.7,1.1,0.7,31.4
Michail,Antonio,MID,WHU,6800000,2,49,2.45,3.60294117647059E-07,7.20588235294118E-06,0,52785,2,16,0,0,0,2,0,7.2,1291,-2,0,49,2,0.6,0,4.2,2,0,3,0,3,0.8,16382,0,0,0,0,964,723,0,0,134,Brighton,Arsenal,Bournemouth,Wolverhampton,Liverpool,2.5,1.9,1.8,2.1,1.3,2.2,2.4,1.2,2,1.7,2.2,1.8,1.5,1.5,1.7,1.6,2.1,1.8,79.5
Stuart,Armstrong,MID,SOU,5100000,0,39,2.6,5.09803921568628E-07,7.64705882352941E-06,0,55233,2,18,0,0,0,3,0,7.6,6322,-4,0,39,4,0.3,0,1.5,2,0,1,0,0,0.6,72888,0,0,0,1,812,334,0,0,158,Chelsea,Leicester,Everton,Crystal Palace,Burnley,1.4,2.1,2.2,2.1,2,2.2,1.7,2.8,1.5,1.5,1.8,1.8,1.6,2.2,2.6,2.5,2,2.6,61.8
Marko,Arnautovic,FWD,WHU,6900000,2,61,4.4,6.3768115942029E-07,8.84057971014493E-06,0,2243646,3,20,0,0,0,5,0,8.8,11074,-1,0,61,1,0,0,0.3,9,0,1,0,3,7,1538237,0,0,0,1,1080,56600,0,0,226,Brighton,Arsenal,Bournemouth,Wolverhampton,Liverpool,5.9,5.6,5.1,4.8,3.9,5.2,6.1,4.6,4.6,5.1,4.8,5.5,4.6,5.9,4.5,4.9,5.5,5.3,109.9
Harry,Arter,MID,CAR,4900000,3,31,1.8,3.6734693877551E-07,6.3265306122449E-06,0,11826,5,28,0,0,0,0,0,6.3,162,-1,0,31,1,0.4,0,2.2,0,0,4,0,0,0.2,3299,0,0,0,0,1317,105,0,0,142,Tottenham,Huddersfield,Newcastle,Arsenal,Bournemouth,0.9,1.5,1.4,0.9,1.5,1.2,1.2,1.3,1.1,1.1,0.9,0.9,0.9,1,0.9,1.1,1.2,0.9,37.4
Christian,Atsu,MID,NEW,5100000,2,19,0.95,1.86274509803922E-07,3.72549019607843E-06,0,8774,2,8,0,0,0,0,0,3.7,122,-4,0,19,4,0.4,0,1.8,0,0,2,0,0,0.1,2081,0,0,0,0,661,49,0,0,64,Man Utd,Chelsea,Cardiff City,Man City,Tottenham,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,39.7
Pierre-Emerick,Aubameyang,FWD,ARS,11400000,2,123,6.2,5.43859649122807E-07,1.07894736842105E-05,0,1558813,0,26,0,0,0,13,0,10.8,94205,4,1,123,-4,0.6,0,6.9,21,0,4,0,4,35.6,2569362,0,0,0,4,1550,120013,-1,0,453,Fulham,West Ham,Chelsea,Cardiff City,Man City,9.3,8.1,7.5,9,6.6,7.8,8.9,9.3,7,8.8,6.9,8.2,6.8,7.7,7.8,7.5,9.3,7.2,155.5
Serge,Aurier,DEF,TOT,5800000,0,22,1.1,1.89655172413793E-07,3.79310344827586E-06,0,48367,1,6,0,0,0,0,0,3.8,477,-2,0,22,2,0.2,0,1.1,0,0,2,0,2,0.5,16535,0,0,0,0,427,37,0,0,88,Cardiff City,Man Utd,Fulham,Watford,Newcastle,0,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.7,0.8,0.6,0.6,0.6,0.9,21.1
Charlie,Austin,FWD,SOU,5500000,1,28,1.9,3.45454545454545E-07,5.09090909090909E-06,0,97236,1,11,0,0,0,2,0,5.1,1913,-5,0,28,5,0.5,1,2.5,1,0,4,0,0,0.5,30686,0,0,0,0,710,1739,0,0,76,Chelsea,Leicester,Everton,Crystal Palace,Burnley,1.1,1.3,1.7,1.2,1.3,1.6,1.4,2.1,1.6,1.1,1.4,1.1,1.1,1.2,1.5,1.8,1.7,1.4,49.4
Jordan,Ayew,FWD,CRY,5700000,0,22,1.8,3.15789473684211E-07,3.85964912280702E-06,0,30870,1,6,0,0,0,0,0,3.9,363,-3,0,22,3,0.1,0,0.7,0,0,3,0,1,0.2,12231,0,0,0,0,663,191,0,0,29,Wolverhampton,Watford,Liverpool,Southampton,Fulham,1.2,1.2,0.9,1.6,1.8,1.3,1.4,1.5,1.3,1.6,1.2,1.2,1.5,1.1,1.4,1.4,1.3,1.5,32.1
Floyd,Ayite,MID,FUL,4300000,0,7,0.35,8.13953488372093E-08,1.62790697674419E-06,0,10678,0,4,0,0,0,0,0,1.6,220,-2,0,7,2,0.1,0,0.3,0,0,0,0,0,0.1,5697,0,0,0,0,161,106,0,0,16,Arsenal,Burnley,Tottenham,Brighton,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.6
Cesar,Azpilicueta,DEF,CHE,6300000,6,81,4,6.34920634920635E-07,1.28571428571429E-05,0,516619,1,16,0,0,0,0,0,12.9,12732,-2,0,81,2,0.6,0,3.7,4,0,9,0,2,9.5,194687,0,0,0,0,1800,11034,0,0,458,Southampton,Newcastle,Arsenal,Bournemouth,Huddersfield,4.2,3.7,3.1,3.4,5.2,4.2,5.3,4.2,3.9,4.7,5,5.2,4,4.4,4.5,4.4,4.6,4.6,85.1
Juninho,Bacuna,MID,HUD,4300000,0,6,0.3,6.97674418604651E-08,1.3953488372093E-06,0,12383,1,5,0,0,0,0,0,1.4,375,-2,0,6,2,0.2,0,0.7,0,0,0,0,0,0.1,11126,0,0,0,0,205,126,0,0,32,Burnley,Cardiff City,Man City,Everton,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.6
Eric,Bailly,DEF,MUN,5000000,-1,6,0.3,6E-08,1.2E-06,0,181992,0,12,0,0,0,0,0,1.2,2689,-5,0,6,5,0,0,0.2,0,0,0,0,0,1.4,55633,0,0,0,0,458,499,0,1,67,Newcastle,Tottenham,Brighton,Burnley,Leicester,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10
Leighton,Baines,DEF,EVE,5000000,0,5,0.25,5E-08,1E-06,0,80657,0,5,0,0,0,0,0,1,525,-5,1,5,5,0,0,0,0,0,0,0,0,0.6,16624,0,0,0,0,284,108,-1,0,40,Leicester,Bournemouth,Southampton,Huddersfield,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,13
Tiemoue,Bakayoko,MID,CHE,4900000,0,0,0,0,0,0,11656,0,0,0,0,0,0,0,0,30,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,337,0,0,0,0,0,4,0,0,0,Southampton,Newcastle,Arsenal,Bournemouth,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Balbuena,DEF,WHU,4400000,0,44,2.6,5.90909090909091E-07,1E-05,0,83642,2,25,0,0,0,1,0,10,9297,-1,0,44,1,0.3,0,1.2,3,0,3,0,0,0.9,118300,0,0,0,1,1473,205,0,0,272,Brighton,Arsenal,Bournemouth,Wolverhampton,Liverpool,0,1.7,1.8,2.8,2.3,3,2.4,2.2,1.8,3.3,2.9,3.2,3.1,2.4,2.1,2.7,2.1,2.6,60.7
Sam,Baldock,FWD,BHA,4500000,0,0,0,0,0,0,15762,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1400,0,0,0,0,0,49,0,0,0,West Ham,Liverpool,Man Utd,Fulham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leon,Balogun,DEF,BHA,4200000,0,15,0.75,1.78571428571429E-07,3.57142857142857E-06,0,10304,2,10,0,0,0,1,0,3.6,551,-3,0,15,3,0.5,0,2.2,0,0,0,0,0,0.1,8743,0,0,0,1,591,217,0,0,86,West Ham,Liverpool,Man Utd,Fulham,Watford,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,16.2
Sol,Bamba,DEF,CAR,4500000,7,66,3.5,7.77777777777778E-07,1.46666666666667E-05,0,87477,3,33,0,0,0,2,0,14.7,7327,0,0,66,0,0.8,0,3.7,8,0,5,0,1,2,149108,0,0,0,1,1710,20856,0,0,323,Tottenham,Huddersfield,Newcastle,Arsenal,Bournemouth,3.8,4.8,3.3,2.2,3.7,3,4.1,5.1,3.8,3.6,2.9,4.5,3.1,2.9,4,2.9,4.2,3.3,79.8
Beni,Baningime,MID,EVE,4300000,0,0,0,0,0,0,3687,0,0,0,0,0,0,0,0,181,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2653,0,0,0,0,0,233,0,0,0,Leicester,Bournemouth,Southampton,Huddersfield,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Bardsley,DEF,BUR,4200000,6,15,0.75,1.78571428571429E-07,3.57142857142857E-06,0,8347,4,9,0,0,0,0,0,3.6,498,-3,0,15,3,0.5,0,2.3,0,0,2,0,0,0.1,4752,0,0,0,0,622,1983,0,0,101,Huddersfield,Fulham,Watford,Man Utd,Southampton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,20.8
Ross,Barkley,MID,CHE,5300000,3,54,2.7,5.09433962264151E-07,1.0188679245283E-05,0,627108,0,6,0,0,0,3,0,10.2,9190,-7,0,54,7,0.2,0,0.9,5,0,4,0,3,2,692270,0,0,0,2,628,2020,0,0,181,Southampton,Newcastle,Arsenal,Bournemouth,Huddersfield,2.6,2.4,1.9,2,2.6,1.4,2.9,1.5,2.3,2.2,1.6,1.9,1.9,1.5,2.7,1.8,2,2.3,60.1
Ashley,Barnes,FWD,BUR,5600000,4,46,2.3,4.10714285714286E-07,8.21428571428571E-06,0,67422,3,15,0,0,0,3,0,8.2,3741,-4,0,46,4,0.7,0,3.7,5,0,4,0,2,0.7,52474,0,0,0,1,802,14045,0,0,123,Huddersfield,Fulham,Watford,Man Utd,Southampton,1.7,2.9,1.7,2,2.5,1.4,1.7,1.9,1.8,1.2,2,1.8,1.6,2.3,1.4,2,1.4,2.5,61.9
Danny,Batth,DEF,WOL,4000000,0,0,0,0,0,0,69140,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0.7,5448,0,0,0,0,0,12,0,0,0,Crystal Palace,Man City,Leicester,West Ham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan,Bednarek,DEF,SOU,3900000,0,6,0.3,7.69230769230769E-08,1.53846153846154E-06,0,248194,3,10,0,0,0,0,0,1.5,8616,-1,0,6,1,0.2,0,0.7,0,0,0,0,0,4.3,198259,0,0,0,0,530,10374,0,0,65,Chelsea,Leicester,Everton,Crystal Palace,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.8
Asmir,Begovic,GLK,BOU,4400000,1,59,3,6.81818181818182E-07,1.34090909090909E-05,0,178948,0,37,0,57,0,0,0,13.4,6772,-1,1,59,1,0.5,0,2.3,4,0,5,0,0,3.7,129198,0,0,0,0,1800,6608,-1,0,332,Watford,Everton,West Ham,Chelsea,Cardiff City,3.4,2.9,2.9,3.8,3.5,2.4,3.5,1.5,3.3,3.5,2.7,2.6,3.3,2.1,3.4,2.2,3.1,3.1,41.6
Hector,Bellerin,DEF,ARS,5400000,0,48,2.8,5.18518518518518E-07,8.88888888888889E-06,0,1036748,3,21,0,0,0,0,0,8.9,16787,-1,0,48,1,0.2,0,1,3,0,3,0,4,6.2,558630,1,0,0,0,1440,777,0,0,261,Fulham,West Ham,Chelsea,Cardiff City,Man City,0,2.4,3.4,4,2.1,3.3,2.7,2.7,2.6,2.8,2.7,2.4,2.7,2.5,3.1,2.4,3.5,1.9,67.4
Yohan,Benalouane,DEF,LEI,3900000,0,0,0,0,0,0,42428,0,0,0,0,0,0,0,0,1171,-1,0,0,1,0,0,0,0,0,0,0,0,0.9,27099,0,0,0,0,0,556,0,0,0,Everton,Southampton,Wolverhampton,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filip,Benkovic,DEF,LEI,5000000,0,0,0,0,0,0,2906,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,1,0,0,0,Everton,Southampton,Wolverhampton,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Bennett,DEF,CAR,4400000,0,36,2.8,6.36363636363636E-07,8.18181818181818E-06,0,46821,1,22,0,0,0,0,0,8.2,685,-1,0,36,1,0.5,0,2,2,0,4,0,1,0.5,49185,0,0,0,0,1138,113,0,0,206,Tottenham,Huddersfield,Newcastle,Arsenal,Bournemouth,2.7,3.6,2.3,1.5,2.7,2.1,3,3.9,2.7,2.5,2,3.3,2.2,2,2.9,2,3,2.3,37.4
Ryan,Bennett,DEF,WOL,4100000,2,49,2.6,6.34146341463415E-07,1.19512195121951E-05,0,462875,4,21,0,0,0,0,0,12,25238,1,0,49,-1,0.6,0,2.3,1,0,5,0,0,10.6,764941,0,0,0,0,1710,37168,0,0,265,Crystal Palace,Man City,Leicester,West Ham,Everton,2.5,2.1,2.2,2.1,2.6,1.9,1.7,3.2,3.5,3,1.8,2,2.3,2.1,2.9,2.5,2.5,2.3,51.4
Christian,Benteke,FWD,CRY,6300000,0,8,0.4,6.34920634920635E-08,1.26984126984127E-06,0,70127,0,5,0,0,0,0,0,1.3,195,-2,0,8,2,0,0,0,0,0,1,0,0,0.4,21182,0,0,0,0,325,60,0,0,5,Wolverhampton,Watford,Liverpool,Southampton,Fulham,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,23.3
,Bernard,MID,EVE,5900000,1,44,2.2,3.72881355932203E-07,7.45762711864407E-06,0,44460,3,11,0,0,0,0,0,7.5,1683,-1,0,44,1,0.5,0,2.7,4,0,4,0,4,0.2,35531,0,0,0,0,897,1160,0,0,153,Leicester,Bournemouth,Southampton,Huddersfield,Wolverhampton,1.8,2.1,1.4,1.7,1.9,1.1,1.3,1.1,1.4,1.8,1.3,1.3,1.9,1.3,1.5,1.4,2.3,1.1,54.7
,Bernardo,DEF,BHA,4200000,6,21,1.05,2.5E-07,5E-06,0,10489,2,11,0,0,0,0,0,5,981,-3,0,21,3,0.6,0,2.7,0,0,1,0,1,0.2,8083,0,0,0,0,832,3388,0,0,133,West Ham,Liverpool,Man Utd,Fulham,Watford,0.5,0.7,0.5,0.5,0.7,0.7,0.5,0.5,0.9,0.5,1.1,0.6,0.5,0.6,0.5,0.5,0.5,0.7,32.3
,Bernardo Silva,MID,MCI,7500000,7,91,4.8,6.4E-07,1.21333333333333E-05,0,1187387,2,15,0,0,0,5,0,12.1,30990,0,0,91,0,0.6,0,4.5,11,0,6,0,5,6.5,1147450,0,0,0,2,1578,30009,0,0,376,Liverpool,Wolverhampton,Huddersfield,Newcastle,Arsenal,4.5,5.7,6,6.1,5.8,4.2,3.7,5.1,4.5,5.4,4,5.1,5.6,5.4,4.3,5,5.5,4.5,150.7
Ryan,Bertrand,DEF,SOU,4800000,0,33,2.8,5.83333333333333E-07,6.875E-06,0,328052,5,21,0,0,0,1,0,6.9,3976,-2,0,33,2,0,0,0,1,0,4,0,0,2.2,76913,0,0,0,0,1080,47,0,0,171,Chelsea,Leicester,Everton,Crystal Palace,Burnley,3.2,2.5,3.8,2.9,2.1,3.9,1.6,2.9,2.4,2.6,2.6,2.1,2.8,3,2.4,2.6,2.6,3.5,54.2
Marcus,Bettinelli,GLK,FUL,4300000,0,15,0.75,1.74418604651163E-07,3.48837209302326E-06,0,33357,1,20,0,20,0,0,0,3.5,1270,-2,1,15,2,0,0,0,0,0,0,0,0,0.4,36662,0,0,1,0,630,199,-1,0,114,Arsenal,Burnley,Tottenham,Brighton,Crystal Palace,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.6,0.4,0.4,19.4
Philip,Billing,MID,HUD,4500000,2,50,2.6,5.77777777777778E-07,1.11111111111111E-05,0,197911,5,33,0,0,0,2,0,11.1,9405,0,0,50,0,0.6,0,2.5,4,0,3,0,0,2,291261,0,0,0,0,1660,9600,0,0,260,Burnley,Cardiff City,Man City,Everton,Chelsea,2.5,1.8,1.4,2.1,1.6,2.1,2.8,2.1,1.9,2.4,2.1,2.4,2,1.7,1.9,1.4,1.7,2.4,95.4
Yves,Bissouma,MID,BHA,4700000,0,21,1.05,2.23404255319149E-07,4.46808510638298E-06,0,2879,3,15,0,0,0,0,0,4.5,40,-3,0,21,3,0.2,0,1,0,0,0,0,0,0,1323,0,0,0,0,861,23,0,0,74,West Ham,Liverpool,Man Utd,Fulham,Watford,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.7,0.5,0.6,0.7,0.5,0.7,0.5,0.7,0.5,0.5,32.8
Daley,Blind,DEF,MUN,5000000,0,0,0,0,0,0,618,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,1,0,0,0,Newcastle,Tottenham,Brighton,Burnley,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omar,Bogle,FWD,CAR,4500000,0,0,0,0,0,0,11410,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1447,0,0,0,0,0,55,0,0,0,Tottenham,Huddersfield,Newcastle,Arsenal,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yannick,Bolasie,MID,EVE,5800000,0,0,0,0,0,0,14774,0,0,0,0,0,0,0,0,24,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,692,0,0,0,0,0,0,0,0,0,Leicester,Bournemouth,Southampton,Huddersfield,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4600000,10,70,3.5,7.60869565217391E-07,1.52173913043478E-05,0,262525,0,23,0,0,0,2,0,15.2,14495,1,0,70,-1,0.8,0,3.8,5,0,5,0,0,5.4,451483,0,0,0,1,1800,63438,0,0,373,Crystal Palace,Man City,Leicester,West Ham,Everton,3.9,3.4,3.5,3.3,4.1,3,2.7,4.8,4.9,4.5,2.9,3.1,3.6,3.3,4.4,3.8,3.9,3.6,70.1
Bonatini Lohner Maia,Bonatini,FWD,WOL,4600000,0,10,1.4,3.04347826086957E-07,2.17391304347826E-06,0,61450,0,0,0,0,0,0,0,2.2,952,-4,0,10,4,0,0,0,0,0,0,0,1,0.4,31774,0,0,0,0,130,907,0,0,19,Crystal Palace,Man City,Leicester,West Ham,Everton,0.7,0.7,0.8,0.9,0.7,0.8,0.8,0.9,0.9,0.7,1.1,0.8,1.1,1,1.2,0.9,1.3,0.7,13.6
Gaetan,Bong,DEF,BHA,4400000,0,29,2.2,5E-07,6.59090909090909E-06,0,9663,0,19,0,0,0,0,0,6.6,223,-1,0,29,1,0,0,0.2,0,0,3,0,0,0.1,7046,0,0,0,0,1068,58,0,0,158,West Ham,Liverpool,Man Utd,Fulham,Watford,1.4,2.2,1.2,1.1,2.3,2.2,1.8,1.3,2.7,1.7,3.1,2,1.5,2,1.5,1.8,1.1,2.2,18.6
Artur,Boruc,GLK,BOU,4000000,0,0,0,0,0,0,152780,0,0,0,0,0,0,0,0,7609,0,0,0,0,0,0,0,0,0,0,0,0,5.8,83489,0,0,0,0,0,1065,0,0,0,Watford,Everton,West Ham,Chelsea,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
