FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Dwight,McNeil,MID,BUR,4500000,0,1,0.2,4.44444444444444E-08,2.22222222222222E-07,0,189,1,2,0,0,0,0,0,0.2,61,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,427,0,0,0,0,79,72,0,0,18,Bournemouth,Cardiff City,Huddersfield,Man City,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.2
Sam,McQueen,DEF,SOU,4000000,0,0,0,0,0,0,32277,0,0,0,0,0,0,0,0,4390,0,0,0,0,0,0,0,0,0,0,0,0,0.8,5178,0,0,0,0,0,38,0,0,0,Liverpool,Wolverhampton,Chelsea,Bournemouth,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,McTominay,MID,MUN,4400000,1,2,0.4,9.09090909090909E-08,4.54545454545455E-07,0,25014,0,1,0,0,0,0,0,0.5,3078,-1,0,2,1,0.1,0,0.3,0,0,0,0,0,0.7,13272,0,0,0,0,20,1034,0,0,6,Wolverhampton,West Ham,Newcastle,Chelsea,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5
Ben,Mee,DEF,BUR,4900000,2,15,3,6.12244897959184E-07,3.06122448979592E-06,0,128086,0,10,0,0,0,0,0,3.1,18945,-1,1,15,1,0.4,0,2,2,0,1,0,1,3.2,49650,0,0,0,0,450,1783,-1,0,94,Bournemouth,Cardiff City,Huddersfield,Man City,Chelsea,2.5,3.9,3.1,2.4,2.8,3.1,3.4,2.3,4.5,2.9,3.5,3.8,2.7,2.8,2.2,4,2.2,2.6,3.8,2.1,2.7,3,3,1.6,2.6,3.6,3.2,1.8,4.1,3.4,2.2,3.3,1.8,19.8
Nathaniel,Mendez-Laing,MID,CAR,4800000,0,4,0.8,1.66666666666667E-07,8.33333333333333E-07,0,2823,0,1,0,0,0,0,0,0.8,244,-2,1,4,2,0.1,0,0.3,0,0,0,0,0,0,368,0,0,0,0,83,18,-1,0,11,Man City,Burnley,Tottenham,Fulham,Liverpool,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.9,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,4.4
Benjamin,Mendy,DEF,MCI,6400000,0,32,8,1.25E-06,5E-06,0,614598,0,3,0,0,0,0,0,4.9,535639,4,1,32,-4,0.5,0,3,5,0,1,0,5,27.9,1405781,0,0,0,1,360,22060,-1,0,132,Cardiff City,Brighton,Liverpool,Burnley,Tottenham,0,0,0,0,0,10.3,9.9,11,11.4,9.9,10.4,10.9,8.8,9.6,11.2,11.8,11.6,10.9,10.6,9.4,10.9,10.4,10.4,7.6,9.9,11.8,9.3,11.8,12,10.6,10.9,11.8,9.1,32.2
Nampalys,Mendy,MID,LEI,4500000,2,8,2,4.44444444444444E-07,1.77777777777778E-06,0,30353,1,7,0,0,0,0,0,1.8,5083,0,0,8,0,0.4,0,1.7,0,0,1,0,0,1,63144,0,0,0,0,360,3588,0,0,50,Huddersfield,Newcastle,Everton,Arsenal,West Ham,1.9,1.8,1.4,1.2,1.4,1.1,1.7,1,1.4,1.1,1.2,3,1,1.3,1.9,1.1,1.5,1.1,1,1.2,1,1.5,2.1,1.2,1.6,1.6,2.1,1.7,2,1.3,1.3,1,1,6.2
Mikel,Merino,MID,NEW,5000000,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,Crystal Palace,Leicester,Man Utd,Brighton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Meyer,MID,CRY,5800000,0,5,1,1.72413793103448E-07,8.62068965517241E-07,0,30893,1,2,0,0,0,0,0,0.9,3369,-2,1,5,2,0.2,0,1.3,0,0,0,0,1,0.3,3555,0,0,0,0,36,258,-1,0,17,Newcastle,Bournemouth,Wolverhampton,Everton,Arsenal,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.8,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.9,0.5,0.6,0.5,0.9,0.5,0.7,0.5,0.6,0.5,8.2
Simon,Mignolet,GLK,LIV,4900000,0,0,0,0,0,0,3568,0,0,0,0,0,0,0,0,260,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,658,0,0,0,0,0,77,0,0,0,Southampton,Chelsea,Man City,Huddersfield,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luka,Milivojevic,MID,CRY,6300000,3,12,2.4,3.80952380952381E-07,1.9047619047619E-06,0,270121,0,6,0,0,0,0,0,1.9,34435,-2,0,12,2,0.4,0,2.3,0,0,2,0,0,4.2,22942,0,0,0,0,450,2477,0,0,63,Newcastle,Bournemouth,Wolverhampton,Everton,Arsenal,1.2,2.2,1.2,2.4,1.2,1.8,1.2,3,1.2,2.2,2.8,1.2,1.9,1.2,1.2,2.4,1.2,1.6,3,1.2,1.2,2,1.2,3.1,1.2,2.3,1.2,3.3,1.2,2.6,1.2,2.4,1.2,21
James,Milner,MID,LIV,5700000,2,26,5.2,9.12280701754386E-07,4.56140350877193E-06,0,125210,1,2,0,0,0,1,0,4.6,32743,2,-1,26,-2,0.5,0,3,3,0,3,0,2,7,416989,0,0,0,1,426,68981,1,0,121,Southampton,Chelsea,Man City,Huddersfield,Cardiff City,6.4,3.8,5.6,6.7,7.3,5.6,6.7,5.4,6.2,6.6,4.6,5.6,5,7.2,5.8,4,4.7,6,6.6,5.8,7.7,6.4,6.1,5.1,6.9,5.1,5.4,6.4,4.8,5.1,7.1,6.5,7,37.3
Yerry,Mina,DEF,EVE,5400000,0,0,0,0,0,0,81400,0,0,0,0,0,0,0,0,4290,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,5652,0,0,0,0,0,318,0,0,0,Arsenal,Fulham,Leicester,Crystal Palace,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrone,Mings,DEF,BOU,4400000,0,0,0,0,0,0,4442,0,0,0,0,0,0,0,0,424,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,587,0,0,0,0,0,47,0,0,0,Burnley,Crystal Palace,Watford,Southampton,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rafa,Mir,FWD,WOL,4500000,0,0,0,0,0,0,3530,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1089,0,0,0,0,0,136,0,0,0,Man Utd,Southampton,Crystal Palace,Watford,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Mirallas,MID,EVE,5500000,0,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,4,0,0,0,Arsenal,Fulham,Leicester,Crystal Palace,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Miranda,DEF,WOL,4000000,0,0,0,0,0,0,2627,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0.1,550,0,0,0,0,0,41,0,0,0,Man Utd,Southampton,Crystal Palace,Watford,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aleksandar,Mitrovic,FWD,FUL,6900000,2,31,6.2,8.98550724637681E-07,4.49275362318841E-06,0,249168,1,12,0,0,0,4,0,4.6,60350,4,-1,31,-4,1.1,0,7.7,3,0,0,0,1,24.3,1170615,0,0,0,1,450,242148,1,0,110,Watford,Everton,Arsenal,Cardiff City,Bournemouth,7.4,8.1,8,6.5,9.3,8.5,5.8,7.3,6.7,9.1,8.9,8.1,8.3,7.8,8.1,8.6,8.4,7.5,9.3,9.3,7.3,8.5,8.2,7,7.4,7.7,7.2,7.4,8.4,6.7,8.3,6.3,8.3,44
Henrikh,Mkhitaryan,MID,ARS,7100000,1,18,3.6,5.07042253521127E-07,2.53521126760563E-06,0,848635,0,7,0,0,0,1,0,2.5,376824,1,1,18,-1,0.2,0,1.3,2,0,0,0,1,10.6,706107,0,0,0,1,292,7102,-1,0,59,Everton,Watford,Fulham,Leicester,Crystal Palace,0,2.9,3.6,3.2,5.4,2.6,3.5,3.3,2.4,4.5,3.7,4.5,3.4,3.4,2.4,3.3,4.1,2,3.8,2.9,4.8,3.1,4.1,3.5,2.5,3.6,4,3.7,3.8,3.1,3,4.2,4.6,30.3
Nacho,Monreal,DEF,ARS,5500000,2,13,3.3,6E-07,2.36363636363636E-06,0,50618,1,7,0,0,0,1,0,2.4,9218,0,0,13,0,0.7,0,4,2,0,0,0,0,2,97316,0,0,0,1,360,11816,0,0,62,Everton,Watford,Fulham,Leicester,Crystal Palace,3.1,2.2,2.8,4,4.9,3.2,3.6,2.2,3.4,4.4,3.5,3.8,3.4,3.2,3.1,2.5,3.6,3.2,4.5,2.8,4.5,2.4,2.9,4.4,2.6,3.6,2.6,3.8,3.1,1.9,3.9,3.9,4.5,24.8
Martin,Montoya,DEF,BHA,4500000,1,5,1.3,2.88888888888889E-07,1.11111111111111E-06,0,5890,0,7,0,0,0,0,0,1.1,847,0,0,5,0,0.3,0,1.3,0,0,0,0,0,0.2,3944,0,0,0,0,360,244,0,0,51,Tottenham,Man City,West Ham,Newcastle,Wolverhampton,1.1,0.6,0.7,0.6,1.2,0.6,0.8,1.3,0.8,0.6,0.8,1,0.6,0.6,1,0.6,1,0.8,0.6,0.7,1.1,0.6,0.6,1.1,1.3,1.6,0.7,0.7,0.9,0.6,0.8,0.6,0.8,16.9
Aaron,Mooy,MID,HUD,5300000,2,9,2.3,4.33962264150943E-07,1.69811320754717E-06,0,93781,0,5,0,0,0,0,0,1.7,11538,-2,1,9,2,0.4,0,2.3,0,0,1,0,0,2,6638,0,0,0,0,360,484,-1,0,66,Leicester,Tottenham,Burnley,Liverpool,Watford,1.4,1.2,2.4,1.2,1.9,1.6,1.4,1.8,2.2,1.6,2,2.1,1.5,2.3,1.8,1.7,1.8,1.2,1.4,1.3,1.3,2.6,1.8,1.6,2.1,2.1,3.4,1.6,1.7,1.4,1.2,1.2,2.4,16.4
Alvaro,Morata,FWD,CHE,8900000,0,12,3,3.37078651685393E-07,1.34831460674157E-06,0,229361,0,2,0,0,0,1,0,1.3,71890,-1,1,12,1,0.1,0,1.3,0,0,3,0,0,2.6,178892,0,0,0,0,288,1929,-1,0,37,West Ham,Liverpool,Southampton,Man Utd,Burnley,4.3,2.5,3.1,2.3,3.2,1.5,3.3,2.8,4,2.2,2.2,3.1,3.5,2.7,4.5,2.3,3,3.8,2.3,2.9,2.1,4.2,2.4,3.8,2.5,3.5,2.2,3.7,2,2.6,3.5,2.3,2.9,21.8
Alberto,Moreno,DEF,LIV,4300000,0,0,0,0,0,0,13651,0,0,0,0,0,0,0,0,1020,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2224,0,0,0,0,0,199,0,0,0,Southampton,Chelsea,Man City,Huddersfield,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wes,Morgan,DEF,LEI,4500000,-3,1,0.3,6.66666666666667E-08,2.22222222222222E-07,0,46565,0,9,0,0,0,0,0,0.2,13211,0,0,1,0,0,0,0,0,0,0,0,0,1,16324,0,0,0,0,338,106,0,1,43,Huddersfield,Newcastle,Everton,Arsenal,West Ham,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.7
Sean,Morrison,DEF,CAR,5000000,3,20,4,8E-07,4E-06,0,15474,0,9,0,0,0,0,0,4,1956,0,0,20,0,0.9,0,4.3,0,0,2,0,2,0.5,6677,0,0,0,0,450,1440,0,0,95,Man City,Burnley,Tottenham,Fulham,Liverpool,4.2,5.3,4.9,4.2,3.3,5.9,5.8,4.2,5.5,3.9,4.1,3.3,4.4,6,4.3,5.2,5.3,3.8,3.4,4.6,4.1,3.8,5,4,4.1,3.4,5,3,5,5.1,3,3.3,4.9,24.7
Victor,Moses,DEF,CHE,5700000,0,1,0.2,3.50877192982456E-08,1.75438596491228E-07,0,129612,0,0,0,0,0,0,0,0.2,7923,-3,1,1,3,0,0,0,0,0,0,0,0,1.9,3679,0,0,0,0,9,273,-1,0,2,West Ham,Liverpool,Southampton,Man Utd,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.2
Steve,Mounie,FWD,HUD,6000000,2,13,2.6,4.33333333333333E-07,2.16666666666667E-06,0,14008,0,10,0,0,0,0,0,2.2,2652,0,0,13,0,0.3,0,2,0,0,1,0,1,0.2,12522,0,0,0,0,432,549,0,0,28,Leicester,Tottenham,Burnley,Liverpool,Watford,2.5,1.7,2.7,1.8,2.3,3.1,3.1,1.8,3.3,2,3.3,2.2,1.7,3,3.3,1.9,1.9,1.6,2.5,2,2.4,2.9,1.9,2.7,2.6,3.8,3.8,2.6,2.4,1.7,1.7,1.7,2.6,25.2
Lys,Mousset,FWD,BOU,5000000,1,4,0.8,1.6E-07,8E-07,0,10042,0,3,0,0,0,0,0,0.8,1058,0,0,4,0,0.2,0,1,0,0,0,0,0,0.2,5475,0,0,0,0,17,831,0,0,8,Burnley,Crystal Palace,Watford,Southampton,Fulham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.8,0.4,0.4,0.4,0.4,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.5,0.3
,Moutinho,MID,WOL,5400000,3,16,3.2,5.92592592592593E-07,2.96296296296296E-06,0,54281,0,5,0,0,0,0,0,3,9722,-1,0,16,1,0.7,0,4,1,0,2,0,1,1.5,37188,0,0,0,0,444,3801,0,0,91,Man Utd,Southampton,Crystal Palace,Watford,Brighton,3.3,3.1,4.8,2.9,2.3,2.5,2.8,3.6,2.5,2.1,3.7,4,2.6,2.5,2.4,3.1,1.9,3.2,2.9,2.5,3.9,2.2,3.6,3.7,1.8,2.7,3.4,2.6,3.3,4.1,2.7,3.3,1.6,23.3
Arijanet,Muric,GLK,MCI,4500000,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,0,0,0,89,0,0,0,Cardiff City,Brighton,Liverpool,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob,Murphy,MID,NEW,4900000,2,7,1.4,2.85714285714286E-07,1.42857142857143E-06,0,1650,0,2,0,0,0,0,0,1.4,229,-1,0,7,1,0.4,0,2,0,0,1,0,0,0.1,907,0,0,0,0,169,226,0,0,20,Crystal Palace,Leicester,Man Utd,Brighton,Southampton,2.1,0.7,1,1,1,0.7,1,1.1,0.7,0.8,0.8,1.2,0.7,0.7,0.8,0.7,0.7,0.9,0.7,0.7,0.7,0.9,0.8,0.9,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.7,5.5
Josh,Murphy,MID,CAR,4800000,0,7,1.4,2.91666666666667E-07,1.45833333333333E-06,0,10701,0,1,0,0,0,0,0,1.4,1603,-2,1,7,2,0.2,0,1,0,0,2,0,0,0.1,2762,0,0,0,0,194,29,-1,0,20,Man City,Burnley,Tottenham,Fulham,Liverpool,0,1,0.7,0.9,0.7,0.9,1.2,0.7,1,0.7,0.8,0.7,0.7,1.9,0.7,0.7,1.1,1,0.7,1.2,0.8,0.8,0.8,0.7,0.8,0.7,0.7,0.7,0.9,0.7,0.7,0.8,0.8,11.7
Glenn,Murray,FWD,BHA,6500000,6,27,5.4,8.30769230769231E-07,4.15384615384615E-06,0,47717,2,8,0,0,0,4,0,4.2,16050,0,0,27,0,1,0,6.7,3,0,0,0,0,2.2,117472,0,0,0,1,450,19306,0,0,86,Tottenham,Man City,West Ham,Newcastle,Wolverhampton,6.8,3.9,7.6,6.2,7.1,6,4.2,8.1,6.4,5,5.9,6.4,4.4,7.6,7.9,6.4,7,6.5,5.7,6.7,7.2,4.4,5.4,7.6,8.1,7.5,6.7,5.3,8.1,4.1,7.8,6.5,6.5,29.9
Shkodran,Mustafi,DEF,ARS,5400000,2,13,2.6,4.81481481481482E-07,2.40740740740741E-06,0,31671,1,9,0,0,0,1,0,2.4,3504,-1,0,13,1,0.7,0,4,1,0,0,0,0,1.3,16400,0,0,0,0,450,3362,0,0,91,Everton,Watford,Fulham,Leicester,Crystal Palace,2.2,1.5,1.9,2.9,3.9,2.2,2.5,1.4,2.3,3.2,2.4,2.6,2.4,2.2,2.1,1.7,2.5,2.2,3.4,1.9,3.3,1.6,2,3.1,1.8,2.6,1.8,2.7,2.1,1.3,2.8,2.8,3.2,28
Yoshinori,Muto,FWD,NEW,5800000,1,4,0.8,1.37931034482759E-07,6.89655172413793E-07,0,4869,0,1,0,0,0,0,0,0.7,415,-2,0,4,2,0.1,0,0.7,0,0,0,0,0,0.1,759,0,0,0,0,56,85,0,0,13,Crystal Palace,Leicester,Man Utd,Brighton,Southampton,0.7,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,5.4
Marc,Navarro,DEF,WAT,4300000,0,0,0,0,0,0,2811,0,0,0,0,0,0,0,0,246,-2,1,0,2,0,0,0,0,0,0,0,0,0.1,195,0,0,0,0,0,35,-1,0,0,Fulham,Arsenal,Bournemouth,Wolverhampton,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilfred,Ndidi,MID,LEI,4900000,2,10,2,4.08163265306122E-07,2.04081632653061E-06,0,19870,1,9,0,0,0,0,0,2,2877,-1,1,10,1,0.3,0,1.7,0,0,1,0,0,0.7,10596,0,0,0,0,450,1327,-1,0,74,Huddersfield,Newcastle,Everton,Arsenal,West Ham,1.9,1.8,1.4,1.2,1.4,1.1,1.7,1,1.4,1.1,1.2,3,1,1.3,1.9,1.1,1.5,1.1,1,1.2,1,1.5,2.1,1.2,1.6,1.6,2.1,1.7,2,1.3,1.3,1,1,16.9
Reiss,Nelson,MID,ARS,4400000,0,0,0,0,0,0,24164,0,0,0,0,0,0,0,0,2661,-1,0,0,1,0,0,0,0,0,0,0,0,0.6,3966,0,0,0,0,0,29,0,0,0,Everton,Watford,Fulham,Leicester,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Neves,MID,WOL,5200000,2,21,4.2,8.07692307692308E-07,4.03846153846154E-06,0,421312,1,5,0,0,0,1,0,4,123776,2,0,21,-2,0.4,0,2.3,2,0,2,0,1,23.8,902556,0,0,0,1,450,38500,0,0,80,Man Utd,Southampton,Crystal Palace,Watford,Brighton,4.8,4.6,6.3,4.4,3.5,3.8,4.2,5.3,3.8,3.3,5.4,5.8,4,3.8,3.7,4.6,3,4.8,4.4,3.9,5.7,3.4,5.3,5.4,2.8,4.1,5,4,4.9,5.8,4.1,4.9,2.5,29.4
Oumar,Niasse,FWD,EVE,5200000,1,4,0.8,1.53846153846154E-07,7.69230769230769E-07,0,32407,0,0,0,0,0,0,0,0.8,2896,-3,1,4,3,0.1,0,0.7,0,0,0,0,0,0.5,5968,0,0,0,0,48,640,-1,0,-2,Arsenal,Fulham,Leicester,Crystal Palace,Man Utd,0.5,0.5,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.4,0.5,0.4,0.7,0.4,0.4,2.9
Georges-Kevin,Nkoudou,MID,TOT,4900000,0,0,0,0,0,0,866,0,0,0,0,0,0,0,0,68,-1,0,0,1,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,23,0,0,0,Brighton,Huddersfield,Cardiff City,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Noble,MID,WHU,4900000,5,8,1.6,3.26530612244898E-07,1.63265306122449E-06,0,13481,1,7,0,0,0,0,0,1.6,885,-1,0,8,1,0.3,0,1.7,0,0,0,0,1,0.3,2194,0,0,0,0,236,748,0,0,39,Chelsea,Man Utd,Brighton,Tottenham,Leicester,0.8,0.8,0.9,0.8,0.8,0.9,1.5,0.8,1.6,1.1,0.8,1,0.8,1.4,1.4,1.2,0.8,0.9,1,0.8,2.4,0.9,0.8,1.2,1,1,0.8,0.8,1.3,0.8,0.9,0.8,1.1,7.7
Will,Norris,GLK,WOL,4000000,0,0,0,0,0,0,24431,0,0,0,0,0,0,0,0,3201,0,0,0,0,0,0,0,0,0,0,0,0,2.3,15101,0,0,0,0,0,2077,0,0,0,Man Utd,Southampton,Crystal Palace,Watford,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedro,Obiang,MID,WHU,4400000,6,7,1.4,3.18181818181818E-07,1.59090909090909E-06,0,30687,0,2,0,0,0,0,0,1.6,3967,-1,0,7,1,0.5,0,2.3,1,0,0,0,1,1,16435,0,0,0,0,116,6859,0,0,35,Chelsea,Man Utd,Brighton,Tottenham,Leicester,0.7,0.7,0.7,0.7,0.7,0.7,1.2,0.7,1.3,0.9,0.7,0.8,0.7,1.1,1.1,1,0.7,0.7,0.8,0.7,2.1,0.7,0.7,0.9,0.8,0.8,0.7,0.7,1.1,0.7,0.7,0.7,0.8,6.5
Denis,Odoi,DEF,FUL,4500000,1,3,1,2.22222222222222E-07,6.66666666666667E-07,0,6401,0,7,0,0,0,0,0,0.7,421,0,0,3,0,0.2,0,1,0,0,0,0,0,0.1,641,0,0,0,0,270,216,0,0,45,Watford,Everton,Arsenal,Cardiff City,Bournemouth,0.5,0.5,0.5,0.7,0.5,0.7,0.5,0.5,0.5,0.8,0.6,0.5,0.5,0.6,0.6,0.5,0.7,0.6,0.7,1,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,1,0.5,0.5,6.9
Angelo,Ogbonna,DEF,WHU,4300000,0,0,0,0,0,0,26112,1,6,0,0,0,0,0,0,2667,-2,1,0,2,0,0,0,0,0,0,0,0,0.6,4200,0,0,0,0,180,127,-1,0,26,Chelsea,Man Utd,Brighton,Tottenham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
Stefano,Okaka,FWD,WAT,5000000,0,0,0,0,0,0,1992,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2468,0,0,0,0,0,735,0,0,0,Fulham,Arsenal,Bournemouth,Wolverhampton,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shinji,Okazaki,FWD,LEI,5400000,0,2,0.4,7.40740740740741E-08,3.7037037037037E-07,0,53406,0,0,0,0,0,0,0,0.4,3312,-1,0,2,1,0.1,0,0.7,0,0,0,0,0,0.7,5622,0,0,0,0,16,966,0,0,8,Huddersfield,Newcastle,Everton,Arsenal,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.9
,Oriol Romeu,MID,SOU,4400000,0,6,1.2,2.72727272727273E-07,1.36363636363636E-06,0,69555,1,3,0,0,0,0,0,1.3,10376,-1,1,6,1,0.2,0,0.7,0,0,1,0,0,2,26778,0,0,0,0,184,464,-1,0,20,Liverpool,Wolverhampton,Chelsea,Bournemouth,Newcastle,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.7,0.6,0.9,0.6,0.7,0.6,0.6,0.6,1,0.7,0.8,0.6,4.8
Nicolas,Otamendi,DEF,MCI,6100000,6,6,1.2,1.9672131147541E-07,9.83606557377049E-07,0,293200,0,0,0,0,0,0,0,1,4678,-4,1,6,4,0.3,0,2,0,0,1,0,0,3.1,11986,0,0,0,0,90,5509,-1,0,28,Cardiff City,Brighton,Liverpool,Burnley,Tottenham,0.9,1,0.6,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.6,0.7,0.6,0.8,0.9,0.9,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.9,0.6,1.3,1.4,0.8,0.9,1,0.6,3
