FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Fabinho,MID,LIV,5800000,0,0,0,0,0,0,20678,0,0,0,0,0,0,0,0,9751,-2,1,0,2,0,0,0,0,0,0,0,0,0.7,2499,0,0,0,0,0,1037,-1,0,0,Brighton,Leicester,Tottenham,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cesc,Fabregas,MID,CHE,6400000,0,0,0,0,0,0,40987,0,0,0,0,0,0,0,0,12620,-1,0,0,1,0,0,0,0,0,0,0,0,0.6,742,0,0,0,0,0,121,0,0,0,Newcastle,Bournemouth,Cardiff City,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fabri,GLK,FUL,4500000,5,8,4,8.88888888888889E-07,1.77777777777778E-06,0,3366,0,5,0,15,0,0,0,1.8,2438,0,0,8,0,0.9,0,4,2,0,0,0,0,0.4,7073,0,0,0,0,180,6301,0,0,47,Burnley,Brighton,Man City,Watford,Everton,4.4,4.9,3.5,3.2,5.1,4.1,5,3.9,5.8,4.8,4.1,6,6,4.5,4.1,5.1,5.6,4.3,6,6,5,6,6,4.6,3.8,4.4,3.9,4.8,3.8,2.1,3.2,4.7,3.5,6,4.6,3.4,11.5
,Felipe Anderson,MID,WHU,6900000,1,3,1.5,2.17391304347826E-07,4.34782608695652E-07,0,68760,1,5,0,0,0,0,0,0.4,47417,-1,1,3,1,0.2,0,1.5,0,0,0,0,0,2.5,7348,0,0,0,0,151,851,-1,0,19,Arsenal,Wolverhampton,Everton,Chelsea,Man Utd,0.8,1.6,0.8,0.8,1,0.8,0.9,0.8,1,1.2,0.8,1,1.7,1,1,1,0.8,0.8,1.6,0.8,0.8,0.8,0.8,2.2,1.1,0.8,1.3,0.8,1.5,0.8,0.8,0.8,1.8,0.8,1.4,0.8,8.9
Marouane,Fellaini,MID,MUN,5000000,4,5,2.5,5E-07,1E-06,0,8252,0,1,0,0,0,0,0,1,4378,0,0,5,0,0.5,0,2.5,0,0,0,0,1,0.7,6231,0,0,0,0,36,4130,0,0,16,Tottenham,Burnley,Watford,Wolverhampton,West Ham,2,2.1,1.2,3.2,1.8,2.7,1.4,1.8,1.3,1.4,2.1,1.9,1.7,2.3,1.2,1.4,3.1,2.7,2.4,1.2,3.2,2.1,1.2,2.3,1.2,3.8,3,2.1,1.7,2.2,1.3,3.3,1.2,1.2,2.8,3.3,1.5
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,6915,0,0,0,0,0,0,0,0,2940,0,0,0,0,0,0,0,0,0,0,0,0,0.2,154,0,0,0,0,0,25,0,0,0,Arsenal,Wolverhampton,Everton,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4500000,0,0,0,0,0,0,3302,0,0,0,0,0,0,0,0,1849,0,0,0,0,0,0,0,0,0,0,0,0,0.2,464,0,0,0,0,0,120,0,0,0,Chelsea,Man City,Arsenal,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandinho,MID,MCI,5500000,2,5,2.5,4.54545454545455E-07,9.09090909090909E-07,0,78689,0,1,0,0,0,0,0,0.9,46797,0,0,5,0,0.5,0,2.5,0,0,1,0,0,5.6,21546,0,0,0,0,180,8181,0,0,26,Wolverhampton,Newcastle,Fulham,Cardiff City,Brighton,1.7,2.2,1.9,1.9,2.8,1.2,1.7,1.7,2.5,1.8,2.4,2.2,1.5,1.9,1.4,1.7,1.5,2.4,1.2,2.7,3.3,3,1.3,1.2,1.3,2.9,1.7,1.7,1.5,2.8,2.9,3.8,1.6,2.7,3.1,1.4,5
Roberto,Firmino,FWD,LIV,9500000,2,7,3.5,3.68421052631579E-07,7.36842105263158E-07,0,359466,0,0,0,0,0,0,0,0.7,274423,0,0,7,0,0.4,0,3.5,0,0,2,0,1,31,143794,0,0,0,0,158,68443,0,0,34,Brighton,Leicester,Tottenham,Southampton,Chelsea,5.2,2.2,2.9,3.6,3.5,2.3,4.9,4,5.2,4.2,2.5,4.9,3.5,2.2,4.4,4,3.4,4.1,2.8,3.8,1.8,4.9,4.2,3.3,3.5,3.4,4.4,2.6,5,3.2,3,2.1,2.2,4.5,4,5.2,10
Phil,Foden,MID,MCI,4900000,1,1,0.5,1.02040816326531E-07,2.04081632653061E-07,0,6110,0,0,0,0,0,0,0,0.2,2742,-1,1,1,1,0.1,0,0.5,0,0,0,0,0,0.2,1538,0,0,0,0,8,653,-1,0,4,Wolverhampton,Newcastle,Fulham,Cardiff City,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,2.3
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,6024,0,0,0,0,0,0,0,0,3068,-1,1,0,1,0,0,0,0,0,0,0,0,0.4,1642,0,0,0,0,0,1195,-1,0,0,Burnley,Brighton,Man City,Watford,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4500000,0,0,0,0,0,0,15641,0,0,0,0,0,0,0,0,7983,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1113,0,0,0,0,0,530,0,0,0,Leicester,Crystal Palace,Brighton,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4500000,2,8,4,8.88888888888889E-07,1.77777777777778E-06,0,24871,0,1,0,2,0,0,0,1.8,17450,0,0,8,0,0.9,0,4,0,0,1,0,0,4.9,28621,0,0,0,0,180,16826,0,0,36,Crystal Palace,Tottenham,Man Utd,Fulham,Arsenal,3.5,5.9,5.6,4.6,5.7,4.9,3.6,5.3,4.1,3.4,4.8,3.8,2.9,4.1,6,2.8,4.9,4.4,2.6,6,5.3,4.6,3.9,5.6,4,3.8,6,2.5,5.1,3.5,4.6,5.1,4.9,6,5.5,5.1,3.2
Timothy,Fosu-Mensah,DEF,FUL,4500000,1,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,10825,0,3,0,0,0,0,0,0.2,4370,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.8,3695,0,0,0,0,90,2224,0,0,14,Burnley,Brighton,Man City,Watford,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.3,0.2,0.3,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,1.3
Simon,Francis,DEF,BOU,4500000,1,5,2.5,5.55555555555556E-07,1.11111111111111E-06,0,5317,0,0,0,0,0,0,0,1.1,3418,0,0,5,0,0.6,0,2.5,0,0,0,0,1,0.5,2818,0,0,0,0,35,936,0,0,20,Everton,Chelsea,Leicester,Burnley,Crystal Palace,3.1,2.8,3.8,2.6,1.7,1.2,2.7,2.1,3,1.8,3.1,1.2,2.8,2.5,1.5,3.8,2.2,1.5,2.1,1.8,2.7,2.6,2.1,1.7,3.6,3.2,1.4,2.3,2.2,1.7,2.9,1.7,2.4,1.4,3.2,3.8,4.5
Ryan,Fraser,MID,BOU,5600000,6,17,8.5,1.51785714285714E-06,3.03571428571429E-06,0,51205,0,1,0,0,0,1,0,3.1,40356,1,-1,17,-1,1.5,0,8.5,4,0,1,0,1,5.1,203727,0,0,0,0,180,157261,1,0,67,Everton,Chelsea,Leicester,Burnley,Crystal Palace,11.4,9.5,12.8,10.9,9.7,7.7,12.8,10.9,12.7,10.5,11,9.3,11.9,9.2,8,12.8,8.6,7.8,12.5,7.2,12.8,8.8,8,6.4,12.8,11.6,10.9,10.3,11.8,7.6,11.6,7.6,11.6,9.1,12,12.8,18.3
,Fred,MID,MUN,5900000,2,4,2,3.38983050847458E-07,6.77966101694915E-07,0,97302,1,3,0,0,0,0,0,0.7,60377,-1,1,4,1,0.3,0,2,0,0,1,0,0,3.4,18901,0,0,0,0,165,4754,-1,0,16,Tottenham,Burnley,Watford,Wolverhampton,West Ham,1.4,1.5,1,2.3,1.3,1.9,1,1.3,1,1,1.5,1.3,1.2,1.7,1,1,2.2,1.9,1.7,1,2.4,1.5,1,1.6,1,3,2.1,1.4,1.1,1.5,1,2.5,1,1,2,2.5,2.2
Ryan,Fredericks,DEF,WHU,4900000,0,0,0,0,0,0,10519,0,4,0,0,0,0,0,0,7489,-1,1,0,1,0,0,0,0,0,0,0,0,0.5,1607,0,0,0,0,90,113,-1,0,5,Arsenal,Wolverhampton,Everton,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Christian,Fuchs,DEF,LEI,4400000,0,0,0,0,0,0,13550,0,0,0,0,0,0,0,0,6801,-1,1,0,1,0,0,0,0,0,0,0,0,0.7,1303,0,0,0,0,0,644,-1,0,0,Southampton,Liverpool,Bournemouth,Huddersfield,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manolo,Gabbiadini,FWD,SOU,5900000,1,2,1,1.69491525423729E-07,3.38983050847458E-07,0,6956,0,0,0,0,0,0,0,0.3,3743,-1,1,2,1,0.2,0,1,0,0,0,0,0,0.3,1078,0,0,0,0,36,446,-1,0,5,Leicester,Crystal Palace,Brighton,Liverpool,Wolverhampton,0.9,1.5,1.2,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.7,0.7,0.5,0.5,0.8,1.3,1.5,0.5,0.5,0.5,0.9,0.5,0.5,0.6,1.1,0.7,0.5,0.5,0.5,0.5,0.5,1.3,0.5,0.5,1.1,1.3,0.5
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,5899,0,0,0,0,0,0,0,0,1712,0,0,0,0,0,0,0,0,0,0,0,0,0.1,63,0,0,0,0,0,18,0,0,0,Chelsea,Man City,Arsenal,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rachid,Ghezzal,MID,LEI,5400000,0,1,0.5,9.25925925925926E-08,1.85185185185185E-07,0,5349,0,1,0,0,0,0,0,0.2,3242,-1,1,1,1,0.1,0,0.5,0,0,0,0,0,0.1,999,0,0,0,0,27,187,-1,0,3,Southampton,Liverpool,Bournemouth,Huddersfield,Newcastle,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8
Morgan,Gibbs-White,MID,WOL,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,4496,1,0,0,0,0,0,0,0.2,2388,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.4,901,0,0,0,0,26,343,0,0,-1,Man City,West Ham,Burnley,Man Utd,Southampton,0.2,0.2,0.2,0.2,0.3,0.8,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3
Ben,Gibson,DEF,BUR,5000000,0,0,0,0,0,0,6228,0,0,0,0,0,0,0,0,3581,0,0,0,0,0,0,0,0,0,0,0,0,0.3,443,0,0,0,0,0,136,0,0,0,Fulham,Man Utd,Wolverhampton,Bournemouth,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7900000,1,1,1,1.26582278481013E-07,1.26582278481013E-07,0,69995,0,0,0,0,0,0,0,0.1,32655,-1,1,1,1,0.1,0,0.5,0,0,0,0,0,2.7,4615,0,0,0,0,15,2335,-1,0,2,Newcastle,Bournemouth,Cardiff City,West Ham,Liverpool,0.7,0.5,0.5,1.4,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.9,0.5,0.7,0.6,0.5,1.5,0.5,0.5,1.3,0.5,1,0.5,0.9,0.5,1,1,0.8,0.5,1.3,0.5,0.5,0.6,0.5,0.5,5.5
Heurelho,Gomes,GLK,WAT,4500000,0,0,0,0,0,0,4056,0,0,0,0,0,0,0,0,1984,0,0,0,0,0,0,0,0,0,0,0,0,0.4,386,0,0,0,0,0,185,0,0,0,Crystal Palace,Tottenham,Man Utd,Fulham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5000000,6,12,6,1.2E-06,2.4E-06,0,7922,0,0,0,0,0,0,0,2.4,5603,0,0,12,0,1.2,0,6,0,0,2,0,0,1.2,42287,0,0,0,0,180,30078,0,0,56,Brighton,Leicester,Tottenham,Southampton,Chelsea,9,6.5,7.8,8.1,9,4.9,8.4,9,9,7.4,5.3,8.5,8.7,5.8,8.8,6.9,7.1,7.1,5.8,6.7,5.8,9,6.2,7.9,7.3,6.9,7.6,7.4,8.7,8.2,7.1,7.1,6.9,7.6,8.1,9,5.9
Dan,Gosling,MID,BOU,5000000,1,4,2,4E-07,8E-07,0,1419,1,1,0,0,0,0,0,0.8,823,0,0,4,0,0.4,0,2,0,0,1,0,0,0.1,1042,0,0,0,0,180,299,0,0,16,Everton,Chelsea,Leicester,Burnley,Crystal Palace,1.3,1,2.7,1.4,1.5,1,2.2,1.5,1.6,1.6,1.2,1,2.3,1,1,2.4,1,1,1.6,1,2.5,1,1,1,2.4,1.3,1.2,1.9,2,1,1.5,1,1.7,1.2,1.4,3,5.6
Lee,Grant,GLK,MUN,5000000,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,56,0,0,0,Tottenham,Burnley,Watford,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,6000000,6,8,4,6.66666666666667E-07,1.33333333333333E-06,0,9384,0,1,0,0,0,1,0,1.3,5358,0,0,8,0,0.7,0,4,0,0,1,0,0,0.7,10940,0,0,0,0,140,9169,0,0,26,Crystal Palace,Tottenham,Man Utd,Fulham,Arsenal,2.3,4.3,5.7,5.3,5.7,4.5,4,5.5,4.2,3.2,3.5,2.3,3.3,4.5,5.3,4.2,3,4.6,2.2,6,3.7,3,3.9,6,2.2,2.5,6,2.9,4.8,3.7,5.3,5.1,5.1,6,3.7,6,13.4
Demarai,Gray,MID,LEI,5500000,3,5,2.5,4.54545454545455E-07,9.09090909090909E-07,0,16544,0,2,0,0,0,0,0,0.9,10206,0,0,5,0,0.5,0,2.5,0,0,1,0,0,1.2,20086,0,0,0,0,171,5974,0,0,23,Southampton,Liverpool,Bournemouth,Huddersfield,Newcastle,1.2,1.5,1.2,3.4,1.5,2.2,1.2,3.6,1.2,2.5,1.2,2.5,1.4,2.4,3.8,1.2,2,3.6,1.2,3.3,1.2,1.2,2.6,1.2,2.5,3.5,1.2,2.7,1.2,3,1.8,3,1.2,2,1.2,1.4,7.8
Pascal,Gro?,MID,BHA,6900000,10,11,5.5,7.97101449275362E-07,1.59420289855072E-06,0,108022,0,3,0,0,0,1,0,1.6,33650,-1,0,11,1,0.8,0,5.5,3,0,0,0,0,5.3,13905,0,0,0,1,148,12636,0,0,35,Liverpool,Fulham,Southampton,Tottenham,Man City,2.8,7.8,4.5,7.2,3.5,8.2,5.4,8.2,2.8,3.5,8.2,5.3,6.8,5.1,5,3.2,6.5,6.8,4.1,5.3,2.8,5.6,7.5,7.4,3.6,2.8,8.1,8.2,8.2,8.2,3.1,8.2,3.2,8.1,5,6.4,11.4
Vicente,Guaita,GLK,CRY,4400000,0,0,0,0,0,0,3472,0,0,0,0,0,0,0,0,1713,-1,1,0,1,0,0,0,0,0,0,0,0,0.2,260,0,0,0,0,0,199,-1,0,0,Watford,Southampton,Huddersfield,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johann Berg,Gudmundsson,MID,BUR,6000000,5,8,4,6.66666666666667E-07,1.33333333333333E-06,0,20731,0,3,0,0,0,0,0,1.3,11271,0,0,8,0,0.7,0,4,0,0,1,0,1,1.7,8051,0,0,0,0,176,4408,0,0,27,Fulham,Man Utd,Wolverhampton,Bournemouth,Cardiff City,5.6,3.5,3.8,4.2,4.1,4.5,4.1,2,4.9,3.4,4.2,6,2,5.1,3.8,5.2,2.8,5.2,6,3.6,3.4,3.4,4.6,3.3,3.1,5.7,3.3,2.8,5.5,5,3.9,5.3,4.2,2.6,3.1,2.6,15.5
Matteo,Guendouzi,MID,ARS,4500000,2,4,2,4.44444444444444E-07,8.88888888888889E-07,0,31879,0,5,0,0,0,0,0,0.9,23657,0,0,4,0,0.4,0,2,0,0,0,0,0,3.1,107477,0,0,0,0,180,88581,0,0,32,West Ham,Cardiff City,Newcastle,Everton,Watford,1.7,1.5,2.3,1,1,2.3,1.9,3,1,1.6,1.4,1,1.2,1.5,1.9,1,1.1,1,1,1.9,1,1.7,1.5,2.6,1.4,1.2,1.3,1,1.4,1.2,1.1,1.2,1,1.2,1.6,2.1,5.3
Idrissa,Gueye,MID,EVE,5000000,2,4,2,4E-07,8E-07,0,7151,0,3,0,0,0,0,0,0.8,3587,0,0,4,0,0.4,0,2,0,0,0,0,0,0.5,2085,0,0,0,0,180,910,0,0,33,Bournemouth,Huddersfield,West Ham,Arsenal,Fulham,1,2.2,2.4,1.6,1.6,1,1.4,1,2.3,1.1,2.4,1,1.8,1.4,1,1.3,1.6,1,2.5,1.9,1.4,2.1,2.3,1,1.1,1,1,1.8,1,1.4,1.1,1.7,1.5,3,1.4,1,7.3
Ilkay,Gundogan,MID,MCI,5500000,2,5,2.5,4.54545454545455E-07,9.09090909090909E-07,0,25771,0,1,0,0,0,0,0,0.9,16631,0,0,5,0,0.5,0,2.5,0,0,1,0,0,1.8,34238,0,0,0,0,171,15024,0,0,26,Wolverhampton,Newcastle,Fulham,Cardiff City,Brighton,1.7,2.2,1.9,1.9,2.8,1.2,1.7,1.7,2.5,1.8,2.4,2.2,1.5,1.9,1.4,1.7,1.5,2.4,1.2,2.7,3.3,3,1.3,1.2,1.3,2.9,1.7,1.7,1.5,2.8,2.9,3.8,1.6,2.7,3.1,1.4,8.4
Angus,Gunn,GLK,SOU,4500000,0,0,0,0,0,0,2388,0,0,0,0,0,0,0,0,1201,0,0,0,0,0,0,0,0,0,0,0,0,0.2,99,0,0,0,0,0,39,0,0,0,Leicester,Crystal Palace,Brighton,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aron,Gunnarsson,MID,CAR,4500000,0,0,0,0,0,0,26005,0,0,0,0,0,0,0,0,10648,0,0,0,0,0,0,0,0,0,0,0,0,0.8,470,0,0,0,0,0,169,0,0,0,Huddersfield,Arsenal,Chelsea,Man City,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florent,Hadergjonaj,DEF,HUD,4500000,-1,0,0,0,0,0,1103,0,9,0,0,0,0,0,0,703,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1319,0,0,0,0,180,1145,0,0,21,Cardiff City,Everton,Crystal Palace,Leicester,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2
Greg,Halford,DEF,CAR,4000000,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,103,0,0,0,Huddersfield,Arsenal,Chelsea,Man City,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Hamer,GLK,HUD,4000000,2,3,1.5,3.75E-07,7.5E-07,0,23973,0,9,0,10,0,0,0,0.8,15984,0,0,3,0,0.4,0,1.5,0,0,0,0,0,6.6,174479,0,0,0,0,180,121583,0,0,34,Cardiff City,Everton,Crystal Palace,Leicester,Tottenham,1.9,1.1,0.8,1,1.2,1.6,0.9,0.8,0.8,0.9,0.9,1.8,0.8,2,0.8,0.9,0.9,1.3,1,1.3,0.8,1.1,1.7,1.1,1.1,1.5,1,0.9,0.8,2.2,2,1.3,0.8,1,1.1,0.9,7.1
Joe,Hart,GLK,BUR,4500000,2,9,4.5,1E-06,2E-06,0,36658,0,3,0,6,0,0,0,2,26403,0,0,9,0,1,0,4.5,0,0,1,0,0,6,88631,0,0,0,0,180,36380,0,0,40,Fulham,Man Utd,Wolverhampton,Bournemouth,Cardiff City,6.4,5.4,5.4,4.6,5.6,5.1,4.2,4.7,4.5,5.4,4.1,6.8,4.6,6.8,6.3,6.8,5.6,4.9,6.7,4.3,3.9,5.4,4.8,5.5,5.6,5.9,3.1,5.7,6.8,6.6,4.2,6.8,6.8,2.5,5.9,4.7,4.7
Kortney,Hause,DEF,WOL,4000000,0,0,0,0,0,0,2208,0,0,0,0,0,0,0,0,1628,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5773,0,0,0,0,0,3768,0,0,0,Man City,West Ham,Burnley,Man Utd,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4500000,-2,-2,-1,-2.22222222222222E-07,-4.44444444444444E-07,0,4216,0,0,0,0,0,0,0,-0.4,2895,0,0,-2,0,-0.2,0,-1,0,0,0,0,0,0.2,529,0,0,0,0,20,231,0,1,-8,Chelsea,Man City,Arsenal,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eden,Hazard,MID,CHE,10500000,4,8,4,3.80952380952381E-07,7.61904761904762E-07,0,104916,0,0,0,0,0,0,0,0.8,68418,0,0,8,0,0.4,0,4,0,0,0,0,2,12.8,175911,0,0,0,0,43,112923,0,0,36,Newcastle,Bournemouth,Cardiff City,West Ham,Liverpool,5.9,3.8,4.8,5.1,2,5.2,3.1,5.5,2.9,2.4,4,3.2,4.1,2.2,3.6,5.1,3.6,6,4.2,3.7,5.4,4.1,4.1,4.3,4.6,2.7,5.8,4.6,3.4,4.4,4.8,3,2.9,3.7,2.9,3.7,13.9
Tom,Heaton,GLK,BUR,5000000,0,0,0,0,0,0,1716,0,0,0,0,0,0,0,0,941,0,0,0,0,0,0,0,0,0,0,0,0,0.1,773,0,0,0,0,0,441,0,0,0,Fulham,Man Utd,Wolverhampton,Bournemouth,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomer,Hemed,FWD,BHA,4900000,0,0,0,0,0,0,4289,0,0,0,0,0,0,0,0,2421,-1,1,0,1,0,0,0,0,0,0,0,0,0.2,855,0,0,0,0,0,417,-1,0,0,Liverpool,Fulham,Southampton,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5400000,1,2,1,1.85185185185185E-07,3.7037037037037E-07,0,17811,0,0,0,0,0,0,0,0.4,9002,-1,1,2,1,0.2,0,1,0,0,0,0,0,1,2682,0,0,0,0,44,908,-1,0,12,Brighton,Leicester,Tottenham,Southampton,Chelsea,0.7,0.5,0.5,0.6,0.5,0.5,0.8,0.8,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.7,0.7,0.9
Jeff,Hendrick,MID,BUR,5500000,2,5,2.5,4.54545454545455E-07,9.09090909090909E-07,0,2297,0,3,0,0,0,0,0,0.9,1340,0,0,5,0,0.5,0,2.5,0,0,1,0,0,0.2,1236,0,0,0,0,144,436,0,0,6,Fulham,Man Utd,Wolverhampton,Bournemouth,Cardiff City,3,1.6,1.8,2.1,2,2.4,2,1.2,2.5,1.6,2,3.8,1.2,2.6,1.8,2.7,1.3,2.7,3.4,1.7,1.6,1.6,2.3,1.5,1.4,3.1,1.5,1.2,2.9,2.5,1.8,2.7,2,1.2,1.4,1.2,7.7
Wayne,Hennessey,GLK,CRY,4500000,2,11,5.5,1.22222222222222E-06,2.44444444444444E-06,0,21922,0,2,0,10,0,0,0,2.4,15463,0,0,11,0,1.2,0,5.5,1,0,1,0,0,2.8,70693,0,0,0,0,180,46975,0,0,51,Watford,Southampton,Huddersfield,Newcastle,Bournemouth,6.5,2.8,8.2,2.8,7,2.8,8.2,2.8,8.2,2.8,8.2,2.8,7.9,7.3,2.8,6.9,2.8,2.8,8,2.8,8.2,8,2.8,2.8,7.8,2.8,8.2,2.8,8.2,2.8,8.2,2.8,8.2,2.8,8,2.8,7.3
