FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Gerard,Deulofeu,MID,WAT,5500000,2,46,2.42105263157895,4.40191387559809E-07,8.36363636363636E-06,0,66807,1,9,0,0,0,3,0,8.5,5034,0,-1,46,0,0.8,0,4.5,4,0,3,0,2,1.6,138171,0,0,0,1,727,35451,1,0,137,Newcastle,Bournemouth,Crystal Palace,Burnley,Tottenham,2.2,1.6,2,2.3,1.4,1.6,1.9,1.5,1.2,1.9,1.2,2.2,1.4,2.3,1.9,2.3,2,1.3,1.6,64.9
Fousseni,Diabate,MID,LEI,4600000,0,1,0.0526315789473684,1.1441647597254E-08,2.17391304347826E-07,0,3080,0,1,0,0,0,0,0,0.2,43,-4,0,1,4,0,0,0.2,0,0,0,0,0,0,1069,0,0,0,0,54,34,0,0,4,Cardiff City,Everton,Southampton,Wolverhampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Adama,Diakhaby,MID,HUD,4500000,0,9,0.473684210526316,1.05263157894737E-07,2E-06,0,2787,0,6,0,0,0,0,0,2,31,-5,0,9,5,0,0,0,0,0,1,0,0,0,765,0,0,0,0,230,18,0,0,17,Fulham,Burnley,Cardiff City,Man City,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5
Mohamed,Diame,MID,NEW,4900000,2,41,2.2,4.48979591836735E-07,8.36734693877551E-06,0,6723,3,26,0,0,0,0,0,8.4,247,-1,0,41,1,0.4,0,2.2,0,0,6,0,0,0.1,4829,0,0,0,0,1684,94,0,0,137,Watford,Man Utd,Chelsea,Cardiff City,Man City,1.6,1.2,1.2,1.6,1.1,1.3,1.8,1.7,1.8,1.7,1.4,1.5,1.5,1.4,1.7,1.8,1.5,1.1,1.8,41.8
Grady,Diangana,MID,WHU,4500000,1,17,0.894736842105263,1.98830409356725E-07,3.77777777777778E-06,0,17166,0,11,0,0,0,0,0,3.8,1093,0,0,17,0,0.2,0,0.8,0,0,1,0,1,0.1,23916,0,0,0,0,412,106,0,0,60,Burnley,Brighton,Arsenal,Bournemouth,Wolverhampton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,36.7
Brahim,Diaz,MID,MCI,4700000,0,0,0,0,0,0,3019,0,0,0,0,0,0,0,0,92,-3,0,0,3,0,0,0,0,0,0,0,0,0,1251,0,0,0,0,0,70,0,0,0,Southampton,Liverpool,Wolverhampton,Huddersfield,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4800000,0,39,3,6.25E-07,8.125E-06,0,172099,3,12,0,0,0,2,0,8.1,5321,-2,0,39,2,0.4,0,1.8,1,0,5,0,0,1.2,109963,0,0,0,0,1117,95,0,0,190,Wolverhampton,Cardiff City,Man Utd,Fulham,Watford,0,0,2.1,2.8,2.4,2.9,2.5,2.8,2,2.6,2.9,2.5,1.8,3.3,2.9,1.6,2.1,2.4,2.5,42.8
Lucas,Digne,DEF,EVE,5100000,17,72,4.2,8.23529411764706E-07,1.41176470588235E-05,0,180448,2,24,0,0,0,3,0,14.1,4564,1,-1,72,-1,1.1,0,5.5,9,0,4,0,2,11.3,661968,0,0,0,1,1429,306565,1,0,354,Brighton,Leicester,Bournemouth,Southampton,Huddersfield,3.7,5.1,4.9,3.6,5.2,5.7,4.3,5.4,4.7,5.6,4.1,6,4.3,4.2,3.7,5.3,4.9,5.3,4.4,116.2
Issa,Diop,DEF,WHU,4300000,2,36,2.1,4.88372093023256E-07,8.37209302325581E-06,0,42379,3,22,0,0,0,0,0,8.4,2444,-2,0,36,2,0.7,0,2.8,1,0,3,0,0,0.9,45240,1,0,0,0,1530,2944,0,0,268,Burnley,Brighton,Arsenal,Bournemouth,Wolverhampton,1.6,2,1.1,1.3,2.1,1.7,2.2,1.6,1.6,1.2,2.5,2,2.2,2.3,1.8,1.5,1.9,1.4,1.9,46
Matt,Doherty,DEF,WOL,5200000,2,83,4.4,8.46153846153846E-07,1.59615384615385E-05,0,504993,2,22,0,0,0,3,0,16,94957,7,0,83,-7,0.9,0,4.7,9,0,5,0,3,22.9,1750249,1,0,0,3,1669,27699,0,0,335,Tottenham,Crystal Palace,Man City,Leicester,West Ham,5.3,5.5,4.7,5,4.6,5.4,4.4,3.9,6,6.3,5.9,4,4.6,5.2,4.5,6.1,5.2,5.2,5.1,120.3
Abdoulaye,Doucoure,MID,WAT,5900000,2,71,3.7,6.27118644067797E-07,1.20338983050847E-05,0,157053,2,27,0,0,0,2,0,12,9685,-1,0,71,1,0.8,0,4.7,8,0,4,0,5,2,152998,1,0,0,1,1710,12882,0,0,315,Newcastle,Bournemouth,Crystal Palace,Burnley,Tottenham,4.1,3.2,3.8,4.3,2.8,3.2,3.6,3,2.4,3.6,2.2,4.2,2.9,4.4,3.7,4.4,3.8,2.6,3.1,113.7
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2658,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,1,0,0,0,Tottenham,Crystal Palace,Man City,Leicester,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,602,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,27,0,0,0,Brighton,Leicester,Bournemouth,Southampton,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4700000,0,0,0,0,0,0,7618,0,0,0,0,0,0,0,0,103,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1701,0,0,0,0,0,82,0,0,0,Crystal Palace,Southampton,Newcastle,Arsenal,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,1,72,3.8,7.6E-07,1.44E-05,0,25276,0,26,0,55,0,0,0,14.4,1432,0,0,72,0,0.7,0,3.5,7,0,6,0,0,0.6,31935,0,0,0,0,1710,948,0,0,347,Watford,Man Utd,Chelsea,Cardiff City,Man City,4.5,4,5.1,5.2,4,4.6,4.8,4.7,3.9,4.5,5.2,3.3,3,4.2,4.3,3.6,3.9,4.2,3.9,44.9
Shane,Duffy,DEF,BHA,4600000,2,58,3.6,7.82608695652174E-07,1.26086956521739E-05,0,399271,3,22,0,0,0,3,0,12.6,9776,1,0,58,-1,0.4,0,1.7,5,0,3,0,2,4,448643,0,0,0,2,1377,3966,0,1,274,Everton,West Ham,Liverpool,Man Utd,Fulham,5.4,3.2,4.7,3.1,2.7,4.5,4.4,3.8,3,5.1,3.7,5.4,4.1,3.3,4.1,3.5,3.7,1.9,4.5,70.9
Paul,Dummett,DEF,NEW,4400000,0,42,3.2,7.27272727272727E-07,9.54545454545455E-06,0,15759,0,14,0,0,0,0,0,9.5,451,-1,0,42,1,0.4,0,1.7,3,0,5,0,0,0.2,12604,0,0,0,1,1081,347,0,0,208,Watford,Man Utd,Chelsea,Cardiff City,Man City,3.5,3.1,4.1,4.4,3.1,3.6,3.8,3.8,3,3.5,4.1,2.5,2.2,3.3,3.3,2.8,3,3.3,3,32.3
Lewis,Dunk,DEF,BHA,4500000,0,47,2.8,6.22222222222222E-07,1.04444444444444E-05,0,254731,3,23,0,0,0,2,0,10.4,21852,0,0,47,0,0.2,0,0.7,5,0,3,0,0,3.2,274981,0,0,0,1,1441,660,0,1,261,Everton,West Ham,Liverpool,Man Utd,Fulham,4,2.2,3.3,2.1,1.8,3.2,3.1,2.6,2,3.7,2.5,4.2,2.9,2.2,2.8,2.4,2.6,1.4,3.1,56.6
Erik,Durm,DEF,HUD,4400000,1,26,1.36842105263158,3.11004784688995E-07,5.90909090909091E-06,0,11081,0,20,0,0,0,0,0,5.9,371,-1,0,26,1,0.2,0,1,2,0,1,0,1,0.1,4285,0,0,0,1,964,46,0,0,150,Fulham,Burnley,Cardiff City,Man City,Everton,0.7,0.8,1.3,0.8,1.2,1.1,0.7,0.8,0.9,0.7,0.7,0.9,1.1,0.8,0.9,0.8,0.9,0.8,0.7,39
Bruno,Ecuele Manga,DEF,CAR,4400000,6,43,2.3,5.22727272727273E-07,9.77272727272727E-06,0,6913,0,38,0,0,0,0,0,9.8,194,-1,0,43,1,0.6,0,2.7,0,0,4,0,1,0.1,6255,0,0,0,0,1710,447,0,0,283,Leicester,Tottenham,Huddersfield,Newcastle,Arsenal,1.6,2.1,2.8,1.6,1.2,2,1.4,2.3,3,1.9,1.9,1.4,2.6,1.5,1.4,2.4,1.4,2.4,1.7,48.6
,Ederson,GLK,MCI,5700000,2,79,4.2,7.36842105263158E-07,1.3859649122807E-05,0,677380,1,15,0,32,0,0,0,13.9,67087,2,0,79,-2,0.3,0,1.8,4,0,8,0,1,23.2,940108,0,0,0,1,1710,8141,0,0,326,Southampton,Liverpool,Wolverhampton,Huddersfield,Newcastle,3.9,5.4,5.5,5.5,4.4,4,5.8,4.9,4.5,3.3,5.2,4.5,4,6.2,5.2,5,4,4.9,4,31.9
Robert,Elliot,GLK,NEW,4300000,0,0,0,0,0,0,9565,0,0,0,0,0,0,0,0,185,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1262,0,0,0,0,0,30,0,0,0,Watford,Man Utd,Chelsea,Cardiff City,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,1,0.0526315789473684,1.22399020807834E-08,2.32558139534884E-07,0,160419,0,0,0,0,0,0,0,0.2,2922,-2,0,1,2,0,0,0.2,0,0,0,0,0,2.1,88451,0,0,0,0,58,841,0,0,0,Liverpool,Fulham,West Ham,Chelsea,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7
Mohamed,Elyounoussi,MID,SOU,6100000,1,21,1.10526315789474,1.81190681622088E-07,3.44262295081967E-06,0,23084,0,3,0,0,0,0,0,3.4,186,-4,0,21,4,0,0,0.3,0,0,4,0,0,0.1,4051,0,0,0,0,547,34,0,0,67,Man City,Chelsea,Leicester,Everton,Crystal Palace,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,44.6
,Emerson,DEF,CHE,5200000,1,1,0.0526315789473684,1.01214574898785E-08,1.92307692307692E-07,0,7651,0,0,0,0,0,0,0,0.2,149,-3,0,1,3,0,0,0.2,0,0,0,0,0,0.1,1714,0,0,0,0,5,120,0,0,3,Crystal Palace,Southampton,Newcastle,Arsenal,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Bright,Enobakhare,MID,WOL,4300000,0,0,0,0,0,0,14853,0,0,0,0,0,0,0,0,233,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6058,0,0,0,0,0,94,0,0,0,Tottenham,Crystal Palace,Man City,Leicester,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9300000,13,71,4.4,4.73118279569893E-07,7.63440860215054E-06,0,926672,1,16,0,0,0,3,0,7.6,7373,-2,0,71,2,0.7,0,6.3,6,0,3,0,7,6.3,364710,0,0,0,1,1060,46941,0,0,296,Wolverhampton,Cardiff City,Man Utd,Fulham,Watford,4.8,4.2,3.8,5,4.3,5,4.5,5,3.7,4.6,5.1,4.4,3.4,5.6,5.2,3.1,3.9,4.4,4.5,99.2
Neil,Etheridge,GLK,CAR,4500000,10,73,3.8,8.44444444444444E-07,1.62222222222222E-05,0,259759,1,38,0,71,0,0,0,16.2,3869,0,0,73,0,1,0,4.5,8,0,4,0,0,5.6,458250,0,0,2,2,1710,20086,0,0,381,Leicester,Tottenham,Huddersfield,Newcastle,Arsenal,3.6,4.5,5.3,3.6,2.3,4.2,3.2,4.7,5.7,4.1,4,3.2,5.2,3.3,3.3,4.8,3.2,4.8,3.7,59.3
Jonny,Evans,DEF,LEI,4800000,0,30,1.57894736842105,3.28947368421053E-07,6.25E-06,0,20745,1,7,0,0,0,0,0,6.3,953,-2,0,30,2,0.3,0,1.2,0,0,4,0,0,0.3,13754,0,0,0,0,691,373,0,0,145,Cardiff City,Everton,Southampton,Wolverhampton,Liverpool,1.9,1.2,1,1.2,1.1,1.1,1.1,1.2,1.4,1.1,1.1,0.9,1,1.6,0.8,1.1,0.8,0.9,1.3,20.9
Timothy,Eyoma,DEF,TOT,4000000,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0,0,0,0,187,0,0,0,Wolverhampton,Cardiff City,Man Utd,Fulham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukasz,Fabianski,GLK,WHU,4700000,3,77,4.1,8.72340425531915E-07,1.63829787234043E-05,0,440100,0,28,0,73,0,0,0,16.4,11753,2,0,77,-2,1.1,0,5.3,11,0,3,0,0,18.7,560808,0,0,1,3,1710,57833,0,0,371,Burnley,Brighton,Arsenal,Bournemouth,Wolverhampton,4.5,5.2,3.3,3.8,5.4,4.7,5.5,4.4,4.5,3.6,5.4,5,5.7,5.7,4.9,4.2,5.1,4,5,56.4
,Fabinho,MID,LIV,5500000,6,29,1.52631578947368,2.77511961722488E-07,5.27272727272727E-06,0,46524,3,3,0,0,0,1,0,5.3,1742,-5,0,29,5,0.6,0,3.5,0,0,4,0,2,0.7,25286,0,0,0,0,683,6821,0,0,110,Arsenal,Man City,Brighton,Crystal Palace,Leicester,0.9,0.8,0.8,0.9,0.9,0.8,1.1,0.8,0.9,0.8,1.2,0.9,0.8,0.9,0.8,0.8,1.1,1.1,1,37.4
Cesc,Fabregas,MID,CHE,6200000,0,5,0.263157894736842,4.24448217317487E-08,8.06451612903226E-07,0,57007,1,2,0,0,0,0,0,0.8,328,-3,0,5,3,0,0,0.3,0,0,0,0,0,0.4,4438,0,0,0,0,153,208,0,0,33,Crystal Palace,Southampton,Newcastle,Arsenal,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.9
,Fabri,GLK,FUL,4300000,0,8,0.421052631578947,9.79192166462668E-08,1.86046511627907E-06,0,19730,0,5,0,15,0,0,0,1.9,535,-2,0,8,2,0,0,0,2,0,0,0,0,0.3,16074,0,0,0,0,180,170,0,0,47,Huddersfield,Arsenal,Burnley,Tottenham,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,11.5
,Felipe Anderson,MID,WHU,7300000,15,101,5.3,7.26027397260274E-07,1.38356164383562E-05,0,503127,3,25,0,0,0,8,0,13.8,53614,3,0,101,-3,1.1,0,7.8,14,0,4,0,3,20,1461373,0,0,0,4,1590,173065,0,0,393,Burnley,Brighton,Arsenal,Bournemouth,Wolverhampton,6.7,7,5.8,6,6.7,4.4,6.8,6.7,4.4,6.3,5.7,6.4,5.6,5.1,5.5,5.6,5.4,6.5,6.1,157.7
Marouane,Fellaini,MID,MUN,4900000,0,26,1.36842105263158,2.79269602577873E-07,5.30612244897959E-06,0,80664,1,14,0,0,0,0,0,5.3,1691,-1,0,26,1,0.1,0,0.7,0,0,1,0,2,0.6,65346,0,0,0,0,746,335,0,0,119,Bournemouth,Newcastle,Tottenham,Brighton,Burnley,0.9,1,0.7,1,0.9,0.7,0.7,0.7,0.8,0.9,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.9,0.8,38.1
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,11859,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0.1,230,0,0,0,0,0,1,0,0,0,Burnley,Brighton,Arsenal,Bournemouth,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,0,41,2.9,6.59090909090909E-07,9.31818181818182E-06,0,30318,2,21,0,0,0,0,0,9.3,1695,-1,0,41,1,0.1,0,0.5,5,0,3,0,2,0.3,35551,0,0,0,0,1215,197,0,0,238,Watford,Man Utd,Chelsea,Cardiff City,Man City,3,2.6,3.6,4,2.7,3.1,3.3,3.3,2.6,3.1,3.6,2.2,1.9,2.8,2.9,2.4,2.6,2.8,2.6,40.8
,Fernandinho,MID,MCI,5400000,0,58,3.4,6.2962962962963E-07,1.07407407407407E-05,0,421624,2,10,0,0,0,1,0,10.7,32365,-1,0,58,1,0.4,0,2,4,0,8,0,3,3.8,271334,0,0,0,1,1501,435,0,0,316,Southampton,Liverpool,Wolverhampton,Huddersfield,Newcastle,0,2.6,3.6,3.7,3.8,3.4,2.5,2.1,2.9,2.6,3.2,2.3,3.1,3.6,3.1,2.5,3.1,3.3,2.6,75.8
Roberto,Firmino,FWD,LIV,9100000,2,77,4.1,4.50549450549451E-07,8.46153846153846E-06,0,1843405,0,3,0,0,0,4,0,8.4,76130,-4,1,77,4,0.4,0,4,10,0,14,0,5,14.9,764682,0,0,0,1,1424,10175,-1,0,301,Arsenal,Man City,Brighton,Crystal Palace,Leicester,5.2,3.6,4.1,4.2,4.6,5.1,5.4,5,4.8,3.8,5.4,5,3.9,4.7,4.1,4.2,4.7,4.7,4.3,128.1
Phil,Foden,MID,MCI,4600000,0,8,0.421052631578947,9.1533180778032E-08,1.73913043478261E-06,0,15784,0,0,0,0,0,0,0,1.7,285,-4,0,8,4,0,0,0.2,0,0,0,0,0,0.1,5238,0,0,0,0,92,164,0,0,34,Southampton,Liverpool,Wolverhampton,Huddersfield,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15.1
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,22237,0,0,0,0,0,0,0,0,158,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5660,0,0,0,0,0,8,0,0,0,Huddersfield,Arsenal,Burnley,Tottenham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4300000,0,0,0,0,0,0,42630,0,0,0,0,0,0,0,0,701,-2,0,0,2,0,0,0,0,0,0,0,0,0.7,6421,0,0,0,0,0,187,0,0,0,Man City,Chelsea,Leicester,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4500000,0,64,3.4,7.55555555555556E-07,1.42222222222222E-05,0,189788,1,27,0,51,0,0,0,14.2,5192,0,0,64,0,0.9,0,4,6,0,4,0,0,4.6,182046,0,0,1,2,1710,26860,0,0,331,Newcastle,Bournemouth,Crystal Palace,Burnley,Tottenham,3,2.5,4,3.6,3.7,3.1,4.7,4.2,3.5,3.5,3.1,3.4,3.5,3.6,2.7,4.6,4,4.2,3.1,46.1
Timothy,Fosu-Mensah,DEF,FUL,4500000,0,4,0.210526315789474,4.67836257309942E-08,8.88888888888889E-07,0,35834,2,12,0,0,0,0,0,0.9,500,0,0,4,0,0,0,0,0,0,0,0,0,0.4,8693,1,0,0,0,502,74,0,0,64,Huddersfield,Arsenal,Burnley,Tottenham,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,17.6
Juan,Foyth,DEF,TOT,5000000,6,25,1.31578947368421,2.63157894736842E-07,5E-06,0,39395,1,8,0,0,0,1,0,5,1172,0,0,25,0,0.3,0,1.3,3,0,2,0,0,0.4,57020,0,0,0,1,540,1526,0,0,110,Wolverhampton,Cardiff City,Man Utd,Fulham,Watford,0.9,1.2,0.8,0.7,0.8,0.7,0.7,0.7,1.1,0.7,0.7,0.8,0.8,1,1,0.7,0.7,0.7,1.2,21.2
Simon,Francis,DEF,BOU,4400000,0,40,2.4,5.45454545454545E-07,9.09090909090909E-06,0,33172,1,24,0,0,0,0,0,9.1,4567,-1,0,40,1,0.4,0,1.8,0,0,4,0,2,0.4,25122,0,0,0,0,1227,111,0,0,244,Man Utd,Watford,Everton,West Ham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4
Ryan,Fraser,MID,BOU,6200000,2,96,5.1,8.2258064516129E-07,1.54838709677419E-05,0,1310441,1,31,0,0,0,4,0,15.5,210287,7,1,96,-7,0.6,0,4,12,0,4,0,8,22.7,2470204,0,0,0,3,1564,18313,-1,0,395,Man Utd,Watford,Everton,West Ham,Chelsea,4.3,6,3.9,5.5,4.9,4.5,3.6,6.5,4.6,4.9,6.3,6.8,5.1,7.1,4.7,7.1,5.6,4.9,5.5,146
,Fred,MID,MUN,5400000,0,22,1.15789473684211,2.14424951267057E-07,4.07407407407407E-06,0,247816,2,10,0,0,0,1,0,4,1586,-6,1,22,6,0.1,0,0.3,3,0,1,0,0,1.3,52317,0,0,0,0,563,462,-1,0,92,Bournemouth,Newcastle,Tottenham,Brighton,Burnley,0.6,0.8,0.6,0.8,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,30.7
Ryan,Fredericks,DEF,WHU,4500000,0,2,0.105263157894737,2.33918128654971E-08,4.44444444444444E-07,0,28077,2,8,0,0,0,0,0,0.4,236,-5,1,2,5,0,0,0,0,0,0,0,0,0.2,2626,0,0,0,0,287,11,-1,0,25,Burnley,Brighton,Arsenal,Bournemouth,Wolverhampton,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.5
Christian,Fuchs,DEF,LEI,4200000,0,2,0.105263157894737,2.5062656641604E-08,4.76190476190476E-07,0,33289,0,1,0,0,0,0,0,0.5,400,-3,0,2,3,0.1,0,0.3,0,0,0,0,0,0.4,4691,0,0,0,0,90,224,0,0,16,Cardiff City,Everton,Southampton,Wolverhampton,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.2
Manolo,Gabbiadini,FWD,SOU,5600000,0,23,1.21052631578947,2.16165413533835E-07,4.10714285714286E-06,0,23999,0,12,0,0,0,1,0,4.1,525,-4,0,23,4,0.1,0,0.7,3,0,0,0,0,0.2,12079,0,0,0,1,468,99,0,0,56,Man City,Chelsea,Leicester,Everton,Crystal Palace,0.6,0.6,0.6,0.8,0.6,0.6,0.9,0.6,1.1,0.8,0.6,0.6,0.6,0.6,0.6,0.7,0.9,0.8,0.7,30.8
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,8155,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.1,203,0,0,0,0,0,9,0,0,0,Watford,Man Utd,Chelsea,Cardiff City,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,0,10,0.526315789473684,1.16959064327485E-07,2.22222222222222E-06,0,6579,0,1,0,8,0,0,0,2.2,112,0,0,10,0,0,0,0,0,0,1,0,0,0,7301,0,0,0,0,180,58,0,0,48,Wolverhampton,Cardiff City,Man Utd,Fulham,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.5
Rachid,Ghezzal,MID,LEI,5100000,0,20,1.05263157894737,2.06398348813209E-07,3.92156862745098E-06,0,37660,2,9,0,0,0,1,0,3.9,223,-4,0,20,4,0.1,0,0.3,2,0,1,0,0,0.1,29420,0,0,0,0,479,58,0,0,77,Cardiff City,Everton,Southampton,Wolverhampton,Liverpool,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,47.3
Morgan,Gibbs-White,MID,WOL,4300000,3,20,1.05263157894737,2.44798041615667E-07,4.65116279069767E-06,0,32002,1,5,0,0,0,0,0,4.7,3005,-2,0,20,2,0.5,0,2.3,0,0,2,0,1,0.7,47683,0,0,0,0,390,6917,0,0,64,Tottenham,Crystal Palace,Man City,Leicester,West Ham,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,16.8
Ben,Gibson,DEF,BUR,4800000,6,6,0.315789473684211,6.57894736842105E-08,1.25E-06,0,15459,1,3,0,0,0,1,0,1.3,80,-2,0,6,2,0.2,0,1,0,0,0,0,0,0.1,1136,0,0,0,0,62,192,0,0,17,West Ham,Huddersfield,Fulham,Watford,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.6
Ryan John,Giles,MID,WOL,4500000,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,582,0,0,0,0,0,142,0,0,0,Tottenham,Crystal Palace,Man City,Leicester,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7700000,0,37,2.5,3.24675324675325E-07,4.80519480519481E-06,0,200028,1,2,0,0,0,1,0,4.8,3825,-3,0,37,3,0.1,0,0.8,2,0,4,0,4,2,88135,0,0,0,0,526,890,0,0,115,Crystal Palace,Southampton,Newcastle,Arsenal,Bournemouth,2.1,2.6,2,2.2,2.1,2.1,1.7,2.8,1.7,2.8,1.9,1.9,2.1,2.2,1.5,2.6,2.5,2.2,2.1,61.3
Heurelho,Gomes,GLK,WAT,4300000,0,0,0,0,0,0,13050,0,0,0,0,0,0,0,0,253,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2479,0,0,0,0,0,89,0,0,0,Newcastle,Bournemouth,Crystal Palace,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
